1c741169e04cff23fd67d2d293b9459430d8e532c66da66a7d738d3fbc1a1ecf,b10b660c6865337e9626278a79fc76ef0e39007b1aa6f7d2e09b3e2ea3edcff4,77161b2dda0fb5394d6ce9f72a986d11efa37ad81cdc856968654d6214ea8e13,dfa2bb074b4465e1bc99003c4075d0515780943413d0565191c9bc0115f6e7ff,1341360091b3d178ef24a094e0c6f87168df370cec72c846f21a8b064b0cafc1,303741490f37554f89afb1136f3a9718daf5d8183ed211dba0b07b43824bd69e,272d023e4dc92128d7fba865034b6ff3d7f08ab797bc81558d18afd35fb1d6ec,dcb88b037377cbcab762b4ac5bdaaf843f2b8920b81e6798498460065e8e768c,6066a5bdd5328413be1435c8ee0aec0295f6813897536900b64ef7bbd29045d1,0be295de67b1c414917d1dc2e9a04da59d152a9b1f993fecbfe53659502daed3,f921db48650c3c0e1e332c2595cde379def3d6e830ed0c08f84e5d67c0ffe2ee,e380d97bea7495142687eabb53447517f6c096107cc3fb9b69b1db95afaeb4d3,ba25f7dbc6774ce49e7bb7ee07c96c7043591877d9e0ad447dc6458ae2c49ffa,0cc7f171d62cab7a2dd316c2dea56902ce442254acf99f96c0ccacc549ae1870,7ba5d86fde7c8346621420574c2a1c7357597c85c6e78c8f76365c25e641fd2f,58681c7e2285e6a9971ce8712dea92863d2e84f3fcc3120455608f48544c3416,d299702637769b8448f38ee895d4ee668064444fadaad80e60760fde77b45eb1,4aad06b28573ecede330806cda7b96055733d617ecda2c08d4eb8aff20391acb,0f4c91ba1644d2d09e12abd28b3c806f6f23a0f177c1adbef58ab1d9d2b8dbe3,73cda6485e8343663979c86d0dc1d1175d56d76e84b72842b2ed479aa2eb1f09,ff7472f527de30142e22111b2cd36dcad86304fdc2c94bda333d185364079cd1,cd26a7b85da0d466b4e36b5d9d41e01afa91695320fd31825fa6cfe42f15fc02,38c4d0cf3fc7698f931a371724063c906ddce665f9177f7b848c2564b50c1a05,84a0e391d94262c33e0a1c41801597f0e0aee6644eb1afa337b62f89c506d8dd,d332f124e5a4df05444d0542761b4c2a63bdc5e3e5df26976753153d3d614ae5,a7422a61b31ad1f315ddcf332b6cbb0019033316655061a0449339e11240af32,f1863770c64170f79138c78638e2aca653a34ae8dc2e96d7cf9b89523058a806,06295b4b1fe55349503b5e99d6d84117dec14da94c0fed5ee4cd23066b05b4b0,2575a05c4399b47179e1ed343e3a15f1446d66888eab613e2947408a5e2f0f96,5912aa05714488618775e8d2a5ff0affdd3f01216d9fb5a68fb42113c91ebabc,f86e4487ad809ef572e633bedba91665162d025027c2c859fa34f2ea7764076c,1911f8d11fd2f3f5ba3b4d9da314afc5318ba097170a21c289ec31a8ea008503,20c11e6379211502cf93e8231e24140f13c53fab81b644e4271a673569550071,2213803c0caa921326a0a9ba12b5a2e81966b557505fc463d24bd511473c57bb,32c107c7cc795939a18ba35a742ac10a77b01758a5bb136399ced19a38dcb777,77d9b17914e2de1094b0fc0bda421c6b4b67dedd2a3676d56e6953b35041443d,b456ec1d08fc16c54caa734cdbb23e5c01949fae99e47aecf6d2d7f603f28fc4,a362e0044855741ca7e50ff6608e0b0ecb33cb0541ff1a1fe15f3ab6014b38fc,6115681096d7b670cb38d6ad36d8b74c96ed275d89756370a1d8fab4537d2796,155ebd6ddce7ee6b1cdc5c40b820de6d5a7e6f23a1c3ea29957eb3fc93cdcc04,f945109d717c9192393f694be233c53c7bb8736fd645f6208cbc1376bb1218aa
"41001","0","0","0","0","0","63001010","1","4","0","0","0","0","41001","0","2","600110412","0","101011","0","600000680","61361","0","620140038","0","0","0","620050037","0","0","0","1","2","10011005","0","36","1","0","100","518","620300038"
"42001","0","0","0","0","0","63001010","1","4","0","0","0","0","42001","0","2","600110422","0","101011","0","600000681","61361","0","620140039","0","0","0","620050038","0","0","0","1","2","10011006","0","36","1","0","100","523","620300039"
"43001","0","0","0","0","0","63001010","1","4","0","0","0","0","43001","0","2","600110432","0","101011","0","600000682","61361","0","620140040","0","0","0","620050039","0","0","0","1","2","10011006","0","36","1","0","100","538","620300040"
"44001","0","0","0","0","0","63001010","1","4","0","0","0","0","44001","0","2","600110442","0","101011","0","600000683","61361","0","620140041","0","0","0","620050040","0","0","0","1","2","10011006","0","36","1","0","100","551","620300041"
"45001","0","0","0","0","0","63001010","1","4","0","0","0","0","45001","0","2","600110452","0","101011","0","600000684","61361","0","620140042","0","0","0","620050041","0","0","0","1","2","10011006","0","36","1","0","100","565","620300042"
"46001","0","0","0","0","0","63001010","1","4","0","0","0","0","46001","0","2","600110462","0","101011","0","600000685","61361","0","620140043","0","0","0","620050042","0","0","0","1","2","10011006","0","36","1","0","100","574","620300043"
"47001","0","0","0","0","0","63001010","1","4","0","0","0","0","47001","0","2","600110472","0","101011","0","600000686","61361","0","620140044","0","0","0","620050043","0","0","0","1","2","10011006","0","36","1","0","100","577","620300044"
"48001","0","0","0","0","0","63001010","1","4","0","0","0","0","48001","0","2","600110482","0","101011","0","600000687","61361","0","620140045","0","0","0","620050044","0","0","0","1","2","10011006","0","36","1","0","100","587","620300045"
"49001","0","0","0","0","0","63001010","1","4","0","0","0","0","49001","0","2","600110492","0","101011","0","600000688","61361","0","620140046","0","0","0","620050045","0","0","0","1","2","10011007","0","36","1","0","100","598","620300046"
"50001","0","0","0","0","0","63001010","1","4","0","0","0","0","50001","0","2","600110502","0","101011","0","600000689","61361","0","620140047","0","0","0","620050046","0","0","0","1","2","10011007","0","36","1","0","100","614","620300047"
"51001","0","0","0","0","0","63001010","1","4","0","0","0","0","51001","0","2","600110512","0","101011","0","600000690","61361","0","620140048","0","0","0","620050047","0","0","0","1","2","10011007","0","36","1","0","100","621","620300048"
"52001","0","0","0","0","0","63001010","1","4","0","0","0","0","52001","0","2","600110522","0","101011","0","600000691","61361","0","620140049","0","0","0","620050048","0","0","0","1","2","10011007","0","36","1","0","100","629","620300049"
"53001","0","0","0","0","0","63001010","1","4","0","0","0","0","53001","0","2","600110532","0","101011","0","600000692","61361","0","620140050","0","0","0","620050049","0","0","0","1","2","10011007","0","36","1","0","100","640","620300050"
"54001","0","0","0","0","0","63001010","1","4","0","0","0","0","54001","0","2","600110542","0","101011","0","600000693","61361","0","620140051","0","0","0","620050050","0","0","0","1","2","10011007","0","36","1","0","100","647","620300051"
"55001","0","0","0","0","0","63001010","1","4","0","0","0","0","55001","0","2","600110552","0","101011","0","600000694","61361","0","620140052","0","0","0","620050051","0","0","0","1","2","10011007","0","36","1","0","100","652","620300052"
"56001","0","0","0","0","0","63001010","1","4","0","0","0","0","56001","0","2","600110562","0","101011","0","600000695","61361","0","620140053","0","0","0","620050052","0","0","0","1","2","10011007","0","36","1","0","100","659","620300053"
"57001","0","0","0","0","0","63001010","1","4","0","0","0","0","57001","0","2","600110572","0","101011","0","600000696","61361","0","620140054","0","0","0","620050053","0","0","0","1","2","10011007","0","36","1","0","100","662","620300054"
"58001","0","0","0","0","0","63001010","1","4","0","0","0","0","58001","0","2","600110582","0","101011","0","600000697","61361","0","620140055","0","0","0","620050054","0","0","0","1","2","10011007","0","36","1","0","100","667","620300055"
"59001","0","0","0","0","0","63001010","1","4","0","0","0","0","59001","0","2","600110592","0","101011","0","600000698","61361","0","620140056","0","0","0","620050055","0","0","0","1","2","10011007","0","36","1","0","100","679","620300056"
"60001","0","0","0","0","0","63001010","1","4","0","0","0","0","60001","0","2","600110602","0","101011","0","600000699","61361","0","620140057","0","0","0","620050056","0","0","0","1","2","10011007","0","36","1","0","100","683","620300057"
"61001","0","0","0","0","0","63001010","1","4","0","0","0","0","61001","0","2","600110612","0","101011","0","600000700","61361","0","620140058","0","0","0","620050057","0","0","0","1","2","10011007","0","36","1","0","100","692","620300058"
"62001","0","0","0","0","0","63001010","1","4","0","0","0","0","62001","0","2","600110622","0","101011","0","600000701","61361","0","620140059","0","0","0","620050058","0","0","0","1","2","10011008","0","10","1","0","100","698","620300059"
"63001","0","0","0","0","0","63001010","1","4","0","0","0","0","63001","0","2","600110632","0","101011","0","600000702","61361","0","620140060","0","0","0","620050059","0","0","0","1","2","10011008","0","10","1","0","100","703","620300060"
"64001","0","0","0","0","0","63001010","1","4","0","0","0","0","64001","0","2","600110642","0","101011","0","600000703","61361","0","620140061","0","0","0","620050060","0","0","0","1","2","10011008","0","10","1","0","100","713","620300061"
"65001","0","0","0","0","0","63001010","1","4","0","0","0","0","65001","0","2","600110652","0","101011","0","600000704","61361","0","620140062","0","0","0","620050061","0","0","0","1","2","10011008","0","10","1","0","100","722","620300062"
"66001","0","0","0","0","0","63001010","1","4","0","0","0","0","66001","0","2","600110662","0","101011","0","600000705","61361","0","620140063","0","0","0","620050062","0","0","0","1","2","10011008","0","10","1","0","100","733","620300063"
"67001","0","0","0","0","0","63001010","1","4","0","0","0","0","67001","0","2","600110672","0","101011","0","600000706","61361","0","620140064","0","0","0","620050063","0","0","0","1","2","10011008","0","10","1","0","100","741","620300064"
"68001","0","0","0","0","0","63001010","1","4","0","0","0","0","68001","0","2","600110682","0","101011","0","600000707","61361","0","620140065","0","0","0","620050064","0","0","0","1","2","10011008","0","10","1","0","100","750","620300065"
"69001","0","0","0","0","0","63001010","1","4","0","0","0","0","69001","0","2","600110692","0","101011","0","600000708","61361","0","620140066","0","0","0","620050065","0","0","0","1","2","10011008","0","10","1","0","100","762","620300066"
"3001","620130101","0","0","2","1","10011001","1","0","100","12","0","0","3001","0","4","600110033","0","0","61362","600000713","101011","0","620250001","0","0","0","620330001","63001002","10011001","0","1","3","10011001","1","24","1","0","36","258","620290201"
"4001","620130101","0","0","2","1","10011001","1","0","100","12","0","0","4001","0","4","600110043","0","0","61362","600000714","101011","0","620250001","0","0","0","620330001","63001002","10011001","0","1","3","10011001","1","24","1","0","36","258","620290201"
"5001","620130102","0","0","2","1","10011001","1","0","100","12","0","0","5001","0","4","600110053","0","0","61362","600000715","101011","0","620250002","0","0","0","620330001","63001002","10011001","0","1","3","10011001","1","24","1","0","36","268","620290202"
"6001","620130103","0","0","2","1","10011001","1","0","100","12","0","0","6001","0","4","600110063","0","0","61362","600000716","101011","0","620250003","0","0","0","620330001","63001002","10011001","0","1","3","10011001","1","24","1","0","36","273","620290203"
"7001","620130104","0","0","2","1","10011001","1","0","100","12","0","0","7001","0","4","600110073","0","0","61362","600000717","101011","0","620250004","0","0","0","620330002","63001002","10011001","0","1","3","10011001","1","24","1","0","36","281","620290204"
"8001","620130105","0","0","2","1","10011001","1","0","100","12","0","0","8001","0","4","600110083","0","0","61362","600000718","101011","0","620250005","0","0","0","620330003","63001002","10011001","0","1","3","10011001","1","24","1","0","36","288","620290205"
"9001","620130106","0","0","2","1","10011002","1","0","100","12","0","0","9001","0","4","600110093","0","0","61362","600000719","101011","0","620250006","0","0","0","620330004","63001002","10011001","0","1","3","10011001","1","24","1","0","36","298","620290206"
"10001","620130107","0","0","2","1","10011002","1","0","100","12","0","0","10001","0","4","600110103","0","0","61362","600000720","101011","0","620250007","0","0","0","620330005","63001002","10011001","0","1","3","10011001","1","24","1","0","36","309","620290207"
"11001","620130108","0","0","2","1","10011002","1","0","100","12","0","0","11001","0","4","600110113","0","0","61362","600000721","101011","0","620250008","0","0","0","620330006","63001002","10011001","0","1","3","10011001","1","24","1","0","36","313","620290208"
"12001","620130109","0","0","2","1","10011002","1","0","100","12","0","0","12001","0","4","600110123","0","0","61362","600000722","101011","0","620250009","0","0","0","620330007","63001002","10011001","0","1","3","10011001","1","24","1","0","36","321","620290209"
"13001","620130110","0","0","2","1","10011002","1","0","100","12","0","0","13001","0","4","600110133","0","0","61362","600000723","101011","0","620250010","0","0","0","620330008","63001002","10011001","0","1","3","10011001","1","24","1","0","36","326","620290210"
"14001","620130111","0","0","2","1","10011002","1","0","100","12","0","0","14001","0","4","600110143","0","0","61362","600000724","101011","0","620250011","0","0","0","620330009","63001002","10011001","0","1","3","10011001","1","24","1","0","36","336","620290211"
"15001","620130112","0","0","2","1","10011002","1","0","100","12","0","0","15001","0","4","600110153","0","0","61362","600000725","101011","0","620250012","0","0","0","620330010","63001002","10011001","0","1","3","10011001","1","24","1","0","36","341","620290212"
"16001","620130113","0","0","2","1","10011002","1","0","100","12","0","0","16001","0","4","600110163","0","0","61362","600000726","101011","0","620250013","0","0","0","620330011","63001002","10011001","0","1","3","10011001","1","24","1","0","36","351","620290213"
"17001","620130114","0","0","2","1","10011002","1","0","100","12","0","0","17001","0","4","600110173","0","0","61362","600000727","101011","0","620250014","0","0","0","620330012","63001002","10011001","0","1","3","10011001","1","24","1","0","36","356","620290214"
"18001","620130115","0","0","2","1","10011003","1","0","100","12","0","0","18001","0","4","600110183","0","0","61362","600000728","101011","0","620250015","0","0","0","620330013","63001002","10011001","0","1","3","10011002","1","24","1","0","36","366","620290215"
"19001","620130116","0","0","2","1","10011003","1","0","100","12","0","0","19001","0","4","600110193","0","0","61362","600000729","101011","0","620250016","0","0","0","620330014","63001002","10011001","0","1","3","10011002","1","24","1","0","36","371","620290216"
"20001","620130117","0","0","2","1","10011003","1","0","100","12","0","0","20001","0","4","600110203","0","0","61362","600000730","101011","0","620250017","0","0","0","620330015","63001002","10011001","0","1","3","10011002","1","24","1","0","36","375","620290217"
"21001","620130118","0","0","2","1","10011003","1","0","100","12","0","0","21001","0","4","600110213","0","0","61362","600000731","101011","0","620250018","0","0","0","620330016","63001002","10011001","0","1","3","10011002","1","24","1","0","36","381","620290218"
"22001","620130119","0","0","2","1","10011003","1","0","100","12","0","0","22001","0","4","600110223","0","0","61362","600000732","101011","0","620250019","0","0","0","620330017","63001002","10011001","0","1","3","10011002","1","24","1","0","36","386","620290219"
"23001","620130120","0","0","2","1","10011003","1","0","100","12","0","0","23001","0","4","600110233","0","0","61362","600000733","101011","0","620250020","0","0","0","620330018","63001002","10011001","0","1","3","10011002","1","24","1","0","36","390","620290220"
"24001","620130121","0","0","2","1","10011003","1","0","100","12","0","0","24001","0","4","600110243","0","0","61362","600000734","101011","0","620250021","0","0","0","620330019","63001002","10011001","0","1","3","10011002","1","24","1","0","36","396","620290221"
"25001","620130122","0","0","2","1","10011003","1","0","100","12","0","0","25001","0","4","600110253","0","0","61362","600000735","101011","0","620250022","0","0","0","620330020","63001002","10011001","0","1","3","10011002","1","24","1","0","36","401","620290222"
"26001","620130123","0","0","2","1","10011003","1","0","100","12","0","0","26001","0","4","600110263","0","0","61362","600000736","101011","0","620250023","0","0","0","620330021","63001002","10011001","0","1","3","10011002","1","24","1","0","36","405","620290223"
"27001","620130124","0","0","2","1","10011004","1","0","100","12","0","0","27001","0","4","600110273","0","0","61362","600000737","101011","0","620250024","0","0","0","620330022","63001002","10011001","0","1","3","10011003","1","24","1","0","36","411","620290224"
"28001","620130125","0","0","2","1","10011004","1","0","100","12","0","0","28001","0","4","600110283","0","0","61362","600000738","101011","0","620250025","0","0","0","620330023","63001002","10011001","0","1","3","10011003","1","24","1","0","36","417","620290225"
"29001","620130126","0","0","2","1","10011004","1","0","100","12","0","0","29001","0","4","600110293","0","0","61362","600000739","101011","0","620250026","0","0","0","620330024","63001002","10011001","0","1","3","10011003","1","24","1","0","36","422","620290226"
"30001","620130127","0","0","2","1","10011004","1","0","100","12","0","0","30001","0","4","600110303","0","0","61362","600000740","101011","0","620250027","0","0","0","620330025","63001002","10011001","0","1","3","10011003","1","24","1","0","36","427","620290227"
"31001","620130128","0","0","2","1","10011004","1","0","100","12","0","0","31001","0","4","600110313","0","0","61362","600000741","101011","0","620250028","0","0","0","620330026","63001002","10011001","0","1","3","10011003","1","24","1","0","36","433","620290228"
"32001","620130129","0","0","2","1","10011004","1","0","100","12","0","0","32001","0","4","600110323","0","0","61362","600000742","101011","0","620250029","0","0","0","620330027","63001002","10011001","0","1","3","10011003","1","24","1","0","36","442","620290229"
"33001","620130130","0","0","2","1","10011004","1","0","100","12","0","0","33001","0","4","600110333","0","0","61362","600000743","101011","0","620250030","0","0","0","620330028","63001002","10011001","0","1","3","10011003","1","24","1","0","36","455","620290230"
"34001","620130131","0","0","2","1","10011004","1","0","100","12","0","0","34001","0","4","600110343","0","0","61362","600000744","101011","0","620250031","0","0","0","620330029","63001002","10011001","0","1","3","10011003","1","24","1","0","36","460","620290231"
"35001","620130132","0","0","2","1","10011005","1","0","100","12","0","0","35001","0","4","600110353","0","0","61362","600000745","101011","0","620250032","0","0","0","620330030","63001002","10011002","0","1","3","10011004","1","24","1","0","36","464","620290232"
"36001","620130133","0","0","2","1","10011005","1","0","100","12","0","0","36001","0","4","600110363","0","0","61362","600000746","101011","0","620250033","0","0","0","620330031","63001002","10011002","0","1","3","10011004","1","24","1","0","36","476","620290233"
"37001","620130134","0","0","2","1","10011005","1","0","100","12","0","0","37001","0","4","600110373","0","0","61362","600000747","101011","0","620250034","0","0","0","620330032","63001002","10011002","0","1","3","10011004","1","24","1","0","36","482","620290234"
"38001","620130135","0","0","2","1","10011005","1","0","100","12","0","0","38001","0","4","600110383","0","0","61362","600000748","101011","0","620250035","0","0","0","620330033","63001002","10011002","0","1","3","10011004","1","24","1","0","36","492","620290235"
