b4aa905035b327ee736d1f8edf89faef13491eec2840e8deb992987537eef49e,fc475327134b605741616aa289fbe1ab138cd0fc02f1548f6544a98026b95e53,ae63b33a915eae53d487b13b01c832bb6ffaa5b2b8a27cfac360f2a3cca992f4,a9f66c8619d5df483e68574b7062ba3020ecd515730e26060a8d9cdf48e5b483,81ac90cd49976afed47cc29b0625cfca4610cdf89eb9d73f9547813bd6f76076,b6de204641f8be44d2af43efad2d6bfba978c5bc6f1f87538cf870f45f323dc7,af7c9dc93334bf1a30727df0e4a96a75db41a94c36387d2e8e56efc31d1d9bc8,d446435c9356c61bdc4ece806d4255953943f2ed504997e6beeaaa20d3ac1d8d,0ad3286952910de14b9489819e2fd7385207bbc0e2284423c6092331463a715e,a3f459f6eccc9ad79be5ae5f86407193115a8602c4524fc9cbeff853eb112f2a,10f28aac2cf884c1553f2287b1195ed63494c70588d7d89e1f0d8b193e185995,bbb1fec810c063829bfab9b5d0d379be272feb29fae71185aa7ddd094c9c9549,dd5718b5557c30e2d6f2e053d447f457a4c8aae77421a6a08e5ac53c6093a035,9a83001a0fcde4c7d5a795a559d4ed731250d725d1229574708e4a331348544f,bf2f27166e54b99bfd7416b48895f88eb03386cd37bd3a5a2ce3c98f11575a75,99f31f3e7ed7c6e5d1708fe69c262b2d5970310f27594cf0300984b172515ccd,3be68fbd7a5b057958fb05e472774391ccf7fb637c1e7c2169a11defd6d6bc3c,e6e72111dce420bbd097f131b9c16ce90dd9cccb4b3e692b526a488fdd95078a,a600c471378db333d645cb5936217ef140d618db6bedf636349518e125191c56,407160c9a46f94546459d042a88a1d276e6375408452e9108c88b59b771de09b,25b53862fa6cabadcb81c2e92eb5d5273bddd60df8fbfbf291b69988c0493954
"110700103","2160","0","9","6","0","0","0","3","毒の1秒当たりのダメージ量+{0}","20","0","0","{0}ダメージを与える毒状態にする","1","1","0","6","1","1","1"
"110700201","2160","0","23","2","110700203","0","0","3","","0","110700202","0","","1","1","0","1","1","512","1"
"110700202","2160","0","36","6.5","0","0","8.5","3","１秒当たりのダメージ量+{0}","0.5","0","0","発動時の中心の敵が毒または猛毒状態の時、毎秒{0}の物理ダメージを与えるフィールドを展開する","1","1","300","6.5","1","3","1"
"110700203","2160","0","36","1.3","0","0","8.5","3","１秒当たりのダメージ量+{0}","0.1","0","0","発動時の中心の敵が毒または猛毒状態でない時、毎秒{0}の物理ダメージを与えるフィールドを展開する","1","1","300","1.3","1","3","1"
"110700301","2160","0","23","2","110700303","0","0","3","","0","110700302","0","","1","1","0","1","1","512","1"
"110700302","2160","0","10","0.7","0","0","0","3","物理防御力ダウン+{0}","0.7","1","12","敵単体の物理防御力を{0}ダウン","1","1","1","1","1","21","1"
"110700303","2160","0","10","0.7","0","0","0","3","","0.7","1","12","","1","1","1","1","1","21","1"
"110700304","2160","0","1","20","0","0","0","3","物理ダメージ+{0}","1.6","0","0","対象が毒または猛毒状態の時、敵単体に{0}の物理ダメージ","1","1","0","20","1","1","1"
"110701201","2160","0","23","2","110701203","0","0","3","","0","110701202","0","","1","1","0","1","1","512","1"
"110701202","2160","0","36","12","0","0","8.5","3","１秒当たりのダメージ量+{0}","0.8","0","0","発動時の中心の敵が毒または猛毒状態の時、毎秒{0}の物理ダメージを与えるフィールドを展開する","1","1","300","12","1","3","1"
"110701203","2160","0","36","1.3","0","0","8.5","3","１秒当たりのダメージ量+{0}","0.1","0","0","発動時の中心の敵が毒または猛毒状態でない時、毎秒{0}の物理ダメージを与えるフィールドを展開する","1","1","300","1.3","1","3","1"
"110701204","2160","0","38","0.45","0","0","300","3","物理防御力ダウン+{0}","8.5","1","0","フィールド内の敵の物理防御力{0}ダウン","1","1","0","0.45","1","21","1"
"110701301","2160","0","23","2","110701303","0","0","3","","0","110701302","0","","1","1","0","1","1","512","1"
"110701302","2160","0","10","1","0","0","0","3","物理防御力ダウン+{0}","1","1","12","敵単体の物理防御力を{0}ダウン","1","1","1","1","1","21","1"
"110701303","2160","0","10","1","0","0","0","3","","1","1","12","","1","1","1","1","1","21","1"
"110701304","2160","0","1","30","0","0","0","3","物理ダメージ+{0}","2.4","0","0","対象が毒または猛毒状態の時、敵単体に{0}の物理ダメージ","1","1","0","30","1","1","1"
"110701305","2160","0","1","40","0","0","0","3","物理ダメージ+{0}","3.2","0","0","敵単体に{0}の物理ダメージ","1","1","0","40","1","1","1"
"110701306","0","0","16","0","0","0","0","7","ＴＰ回復量+{0}","0","0","0","自分のＴＰを{0}回復","1","2","0","450","1","1","1"
"110750101","0","0","90","15","0","0","0","0","物理攻撃力アップ+{0}","15","0","1","自分の物理攻撃力を{0}アップ","1","0","0","1","0","2","0"
"110751101","0","0","90","240","0","0","0","0","物理攻撃力アップ+{0}","15","0","1","自分の物理攻撃力を{0}アップ","1","0","0","1","0","2","0"
"110800101","-1","0","1","60","0","0","0","3","物理ダメージ+{0}","4.8","0","0","敵単体に{0}の物理ダメージ","1","1","0","60","1","1","1"
"110800201","2160","0","101","57","0","0","360","7","","360","1","0","攻撃が当たるたびに畏縮を付与する状態になる","1","2","0","66","1","5","3"
"110800202","0","0","10","15","0","0","0","7","物理攻撃力アップ+{0}","15","1","12","自分の物理攻撃力を{0}アップ","1","2","1","1","1","10","3"
"110800301","-1","0","26","0.03","0","0","0","3","","0","3","0","","1","1","0","257","1","110800302","1"
"110800302","-1","0","1","16","0","0","0","3","物理ダメージ+{0}","1.4","0","0","敵単体に{0}の物理ダメージ","1","1","0","16","1","1","1"
"110800303","-1","0","26","0.01","0","0","0","3","","0.0096","2","0","","1","1","0","257","1","110800304","1"
"110800304","-1","0","10","0.18","0","0","0","3","物理防御力ダウン+{0}","0.18","1","12","敵単体の物理防御力を{0}ダウン","1","1","0","1","1","21","1"
"110801201","2160","0","101","57","0","0","360","7","","360","1","0","攻撃が当たるたびに畏縮を付与する状態になる","1","2","0","99","1","5","3"
"110801202","0","0","10","30","0","0","0","7","物理攻撃力アップ+{0}","30","1","180","自分の物理攻撃力を{0}アップ","1","2","1","1","1","10","1"
"110850101","0","0","90","15","0","0","0","0","物理攻撃力アップ+{0}","15","0","1","自分の物理攻撃力を{0}アップ","1","0","0","1","0","2","0"
"110851101","0","0","90","240","0","0","0","0","物理攻撃力アップ+{0}","15","0","1","自分の物理攻撃力を{0}アップ","1","0","0","1","0","2","0"
"110900101","-1","0","1","45","0","0","0","3","物理ダメージ+{0}","3.6","0","0","敵単体に{0}の物理ダメージ","1","1","0","45","1","1","1"
"110900102","0","0","10","20","0","0","0","7","物理攻撃力アップ+{0}","20","1","18","自分の物理攻撃力を{0}アップ","1","2","1","1","1","10","1"
"110900103","0","0","10","120","0","0","0","7","物理クリティカルアップ+{0}","0","1","18","自分の物理クリティカルを{0}アップ","1","2","1","1","1","60","1"
"110900201","0","0","10","28","0","0","0","7","物理攻撃力アップ+{0}","28","1","20","自分の物理攻撃力を{0}アップ","1","2","1","1","1","10","1"
"110900202","0","0","10","80","0","0","0","7","物理クリティカルアップ+{0}","0","1","20","自分の物理クリティカルを{0}アップ","1","2","1","1","1","60","1"
"110900203","0","0","8","0","0","0","0","7","","20","0","0","自分の行動速度アップ","1","2","1","2","1","2","1"
"110900204","0","0","60","76","1","0","180","7","","180","1","0","クリティカルでダメージを与えるたびにちぇるを付与する状態になる","1","2","1","30","1","4","1"
"110900301","-1","0","1","10","0","0","0","3","物理ダメージ+{0}","0.8","0","0","敵単体に{0}の物理ダメージ","1","1","0","10","1","1","1"
"110900302","-1","0","10","12","0","0","0","3","物理攻撃力ダウン+{0}","12","1","12","敵単体の物理攻撃力を{0}ダウン","1","1","1","1","1","11","1"
"110900303","0","0","26","0.5","0","0","0","7","","0.5","2","0","","1","2","0","276","1","110900304","1"
"110900304","0","0","10","6","0","0","0","7","物理攻撃力アップ+{0}","6","0","12","自分の物理攻撃力を{0}アップ","1","2","0","1","1","10","1"
"110900305","0","0","26","7","0","0","0","7","","0","2","0","","1","2","0","276","1","110900306","1"
"110900306","0","0","10","35","0","0","0","7","物理クリティカルアップ+{0}","0","1","12","自分の物理クリティカルを{0}アップ","1","2","0","1","1","60","1"
"110901201","0","0","10","42","0","0","0","7","物理攻撃力アップ+{0}","42","1","180","自分の物理攻撃力を{0}アップ","1","2","1","1","1","10","1"
"110901202","0","0","10","150","0","0","0","7","物理クリティカルアップ+{0}","0","1","180","自分の物理クリティカルを{0}アップ","1","2","1","1","1","60","1"
"110901203","0","0","8","0","0","0","0","7","","180","0","0","自分の行動速度アップ","1","2","1","2.25","1","2","1"
"110901204","0","0","35","76","0","0","0","7","","180","30","30","ちぇるを30追加","1","2","0","77","1","0","1"
"110901205","0","0","60","76","1","0","180","7","","180","1","0","クリティカルでダメージを与えるたびにちぇるを付与する状態になる","1","2","1","77","1","4","1"
"110950101","0","0","90","15","0","0","0","0","物理攻撃力アップ+{0}","15","0","1","自分の物理攻撃力を{0}アップ","1","0","0","1","0","2","0"
"110951101","0","0","90","240","0","0","0","0","物理攻撃力アップ+{0}","15","0","1","自分の物理攻撃力を{0}アップ","1","0","0","1","0","2","0"
"111000101","2160","0","10","24","0","0","0","3","物理攻撃力アップ+{0}","24","1","18","味方全体の物理攻撃力を{0}アップ","1","2","0","1","99","10","3"
"111000102","2160","0","10","110","0","0","0","3","物理クリティカルアップ+{0}","0","1","18","味方全体の物理クリティカルを{0}アップ","1","2","0","1","99","60","3"
"111000201","2160","0","10","20","0","0","0","14","物理攻撃力アップ+{0}","20","1","12","味方単体の物理攻撃力を{0}アップ","1","2","0","1","1","10","2"
"111000202","2160","0","10","100","0","0","0","1","物理クリティカルアップ+{0}","0","1","12","味方単体の物理クリティカルを{0}アップ","1","2","0","1","0","60","2"
"111000203","2160","0","16","0.6","0","0","0","1","ＴＰ回復量+{0}","0","1","0","味方単体のＴＰを{0}回復","1","2","0","18","0","1","2"
"111000204","0","0","10","15","0","0","0","7","","0","1","12","自分の物理防御力を初期値の15%ダウン","1","2","1","2","1","21","3"
"111000205","0","0","10","15","0","0","0","7","","0","1","12","自分の魔法防御力を初期値の15%ダウン","1","2","1","2","1","41","3"
"111000301","2160","0","48","0","0","0","10","3","","0","2","0","毎秒ＴＰを5回復する","1","2","0","5","99","1","3"
"111000302","2160","0","6","12","0","0","0","3","無効ダメージ量+{0}","12","0","0","{0}ダメージ分の魔法無効バリアを展開する","1","2","0","12","99","2","3"
"111000303","0","0","10","70","0","0","0","7","","0","1","12","自分の魔法攻撃力を初期値の70%ダウン","1","2","1","2","1","31","3"
"111001201","2160","0","10","30","0","0","0","14","物理攻撃力アップ+{0}","30","1","12","味方単体の物理攻撃力を{0}アップ","1","2","0","1","1","10","2"
"111001202","2160","0","10","200","0","0","0","1","物理クリティカルアップ+{0}","0","1","12","味方単体の物理クリティカルを{0}アップ","1","2","0","1","0","60","2"
"111001203","2160","0","10","25","1","0","0","1","","0","1","12","味方単体の物理攻撃クリティカル時のダメージを25％アップ","1","2","0","2","0","110","2"
"111001204","2160","0","16","0.6","0","0","0","1","ＴＰ回復量+{0}","0","1","0","味方単体のＴＰを{0}回復","1","2","0","18","0","1","2"
"111001205","0","0","10","15","0","0","0","7","","0","1","12","自分の物理防御力を初期値の15%ダウン","1","2","1","2","1","21","3"
"111001206","0","0","10","15","0","0","0","7","","0","1","12","自分の魔法防御力を初期値の15%ダウン","1","2","1","2","1","41","3"
"111020201","2160","0","10","-2060","0","0","0","14","物理攻撃力アップ+{0}","28","1","12","味方単体の物理攻撃力を{0}アップ","1","2","0","1","1","10","2"
"111020202","2160","0","10","100","0","0","0","1","物理クリティカルアップ+{0}","0","1","12","味方単体の物理クリティカルを{0}アップ","1","2","0","1","0","60","2"
"111020203","2160","0","16","0","0","0","0","1","","0","1","0","味方単体のＴＰを{0}回復","1","2","0","174","0","1","2"
"111020204","0","0","10","15","0","0","0","7","","0","1","12","自分の物理防御力を初期値の15%ダウン","1","2","1","2","1","21","3"
"111020205","0","0","10","15","0","0","0","7","","0","1","12","自分の魔法防御力を初期値の15%ダウン","1","2","1","2","1","41","3"
"111021201","2160","0","10","-2050","0","0","0","14","物理攻撃力アップ+{0}","38","1","12","味方単体の物理攻撃力を{0}アップ","1","2","0","1","1","10","2"
"111021202","2160","0","10","200","0","0","0","1","物理クリティカルアップ+{0}","0","1","12","味方単体の物理クリティカルを{0}アップ","1","2","0","1","0","60","2"
"111021203","2160","0","10","25","1","0","0","1","","0","1","12","味方単体の物理攻撃クリティカル時のダメージを25％アップ","1","2","0","2","0","110","2"
"111021204","2160","0","16","0","0","0","0","1","","0","1","0","味方単体のＴＰを{0}回復","1","2","0","174","0","1","2"
"111021205","0","0","10","15","0","0","0","7","","0","1","12","自分の物理防御力を初期値の15%ダウン","1","2","1","2","1","21","3"
"111021206","0","0","10","15","0","0","0","7","","0","1","12","自分の魔法防御力を初期値の15%ダウン","1","2","1","2","1","41","3"
"111050101","0","0","90","2","0","0","0","0","魔法防御力アップ+{0}","2","0","1","自分の魔法防御力を{0}アップ","1","0","0","1","0","5","0"
"111051101","0","0","90","2","0","0","0","0","魔法防御力アップ+{0}","2","0","1","自分の魔法防御力を{0}アップ","1","0","0","1","0","5","0"
"111051102","0","0","90","30","0","0","0","0","","0","0","1","自分の物理防御力を{0}アップ","1","0","0","1","0","3","0"
"111100101","-1","0","10","0.8","0","0","0","3","魔法防御力ダウン+{0}","0.8","1","18.9","敵単体の魔法防御力を{0}ダウン","1","1","1","1","1","41","1"
"111100102","2160","0","10","20","0","0","0","3","魔法攻撃力アップ+{0}","20","1","18.9","味方全体の魔法攻撃力を{0}アップ","1","2","1","1","99","30","3"
"111100201","0","0","26","0.2","0","0","0","7","","0","2","0","","1","2","1","8","1","111100202","1"
"111100202","2160","0","10","15","0","0","0","31","魔法攻撃力アップ+{0}","15","1","12","味方単体の魔法攻撃力を{0}アップ","1","2","1","1","1","30","3"
"111100301","2160","0","10","5","0","0","0","3","魔法攻撃力アップ+{0}","5","1","180","味方全体の魔法攻撃力を{0}アップ","1","2","1","1","99","30","3"
"111101201","0","0","26","0.45","0","0","0","7","","0","2","0","","1","2","1","8","1","111101202","1"
"111101202","2160","0","10","22.5","0","0","0","31","魔法攻撃力アップ+{0}","22.5","1","12","味方単体の魔法攻撃力を{0}アップ","1","2","1","1","1","30","3"
"111101301","2160","0","10","10","0","0","0","3","魔法攻撃力アップ+{0}","10","1","180","味方全体の魔法攻撃力を{0}アップ","1","2","1","1","99","30","3"
"111101302","2160","0","10","60","0","0","0","3","","0","1","180","味方全体の魔法クリティカルを{0}アップ","1","2","1","1","99","70","3"
"111101303","2160","0","10","4","0","0","0","3","","0","1","180","味方全体の魔法攻撃クリティカル時のダメージを{0}％アップ","1","2","1","1","99","120","3"
"111101304","2160","0","8","0","0","0","0","3","","18","0","0","味方全体の行動速度アップ","1","2","0","1.5","99","2","3"
"111150101","0","0","90","15","0","0","0","0","魔法攻撃力アップ+{0}","15","0","1","自分の魔法攻撃力を{0}アップ","1","0","0","1","0","4","0"
"111151101","0","0","90","240","0","0","0","0","魔法攻撃力アップ+{0}","15","0","1","自分の魔法攻撃力を{0}アップ","1","0","0","1","0","4","0"
"111200101","2160","0","57","0","0","0","0","3","","0","0","0","","1","1","0","5","99","111200102","1"
"111200102","4320","0","1","12","0","0","0","3","物理ダメージ+{0}","1","0","0","敵全体に{0}の物理ダメージ","1","1","0","12","99","1","3"
"111200201","-1","0","2","0","0","0","0","3","","0","0","0","","1","1","0","200","1","1","1"
"111200202","-1","0","7","0","0","0","0","3","","0","0","0","","1","1","0","0","1","1","1"
"111200203","400","0","1","15","0","0","0","3","物理ダメージ+{0}","1.2","0","0","範囲内の敵すべてに{0}の物理ダメージ","1","1","0","15","99","1","2"
"111200301","2160","2","7","0","0","0","0","3","","0","0","0","","1","1","0","0","1","1","1"
"111200302","300","0","1","15","0","0","0","3","物理ダメージ+{0}","1.2","0","0","範囲内の敵すべてに{0}の物理ダメージ","1","1","0","15","99","1","2"
"111201201","-1","0","2","0","0","0","0","3","","0","0","0","","1","1","0","200","1","1","1"
"111201202","-1","0","7","0","0","0","0","3","","0","0","0","","1","1","0","0","1","1","1"
"111201203","400","0","1","15","0","1.5","0","3","物理ダメージ+{0}","1.2","0","0","範囲内の敵すべてに{0}の物理ダメージ","1","1","0","15","99","1","2"
"111201204","400","0","10","5.5","0","0","0","3","物理攻撃力ダウン+{0}","5.5","1","12","範囲内の敵すべての物理攻撃力を{0}ダウン","1","1","1","1","99","11","2"
"111201301","2160","0","10","30","0","0","0","7","物理攻撃力アップ+{0}","30","0","18","自分の物理攻撃力を{0}アップ","1","2","0","1","1","10","3"
"111201302","2160","2","7","0","0","0","0","3","","0","0","0","","1","1","0","0","1","1","1"
"111201303","300","0","8","0","0","0","0","3","スタンの確定成功Ｌｖ+1","5","0","0","範囲内の敵を一定時間行動不能にする","1","1","0","0","99","7","2"
"111201304","300","0","1","35","0","0","0","3","物理ダメージ+{0}","2.8","0","0","範囲内の敵すべてに{0}の物理ダメージ","1","1","0","35","99","1","2"
"111250101","0","0","90","15","0","0","0","0","物理攻撃力アップ+{0}","15","0","1","自分の物理攻撃力を{0}アップ","1","0","0","1","0","2","0"
