2c29dc11d686949dedfb7d73b55ad51aa76a5471cd3e551fd1c3bfcca3679a74,1341ca031e8915ae4c1a37f2a4de676e8a3731e96d5e35f73d6cf4c5d7a54e09,d1acf9f553423b5bd59eec0fc387e49149fb6b73c8378c3aea5355c3767db580,034063545b30eb65b52627bf70c86653dcadded61de67e7c135955819ab901c0,9c275eed11f19d2e8b81e5f7e163b85a59efd507f204e4c48946aa00366585bb,70d3a9370372f244f0a1c77aba9f225dc865ffc5c8ac2aafa96aea61a8b3c63e,5447900f941998c419b9be5e3d08a5bbe23e3de3dd45a2aae2cdb4f3bf224fe4,b2a2b5aa8e4c7fe809f17bd3ff25c1a7663dc946ad2b287b29327d39531552a8,aee9139ca325039d1a09dd95a2f746fe486e3de59762310e94fe71489926746a,9045831d8d4731244ce177ea17730018cb51fde8190e26ae787c561459da9997,47106ab9efa439e0103595ed38b87deacffbe2f171084e590f3e160a89c37149,1a74b2e4e73f2e9af7f0b3d34263cf97fe6221e61c6b64e507c694f62b79e567,f8a5c8b4ef7852014a893a08f760866eaa45d2a18ba89edb48d132dce054632f,c227c0fd0f9dce01cce915d0bbea14c12669e174eb211b2c3e98b928c761718a,28673249ce725ea90f8965900c3ce2200654a78d95589f9e078a39930538e342,d429c2451f6130f040c4b672451d8aec03c705b12eab58c5e37792c000b4cdda,dc519809c8bfdb396016dccb5b6f42cb990371ee44c05d09b932b8f963832b26,4516c689290be65046c03c38e9e1bd800e72ca66c2f67884b88b767d23238eef,fe719c0c39264386c38263c84347ed79f841265a575aec162c63107696ce9bed
"0","20","120","2411","109501","0","1720","126","39","0","50","17","59","2227","22983","0","108405","12","0"
"0","0","0","0","109601","0","100","0","2","0","0","0","20","2","0","0","65","1","0"
"0","0","0","0","109601","0","150","0","3","0","5","0","73","6","0","0","160","3","0"
"0","0","0","2","109601","0","320","0","4","0","30","0","175","9","0","0","375","5","0"
"0","0","0","5","109601","0","480","10","5","0","50","0","293","16","0","0","800","11","0"
"3","0","0","6","109601","0","870","10","6","0","50","0","517","24","0","0","1215","15","0"
"6","0","0","8","109601","0","1710","10","7","0","75","0","780","30","0","0","1535","19","0"
"9","0","0","10","109601","0","2570","10","8","0","100","0","1097","38","0","0","2015","19","0"
"9","0","0","18","109601","10","3020","10","9","0","125","5","1480","49","0","0","2315","20","0"
"9","0","0","27","109601","40","3620","20","10","0","125","10","1900","54","0","0","2665","20","5"
"9","0","0","37","109601","82","4070","40","11","0","125","10","2346","54","0","0","3085","25","10"
"9","0","0","40","109601","144","4370","40","12","0","125","12","2837","59","0","0","3615","27","25"
"9","0","0","46","109601","223","4640","40","13","0","150","14","3362","65","0","0","3985","27","35"
"9","0","0","50","109601","326","4760","40","14","0","181","16","3972","70","0","0","4195","27","35"
"9","0","0","54","109601","446","4880","40","15","0","187","16","4634","75","0","0","4365","27","35"
"9","0","0","56","109601","566","4880","40","16","0","193","16","5337","83","0","0","4475","27","38"
"9","0","0","60","109601","688","4880","40","17","0","193","16","6081","89","0","0","4525","27","45"
"9","0","0","65","109601","861","4880","40","18","0","193","16","6900","92","0","0","4575","27","49"
"9","0","0","72","109601","1026","4880","40","19","0","193","16","7762","101","0","0","4920","27","53"
"9","0","0","77","109601","1176","4880","40","20","0","193","16","8711","114","0","0","5365","32","53"
"9","0","0","82","109601","1338","4880","40","21","0","193","16","9783","120","0","0","5870","37","53"
"9","0","0","90","109601","1523","4880","40","22","0","193","16","11027","131","0","0","6025","42","53"
"9","0","0","99","109601","1702","4880","40","23","0","193","16","12437","142","0","0","6180","42","53"
"9","0","0","112","109601","1859","4880","40","24","0","193","16","13966","152","0","0","6270","42","53"
"9","0","0","121","109601","1977","4880","40","25","0","193","16","15722","158","0","0","6270","42","53"
"9","0","0","130","109601","2056","4880","40","26","0","193","16","17611","164","0","0","6590","42","53"
"9","0","0","137","109601","2104","4880","40","27","0","193","16","19642","169","0","0","6910","42","53"
"9","0","0","142","109601","2137","4880","40","28","0","193","16","21856","174","0","0","6910","42","53"
"9","0","0","147","109601","2171","4880","40","29","0","193","16","24199","179","0","0","7230","42","53"
"9","0","0","152","109601","2206","4880","40","30","0","193","16","26727","184","0","0","7230","42","53"
"9","0","0","152","109601","2241","4880","40","31","0","193","16","29355","184","0","0","7755","42","53"
"9","0","0","152","109601","2276","4880","40","32","0","193","16","32094","184","0","0","8280","42","53"
"9","0","0","158","109601","2310","4880","40","33","0","193","16","34937","190","0","0","8650","42","53"
"9","0","0","164","109601","2343","4880","40","34","0","193","16","37972","196","0","0","8650","42","53"
"9","0","0","170","109601","2376","4880","40","35","0","193","16","41114","202","0","0","9020","42","53"
"9","0","0","177","109601","2409","4880","40","36","0","193","16","44399","209","0","0","9020","42","53"
"9","0","0","184","109601","2442","4880","40","37","0","193","16","47748","216","0","0","9440","42","53"
"9","0","0","191","109601","2475","4880","40","38","0","193","16","51206","223","0","0","9860","42","53"
"9","0","0","199","109601","2508","4880","40","39","0","193","16","54811","231","0","0","9860","42","53"
"0","0","0","0","109701","0","50","0","2","0","0","0","32","3","0","0","15","0","0"
"0","0","0","0","109701","0","100","0","3","0","0","0","109","5","0","0","105","0","0"
"0","0","0","1","109701","0","160","0","4","0","10","0","256","6","0","0","255","0","0"
"0","0","0","2","109701","0","160","10","5","0","30","0","473","9","0","0","500","0","0"
"0","0","0","4","109701","0","340","10","6","0","30","0","763","17","0","0","825","0","0"
"0","0","0","6","109701","0","810","10","7","0","30","0","1102","23","0","0","1205","0","0"
"0","0","0","8","109701","0","1045","10","8","0","30","0","1485","31","0","0","1725","0","0"
"0","0","0","10","109701","10","1045","10","9","0","55","5","1932","40","0","0","2045","0","0"
"0","0","0","16","109701","50","1045","20","10","0","55","10","2434","47","0","0","2195","0","0"
"2","0","0","21","109701","88","1045","30","11","0","55","10","2956","51","0","0","2355","2","11"
"4","0","0","25","109701","130","1045","30","12","0","55","16","3486","57","0","0","2725","2","22"
"6","0","0","31","109701","185","1045","30","13","0","80","19","4034","65","0","0","2915","2","33"
"6","0","0","35","109701","266","1145","30","14","0","105","22","4675","70","0","0","2975","2","33"
"6","0","0","42","109701","342","1245","30","15","0","117","22","5350","76","0","0","3035","2","33"
"6","0","0","45","109701","411","1345","30","16","0","117","22","6081","82","0","0","3035","2","41"
"6","0","0","51","109701","489","1495","30","17","0","117","22","6817","89","0","0","3285","2","44"
"6","0","0","56","109701","588","1495","30","18","0","117","22","7639","95","0","0","3535","4","44"
"6","0","0","60","109701","696","1495","30","19","0","117","22","8590","99","0","0","3830","4","44"
"6","0","0","66","109701","777","1495","30","20","0","126","22","9657","105","0","0","4025","4","44"
"6","0","0","72","109701","872","1495","30","21","0","135","22","10813","112","0","0","4215","4","44"
"6","0","0","80","109701","964","1495","30","22","0","144","22","12107","123","0","0","4560","4","44"
"6","0","0","89","109701","1052","1495","30","23","0","144","22","13514","134","0","0","5145","4","44"
"6","0","0","102","109701","1128","1495","30","24","0","144","22","15020","144","0","0","5800","4","44"
"6","0","0","111","109701","1186","1495","30","25","0","144","22","16763","150","0","0","6180","4","44"
"6","0","0","124","109701","1219","1495","30","26","0","144","22","18653","158","0","0","6420","4","44"
"6","0","0","131","109701","1237","1495","30","27","0","144","22","20668","163","0","0","7010","4","44"
"6","0","0","136","109701","1258","1495","30","28","0","144","22","22853","168","0","0","7310","4","44"
"6","0","0","141","109701","1283","1495","30","29","0","144","22","25166","173","0","0","7930","4","44"
"6","0","0","146","109701","1312","1495","30","30","0","144","22","27663","178","0","0","8230","4","44"
"6","0","0","146","109701","1341","1495","30","31","0","144","22","30261","178","0","0","9055","4","44"
"6","0","0","146","109701","1370","1495","30","32","0","144","22","32959","178","0","0","9980","4","44"
"6","0","0","152","109701","1398","1495","30","33","0","144","22","35749","184","0","0","10850","4","44"
"6","0","0","158","109701","1425","1495","30","34","0","144","22","38719","190","0","0","11450","4","44"
"6","0","0","164","109701","1452","1495","30","35","0","144","22","41795","196","0","0","12420","4","44"
"6","0","0","171","109701","1479","1495","30","36","0","144","22","45014","203","0","0","13020","4","44"
"6","0","0","178","109701","1506","1495","30","37","0","144","22","48298","210","0","0","14040","4","44"
"6","0","0","185","109701","1533","1495","30","38","0","144","22","51692","217","0","0","15060","4","44"
"6","0","0","193","109701","1560","1495","30","39","0","144","22","55234","225","0","0","15660","4","44"
"0","0","0","3","109801","0","50","0","2","0","0","0","0","0","26","0","55","0","0"
"0","0","0","7","109801","0","100","0","3","0","0","0","0","0","94","0","150","0","0"
"0","0","0","14","109801","0","100","10","4","0","0","0","0","2","214","0","270","0","0"
"0","0","0","29","109801","0","100","10","5","0","0","0","0","2","405","0","450","0","0"
"0","0","0","42","109801","0","100","10","6","0","50","0","0","4","634","0","800","0","0"
"0","0","0","56","109801","0","100","15","7","0","85","0","0","8","894","0","1395","0","0"
"1","0","0","63","109801","0","100","30","8","0","120","4","0","10","1286","0","1560","0","0"
"2","0","16","70","109801","0","100","45","9","0","155","9","0","10","1710","0","1700","0","0"
"4","0","45","75","109801","0","320","45","10","0","170","14","0","13","2175","0","1970","0","0"
"5","5","90","80","109801","0","540","45","11","0","186","14","0","13","2687","0","2130","0","0"
"6","11","143","85","109801","0","640","45","12","0","222","14","0","16","3211","0","2230","0","0"
"6","17","205","92","109801","0","640","45","13","0","242","16","0","21","3744","0","2370","0","0"
"6","17","281","99","109801","0","760","45","14","0","272","18","0","25","4324","0","2510","0","0"
"6","17","351","108","109801","0","880","45","15","0","282","22","0","33","4929","0","2540","0","0"
"6","17","413","119","109801","0","880","45","16","0","312","22","0","40","5582","0","2640","0","0"
"6","17","470","129","109801","0","880","45","17","0","357","22","0","47","6294","0","2640","0","0"
"6","17","551","143","109801","0","880","45","18","0","387","22","0","56","7046","0","2640","0","0"
"6","17","674","155","109801","0","880","45","19","0","387","22","0","64","7890","0","2765","0","0"
"6","17","843","158","109801","0","880","45","20","0","387","22","0","68","8884","0","2765","0","0"
"6","17","1035","171","109801","0","980","45","21","0","387","22","0","77","9853","0","2940","0","0"
"6","17","1236","184","109801","0","1080","45","22","0","387","22","0","89","10963","0","3285","0","0"
"6","17","1400","206","109801","0","1080","45","23","0","387","22","0","102","12199","0","3660","0","0"
"6","17","1525","229","109801","0","1080","45","24","0","387","22","0","115","13575","0","4120","0","0"
"6","17","1634","237","109801","0","1080","45","25","0","387","22","0","121","15285","0","4120","0","0"
"6","17","1706","246","109801","0","1080","45","26","0","387","22","0","127","17125","0","4580","0","0"
"6","17","1751","254","109801","0","1080","45","27","0","387","22","0","133","19160","0","4580","0","0"
"6","17","1783","259","109801","0","1080","45","28","0","387","22","0","138","21358","0","4580","0","0"
"6","17","1816","263","109801","0","1080","45","29","0","387","22","0","142","23680","0","5040","0","0"
"6","17","1850","267","109801","0","1080","45","30","0","387","22","0","146","26201","0","5040","0","0"
"6","17","1884","271","109801","0","1080","45","31","0","387","22","0","150","28780","0","5500","0","0"
"6","17","1918","275","109801","0","1080","45","32","0","387","22","0","154","31522","0","5500","0","0"
"6","17","1951","279","109801","0","1080","45","33","0","387","22","0","158","34355","0","6000","0","0"
"6","17","1983","283","109801","0","1080","45","34","0","387","22","0","162","37337","0","6500","0","0"
"6","17","2015","287","109801","0","1080","45","35","0","387","22","0","166","40524","0","6500","0","0"
"6","17","2047","291","109801","0","1080","45","36","0","387","22","0","170","43823","0","6500","0","0"
"6","17","2079","296","109801","0","1080","45","37","0","387","22","0","175","47167","0","7000","0","0"
"6","17","2111","301","109801","0","1080","45","38","0","387","22","0","180","50615","0","7500","0","0"
"6","17","2143","305","109801","0","1080","45","39","0","387","22","0","184","54230","0","7500","0","0"
"0","0","0","2","109901","0","75","0","2","0","0","0","0","1","23","0","55","0","0"
"0","0","0","6","109901","0","125","0","3","0","0","0","0","1","91","0","150","0","0"
"0","0","0","12","109901","0","175","10","4","0","5","0","0","4","199","0","325","0","0"
"0","0","0","26","109901","0","175","10","5","0","15","0","0","4","386","0","505","0","0"
"0","0","0","45","109901","0","175","25","6","0","15","0","0","12","559","0","1035","0","0"
"0","0","0","55","109901","0","175","30","7","0","85","0","0","14","845","0","1395","0","0"
"0","0","0","73","109901","0","175","75","8","0","85","4","0","19","1162","0","1675","0","0"
"0","0","11","90","109901","0","175","110","9","0","100","9","0","25","1489","0","2130","0","0"
"0","0","35","103","109901","0","395","120","10","0","115","14","0","30","1877","0","2640","0","0"
"0","0","58","122","109901","0","735","134","11","0","131","14","0","37","2278","0","3060","0","0"
"0","0","80","145","109901","0","955","143","12","0","167","17","0","56","2608","0","3580","0","0"
"0","3","132","160","109901","0","955","143","13","0","199","19","0","65","3068","0","3820","0","0"
"0","3","186","179","109901","0","1075","147","14","0","221","21","0","77","3536","0","4020","0","0"
"0","3","242","197","109901","0","1195","151","15","0","231","23","0","91","4047","0","4110","0","0"
"0","3","301","214","109901","0","1195","151","16","0","251","25","0","104","4615","0","4140","0","0"
"0","3","376","231","109901","0","1195","151","17","0","281","25","0","113","5243","0","4140","0","0"
"0","3","480","249","109901","0","1195","151","18","0","291","25","0","123","5925","0","4140","0","0"
"0","3","609","265","109901","0","1195","151","19","0","291","25","0","134","6701","0","4140","0","0"
"0","3","747","286","109901","0","1195","151","20","0","291","25","0","149","7519","0","4140","0","0"
"0","3","928","297","109901","0","1295","151","21","0","291","25","0","159","8458","0","4140","0","0"
"0","3","1120","312","109901","0","1395","151","22","0","291","25","0","170","9541","0","4140","0","0"
"0","3","1269","335","109901","0","1395","151","23","0","291","25","0","181","10802","0","4140","0","0"
"0","3","1385","360","109901","0","1395","151","24","0","291","25","0","193","12194","0","4140","0","0"
"0","3","1458","382","109901","0","1395","151","25","0","291","25","0","209","13752","0","4410","0","0"
"0","3","1477","407","109901","0","1395","151","26","0","291","25","0","227","15402","0","5410","0","0"
"0","3","1491","429","109901","0","1395","151","27","0","291","25","0","243","17189","0","6440","0","0"
"0","3","1505","446","109901","0","1395","151","28","0","291","25","0","258","19183","0","7040","0","0"
"0","3","1512","489","109901","0","1395","151","29","0","291","25","0","301","20940","0","8875","0","0"
"0","3","1520","532","109901","0","1395","151","30","0","291","25","0","344","22834","0","10790","0","0"
"0","3","1528","576","109901","0","1395","151","31","0","291","25","0","388","24817","0","12785","0","0"
"0","3","1536","621","109901","0","1395","151","32","0","291","25","0","433","26890","0","14855","0","0"
"0","3","1551","633","109901","0","1395","151","33","0","291","25","0","445","29540","0","15955","0","0"
