28a994c2a0e1af7269ae4bb694a76eb27c9dedfa47177cc7f918fb23771a8956,c033e26a1fdb76729810666babfa9993fe0590bcfe35900af80d2ecf03abf238,17b7055bd51bb8bcd016bec9d765d82844af4b1408ade7f157a04eaa0a54ffdd,bd81e05bdef2e1778560349ab55022aec6c1122eef4d65edc6778a103af3a1b2,9d7d577482d7a6a572b042eacdca0abacff3c18310576871e5c6c6879951ebc8,7148eca87d1394615a075a62fb57ad480947f4204027df001ed825090b818488,e8da4da651fcc5f6606fe5621809eddf8931fb1ce112d038530823df4bbef41e,39b7cf75211da3a1a71063393c4175cfd37c6fafd5063f8d7a6a818667c250ae,2c1f767f1a124bb8af9f229d09343bfd7227665585e17bf85750989f5b9599f7,b423361cf6fe464184878845ef74992733f78be1aeb608e903d4425979bcde80,c6f420827b03df4750a53308ff89ff0e781ce38767426f713a14e4b124efd1b2,9ca61b0a5c4140c7007ee90173763c6337266df46f2b3d77b17a075d2c73a8d4,839611986cff0596d60c495cbbecbc8c7d8903378789fedd9fb28d59094db587,1c0bd244817be7d7776cc51b26a0cfd7f4950329b7ef78534fc75c73ec781614,9203a3381d34f18f9a1b770691651319ed1f60dd590418436bff373761415e52,759858b9b6066b66cb3d92629910c341ef3e25aa792f671549f4042329df58b4,2d367b4a2f93f2ef3b280d3e55fc95fabc5b47a8871a72d6418112a40edbcb5d,6ce8e5357bc75661c8e4a208721af627a0aabe0e244657b3fa861ef21e909b9f,42184795598030f5e2d00c45b9aef1367ea00e03cc800cb2bdfac8b48287ab6f
"85980","0","39","0","11","5","0","104701","18607","15","1590","1861","18","36","208","20","2000","26","543"
"96245","0","39","0","11","5","0","104701","19780","15","1590","1970","18","37","208","20","2109","26","549"
"107000","0","39","0","11","5","0","104701","20991","15","1590","2080","18","38","208","20","2219","26","555"
"118290","0","39","0","11","5","0","104701","22240","15","1590","2190","18","39","208","20","2329","26","561"
"65","0","0","0","0","0","0","104801","18","0","50","0","0","2","0","0","3","1","0"
"250","0","0","0","0","0","0","104801","58","0","100","1","0","3","0","0","10","1","0"
"590","0","0","0","0","0","0","104801","153","0","125","3","0","4","0","0","19","1","0"
"1045","0","0","0","0","0","0","104801","285","0","125","7","0","5","0","0","32","4","0"
"1785","0","0","0","0","0","0","104801","458","0","125","16","0","6","0","0","50","4","0"
"2280","0","0","0","0","0","0","104801","714","0","125","22","0","7","0","0","68","8","0"
"3360","0","0","0","0","0","0","104801","935","0","125","33","0","8","0","0","93","8","0"
"4270","0","15","0","0","0","0","104801","1189","0","125","44","5","9","0","10","112","13","5"
"4490","0","40","0","3","0","0","104801","1569","0","125","55","13","10","0","10","124","18","25"
"4790","0","50","0","7","0","0","104801","1981","0","125","73","13","11","0","10","139","18","67"
"5180","0","60","0","9","0","0","104801","2369","11","125","88","13","12","0","10","153","25","89"
"5370","0","62","0","9","0","0","104801","2739","21","125","109","16","13","0","10","182","27","119"
"5540","0","62","0","11","3","0","104801","3096","21","125","136","16","14","25","10","215","27","154"
"5610","0","62","0","11","3","0","104801","3539","24","325","165","16","15","25","10","242","27","190"
"5910","0","62","0","11","3","0","104801","3991","24","375","191","16","16","25","10","274","29","218"
"6395","0","62","0","11","3","0","104801","4398","27","425","224","16","17","25","10","311","32","247"
"6930","0","62","0","11","3","0","104801","4852","27","425","259","16","18","25","10","355","32","296"
"7325","0","62","0","11","3","0","104801","5416","27","520","294","16","19","40","10","399","32","334"
"7800","0","62","0","11","3","0","104801","5990","27","520","336","16","20","75","10","448","32","384"
"8385","0","62","0","11","3","0","104801","6591","27","520","386","16","21","124","10","499","32","425"
"9345","0","62","0","11","3","0","104801","7251","27","520","439","16","22","164","10","564","32","469"
"10370","0","62","0","11","3","0","104801","7978","27","520","505","16","23","184","10","639","32","499"
"11530","0","62","0","11","3","0","104801","8796","27","520","570","16","24","184","10","719","32","535"
"12295","0","62","0","11","3","0","104801","9905","27","520","630","16","25","184","10","787","32","570"
"12820","0","62","0","11","3","0","104801","11323","27","520","683","16","26","184","10","834","32","611"
"13465","0","62","0","11","3","0","104801","12879","27","520","732","16","27","184","10","878","32","638"
"14185","0","62","0","11","3","0","104801","14550","27","520","780","16","28","184","10","924","32","665"
"15060","0","62","0","11","3","0","104801","16326","27","520","831","16","29","184","10","975","32","695"
"16015","0","62","0","11","3","0","104801","18219","27","520","884","16","30","184","10","1028","32","726"
"17050","0","62","0","11","3","0","104801","20202","27","520","938","16","31","184","10","1082","32","757"
"18160","0","62","0","11","3","0","104801","22275","27","520","993","16","32","184","10","1137","32","788"
"19540","0","62","0","11","3","0","104801","24454","27","520","1049","16","33","184","10","1193","32","818"
"21160","0","62","0","11","3","0","104801","26750","27","520","1107","16","34","184","10","1251","32","846"
"22950","0","62","0","11","3","0","104801","29155","27","520","1165","16","35","184","10","1309","32","874"
"24910","0","62","0","11","3","0","104801","31641","27","520","1224","16","36","184","10","1368","32","902"
"26945","0","62","0","11","3","0","104801","34208","27","520","1285","16","37","184","10","1429","32","930"
"29145","0","62","0","11","3","0","104801","36861","27","520","1346","16","38","184","10","1490","32","958"
"31510","0","62","0","11","3","0","104801","39592","27","520","1407","16","39","184","10","1551","32","986"
"95","0","0","0","0","0","0","104901","19","0","75","0","0","2","0","0","3","0","0"
"305","0","0","0","0","0","0","104901","70","0","125","2","0","3","0","0","7","0","0"
"735","0","0","0","0","0","0","104901","162","0","180","5","0","4","5","0","13","0","0"
"1275","0","10","0","0","0","0","104901","300","0","180","8","0","5","25","0","20","3","0"
"2265","0","10","0","0","0","0","104901","462","0","270","17","0","6","25","0","33","3","0"
"3180","0","10","0","0","0","0","104901","683","0","505","27","0","7","25","0","47","3","0"
"4530","0","10","0","0","0","0","104901","879","0","740","36","0","8","40","0","67","3","0"
"5185","0","25","0","4","0","0","104901","1126","0","740","49","9","9","55","10","83","8","10"
"5995","0","40","0","6","0","0","104901","1417","0","740","61","18","10","55","10","102","13","40"
"6555","0","60","0","12","0","0","104901","1737","3","740","83","18","11","55","10","119","13","60"
"7315","0","80","0","12","0","0","104901","1995","9","840","107","18","12","55","10","145","18","70"
"7995","0","82","0","12","0","0","104901","2284","12","940","134","18","13","63","10","178","22","70"
"8465","0","84","0","12","3","0","104901","2566","12","940","166","18","14","71","10","220","22","84"
"8755","0","84","0","12","5","0","104901","2903","15","1040","202","18","15","71","10","257","22","98"
"9045","0","84","0","12","5","0","104901","3271","15","1190","239","18","16","71","10","294","24","122"
"9470","0","84","0","12","5","0","104901","3591","15","1240","281","18","17","71","10","342","27","152"
"10030","0","84","0","12","5","0","104901","3949","15","1240","323","18","18","71","10","395","30","189"
"10655","0","84","0","12","5","0","104901","4356","15","1335","371","18","19","86","10","452","30","230"
"11165","0","84","0","12","5","0","104901","4807","15","1430","425","18","20","121","10","513","30","268"
"11780","0","84","0","12","5","0","104901","5310","15","1430","482","18","21","161","10","578","30","304"
"12885","0","84","0","12","5","0","104901","5859","15","1430","548","18","22","201","10","650","30","338"
"14225","0","84","0","12","5","0","104901","6426","15","1430","629","18","23","221","10","735","30","368"
"15325","0","84","0","12","5","0","104901","7042","15","1430","718","18","24","221","10","833","30","400"
"16835","0","84","0","12","5","0","104901","7724","15","1430","810","18","25","221","10","938","30","430"
"18500","0","84","0","12","5","0","104901","8657","15","1430","896","18","26","221","10","1025","30","454"
"19900","0","84","0","12","5","0","104901","9879","15","1430","971","18","27","221","10","1093","30","478"
"23340","0","84","0","12","5","0","104901","10940","15","1430","1050","18","28","221","10","1170","30","493"
"29100","0","84","0","12","5","0","104901","11799","15","1430","1139","18","29","221","10","1259","30","499"
"35375","0","84","0","12","5","0","104901","12695","15","1430","1233","18","30","221","10","1353","30","505"
"41940","0","84","0","12","5","0","104901","13628","15","1430","1331","18","31","221","10","1451","30","511"
"48975","0","84","0","12","5","0","104901","14588","15","1430","1432","18","32","221","10","1552","30","517"
"56725","0","84","0","12","5","0","104901","15593","15","1430","1535","18","33","221","10","1655","30","523"
"65255","0","84","0","12","5","0","104901","16654","15","1430","1640","18","34","221","10","1760","30","529"
"74495","0","84","0","12","5","0","104901","17753","15","1430","1746","18","35","221","10","1866","30","535"
"84295","0","84","0","12","5","0","104901","18889","15","1430","1853","18","36","221","10","1973","30","541"
"94560","0","84","0","12","5","0","104901","20062","15","1430","1962","18","37","221","10","2082","30","547"
"105315","0","84","0","12","5","0","104901","21273","15","1430","2072","18","38","221","10","2192","30","553"
"116605","0","84","0","12","5","0","104901","22522","15","1430","2182","18","39","221","10","2302","30","559"
"55","0","0","0","0","0","0","105001","0","0","50","3","0","2","0","26","0","0","0"
"150","0","0","0","0","0","0","105001","0","0","100","7","0","3","0","94","0","0","0"
"270","0","10","0","0","0","0","105001","0","0","100","14","0","4","0","214","2","0","0"
"360","0","10","0","0","0","0","105001","0","0","100","25","0","5","25","415","2","0","0"
"710","0","10","0","0","0","0","105001","0","0","100","38","0","6","75","644","4","0","0"
"1305","0","15","0","0","0","0","105001","0","0","100","52","0","7","110","904","8","0","0"
"1470","0","30","0","1","0","0","105001","0","0","100","59","4","8","145","1296","10","0","0"
"1610","0","45","0","2","0","16","105001","0","0","100","66","9","9","180","1720","10","0","0"
"1880","0","45","0","4","0","40","105001","0","0","520","78","14","10","195","2155","11","0","0"
"2040","0","45","0","5","5","85","105001","0","0","740","83","14","11","211","2667","11","0","0"
"2140","0","45","0","6","11","138","105001","0","0","840","88","14","12","247","3191","14","0","0"
"2280","0","45","0","6","17","200","105001","0","0","840","95","16","13","267","3724","19","0","0"
"2420","0","45","0","6","17","276","105001","0","0","960","102","18","14","297","4304","23","0","0"
"2450","0","45","0","6","17","346","105001","0","0","1080","111","22","15","307","4909","31","0","0"
"2480","0","45","0","6","17","421","105001","0","0","1080","119","22","16","337","5582","36","0","0"
"2480","0","45","0","6","17","493","105001","0","0","1080","128","22","17","367","6310","40","0","0"
"2480","0","45","0","6","17","582","105001","0","0","1080","137","22","18","397","7094","46","0","0"
"2480","0","45","0","6","17","715","105001","0","0","1080","144","22","19","397","7982","51","0","0"
"2480","0","45","0","6","17","872","105001","0","0","1080","158","22","20","397","8903","61","0","0"
"2480","0","45","0","6","17","1074","105001","0","0","1180","166","22","21","397","9922","67","0","0"
"2480","0","45","0","6","17","1292","105001","0","0","1280","173","22","22","397","11119","72","0","0"
"2480","0","45","0","6","17","1476","105001","0","0","1280","189","22","23","397","12442","78","0","0"
"2480","0","45","0","6","17","1619","105001","0","0","1280","206","22","24","397","13917","84","0","0"
"2480","0","45","0","6","17","1728","105001","0","0","1280","214","22","25","397","15627","90","0","0"
"2940","0","45","0","6","17","1800","105001","0","0","1280","223","22","26","397","17467","96","0","0"
"2940","0","45","0","6","17","1845","105001","0","0","1280","231","22","27","397","19502","102","0","0"
"2940","0","45","0","6","17","1877","105001","0","0","1280","236","22","28","397","21700","107","0","0"
"3400","0","45","0","6","17","1910","105001","0","0","1280","240","22","29","397","24022","111","0","0"
"3400","0","45","0","6","17","1944","105001","0","0","1280","244","22","30","397","26543","115","0","0"
"3860","0","45","0","6","17","1978","105001","0","0","1280","248","22","31","397","29122","119","0","0"
"3860","0","45","0","6","17","2012","105001","0","0","1280","252","22","32","397","31864","123","0","0"
"4360","0","45","0","6","17","2045","105001","0","0","1280","256","22","33","397","34697","127","0","0"
"4860","0","45","0","6","17","2077","105001","0","0","1280","260","22","34","397","37679","131","0","0"
"4860","0","45","0","6","17","2109","105001","0","0","1280","264","22","35","397","40866","135","0","0"
"4860","0","45","0","6","17","2141","105001","0","0","1280","268","22","36","397","44165","139","0","0"
"5360","0","45","0","6","17","2173","105001","0","0","1280","273","22","37","397","47509","144","0","0"
"5860","0","45","0","6","17","2205","105001","0","0","1280","278","22","38","397","50957","149","0","0"
"5860","0","45","0","6","17","2237","105001","0","0","1280","282","22","39","397","54572","153","0","0"
"60","0","0","0","0","0","0","105101","26","0","50","0","0","2","0","0","3","0","0"
"330","0","0","0","0","0","0","105101","77","0","100","1","0","3","0","0","6","0","0"
"675","0","0","0","0","0","0","105101","200","0","160","1","0","4","10","0","9","0","0"
"1215","0","10","0","0","0","0","105101","338","0","160","4","0","5","30","0","16","3","0"
"2080","0","10","0","0","0","0","105101","541","0","340","6","0","6","30","0","30","3","0"
"3050","0","10","0","0","0","0","105101","788","0","810","8","0","7","30","0","42","3","0"
"4075","0","10","0","0","0","0","105101","1059","0","1045","15","0","8","45","0","55","3","0"
"5135","0","10","0","0","0","0","105101","1306","0","1445","25","9","9","60","10","72","3","10"
"5825","0","10","0","5","0","0","105101","1637","0","1445","36","18","10","85","10","90","3","30"
"6535","0","30","0","8","0","0","105101","1942","3","1445","58","18","11","85","10","108","3","60"
"7455","0","30","0","8","0","0","105101","2280","9","1545","76","18","12","85","10","132","3","92"
"7945","0","30","0","8","0","0","105101","2725","22","1545","86","21","13","118","10","146","3","125"
"8375","0","30","0","8","1","0","105101","3205","22","1545","100","21","14","151","10","164","3","166"
"8745","0","30","0","8","1","0","105101","3732","22","1545","115","21","15","151","10","183","3","232"
"8965","0","30","0","8","1","0","105101","4280","25","1545","135","21","16","163","10","198","3","313"
"9335","0","30","0","8","1","0","105101","4803","28","1545","167","21","17","163","10","213","3","401"
"9820","0","30","0","8","1","0","105101","5376","28","1545","202","21","18","163","10","228","3","505"
"10265","0","30","0","8","1","0","105101","6054","28","1545","231","21","19","163","10","249","3","624"
"10590","0","30","0","8","1","0","105101","6827","28","1545","261","21","20","163","10","272","3","743"
"10875","0","30","0","8","1","0","105101","7751","28","1545","285","21","21","163","10","290","3","874"
"11090","0","30","0","8","1","0","105101","8934","28","1545","298","21","22","163","10","306","3","992"
"11435","0","30","0","8","1","0","105101","10224","28","1545","317","21","23","163","10","330","3","1063"
"12115","0","30","0","8","1","0","105101","11585","28","1545","339","21","24","163","10","353","3","1124"
"12635","0","30","0","8","1","0","105101","13183","28","1545","358","21","25","163","10","367","3","1187"
"13460","0","30","0","8","1","0","105101","14994","28","1545","367","21","26","163","10","373","3","1226"
"14705","0","30","0","8","1","0","105101","16890","28","1545","374","21","27","163","10","378","3","1250"
"15950","0","30","0","8","1","0","105101","18914","28","1545","381","21","28","163","10","383","3","1274"
