5142b79793350539bea9dbf073910fa5c67068ac2109e3aeb6a4c5253e37099b,ace997ad561feb0e2854192e8a83202a0b3f29fe1860ce9aaaa5346f3cfd06a2,88f0dc53f058bdef102e006bd34f6fcaaf6b696307d736c863e03c24547cf134,e383007ddfa7684b70482039c568583185685b3cf56976ee5ef2113368f6f092,437ab3d0d717f02e81e13e0d5a2ba474bc2604b523e4d618116ec8a750ed1878,a70c9da987a4c98d6befb53b9aff4aecba6ea9fa35e74277d7196217d805b510,b4a7d09ba6b665195f616a1e58c71075b3933832abe72ff16d09b1f2cd4f776f,6daa734c9c21795e2808ad5a90f68504dac7f31c029869a0a768f714c24e6d18,d900a34df7736ebb1575f028bf2e415061868a83b25421c872f6454827a69f1d,508b5b54a9177e8083dc6f5c3b34b35d2e3a15ea8315fe802b607efae54c3d1c,09ebad9d851a859c26f0607b4fbd758c53faa1e135f2a45550610221852ad230,b715b04a93e945048fdd5f5e772424821388d4eb9301b9dbbd32c47955acf080,51da88601f877a3273bec4c06bc233610575f9ee6ab925bcfe66a495d0d59987,ff20356b8265c883804f4e79e93f2362d152c9d3a3b61d6d9060768f6847d605
"-285","112601","2021/03/08 12:00:00","1","10062","8","10062103","2","2021/03/26 14:59:59","51","3.309","ミオ（デレマス）","301",""
"-285","112401","2021/03/08 12:00:00","1","10062","8","10062104","1","2021/03/26 14:59:59","51","0","ウヅキ（デレマス）","102",""
"-285","112501","2021/03/08 12:00:00","4","10062","8","10062105","2","2021/03/26 14:59:59","51","9.777","リン（デレマス）","202",""
"-285","112601","2021/03/08 12:00:00","1","10062","8","10062106","2","2021/03/26 14:59:59","51","4.766","ミオ（デレマス）","302",""
"-285","112401","2021/03/08 12:00:00","1","10062","8","10062107","2","2021/03/26 14:59:59","52","9.408","ウヅキ（デレマス）","103",""
"-285","112501","2021/03/08 12:00:00","2","10062","8","10062108","2","2021/03/26 14:59:59","52","0","リン（デレマス）","203",""
"-285","112601","2021/03/08 12:00:00","2","10062","8","10062109","2","2021/03/26 14:59:59","52","0","ミオ（デレマス）","303",""
"-285","112401","2021/03/08 12:00:00","1","10062","8","10062110","2","2021/03/26 14:59:59","52","7.774","ウヅキ（デレマス）","104",""
"-285","112501","2021/03/08 12:00:00","2","10062","8","10062111","2","2021/03/26 14:59:59","52","0","リン（デレマス）","204",""
"-285","112601","2021/03/08 12:00:00","1","10062","8","10062112","2","2021/03/26 14:59:59","52","6.327","ミオ（デレマス）","304",""
"-285","112401","2021/03/08 12:00:00","2","10062","8","10062113","2","2021/03/26 14:59:59","52","0","ウヅキ（デレマス）","105",""
"-285","112501","2021/03/08 12:00:00","2","10062","8","10062114","2","2021/03/26 14:59:59","52","0","リン（デレマス）","205",""
"-285","112601","2021/03/08 12:00:00","1","10062","8","10062115","2","2021/03/26 14:59:59","52","5.486","ミオ（デレマス）","305",""
"-416.5","190801","2021/03/16 15:00:00","1","10063","0","10063001","2","2021/03/26 14:59:59","53","3.414","カリン","1","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください"
"-416.5","190801","2021/03/16 15:00:00","1","10063","0","10063002","2","2021/03/26 14:59:59","53","3.099","カリン","2","ミッションをクリアして、\n報酬をゲットしましょう！"
"-416.5","190801","2021/03/16 15:00:00","1","10063","0","10063003","2","2021/03/26 14:59:59","54","2.801","カリン","3","受け取ることができる\n報酬があるようです\n確認してみてください"
"-416.5","190801","2021/03/16 15:00:00","2","10063","0","10063004","2","2021/03/26 14:59:59","54","0","カリン","4","報酬がもらえますよ！\nチェックしてみてください"
"-416.5","190801","2021/03/16 15:00:00","1","10063","0","10063005","1","2021/03/26 14:59:59","57","0","カリン","5","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています"
"-363","190801","2021/03/16 15:00:00","1","10063","0","10063006","2","2021/03/26 14:59:59","55","5.506","カリン","1","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ"
"-363","190801","2021/03/16 15:00:00","2","10063","0","10063007","1","2021/03/26 14:59:59","55","1.216","カリン","2","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！"
"-363","190801","2021/03/16 15:00:00","2","10063","0","10063008","1","2021/03/26 14:59:59","56","1.539","カリン","3","お疲れ様でした\n討伐証の交換、\nお忘れないように！"
"-363","190801","2021/03/16 15:00:00","2","10063","0","10063009","1","2021/03/26 14:59:59","56","1.875","カリン","4","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！"
"-285","112401","2021/03/16 15:00:00","4","10063","8","10063101","4","2021/03/26 14:59:59","51","0","ウヅキ（デレマス）","101",""
"-285","112501","2021/03/16 15:00:00","6","10063","8","10063102","3","2021/03/26 14:59:59","51","2.798","リン（デレマス）","201",""
"-285","112601","2021/03/16 15:00:00","4","10063","8","10063103","3","2021/03/26 14:59:59","51","7.377","ミオ（デレマス）","301",""
"-285","112401","2021/03/16 15:00:00","1","10063","8","10063104","3","2021/03/26 14:59:59","51","5.468","ウヅキ（デレマス）","102",""
"-285","112501","2021/03/16 15:00:00","4","10063","8","10063105","4","2021/03/26 14:59:59","51","0","リン（デレマス）","202",""
"-285","112601","2021/03/16 15:00:00","4","10063","8","10063106","3","2021/03/26 14:59:59","51","7.996","ミオ（デレマス）","302",""
"-285","112401","2021/03/16 15:00:00","1","10063","8","10063107","2","2021/03/26 14:59:59","52","5.93","ウヅキ（デレマス）","103",""
"-285","112501","2021/03/16 15:00:00","1","10063","8","10063108","2","2021/03/26 14:59:59","52","5.792","リン（デレマス）","203",""
"-285","112601","2021/03/16 15:00:00","2","10063","8","10063109","2","2021/03/26 14:59:59","52","0","ミオ（デレマス）","303",""
"-285","112401","2021/03/16 15:00:00","2","10063","8","10063110","2","2021/03/26 14:59:59","52","0","ウヅキ（デレマス）","104",""
"-285","112501","2021/03/16 15:00:00","2","10063","8","10063111","5","2021/03/26 14:59:59","52","2.841","リン（デレマス）","204",""
"-285","112601","2021/03/16 15:00:00","2","10063","8","10063112","5","2021/03/26 14:59:59","52","6.345","ミオ（デレマス）","304",""
"-285","112401","2021/03/16 15:00:00","1","10063","8","10063113","2","2021/03/26 14:59:59","52","8.357","ウヅキ（デレマス）","105",""
"-285","112501","2021/03/16 15:00:00","1","10063","8","10063114","2","2021/03/26 14:59:59","52","6.294","リン（デレマス）","205",""
"-285","112601","2021/03/16 15:00:00","1","10063","8","10063115","2","2021/03/26 14:59:59","52","5.495","ミオ（デレマス）","305",""
"-416.5","190801","2021/03/31 12:00:00","1","10064","0","10064001","2","2021/04/18 14:59:59","53","3.414","カリン","1","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください"
"-416.5","190801","2021/03/31 12:00:00","1","10064","0","10064002","2","2021/04/18 14:59:59","53","3.099","カリン","2","ミッションをクリアして、\n報酬をゲットしましょう！"
"-416.5","190801","2021/03/31 12:00:00","1","10064","0","10064003","2","2021/04/18 14:59:59","54","2.801","カリン","3","受け取ることができる\n報酬があるようです\n確認してみてください"
"-416.5","190801","2021/03/31 12:00:00","2","10064","0","10064004","2","2021/04/18 14:59:59","54","0","カリン","4","報酬がもらえますよ！\nチェックしてみてください"
"-416.5","190801","2021/03/31 12:00:00","1","10064","0","10064005","1","2021/04/18 14:59:59","57","0","カリン","5","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています"
"-363","190801","2021/03/31 12:00:00","1","10064","0","10064006","2","2021/04/18 14:59:59","55","5.506","カリン","1","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ"
"-363","190801","2021/03/31 12:00:00","2","10064","0","10064007","1","2021/04/18 14:59:59","55","1.216","カリン","2","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！"
"-363","190801","2021/03/31 12:00:00","2","10064","0","10064008","1","2021/04/18 14:59:59","56","1.539","カリン","3","お疲れ様でした\n討伐証の交換、\nお忘れないように！"
"-363","190801","2021/03/31 12:00:00","2","10064","0","10064009","1","2021/04/18 14:59:59","56","1.875","カリン","4","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！"
"-285","116401","2021/03/31 12:00:00","1","10064","8","10064101","2","2021/04/18 14:59:59","51","0","ユニ（聖学祭）","101",""
"-285","110801","2021/03/31 12:00:00","1","10064","8","10064102","3","2021/04/18 14:59:59","51","10.22","クロエ","201",""
"-285","116201","2021/03/31 12:00:00","1","10064","8","10064103","3","2021/04/18 14:59:59","51","10.22","クロエ（聖学祭）","211",""
"-285","110901","2021/03/31 12:00:00","1","10064","8","10064104","2","2021/04/18 14:59:59","51","8.02","チエル","301",""
"-285","116301","2021/03/31 12:00:00","1","10064","8","10064105","2","2021/04/18 14:59:59","51","8.02","チエル（聖学祭）","311",""
"-285","111001","2021/03/31 12:00:00","1","10064","8","10064106","6","2021/04/18 14:59:59","51","10.75","ユニ","102",""
"-285","116401","2021/03/31 12:00:00","1","10064","8","10064107","6","2021/04/18 14:59:59","51","10.75","ユニ（聖学祭）","112",""
"-285","116201","2021/03/31 12:00:00","1","10064","8","10064108","3","2021/04/18 14:59:59","51","7.68","クロエ（聖学祭）","202",""
"-285","116301","2021/03/31 12:00:00","2","10064","8","10064109","1","2021/04/18 14:59:59","51","4.36","チエル（聖学祭）","302",""
"-285","111001","2021/03/31 12:00:00","3","10064","8","10064110","1","2021/04/18 14:59:59","51","10.185","ユニ","103",""
"-285","116401","2021/03/31 12:00:00","3","10064","8","10064111","1","2021/04/18 14:59:59","51","10.185","ユニ（聖学祭）","113",""
"-285","110801","2021/03/31 12:00:00","1","10064","8","10064112","3","2021/04/18 14:59:59","51","14.475","クロエ","203",""
"-285","116201","2021/03/31 12:00:00","1","10064","8","10064113","3","2021/04/18 14:59:59","51","14.475","クロエ（聖学祭）","213",""
"-285","110901","2021/03/31 12:00:00","1","10064","8","10064114","6","2021/04/18 14:59:59","51","8.64","チエル","303",""
"-285","116301","2021/03/31 12:00:00","1","10064","8","10064115","6","2021/04/18 14:59:59","51","8.64","チエル（聖学祭）","313",""
"-285","116401","2021/03/31 12:00:00","1","10064","8","10064116","1","2021/04/18 14:59:59","52","0","ユニ（聖学祭）","104",""
"-285","116201","2021/03/31 12:00:00","1","10064","8","10064117","2","2021/04/18 14:59:59","52","16.4","クロエ（聖学祭）","204",""
"-285","116301","2021/03/31 12:00:00","2","10064","8","10064118","1","2021/04/18 14:59:59","52","7.51","チエル（聖学祭）","304",""
"-285","116401","2021/03/31 12:00:00","2","10064","8","10064119","1","2021/04/18 14:59:59","52","5.96","ユニ（聖学祭）","105",""
"-285","116201","2021/03/31 12:00:00","2","10064","8","10064120","3","2021/04/18 14:59:59","52","15.1","クロエ（聖学祭）","205",""
"-285","116301","2021/03/31 12:00:00","2","10064","8","10064121","3","2021/04/18 14:59:59","52","12.745","チエル（聖学祭）","305",""
"-285","116401","2021/03/31 12:00:00","1","10064","8","10064122","4","2021/04/18 14:59:59","52","17.69","ユニ（聖学祭）","106",""
"-285","116201","2021/03/31 12:00:00","1","10064","8","10064123","5","2021/04/18 14:59:59","52","15.16","クロエ（聖学祭）","206",""
"-285","116301","2021/03/31 12:00:00","1","10064","8","10064124","3","2021/04/18 14:59:59","52","10.38","チエル（聖学祭）","306",""
"-416.5","190801","2021/04/18 12:00:00","1","10065","0","10065001","2","2021/04/27 14:59:59","53","3.414","カリン","1","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください"
"-416.5","190801","2021/04/18 12:00:00","1","10065","0","10065002","2","2021/04/27 14:59:59","53","3.099","カリン","2","ミッションをクリアして、\n報酬をゲットしましょう！"
"-416.5","190801","2021/04/18 12:00:00","1","10065","0","10065003","2","2021/04/27 14:59:59","54","2.801","カリン","3","受け取ることができる\n報酬があるようです\n確認してみてください"
"-416.5","190801","2021/04/18 12:00:00","2","10065","0","10065004","2","2021/04/27 14:59:59","54","0","カリン","4","報酬がもらえますよ！\nチェックしてみてください"
"-416.5","190801","2021/04/18 12:00:00","1","10065","0","10065005","1","2021/04/27 14:59:59","57","0","カリン","5","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています"
"-363","190801","2021/04/18 12:00:00","1","10065","0","10065006","2","2021/04/27 14:59:59","55","5.506","カリン","1","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ"
"-363","190801","2021/04/18 12:00:00","2","10065","0","10065007","1","2021/04/27 14:59:59","55","1.216","カリン","2","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！"
"-363","190801","2021/04/18 12:00:00","2","10065","0","10065008","1","2021/04/27 14:59:59","56","1.539","カリン","3","お疲れ様でした\n討伐証の交換、\nお忘れないように！"
"-363","190801","2021/04/18 12:00:00","2","10065","0","10065009","1","2021/04/27 14:59:59","56","1.875","カリン","4","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！"
"-285","110901","2021/04/18 12:00:00","1","10065","8","10065101","7","2021/04/27 14:59:59","51","9.376","チエル","101",""
"-285","110801","2021/04/18 12:00:00","1","10065","8","10065102","7","2021/04/27 14:59:59","51","11.12","クロエ","201",""
"-285","111001","2021/04/18 12:00:00","1","10065","8","10065103","4","2021/04/27 14:59:59","51","15.936","ユニ","301",""
"-285","110901","2021/04/18 12:00:00","1","10065","8","10065104","3","2021/04/27 14:59:59","51","8.78","チエル","102",""
"-285","110801","2021/04/18 12:00:00","1","10065","8","10065105","6","2021/04/27 14:59:59","51","9.573","クロエ","202",""
"-285","111001","2021/04/18 12:00:00","1","10065","8","10065106","1","2021/04/27 14:59:59","51","0","ユニ","302",""
"-285","110901","2021/04/18 12:00:00","1","10065","8","10065107","2","2021/04/27 14:59:59","51","12.005","チエル","103",""
"-285","110801","2021/04/18 12:00:00","2","10065","8","10065108","1","2021/04/27 14:59:59","51","5.22","クロエ","203",""
"-285","111001","2021/04/18 12:00:00","1","10065","8","10065109","4","2021/04/27 14:59:59","51","6.41","ユニ","303",""
"-285","110901","2021/04/18 12:00:00","4","10065","8","10065110","1","2021/04/27 14:59:59","52","10.08","チエル","104",""
"-285","110801","2021/04/18 12:00:00","7","10065","8","10065111","3","2021/04/27 14:59:59","52","9.208","クロエ","204",""
"-285","111001","2021/04/18 12:00:00","1","10065","8","10065112","1","2021/04/27 14:59:59","52","0","ユニ","304",""
"-285","110901","2021/04/18 12:00:00","4","10065","8","10065113","4","2021/04/27 14:59:59","52","0","チエル","105",""
"-285","110801","2021/04/18 12:00:00","1","10065","8","10065114","2","2021/04/27 14:59:59","52","10.982","クロエ","205",""
"-285","111001","2021/04/18 12:00:00","2","10065","8","10065115","2","2021/04/27 14:59:59","52","0","ユニ","305",""
"-285","110901","2021/04/18 12:00:00","1","10065","8","10065116","7","2021/04/27 14:59:59","52","14.69","チエル","106",""
"-285","110801","2021/04/18 12:00:00","1","10065","8","10065117","5","2021/04/27 14:59:59","52","14.72","クロエ","206",""
"-285","111001","2021/04/18 12:00:00","1","10065","8","10065118","1","2021/04/27 14:59:59","52","0","ユニ","306",""
"-416.5","190801","2021/04/30 12:00:00","1","10066","0","10066001","2","2021/05/18 14:59:59","53","3.414","カリン","1","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください"
"-416.5","190801","2021/04/30 12:00:00","1","10066","0","10066002","2","2021/05/18 14:59:59","53","3.099","カリン","2","ミッションをクリアして、\n報酬をゲットしましょう！"
"-416.5","190801","2021/04/30 12:00:00","1","10066","0","10066003","2","2021/05/18 14:59:59","54","2.801","カリン","3","受け取ることができる\n報酬があるようです\n確認してみてください"
"-416.5","190801","2021/04/30 12:00:00","2","10066","0","10066004","2","2021/05/18 14:59:59","54","0","カリン","4","報酬がもらえますよ！\nチェックしてみてください"
"-416.5","190801","2021/04/30 12:00:00","1","10066","0","10066005","1","2021/05/18 14:59:59","57","0","カリン","5","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています"
