af43e634a3bd961dab70dcca384c923e12df6b6f63708e341017793c7dd6f8df,38fd54451955d0ff0e8b2fbef67c1fee943543411b0757082913dc936eafccc2,764428bafe174b00e853fea7be103e7b50672bf864248ff1c5b1f9e90d4209db,6bfb3cc98b7697cbe9630f03f0f09ee786f77cd24c3f7c37e38582cc8a4b0fd2,63feb1bcae57e0c3ae2587289546373c8c7f2e6bfddcc42bf9509f09b00991b2,f430518e3bdf0b3b9cc5a48b35975e9ea663356ab51be6561faa99167aba2b55,f54773e247e915c213b0df715e15a4cef28e98583b050f0fe3c09b00c02e7454,5a40a66ea5185a1e1096697dc7a5bece4ec529fefabf2134e00f6e5ba3f16d03,55aa01277c8e362f382a6626f937976bd00ec6a766c5d136113ff864a98b1ea4,93e482dd027a02e220a7c6637b9a280a1b9f916fa30b9326147c888c3f1a2aa1,39d2fd12add555adc29a2424ab823c3a9525f4c1a9f09158f35500ad3885fb03,434441eafad0f567d2ae39a395702674e96a4e75b1ee1b7ea5c3f20db89456fd
"32021","1","18","0","1282111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","クルミの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32021","クルミのピュアメモリーピース"
"32022","1","18","0","7481111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","ヨリの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32022","ヨリのピュアメモリーピース"
"32023","1","18","0","64111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","アヤネの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32023","アヤネのピュアメモリーピース"
"32025","1","18","0","2222211","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","スズメの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32025","スズメのピュアメモリーピース"
"32026","1","18","0","8194111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","リンの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32026","リンのピュアメモリーピース"
"32027","1","18","0","381211","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","エリコの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32027","エリコのピュアメモリーピース"
"32028","1","18","0","2083111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","サレンの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32028","サレンのピュアメモリーピース"
"32029","1","18","0","4424111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","ノゾミの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32029","ノゾミのピュアメモリーピース"
"32030","1","18","0","4144111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","ニノンの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32030","ニノンのピュアメモリーピース"
"32031","1","18","0","2144111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","シノブの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32031","シノブのピュアメモリーピース"
"32032","1","18","0","11111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","アキノの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32032","アキノのピュアメモリーピース"
"32033","1","18","0","6051111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","マヒルの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32033","マヒルのピュアメモリーピース"
"32034","1","18","0","7210111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","ユカリの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32034","ユカリのピュアメモリーピース"
"32036","1","18","0","1174111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","キョウカの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32036","キョウカのピュアメモリーピース"
"32037","1","18","0","3464111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","トモの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32037","トモのピュアメモリーピース"
"32038","1","18","0","2104111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","シオリの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32038","シオリのピュアメモリーピース"
"32040","1","18","0","4111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","アオイの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32040","アオイのピュアメモリーピース"
"32042","1","18","0","3110111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","チカの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32042","チカのピュアメモリーピース"
"32043","1","18","0","6014111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","マコトの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32043","マコトのピュアメモリーピース"
"32044","1","18","0","181111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","イリヤの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32044","イリヤのピュアメモリーピース"
"32045","1","18","0","1202111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","クウカの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32045","クウカのピュアメモリーピース"
"32046","1","18","0","3060111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","タマキの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32046","タマキのピュアメモリーピース"
"32047","1","18","0","2172111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","ジュンの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32047","ジュンのピュアメモリーピース"
"32048","1","18","0","6152111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","ミフユの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32048","ミフユのピュアメモリーピース"
"32049","1","18","0","2122111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","シズルの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32049","シズルのピュアメモリーピース"
"32050","1","18","0","6120111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","ミサキの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32050","ミサキのピュアメモリーピース"
"32051","1","18","0","6132111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","ミツキの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32051","ミツキのピュアメモリーピース"
"32052","1","18","0","8160111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","リマの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32052","リマのピュアメモリーピース"
"32053","1","18","0","6441111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","モニカの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32053","モニカのピュアメモリーピース"
"32054","1","18","0","3262111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","ツムギの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32054","ツムギのピュアメモリーピース"
"32055","1","18","0","72111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","アユミの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32055","アユミのピュアメモリーピース"
"32056","1","18","0","8210111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","ルカの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32056","ルカのピュアメモリーピース"
"32057","1","18","0","2101111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","ジータの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32057","ジータのピュアメモリーピース"
"32058","1","18","0","5314111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","ペコリーヌの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32058","ペコリーヌのピュアメモリーピース"
"32059","1","18","0","1432111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","コッコロの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32059","コッコロのピュアメモリーピース"
"32060","1","18","0","1170111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","キャルの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32060","キャルのピュアメモリーピース"
"32061","1","18","0","6201111","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","ムイミの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","32061","ムイミのピュアメモリーピース"
