7f27a9143454cd30f465af93835bad630cbc5151061e00b9268cd0e65740ac02,bedc55a0c233781a6078857d840626cdaa144fa79010fe83392c4689c1983205,3e703eda5f373dc9521eb688ef82f99fcd27605ab7d61d2bd37ddd6f8e9e04bf,6ab3856d755f1fc499967f3a949a9984eb1270b51aff5fb6edf96096e8603f5d,6e9a27fe0330e6cf4bb9d2fcbcb35513f431f3075436e94fe5f9a4b8cbf652e5,5f10afeb8936ff98ad9e3c1eeb1d06efdd6a4caebcf8e4d99497e3f8e8f48766,6a7b060c890b46cf624c37d36ca72e27f8884c68ca900919a67029dbba53ab46,ac8bb98475d0d87762a2d9c827bcaaed6318fafc6405a47f807ad9ea67b5dd9c,db0d5ff407de767e46f8c1b6b1691d61776397ee3493a26afb2bc5df0fd0f7b1,34c4810c4d0d6c6155def79045d7a06188d8c583f7633a62332f7e47e3d7a783,c924f4bd9db1d1990a200d805a22a172386495280473524aa18f344dfa0376d1
"0","8","514","514049","0","0.5","1","11","0","104931","弟くん！\nはいこれ、美味しいよ。\nあーん！"
"","1","514","514050","0.2","","","3","","104931","nop_14_shizuru_talk_joy"
"","","514","514051","","","","93","","1",""
"0","0","514","514052","0.2","","nop_14_shizuru_feed_loop","3","1","104931","nop_14_shizuru_feed_in"
"0","0","514","514053","0","","nop_14_shizuru_feed_loop","3","1","2","nop_14_shizuru_feed_in"
"","","514","514054","","","","91","","514049",""
"","0","514","514055","","","0","21","","vo_drama_10082014","vo_drama_10082014_007"
"0","8","514","514056","0","0.5","1","11","0","101131","あーー！\nお兄ちゃん！\nこっちも美味しかったですよ！\nどうぞ！"
"","1","514","514057","0.2","","","3","","101131","nop_talk_anger2"
"","","514","514058","","","","93","","1","1"
"","1","514","514059","0.2","","","3","","101131","nop_14_rino_look_talk_joy4"
"","","514","514060","","","","93","","1","1"
"0","0","514","514061","0.2","","nop_14_rino_feed_loop","3","1","101131","nop_14_rino_feed_in"
"0","0","514","514062","0","","nop_14_rino_feed_loop","3","1","1","nop_14_rino_feed_in"
"","","514","514063","","","","91","","514056",""
"","0","514","514064","","","0","21","","vo_drama_10082014","vo_drama_10082014_008"
"0","8","514","514065","0","0.5","1","11","0","106831","大丈夫かい？\nははっ、キミのまわりは\n相変わらず賑やかだね。\n少なくとも退屈はしなくてよさそうだ。"
"","1","514","514066","0.2","","","3","","106831","nop_talk_bitter"
"","","514","514067","","","","93","","4","1"
"0","0","514","514068","0.2","","nop_talk_arm_crossed_loop_joy","3","1","106831","nop_talk_arm_crossed_joy"
"","","514","514069","","","","91","","514065",""
"","","514","514070","","","","93","","0.5","0"
"1","105","515","515001","1.95","nop_idle_joy1","150","1","-270","1","102931"
"0","103","515","515002","1.95","nop_idle_wish","-150","1","-255","1","104211"
"0","104","515","515003","1.95","nop_15_tsumugi_idle_arm_crossed","-300","1","-275","1","105411"
"","","515","515004","","","","93","","0.5","0"
"","0","515","515005","","","0","21","","vo_drama_10082015","vo_drama_10082015_001"
"0","6","515","515006","0","0.5","1","11","0","102931","あけましておめでとう！\nカルミナ新年ライブにようこそ！\n……じゃなくて、呼んでもらったのは\n私たちのほうだったね。ごめん！"
"","1","515","515007","0.2","","","3","","102931","nop_15_nozomi_talk_joy"
"","","515","515008","","","","93","","2.5","1"
"0.2","0","515","515009","0.2","","nop_15_nozomi_start_loop","3","1","102931","nop_15_nozomi_start"
"","","515","515010","","","","93","","3","1"
"","1","515","515011","0.2","","","3","","102931","nop_talk_bitter"
"","","515","515012","","","","91","","515006",""
"","","515","515013","","","","93","","0.2","1"
"","1","515","515014","0.2","","","3","","102931","nop_idle_bitter"
"","0","515","515015","","","0","21","","vo_drama_10082015","vo_drama_10082015_002"
"0","5","515","515016","0","0.5","1","11","0","104211","もう、ノゾミってば。\nすみません、先ほどまで\nリハーサルをしていたので……\n今日はお招きありがとうございます。"
"","1","515","515017","0.2","","","3","","104211","nop_talk_worry"
"","","515","515018","","","","93","","3","1"
"","1","515","515019","0.2","","","3","","104211","nop_talk_wish4"
"","","515","515020","","","","93","","5","1"
"","1","515","515021","0.2","","","3","","104211","nop_talk_joy3"
"","","515","515022","","","","93","","1.5","1"
"0.2","0","515","515023","0.2","","nop_idle_normal","3","1","104211","nop_bow2"
"","","515","515024","","","","91","","515016",""
"","0","515","515025","","","0","21","","vo_drama_10082015","vo_drama_10082015_003"
"0","7","515","515026","0","0.5","1","11","0","105411","まったく、騎士さんは\n誘ってくるのが急なんですから。\nアイドルは年末年始も\nスケジュールいっぱいなんですよ？"
"","1","515","515027","0.2","","","3","","105411","nop_talk_sad2"
"","","515","515028","","","","93","","4.5","1"
"","1","515","515029","0.2","","","3","","105411","nop_talk_anger"
"","","515","515030","","","","91","","515026",""
"","1","515","515031","0.2","","","3","","105411","nop_idle_anger"
"","0","515","515032","","","0","21","","vo_drama_10082015","vo_drama_10082015_004"
"0","8","515","515033","0","0.5","1","11","0","102931","ふふっ。お誘いを受けてから\nまっさきに『行きましょう！』　\nって言ったのはツムギなのにね。"
"","1","515","515034","0.2","","","3","","102931","nop_talk_bitter"
"","","515","515035","","","","93","","1.5","1"
"","1","515","515036","0.2","","","3","","102931","nop_talk_thinking"
"","","515","515037","","","","91","","515033",""
"","1","515","515038","0.2","","","3","","102931","nop_idle_thinking"
"","0","515","515039","","","0","21","","vo_drama_10082015","vo_drama_10082015_005"
"0","6","515","515040","0","0.5","1","11","0","105411","ノ、ノゾミさん！\nそれは、レイ様も来られるんじゃないか\nって思っただけですから！"
"","1","515","515041","0.2","","","3","","105411","nop_talk_surprise2"
"","","515","515042","","","","93","","1.75","1"
"","1","515","515043","0.2","","","3","","105411","nop_talk_anger2"
"","","515","515044","","","","91","","515040",""
"","1","515","515045","0.2","","","3","","105411","nop_idle_anger2"
"","0","515","515046","","","0","21","","vo_drama_10082015","vo_drama_10082015_006"
"0","7","515","515047","0","0.5","1","11","0","104211","確かに沢山の人が来られてますね。\nプロデューサーさんも\n楽しそうにしてました。"
"","1","515","515048","0.2","","","3","","104211","nop_talk_wish"
"","","515","515049","","","","91","","515047",""
"","1","515","515050","0.2","","","3","","104211","nop_idle_wish"
"","0","515","515051","","","0","21","","vo_drama_10082015","vo_drama_10082015_007"
"0","6","515","515052","0","0.5","1","11","0","102931","こんなに人が集まったのも\nきっとキミの人望だね。"
"","1","515","515053","0.2","","","3","","102931","nop_15_nozomi_talk_joy"
"","","515","515054","","","","91","","515052",""
"","1","515","515055","0.2","","","3","","102931","nop_idle_joy1"
"","0","515","515056","","","0","21","","vo_drama_10082015","vo_drama_10082015_008"
"0","7","515","515057","0","0.5","1","11","0","105411","そういえばさっきプロデューサーが\nこの会場に来てる連中を\n今度のライブに呼んでやったらどうだ\nって言ってましたけど……"
"","1","515","515058","0.2","","","3","","105411","nop_talk_surprise1"
"","","515","515059","","","","93","","2","1"
"","1","515","515060","0.5","","","3","","105411","nop_talk_thinking"
"","","515","515061","","","","93","","5","1"
"","1","515","515062","0.2","","","3","","105411","nop_talk_surprise1"
"","","515","515063","","","","91","","515057",""
"","1","515","515064","0.2","","","3","","105411","nop_idle_surprise1"
"","0","515","515065","","","0","21","","vo_drama_10082015","vo_drama_10082015_009"
"0","5","515","515066","0","0.5","1","11","0","102931","それいいね！\n迷惑じゃないならぜひ招待したいな。\nみんなはどう？"
"","1","515","515067","0.2","","","3","","102931","nop_talk_joy2"
"","","515","515068","","","","93","","2","1"
"","1","515","515069","0.2","","","3","","102931","nop_talk_normal"
"","","515","515070","","","","91","","515066",""
"","1","515","515071","0.2","","","3","","102931","nop_idle_normal"
"","0","515","515072","","","0","21","","vo_drama_10082015","vo_drama_10082015_010"
"0","7","515","515073","0","0.5","1","11","0","104211","私もお招きしたいです。\n素敵な新年会に呼んでいただいた\nお礼がしたいですから。"
"","1","515","515074","0.2","","","3","","104211","nop_talk_joy1"
"","","515","515075","","","","93","","2.25","1"
"","1","515","515076","0.2","","","3","","104211","nop_talk_wish"
"","","515","515077","","","","91","","515073",""
"","1","515","515078","0.2","","","3","","104211","nop_idle_wish"
"","0","515","515079","","","0","21","","vo_drama_10082015","vo_drama_10082015_011"
"0","6","515","515080","0","0.5","1","11","0","105411","そうなると次のライブも\n完璧にやりますよ。\nレイ様も呼ぶんですからね！"
"0.2","0","515","515081","0.2","","nop_talk_guts2_loop","3","1","105411","nop_talk_guts2"
"","","515","515082","","","","93","","3.5","1"
"0.2","0","515","515083","0.2","","nop_talk_doya_loop","3","1","105411","nop_talk_doya"
"","","515","515084","","","","91","","515080",""
"","1","515","515085","0.2","","","3","","105411","nop_idle_doya"
"","0","515","515086","","","0","21","","vo_drama_10082015","vo_drama_10082015_012"
"0","6","515","515087","0","0.5","1","11","0","102931","やる気十分だね！\nじゃあ帰ったらさっそく\nリハーサルの続きをしよう！"
"","1","515","515088","0.2","","","3","","102931","nop_talk_joy2"
"","","515","515089","","","","93","","2","1"
"","1","515","515090","0.2","","","3","","102931","nop_talk_joy1"
"","","515","515091","","","","91","","515087",""
"","1","515","515092","0.2","","","3","","102931","nop_idle_joy1"
"","0","515","515093","","","0","21","","vo_drama_10082015","vo_drama_10082015_013"
"0","7","515","515094","0","0.5","1","11","0","104211","新しい年の始まりに相応しい\n素敵なライブにしてみせます。"
"","1","515","515095","0.2","","","3","","104211","nop_talk_joy3_blink"
"","","515","515096","","","","91","","515094",""
"","1","515","515097","0.2","","","3","","104211","nop_idle_joy1"
"","0","515","515098","","","0","21","","vo_drama_10082015","vo_drama_10082015_014"
"0","8","515","515099","0","0.5","1","11","0","105411","完璧なステージを\nお見せしますから。\n期待しててください。"
"0.2","0","515","515100","0.2","","nop_15_tsumugi_talk_arm_crossed_loop","3","1","105411","nop_15_tsumugi_talk_arm_crossed"
"","","515","515101","","","","93","","2.5","1"
"","1","515","515102","0.2","","","3","","105411","nop_talk_arm_crossed_loop_joy"
"","","515","515103","","","","91","","515099",""
"","1","515","515104","0.2","","","3","","105411","nop_idle_arm_crossed_joy"
"","0","515","515105","","","0","21","","vo_drama_10082015","vo_drama_10082015_015"
"0","6","515","515106","0","0.5","1","11","0","102931","今年も私たちカルミナは\n全力でアイドルするから！\n見逃しちゃ、だめだよ♪"
"","1","515","515107","0.2","","","3","","102931","nop_talk_joy2"
"","","515","515108","","","","93","","3",""
"0.2","0","515","515109","0.2","","nop_talk_joy1_wink","3","1","102931","nop_15_cmn_last"
"","","515","515110","","","","91","","515106",""
"0.2","0","515","515111","0.2","","nop_idle_guts4","3","1","102931","nop_talk_guts4"
"","","515","515112","","","","93","","0.2",""
"0.2","0","515","515113","0.2","","nop_idle_guts2","3","1","104211","nop_talk_guts2"
"","","515","515114","","","","93","","0.1",""
"0.2","0","515","515115","0.2","","nop_idle_guts2","3","1","105411","nop_talk_guts2"
"","","515","515116","","","","93","","1","0"
"1","105","516","516001","1.95","nop_idle_normal","150","1","-255","1","106731"
"0","101","516","516002","1.95","nop_idle_joy2","-150","1","-255","1","106631"
"0","104","516","516003","1.95","nop_16_kaya_idle_normal2","-300","1","-275","1","106531"
"1","106","516","516004","1.95","nop_rago_idle","230","5","-255","1","2"
"1","106","516","516005","1.95","NoItem_idle","150","5","-255","1","22"
"1","100","516","516006","1.95","NoItem","150","5","-255","1","23"
"0","1","516","516007","0","","1","6","0","23","1"
"0","1","516","516008","0","","1","6","0","22","1"
"","","516","516009","","","","93","","0.5","0"
"","1","516","516010","0.2","","","3","","106631","nop_talk_joy2"
"","0","516","516011","","","0","21","","vo_drama_10082016","vo_drama_10082016_001"
"0","8","516","516012","0","0.5","1","11","0","106631","さあお兄さん！　あけおめですよ！\nお年玉をよこすです！"
"","","516","516013","","","","93","","2.2","1"
"0","0","516","516014","0.2","","nop_16_inori_talk_doya_loop","3","1","106631","nop_16_inori_talk_doya"
"","","516","516015","","","","91","","516012",""
"","1","516","516016","0.2","","","3","","106631","nop_16_inori_idle_doya"
"","1","516","516017","0.2","","","3","","106531","nop_16_kaya_talk_normal"
"","0","516","516018","","","0","21","","vo_drama_10082016","vo_drama_10082016_002"
"0","8","516","516019","0","0.5","1","11","0","106531","こーら、イノリ。\nなに新年早々みっともない\n真似してんだよ。\nボスも何か言ってくれよ。"
"","","516","516020","","","","93","","4","1"
"0","0","516","516021","0.2","","nop_16_kaya_talk_normal2_loop","3","1","106531","nop_16_kaya_talk_normal2"
"","","516","516022","","","","91","","516019",""
"","1","516","516023","0.2","","","3","","106531","nop_16_kaya_idle_normal2"
"","1","516","516024","0.2","","","3","","106731","nop_talk_joy1"
"","0","516","516025","","","0","21","","vo_drama_10082016","vo_drama_10082016_003"
"0","8","516","516026","0","0.5","1","11","0","106731","それにしてもすごいよね～\nこの会場には有力ギルドのマスター\nだけじゃなくて七冠に王女まで\n来てるんだもん。"
"","","516","516027","","","","91","","516026",""
"","1","516","516028","0.2","","","3","","106731","nop_idle_joy1"
"0","0","516","516029","0.2","","nop_16_inori_talk_nofaith_loop","3","1","106631","nop_16_inori_talk_nofaith"
"","0","516","516030","","","0","21","","vo_drama_10082016","vo_drama_10082016_004"
"0","8","516","516031","0","0.5","1","11","0","106631","なんか物騒なこと考えてやがるですよ？\nあたしじゃなくてこっちを\nなんとかすべきじゃないですか？\nマツリたちに突き出してやるです！！"
"","","516","516032","","","","93","","4","1"
"0","0","516","516033","0.2","","nop_16_inori_talk_guts_loop","3","1","106631","nop_16_inori_talk_guts"
"","","516","516034","","","","91","","516031",""
"","1","516","516035","0.2","","","3","","106631","nop_16_inori_idle_guts"
"","1","516","516036","0.2","","","3","","106731","nop_talk_normal"
"","0","516","516037","","","0","21","","vo_drama_10082016","vo_drama_10082016_005"
"0","8","516","516038","0","0.5","1","11","0","106731","イノリちゃんひどいな～\nそんなみんなと力を合わせて\n世界の秘密を明かしていこ～！\nって意味だよ？"
"","","516","516039","","","","93","","4","1"
"0","0","516","516040","0.2","","nop_talk_guts2_loop","3","1","106731","nop_talk_guts2"
"","","516","516041","","","","91","","516038",""
"","1","516","516042","0.2","","","3","","106731","nop_idle_wish"
"","1","516","516043","0.2","","","3","","22","nop_16_homare_idle_wish"
"","1","516","516044","0.2","","","3","","106631","nop_talk_sad"
"","0","516","516045","","","0","21","","vo_drama_10082016","vo_drama_10082016_006"
"0","8","516","516046","0","0.5","1","11","0","106631","そんなうさんくさいこと\n信用できるわけ……\nぴゃあっ！　目ッ！\n目を開けないでほしいですっ！"
"","","516","516047","","","","93","","3.4","1"
"","1","516","516048","0","","","3","","23","BlackFade"
"0","1","516","516049","0.2","","1","6","0.5","23","1"
"","","516","516050","","","","93","","0.2","1"
"0","1","516","516051","0","","1","6","1","22","1"
"0.2","0","516","516052","0.2","","nop_16_homare_idle_kaigan_wish","3","1","22","nop_16_homare_talk_kaigan_wish"
"0.2","0","516","516053","0.2","","nop_16_homare_idle_kaigan_wish","3","1","106731","nop_16_homare_talk_kaigan_wish"
"0.2","0","516","516054","0.2","","nop_talk_surprise2","3","1","106631","nop_surprise"
"","","516","516055","","","","93","","1","0"
"0","1","516","516056","0.2","","1","6","0","23","1"
"","","516","516057","","","","91","","516046",""
"","1","516","516058","0.2","","","3","","106631","nop_idle_surprise2"
"0","0","516","516059","0.2","","nop_15_tsumugi_talk_arm_crossed_loop","3","1","106531","nop_15_tsumugi_talk_arm_crossed"
"","0","516","516060","","","0","21","","vo_drama_10082016","vo_drama_10082016_007"
"0","8","516","516061","0","0.5","1","11","0","106531","はぁ……うちは年が明けても\n相変わらず、って感じだな。\nま、今年もよろしく頼むよ。"
"","","516","516062","","","","93","","4","1"
"0","0","516","516063","0.2","","nop_16_inori_talk_doya_loop","3","1","106531","nop_16_inori_talk_doya"
"","","516","516064","","","","91","","516061",""
"","1","516","516065","0.2","","","3","","106531","nop_16_inori_idle_doya"
"","","516","516066","","","","93","","0.5","0"
"1","104","517","517001","1.95","nop_idle_normal","150","1","-225","1","111031"
"0","103","517","517002","1.95","nop_idle_normal","-150","1","-225","1","110931"
"0","105","517","517003","1.95","nop_17_chloe_idle_normal2","-300","1","-255","1","110831"
"","","517","517004","","","","93","","0.5","0"
"","0","517","517005","","","0","21","","vo_drama_10082017","vo_drama_10082017_001"
"0","8","517","517006","0","0.5","1","11","0","110931","きゃあああ～ん！\n無敵の歌姫カルミナちゃんたち筆頭に、\n右も左も美少女ざんまい！\n何なんですか、この顔の良い新年会！"
"0.2","0","517","517007","0.2","","nop_idle_normal","3","1","110931","nop_17_chieru_swing"
"","","517","517008","","","","93","","1.5","1"
"0","0","517","517009","0.2","","nop_17_chieru_ahahaStand_loop","3","1","110931","nop_17_chieru_ahahaStand_in"
"","","517","517010","","","","93","","4","1"
"0","0","517","517011","0.2","","nop_17_chieru_huhuStand_loop","3","1","110931","nop_17_chieru_huhuStand_in"
"","","517","517012","","","","91","","517006",""
"","0","517","517013","","","0","21","","vo_drama_10082017","vo_drama_10082017_002"
"0","8","517","517014","0","0.5","1","11","0","110831","てかメンツ濃いなァ……\nうちら完全にモブじゃん。\nアオイなんか柱に抱きついて\nがたがた震えちゃってるじゃん。"
"0","0","517","517015","0.2","","nop_17_chloe_talk_normal_sad_loop","3","1","110831","nop_17_chloe_talk_normal_sad"
"","","517","517016","","","","93","","3.5","1"
"","1","517","517017","0.2","","","3","","110831","nop_talk_worry"
"","","517","517018","","","","91","","517014",""
"","1","517","517019","0.2","","","3","","110831","nop_17_chloe_idle_normal2"
"","0","517","517020","","","0","21","","vo_drama_10082017","vo_drama_10082017_003"
"0","8","517","517021","0","0.5","1","11","0","111031","それに比してメ団の面々は豪胆だ、\n麦しゅわ煽って大騒ぎとは畏れ入る。\nさすが辣腕の事業家と言ったところか。\nとりわけアキノ君は貴族の出自だしな。"
"","1","517","517022","0.2","","","3","","111031","nop_talk_normal_suprise1"
"","1","517","517023","0.2","","","3","","110931","nop_idle_normal_suprise1"
"","","517","517024","","","","93","","2.2","1"
"","1","517","517025","0.2","","","3","","111031","nop_talk_joy1"
"","","517","517026","","","","93","","4.8","1"
"","1","517","517027","0.2","","","3","","111031","nop_talk_joy3_blink2"
"","","517","517028","","","","91","","517021",""
"","1","517","517029","0.2","","","3","","111031","nop_idle_normal"
"","0","517","517030","","","0","21","","vo_drama_10082017","vo_drama_10082017_004"
"0","8","517","517031","0","0.5","1","11","0","110931","あ、そういえば貴族って、\nなんか教訓みたいのありましたよね？\n家ガチャ当たったオレたち金持ちは\n貧乏庶民を助けるべし、みたいなやつ。"
"","1","517","517032","0.2","","","3","","110931","nop_talk_joy1_normal"
"","","517","517033","","","","93","","4.3","1"
"0","0","517","517034","0.2","","nop_17_chieru_talk_doya_loop","3","1","110931","nop_17_chieru_talk_doya"
"","","517","517035","","","","91","","517031",""
"","0","517","517036","","","0","21","","vo_drama_10082017","vo_drama_10082017_005"
"0","8","517","517037","0","0.5","1","11","0","111031","それだチエル君。\nノブレス・オブリージュ──\n大雑把に換言すれば、アキノ君は我々に\n金銭的援助をほどこす義務がある。"
"0","0","517","517038","0.2","","nop_17_yuni_talk_nofaith_loop","3","1","111031","nop_17_yuni_talk_nofaith"
"","","517","517039","","","","93","","3","1"
"0","0","517","517040","0.2","","nop_talk_guts2_loop","3","1","111031","nop_talk_guts2"
"","","517","517041","","","","91","","517037",""
"","0","517","517042","","","0","21","","vo_drama_10082017","vo_drama_10082017_006"
"0","8","517","517043","0","0.5","1","11","0","110831","あ？　そーなんすか？\nしたら、お年玉もらいに\n行ってあげなきゃ駄目じゃん。"
"","1","517","517044","0.2","","","3","","110831","nop_talk_arm_crossed_loop2"
"","","517","517045","","","","93","","1.7","1"
"0","0","517","517046","0.2","","nop_17_chloe_talk_normal_joy_loop","3","1","110831","nop_17_chloe_talk_normal_joy"
"","1","517","517047","0.2","","","3","","110931","nop_idle_joy1"
"","","517","517048","","","","91","","517043",""
"","1","517","517049","0.2","","","3","","110831","nop_17_chloe_idle_normal_joy"
"","0","517","517050","","","0","21","","vo_drama_10082017","vo_drama_10082017_007"
"0","8","517","517051","0","0.5","1","11","0","110931","てゆか、こんだけ集まってれば、\n貴族とか王族とか\nやんごとない系の人たち、\nもう何人かいるんじゃないです？"
"","1","517","517052","0.2","","","3","","110931","nop_talk_joy2"
"","","517","517053","","","","93","","5","1"
"","1","517","517054","0.2","","","3","","111031","nop_idle_surprise_kira"
"","","517","517055","","","","91","","517051",""
"","1","517","517056","0.2","","","3","","110931","nop_idle_normal"
"","0","517","517057","","","0","21","","vo_drama_10082017","vo_drama_10082017_008"
"0","8","517","517058","0","0.5","1","11","0","111031","よし、ゆくぞ諸君！\nふはは富裕層どもめ、\n身ぐるみ剥いでくれるわー！"
"0","0","517","517059","0.2","","nop_17_yuni_pose_loop","3","1","111031","nop_17_yuni_pose"
"","","517","517060","","","","93","","0.7","1"
"0.2","0","517","517061","0.2","","nop_idle_normal","3","1","110931","nop_17_chieru_smile"
"0","1","517","517062","0","0","0","12","0","110931","10"
"0.2","0","517","517063","0.2","","nop_17_chloe_idle_normal_joy","3","1","110831","nop_17_chloe_04"
"0","1","517","517064","0","0","0","12","0","110831","6"
"","","517","517065","","","","93","","1","1"
"","0","517","517066","0.2","","","3","","111031","nop_17_yuni_huhuStand_in"
"","","517","517067","","","","93","","1.5","1"
"0","0","517","517068","0.2","","nop_17_yuni_ahahaStand_loop","3","1","111031","nop_17_yuni_ahahaStand_in"
"","","517","517069","","","","91","","517058",""
"","","517","517070","","","","4","","111031","0"
"","1","517","517071","0.2","","","3","","111031","nop_run"
"","-225","517","517072","","","3","2","0","111031","1000"
"","","517","517073","","","","93","","0.3","0"
"","1","517","517074","0.2","","","3","","110931","nop_run"
"","-225","517","517075","","","3","2","0","110931","1000"
"","","517","517076","","","","93","","0.1","0"
"","1","517","517077","0.2","","","3","","110831","nop_run_joy"
"","-255","517","517078","","","3","2","0","110831","1000"
"","","517","517079","","","","93","","3","0"
"","","517","517080","","","","93","","0.5","0"
"0","105","518","518001","1.95","nop_idle_normal","-150","1","-255","1","115031"
"1","104","518","518002","1.95","nop_18_muimi_idle_joy_normal","150","1","-255","1","114711"
"0","107","518","518003","1.95","nop_18_karin_idle_normal","-1000","1","-275","1","118511"
"1","106","518","518004","1.95","nop_idle_joy2","300","1","-275","1","118031"
"","","518","518005","","","","93","","0.5","0"
"","1","518","518006","0.2","","","3","","118031","nop_18_credita_talk_surprise"
"","0","518","518007","","","0","21","","vo_drama_10082018","vo_drama_10082018_001"
"0","8","518","518008","0","0.5","1","11","0","118031","あらあらまあまあ！\nなかなかの新年会ではありませんの！\n我が【リッチモンド商工会】主催の\n新年会にも引けを取りませんわね。"
"","","518","518009","","","","93","","3.5","1"
"0","0","518","518010","0.2","","nop_talk_doya_loop","3","1","118031","nop_talk_doya"
"","","518","518011","","","","91","","518008",""
"","1","518","518012","0.2","","","3","","118031","nop_idle_doya"
"","1","518","518013","0.2","","","3","","114711","nop_18_muimi_hello"
"","0","518","518014","","","0","21","","vo_drama_10082018","vo_drama_10082018_002"
"0","8","518","518015","0","0.5","1","11","0","114711","あけましておめでとう！\nおせちも美味しいし\n最高の正月だな！"
"","","518","518016","","","","93","","1.5","1"
"","1","518","518017","0.2","","","3","","114711","nop_talk_normal"
"","","518","518018","","","","91","","518015",""
"","1","518","518019","0.2","","","3","","114711","nop_idle_normal"
"","1","518","518020","0.2","","","3","","115031","nop_talk_sad2"
"","0","518","518021","","","0","21","","vo_drama_10082018","vo_drama_10082018_003"
"0","8","518","518022","0","0.5","1","11","0","115031","かなりの人数が集まっていますね。\n緊張感がないのは困りものですが\nまあ正月くらいはいいでしょう。"
"","","518","518023","","","","91","","518022",""
"","1","518","518024","0.2","","","3","","115031","nop_idle_normal"
"","1","518","518025","0.2","","","3","","114711","nop_talk_bitter"
"","0","518","518026","","","0","21","","vo_drama_10082018","vo_drama_10082018_004"
"0","8","518","518027","0","0.5","1","11","0","114711","そんなこと言いながらネネカも\nバッチリ晴れ着姿なんだな。"
"","","518","518028","","","","91","","518027",""
"","1","518","518029","0.2","","","3","","114711","nop_18_muimi_idle_normal"
"","1","518","518030","0.2","","","3","","115031","nop_talk_thinking"
"","0","518","518031","","","0","21","","vo_drama_10082018","vo_drama_10082018_005"
"0","8","518","518032","0","0.5","1","11","0","115031","……適した服装で場に溶け込むのは\n隠密工作の一種です。"
"","","518","518033","","","","91","","518032",""
"","1","518","518034","0.2","","","3","","115031","nop_idle_thinking"
"","1","518","518035","0.2","","","3","","115031","nop_18_neneka_talk_normal"
"","0","518","518036","","","0","21","","vo_drama_10082018","vo_drama_10082018_006"
"0","8","518","518037","0","0.5","1","11","0","115031","別に浮かれているわけでは\nありませんよ。\n不穏分子がいないかの\n確認は大切ですから……ふむ。"
"","","518","518038","","","","93","","3","1"
"0","0","518","518039","0.2","","nop_18_neneka_humu2_loop","3","1","115031","nop_18_neneka_humu2"
"","","518","518040","","","","91","","518037",""
"0","0","518","518041","0.2","","nop_talk_surprise1","3","1","118031","nop_surprise"
"","0","518","518042","","","0","21","","vo_drama_10082018","vo_drama_10082018_007"
"0","8","518","518043","0","0.5","1","11","0","118031","！？\n……な、なにやら視線を感じますわね。\nわたくしは陛下の忠実なるしもべ！\n不穏分子などではありませんわよ～っ！"
"","","518","518044","","","","93","","1","1"
"","1","518","518045","0.2","","","3","","118031","nop_talk_sad"
"","","518","518046","","","","93","","2","1"
"0","0","518","518047","0.2","","nop_18_credita_ahahaStand_loop","3","1","118031","nop_18_credita_ahahaStand_in"
"","","518","518048","","","","93","","1","1"
"","1","518","518049","0.2","","","3","","118511","nop_walk"
"","-275","518","518050","","","3","2","0","118511","-350"
"","","518","518051","","","","93","","1","0"
"0","0","518","518052","0.2","","nop_18_credita_ohohoStand_loop","3","1","118031","nop_18_credita_ohohoStand_in"
"","","518","518053","","","","93","","2","0"
"","1","518","518054","0.2","","","3","","118511","nop_18_karin_idle_normal"
"","","518","518055","","","","91","","518043",""
"0.4","1","518","518056","0.2","","nop_idle_sad","3","","118031","nop_18_credita_ohohoStand_out"
"","","518","518057","","","","93","","0","0"
"","","518","518058","","","","4","","115031","1"
"","1","518","518059","0.2","","","3","","115031","nop_idle_normal"
"","","518","518060","","","","93","","0","0"
"","1","518","518061","0.2","","","3","","114711","nop_idle_joy1"
"","1","518","518062","0.2","","","3","","118031","nop_idle_normal"
"","1","518","518063","0.2","","","3","","118511","nop_18_karin_talk_normal"
"","0","518","518064","","","0","21","","vo_drama_10082018","vo_drama_10082018_008"
"0","8","518","518065","0","0.5","1","11","0","118511","御来賓の皆さまも\n楽しんでいただけているようですね。\n本年もギルド管理協会ともども\nよろしくお願いいたします！"
"","","518","518066","","","","93","","0.5","1"
"","","518","518067","","","","93","","4.5","1"
"0","0","518","518068","0.2","","nop_18_karin_idle_normal","3","1","118511","nop_18_karin_bow"
"","","518","518069","","","","91","","518065",""
"0","0","518","518070","0.2","","nop_idle_normal","3","1","114711","nop_18_muimi_hello"
"0","0","518","518071","0.2","","nop_idle_normal","3","1","115031","nop_bow"
"","1","518","518072","0.2","","","3","","118031","nop_18_credita_ahahaStand_loop"
"","","518","518073","","","","93","","1.5","0"
