1db15ca61a5c2d695767269b2aa3b43ef0600814c4a35b14d9031eda1ddef7b9,43cae53698036ebd1cede847cefc15d0b93ce8ee1b39a936c068aec484b306b8,b37095f5f7817d52f544643edfcb32cd5951c0d430b7d633b43179fd81a000b2,a4eaaf463e165d7a374c307145da9c04a2c3cb8275067c62579b420721db874f,0b7d1c742510d07a5b3abd36e337ab83cae735af749abe29ca1ee13f83a09505,06d072961d28751db5b641710d5f78caa79c97e00ef875157d7d7d50a80d1e05,a06fc9c80865d0e3299688ca06a7affacd78e51cc8e37e52b3ec217e16050556,ea48ffe71d36e4e8ad82e562fb248bc95ff75b2090040f161f20342494e0b504,287e8db3941ad433a20ab8248949b1f3f6e3ad78eca9d3dbde1848439dfe938a,ac5f3e34830bdd4944ea52f1a7ba4308bc23e1d0ae3b003af537454b7465bff1,39febe64dfdd8e6878a2c8d0c50bc42b10d63f8a5658435b08c73ffaf378524a,e7d8988bb0775c0b5dc1fd1df317514660da22d3de7a25005632b7a9448cc9bb
"117001","10","10070","5070001","2021/06/30 12:00:00","1003","1","0","0","2021/07/14 20:59:59","5070429","10070030"
"117001","10","10070","5070004","2021/06/30 12:00:00","1003","1","0","0","2021/07/14 20:59:59","5070449","10070031"
"117001","10","10070","5070005","2021/06/30 12:00:00","1003","1","0","0","2021/07/14 20:59:59","5070429","10070032"
"102701","13","10070","0","2021/06/30 12:00:00","1003","0","0","0","2021/07/14 20:59:59","5070410","10070033"
"117001","13","10070","5070001","2021/06/30 12:00:00","1003","1","0","0","2021/07/14 20:59:59","5070430","10070034"
"117001","13","10070","5070004","2021/06/30 12:00:00","1003","1","0","0","2021/07/14 20:59:59","5070450","10070035"
"117001","13","10070","5070005","2021/06/30 12:00:00","1003","1","0","0","2021/07/14 20:59:59","5070430","10070036"
"102701","15","10070","0","2021/06/30 12:00:00","1003","0","0","0","2021/07/14 20:59:59","5070411","10070037"
"117001","15","10070","5070001","2021/06/30 12:00:00","1003","1","0","0","2021/07/14 20:59:59","5070431","10070038"
"117001","15","10070","5070004","2021/06/30 12:00:00","1003","1","0","0","2021/07/14 20:59:59","5070451","10070039"
"117001","15","10070","5070005","2021/06/30 12:00:00","1003","1","0","0","2021/07/14 20:59:59","5070431","10070040"
"113201","113201","10071","0","2021/07/18 12:00:00","1004","0","0","0","2021/07/27 20:59:59","5044401","10071001"
"100901","1007103","10071","0","2021/07/18 12:00:00","1002","0","1","0","2021/07/27 20:59:59","5044422","10071002"
"100901","10","10071","0","2021/07/18 12:00:00","1001","0","0","0","2021/07/27 20:59:59","5044423","10071003"
"101301","20","10071","0","2021/07/18 12:00:00","1001","0","0","0","2021/07/27 20:59:59","5044424","10071004"
"105601","30","10071","0","2021/07/18 12:00:00","1001","0","0","0","2021/07/27 20:59:59","5044425","10071005"
"105601","2","10071","0","2021/07/18 12:00:00","1003","0","0","0","2021/07/27 20:59:59","5044426","10071006"
"100901","3","10071","0","2021/07/18 12:00:00","1003","0","0","0","2021/07/27 20:59:59","5044427","10071007"
"101301","4","10071","0","2021/07/18 12:00:00","1003","0","0","0","2021/07/27 20:59:59","5044428","10071008"
"105601","5","10071","0","2021/07/18 12:00:00","1003","0","0","0","2021/07/27 20:59:59","5044429","10071009"
"101301","6","10071","0","2021/07/18 12:00:00","1003","0","0","0","2021/07/27 20:59:59","5044430","10071010"
"105601","8","10071","0","2021/07/18 12:00:00","1003","0","0","0","2021/07/27 20:59:59","5044431","10071011"
"113101","2","10071","5044001","2021/07/18 12:00:00","1003","1","0","0","2021/07/27 20:59:59","5044406","10071012"
"113201","3","10071","5044001","2021/07/18 12:00:00","1003","1","0","0","2021/07/27 20:59:59","5044407","10071013"
"113301","4","10071","5044001","2021/07/18 12:00:00","1003","1","0","0","2021/07/27 20:59:59","5044408","10071014"
"113101","5","10071","5044001","2021/07/18 12:00:00","1003","1","0","0","2021/07/27 20:59:59","5044409","10071015"
"113301","6","10071","5044001","2021/07/18 12:00:00","1003","1","0","0","2021/07/27 20:59:59","5044410","10071016"
"113101","8","10071","5044001","2021/07/18 12:00:00","1003","1","0","0","2021/07/27 20:59:59","5044411","10071017"
"113201","1007103","10071","5044001","2021/07/18 12:00:00","1002","1","1","0","2021/07/27 20:59:59","5044402","10071018"
"113201","10","10071","5044001","2021/07/18 12:00:00","1001","1","0","0","2021/07/27 20:59:59","5044403","10071019"
"113301","20","10071","5044001","2021/07/18 12:00:00","1001","1","0","0","2021/07/27 20:59:59","5044404","10071020"
"113101","30","10071","5044001","2021/07/18 12:00:00","1001","1","0","0","2021/07/27 20:59:59","5044405","10071021"
"117401","117401","10072","0","2021/07/31 12:00:00","1004","0","0","0","2021/08/14 20:59:59","5072401","10072001"
"117201","1007203","10072","0","2021/07/31 12:00:00","1002","0","1","0","2021/08/14 20:59:59","5072402","10072002"
"117201","10","10072","0","2021/07/31 12:00:00","1001","0","0","0","2021/08/14 20:59:59","5072403","10072003"
"117401","20","10072","0","2021/07/31 12:00:00","1001","0","0","0","2021/08/14 20:59:59","5072404","10072004"
"117301","30","10072","0","2021/07/31 12:00:00","1001","0","0","0","2021/08/14 20:59:59","5072405","10072005"
"117201","2","10072","0","2021/07/31 12:00:00","1003","0","0","0","2021/08/14 20:59:59","5072406","10072006"
"117301","4","10072","0","2021/07/31 12:00:00","1003","0","0","0","2021/08/14 20:59:59","5072407","10072007"
"117401","7","10072","0","2021/07/31 12:00:00","1003","0","0","0","2021/08/14 20:59:59","5072408","10072008"
"117301","10","10072","0","2021/07/31 12:00:00","1003","0","0","0","2021/08/14 20:59:59","5072409","10072009"
"117201","13","10072","0","2021/07/31 12:00:00","1003","0","0","0","2021/08/14 20:59:59","5072410","10072010"
"117201","15","10072","0","2021/07/31 12:00:00","1003","0","0","0","2021/08/14 20:59:59","5072411","10072011"
"117201","1007203","10072","5072004","2021/07/31 12:00:00","1002","1","1","0","2021/08/14 20:59:59","5072422","10072013"
"117201","10","10072","5072004","2021/07/31 12:00:00","1001","1","0","0","2021/08/14 20:59:59","5072423","10072014"
"117401","20","10072","5072004","2021/07/31 12:00:00","1001","1","0","0","2021/08/14 20:59:59","5072424","10072015"
"117301","30","10072","5072004","2021/07/31 12:00:00","1001","1","0","0","2021/08/14 20:59:59","5072425","10072016"
"117201","2","10072","5072004","2021/07/31 12:00:00","1003","1","0","0","2021/08/14 20:59:59","5072426","10072017"
"117301","4","10072","5072004","2021/07/31 12:00:00","1003","1","0","0","2021/08/14 20:59:59","5072427","10072018"
"117401","7","10072","5072004","2021/07/31 12:00:00","1003","1","0","0","2021/08/14 20:59:59","5072428","10072019"
"117301","10","10072","5072004","2021/07/31 12:00:00","1003","1","0","0","2021/08/14 20:59:59","5072429","10072020"
"117201","13","10072","5072004","2021/07/31 12:00:00","1003","1","0","0","2021/08/14 20:59:59","5072430","10072021"
"117201","15","10072","5072004","2021/07/31 12:00:00","1003","1","0","0","2021/08/14 20:59:59","5072431","10072022"
"117201","1007203","10072","5072006","2021/07/31 12:00:00","1002","1","1","0","2021/08/14 20:59:59","5072442","10072023"
"117201","10","10072","5072006","2021/07/31 12:00:00","1001","1","0","0","2021/08/14 20:59:59","5072443","10072024"
"117401","20","10072","5072006","2021/07/31 12:00:00","1001","1","0","0","2021/08/14 20:59:59","5072444","10072025"
"117301","30","10072","5072006","2021/07/31 12:00:00","1001","1","0","0","2021/08/14 20:59:59","5072445","10072026"
"117201","2","10072","5072006","2021/07/31 12:00:00","1003","1","0","0","2021/08/14 20:59:59","5072446","10072027"
"117301","4","10072","5072006","2021/07/31 12:00:00","1003","1","0","0","2021/08/14 20:59:59","5072447","10072028"
"117401","7","10072","5072006","2021/07/31 12:00:00","1003","1","0","0","2021/08/14 20:59:59","5072448","10072029"
"117301","10","10072","5072006","2021/07/31 12:00:00","1003","1","0","0","2021/08/14 20:59:59","5072449","10072030"
"117201","13","10072","5072006","2021/07/31 12:00:00","1003","1","0","0","2021/08/14 20:59:59","5072450","10072031"
"117201","15","10072","5072006","2021/07/31 12:00:00","1003","1","0","0","2021/08/14 20:59:59","5072451","10072032"
"113501","113501","10073","0","2021/08/18 12:00:00","1004","0","0","0","2021/08/27 20:59:59","5046401","10073001"
"101501","1007303","10073","0","2021/08/18 12:00:00","1002","0","1","0","2021/08/27 20:59:59","5046412","10073002"
"101201","10","10073","0","2021/08/18 12:00:00","1001","0","0","0","2021/08/27 20:59:59","5046413","10073003"
"101501","20","10073","0","2021/08/18 12:00:00","1001","0","0","0","2021/08/27 20:59:59","5046414","10073004"
"101501","30","10073","0","2021/08/18 12:00:00","1001","0","0","0","2021/08/27 20:59:59","5046415","10073005"
"101501","2","10073","0","2021/08/18 12:00:00","1003","0","0","0","2021/08/27 20:59:59","5046406","10073006"
"101201","3","10073","0","2021/08/18 12:00:00","1003","0","0","0","2021/08/27 20:59:59","5046407","10073007"
"101501","4","10073","0","2021/08/18 12:00:00","1003","0","0","0","2021/08/27 20:59:59","5046408","10073008"
"101201","5","10073","0","2021/08/18 12:00:00","1003","0","0","0","2021/08/27 20:59:59","5046409","10073009"
"101501","6","10073","0","2021/08/18 12:00:00","1003","0","0","0","2021/08/27 20:59:59","5046410","10073010"
"101501","8","10073","0","2021/08/18 12:00:00","1003","0","0","0","2021/08/27 20:59:59","5046411","10073011"
"113501","2","10073","5046001","2021/08/18 12:00:00","1003","1","0","0","2021/08/27 20:59:59","5046426","10073012"
"113501","4","10073","5046001","2021/08/18 12:00:00","1003","1","0","0","2021/08/27 20:59:59","5046428","10073013"
"113501","6","10073","5046001","2021/08/18 12:00:00","1003","1","0","0","2021/08/27 20:59:59","5046430","10073014"
"113501","8","10073","5046001","2021/08/18 12:00:00","1003","1","0","0","2021/08/27 20:59:59","5046431","10073015"
"113501","2","10073","5046002","2021/08/18 12:00:00","1003","1","0","0","2021/08/27 20:59:59","5046446","10073016"
"113401","3","10073","5046002","2021/08/18 12:00:00","1003","1","0","0","2021/08/27 20:59:59","5046447","10073017"
"113501","4","10073","5046002","2021/08/18 12:00:00","1003","1","0","0","2021/08/27 20:59:59","5046448","10073018"
"113401","5","10073","5046002","2021/08/18 12:00:00","1003","1","0","0","2021/08/27 20:59:59","5046449","10073019"
"113501","6","10073","5046002","2021/08/18 12:00:00","1003","1","0","0","2021/08/27 20:59:59","5046450","10073020"
"113501","8","10073","5046002","2021/08/18 12:00:00","1003","1","0","0","2021/08/27 20:59:59","5046451","10073021"
"113501","1007303","10073","5046001","2021/08/18 12:00:00","1002","1","1","0","2021/08/27 20:59:59","5046422","10073022"
"101201","10","10073","5046001","2021/08/18 12:00:00","1001","1","0","0","2021/08/27 20:59:59","5046423","10073023"
"113501","20","10073","5046001","2021/08/18 12:00:00","1001","1","0","0","2021/08/27 20:59:59","5046424","10073024"
"113501","30","10073","5046001","2021/08/18 12:00:00","1001","1","0","0","2021/08/27 20:59:59","5046425","10073025"
"113501","1007303","10073","5046002","2021/08/18 12:00:00","1002","1","1","0","2021/08/27 20:59:59","5046402","10073026"
"113401","10","10073","5046002","2021/08/18 12:00:00","1001","1","0","0","2021/08/27 20:59:59","5046403","10073027"
"113501","20","10073","5046002","2021/08/18 12:00:00","1001","1","0","0","2021/08/27 20:59:59","5046404","10073028"
"113501","30","10073","5046002","2021/08/18 12:00:00","1001","1","0","0","2021/08/27 20:59:59","5046405","10073029"
"105101","1007403","10074","0","2021/08/31 12:00:00","1002","0","1","0","2021/09/14 20:59:59","5074402","10074001"
"105101","10","10074","0","2021/08/31 12:00:00","1001","0","0","0","2021/09/14 20:59:59","5074403","10074002"
"100801","20","10074","0","2021/08/31 12:00:00","1001","0","0","0","2021/09/14 20:59:59","5074404","10074003"
"105101","30","10074","0","2021/08/31 12:00:00","1001","0","0","0","2021/09/14 20:59:59","5074405","10074004"
"105101","2","10074","0","2021/08/31 12:00:00","1003","0","0","0","2021/09/14 20:59:59","5074406","10074005"
"105101","7","10074","0","2021/08/31 12:00:00","1003","0","0","0","2021/09/14 20:59:59","5074408","10074007"
"105101","13","10074","0","2021/08/31 12:00:00","1003","0","0","0","2021/09/14 20:59:59","5074410","10074009"
"105101","15","10074","0","2021/08/31 12:00:00","1003","0","0","0","2021/09/14 20:59:59","5074411","10074010"
"117501","1007403","10074","5074001","2021/08/31 12:00:00","1002","1","1","0","2021/09/14 20:59:59","5074422","10074011"
"117501","10","10074","5074001","2021/08/31 12:00:00","1001","1","0","0","2021/09/14 20:59:59","5074423","10074012"
"100801","20","10074","5074001","2021/08/31 12:00:00","1001","1","0","0","2021/09/14 20:59:59","5074424","10074013"
"117501","30","10074","5074001","2021/08/31 12:00:00","1001","1","0","0","2021/09/14 20:59:59","5074425","10074014"
"117501","2","10074","5074001","2021/08/31 12:00:00","1003","1","0","0","2021/09/14 20:59:59","5074426","10074015"
"100801","4","10074","5074002","2021/08/31 12:00:00","1003","1","0","0","2021/09/14 20:59:59","5074427","10074016"
"117501","7","10074","5074001","2021/08/31 12:00:00","1003","1","0","0","2021/09/14 20:59:59","5074428","10074017"
"100801","10","10074","5074002","2021/08/31 12:00:00","1003","1","0","0","2021/09/14 20:59:59","5074429","10074018"
"117501","13","10074","5074001","2021/08/31 12:00:00","1003","1","0","0","2021/09/14 20:59:59","5074430","10074019"
"117501","15","10074","5074001","2021/08/31 12:00:00","1003","1","0","0","2021/09/14 20:59:59","5074431","10074020"
"117501","1007403","10074","5074003","2021/08/31 12:00:00","1002","1","1","0","2021/09/14 20:59:59","5074442","10074021"
"117601","20","10074","5074003","2021/08/31 12:00:00","1001","1","0","0","2021/09/14 20:59:59","5074444","10074022"
"117601","4","10074","5074003","2021/08/31 12:00:00","1003","1","0","0","2021/09/14 20:59:59","5074447","10074023"
"117601","10","10074","5074003","2021/08/31 12:00:00","1003","1","0","0","2021/09/14 20:59:59","5074449","10074024"
"117501","15","10074","5074003","2021/08/31 12:00:00","1003","1","0","0","2021/09/14 20:59:59","5074451","10074025"
"100601","1007503","10075","0","2021/09/17 12:00:00","1002","0","1","0","2021/09/26 20:59:59","5048422","10075001"
"113701","1007503","10075","5048001","2021/09/17 12:00:00","1002","1","1","0","2021/09/26 20:59:59","5048402","10075002"
"113801","10","10075","0","2021/09/17 12:00:00","1001","0","0","0","2021/09/26 20:59:59","5048403","10075003"
"100601","20","10075","0","2021/09/17 12:00:00","1001","0","0","0","2021/09/26 20:59:59","5048424","10075004"
"113701","20","10075","5048001","2021/09/17 12:00:00","1001","1","0","0","2021/09/26 20:59:59","5048404","10075005"
"100601","30","10075","0","2021/09/17 12:00:00","1001","0","0","0","2021/09/26 20:59:59","5048425","10075006"
"113701","30","10075","5048001","2021/09/17 12:00:00","1001","1","0","0","2021/09/26 20:59:59","5048405","10075007"
"113801","2","10075","0","2021/09/17 12:00:00","1003","0","0","0","2021/09/26 20:59:59","5048406","10075008"
"100601","3","10075","0","2021/09/17 12:00:00","1003","0","0","0","2021/09/26 20:59:59","5048427","10075009"
"113701","3","10075","5048001","2021/09/17 12:00:00","1003","1","0","0","2021/09/26 20:59:59","5048407","10075010"
"113801","4","10075","0","2021/09/17 12:00:00","1003","0","0","0","2021/09/26 20:59:59","5048408","10075011"
"113801","5","10075","0","2021/09/17 12:00:00","1003","0","0","0","2021/09/26 20:59:59","5048409","10075012"
"100601","6","10075","0","2021/09/17 12:00:00","1003","0","0","0","2021/09/26 20:59:59","5048430","10075013"
"113701","6","10075","5048001","2021/09/17 12:00:00","1003","1","0","0","2021/09/26 20:59:59","5048410","10075014"
"113801","8","10075","0","2021/09/17 12:00:00","1003","0","0","0","2021/09/26 20:59:59","5048411","10075015"
"117801","117801","10076","0","2021/09/30 12:00:00","1004","0","0","0","2021/10/14 20:59:59","5076401","10076001"
"101701","1007603","10076","0","2021/09/30 12:00:00","1002","0","1","0","2021/10/14 20:59:59","5076402","10076002"
"103001","10","10076","0","2021/09/30 12:00:00","1001","0","0","0","2021/10/14 20:59:59","5076403","10076003"
"101601","20","10076","0","2021/09/30 12:00:00","1001","0","0","0","2021/10/14 20:59:59","5076404","10076004"
"101701","30","10076","0","2021/09/30 12:00:00","1001","0","0","0","2021/10/14 20:59:59","5076405","10076005"
"101701","2","10076","0","2021/09/30 12:00:00","1003","0","0","0","2021/10/14 20:59:59","5076406","10076006"
"103001","4","10076","0","2021/09/30 12:00:00","1003","0","0","0","2021/10/14 20:59:59","5076407","10076007"
"101701","7","10076","0","2021/09/30 12:00:00","1003","0","0","0","2021/10/14 20:59:59","5076408","10076008"
"101701","13","10076","0","2021/09/30 12:00:00","1003","0","0","0","2021/10/14 20:59:59","5076410","10076010"
"101701","15","10076","0","2021/09/30 12:00:00","1003","0","0","0","2021/10/14 20:59:59","5076411","10076011"
"117701","1007603","10076","5076002","2021/09/30 12:00:00","1002","1","1","0","2021/10/14 20:59:59","5076422","10076012"
"117801","10","10076","5076002","2021/09/30 12:00:00","1001","1","0","0","2021/10/14 20:59:59","5076423","10076013"
"117901","20","10076","5076002","2021/09/30 12:00:00","1001","1","0","0","2021/10/14 20:59:59","5076424","10076014"
"117701","30","10076","5076002","2021/09/30 12:00:00","1001","1","0","0","2021/10/14 20:59:59","5076425","10076015"
"117701","2","10076","5076002","2021/09/30 12:00:00","1003","1","0","0","2021/10/14 20:59:59","5076426","10076016"
"117801","4","10076","5076002","2021/09/30 12:00:00","1003","1","0","0","2021/10/14 20:59:59","5076427","10076017"
"117701","7","10076","5076002","2021/09/30 12:00:00","1003","1","0","0","2021/10/14 20:59:59","5076428","10076018"
"117901","10","10076","5076002","2021/09/30 12:00:00","1003","1","0","0","2021/10/14 20:59:59","5076429","10076019"
"117701","13","10076","5076002","2021/09/30 12:00:00","1003","1","0","0","2021/10/14 20:59:59","5076430","10076020"
"117701","15","10076","5076002","2021/09/30 12:00:00","1003","1","0","0","2021/10/14 20:59:59","5076431","10076021"
"117701","1007603","10076","5076005","2021/09/30 12:00:00","1002","1","1","0","2021/10/14 20:59:59","5076442","10076022"
"117801","10","10076","5076005","2021/09/30 12:00:00","1001","1","0","0","2021/10/14 20:59:59","5076443","10076023"
"117901","20","10076","5076005","2021/09/30 12:00:00","1001","1","0","0","2021/10/14 20:59:59","5076444","10076024"
"117701","30","10076","5076005","2021/09/30 12:00:00","1001","1","0","0","2021/10/14 20:59:59","5076445","10076025"
"117701","2","10076","5076005","2021/09/30 12:00:00","1003","1","0","0","2021/10/14 20:59:59","5076446","10076026"
"117801","4","10076","5076005","2021/09/30 12:00:00","1003","1","0","0","2021/10/14 20:59:59","5076447","10076027"
"117701","7","10076","5076005","2021/09/30 12:00:00","1003","1","0","0","2021/10/14 20:59:59","5076448","10076028"
"117901","10","10076","5076005","2021/09/30 12:00:00","1003","1","0","0","2021/10/14 20:59:59","5076449","10076029"
