15f94b3fd355432e28ed4564f491b539ff05fa3d09e5b4d6a614c6f6bdfcf7d4,20dbd70fe5c25b4160e8c081ebf9397cfd373520a2c79e2cc71c39e0750b9560,2d0a2eb4ebb9430ec7fe51f07c3ad66621d2f3d9e30df302eb032d4d4e539951,38d4a0b3c8d29b8c9c45a0badc39ded752a4c7278cc45bc2c52310898fa9dd78,869f0d1d335e55e425e2a4285b3a80cd8514a0364a9d710c3d6fa6e354ab206c,e12abbf1f578372c64655591e3cb37077924adb2c2e59b77989d753e017947c4,3384f81c9bd5f54ae6b681751346dc7b37b1fce9c11a761904403caef2bc1242,68b6faa8b0899ab537f1937e519f2d65298495dd1a53d549d797f9c666a45c19,6d80e0dddac4541a8c6f3c6ca34434e72ebf6d8671bda8632102f263df9a2cb1,f3d5754b984a6f31e90939ba26702b5152d172a50a270bbe580b7e566b7270c3,2cce5ea68e0279e091bf6fc006fbde786b71be07e26f8b749221b51f3c15b0b0
"","514046","514","","","","514042","","","","91"
"","514047","514","nop_idle_normal","1","","106831","","","0.2","3"
"","514048","514","vo_drama_10082014_006","0","","vo_drama_10082014","0","","","21"
"0","514049","514","弟くん！\nはいこれ、美味しいよ。\nあーん！","8","0.5","104931","1","0","0","11"
"","514050","514","nop_14_shizuru_talk_joy","1","","104931","","","0.2","3"
"","514051","514","","","","1","","","","93"
"0","514052","514","nop_14_shizuru_feed_in","0","","104931","nop_14_shizuru_feed_loop","1","0.2","3"
"0","514053","514","nop_14_shizuru_feed_in","0","","2","nop_14_shizuru_feed_loop","1","0","3"
"","514054","514","","","","514049","","","","91"
"","514055","514","vo_drama_10082014_007","0","","vo_drama_10082014","0","","","21"
"0","514056","514","あーー！\nお兄ちゃん！\nこっちも美味しかったですよ！\nどうぞ！","8","0.5","101131","1","0","0","11"
"","514057","514","nop_talk_anger2","1","","101131","","","0.2","3"
"","514058","514","1","","","1","","","","93"
"","514059","514","nop_14_rino_look_talk_joy4","1","","101131","","","0.2","3"
"","514060","514","1","","","1","","","","93"
"0","514061","514","nop_14_rino_feed_in","0","","101131","nop_14_rino_feed_loop","1","0.2","3"
"0","514062","514","nop_14_rino_feed_in","0","","1","nop_14_rino_feed_loop","1","0","3"
"","514063","514","","","","514056","","","","91"
"","514064","514","vo_drama_10082014_008","0","","vo_drama_10082014","0","","","21"
"0","514065","514","大丈夫かい？\nははっ、キミのまわりは\n相変わらず賑やかだね。\n少なくとも退屈はしなくてよさそうだ。","8","0.5","106831","1","0","0","11"
"","514066","514","nop_talk_bitter","1","","106831","","","0.2","3"
"","514067","514","1","","","4","","","","93"
"0","514068","514","nop_talk_arm_crossed_joy","0","","106831","nop_talk_arm_crossed_loop_joy","1","0.2","3"
"","514069","514","","","","514065","","","","91"
"","514070","514","0","","","0.5","","","","93"
"1","515001","515","102931","105","nop_idle_joy1","1","150","-270","1.95","1"
"0","515002","515","104211","103","nop_idle_wish","1","-150","-255","1.95","1"
"0","515003","515","105411","104","nop_15_tsumugi_idle_arm_crossed","1","-300","-275","1.95","1"
"","515004","515","0","","","0.5","","","","93"
"","515005","515","vo_drama_10082015_001","0","","vo_drama_10082015","0","","","21"
"0","515006","515","あけましておめでとう！\nカルミナ新年ライブにようこそ！\n……じゃなくて、呼んでもらったのは\n私たちのほうだったね。ごめん！","6","0.5","102931","1","0","0","11"
"","515007","515","nop_15_nozomi_talk_joy","1","","102931","","","0.2","3"
"","515008","515","1","","","2.5","","","","93"
"0.2","515009","515","nop_15_nozomi_start","0","","102931","nop_15_nozomi_start_loop","1","0.2","3"
"","515010","515","1","","","3","","","","93"
"","515011","515","nop_talk_bitter","1","","102931","","","0.2","3"
"","515012","515","","","","515006","","","","91"
"","515013","515","1","","","0.2","","","","93"
"","515014","515","nop_idle_bitter","1","","102931","","","0.2","3"
"","515015","515","vo_drama_10082015_002","0","","vo_drama_10082015","0","","","21"
"0","515016","515","もう、ノゾミってば。\nすみません、先ほどまで\nリハーサルをしていたので……\n今日はお招きありがとうございます。","5","0.5","104211","1","0","0","11"
"","515017","515","nop_talk_worry","1","","104211","","","0.2","3"
"","515018","515","1","","","3","","","","93"
"","515019","515","nop_talk_wish4","1","","104211","","","0.2","3"
"","515020","515","1","","","5","","","","93"
"","515021","515","nop_talk_joy3","1","","104211","","","0.2","3"
"","515022","515","1","","","1.5","","","","93"
"0.2","515023","515","nop_bow2","0","","104211","nop_idle_normal","1","0.2","3"
"","515024","515","","","","515016","","","","91"
"","515025","515","vo_drama_10082015_003","0","","vo_drama_10082015","0","","","21"
"0","515026","515","まったく、騎士さんは\n誘ってくるのが急なんですから。\nアイドルは年末年始も\nスケジュールいっぱいなんですよ？","7","0.5","105411","1","0","0","11"
"","515027","515","nop_talk_sad2","1","","105411","","","0.2","3"
"","515028","515","1","","","4.5","","","","93"
"","515029","515","nop_talk_anger","1","","105411","","","0.2","3"
"","515030","515","","","","515026","","","","91"
"","515031","515","nop_idle_anger","1","","105411","","","0.2","3"
"","515032","515","vo_drama_10082015_004","0","","vo_drama_10082015","0","","","21"
"0","515033","515","ふふっ。お誘いを受けてから\nまっさきに『行きましょう！』　\nって言ったのはツムギなのにね。","8","0.5","102931","1","0","0","11"
"","515034","515","nop_talk_bitter","1","","102931","","","0.2","3"
"","515035","515","1","","","1.5","","","","93"
"","515036","515","nop_talk_thinking","1","","102931","","","0.2","3"
"","515037","515","","","","515033","","","","91"
"","515038","515","nop_idle_thinking","1","","102931","","","0.2","3"
"","515039","515","vo_drama_10082015_005","0","","vo_drama_10082015","0","","","21"
"0","515040","515","ノ、ノゾミさん！\nそれは、レイ様も来られるんじゃないか\nって思っただけですから！","6","0.5","105411","1","0","0","11"
"","515041","515","nop_talk_surprise2","1","","105411","","","0.2","3"
"","515042","515","1","","","1.75","","","","93"
"","515043","515","nop_talk_anger2","1","","105411","","","0.2","3"
"","515044","515","","","","515040","","","","91"
"","515045","515","nop_idle_anger2","1","","105411","","","0.2","3"
"","515046","515","vo_drama_10082015_006","0","","vo_drama_10082015","0","","","21"
"0","515047","515","確かに沢山の人が来られてますね。\nプロデューサーさんも\n楽しそうにしてました。","7","0.5","104211","1","0","0","11"
"","515048","515","nop_talk_wish","1","","104211","","","0.2","3"
"","515049","515","","","","515047","","","","91"
"","515050","515","nop_idle_wish","1","","104211","","","0.2","3"
"","515051","515","vo_drama_10082015_007","0","","vo_drama_10082015","0","","","21"
"0","515052","515","こんなに人が集まったのも\nきっとキミの人望だね。","6","0.5","102931","1","0","0","11"
"","515053","515","nop_15_nozomi_talk_joy","1","","102931","","","0.2","3"
"","515054","515","","","","515052","","","","91"
"","515055","515","nop_idle_joy1","1","","102931","","","0.2","3"
"","515056","515","vo_drama_10082015_008","0","","vo_drama_10082015","0","","","21"
"0","515057","515","そういえばさっきプロデューサーが\nこの会場に来てる連中を\n今度のライブに呼んでやったらどうだ\nって言ってましたけど……","7","0.5","105411","1","0","0","11"
"","515058","515","nop_talk_surprise1","1","","105411","","","0.2","3"
"","515059","515","1","","","2","","","","93"
"","515060","515","nop_talk_thinking","1","","105411","","","0.5","3"
"","515061","515","1","","","5","","","","93"
"","515062","515","nop_talk_surprise1","1","","105411","","","0.2","3"
"","515063","515","","","","515057","","","","91"
"","515064","515","nop_idle_surprise1","1","","105411","","","0.2","3"
"","515065","515","vo_drama_10082015_009","0","","vo_drama_10082015","0","","","21"
"0","515066","515","それいいね！\n迷惑じゃないならぜひ招待したいな。\nみんなはどう？","5","0.5","102931","1","0","0","11"
"","515067","515","nop_talk_joy2","1","","102931","","","0.2","3"
"","515068","515","1","","","2","","","","93"
"","515069","515","nop_talk_normal","1","","102931","","","0.2","3"
"","515070","515","","","","515066","","","","91"
"","515071","515","nop_idle_normal","1","","102931","","","0.2","3"
"","515072","515","vo_drama_10082015_010","0","","vo_drama_10082015","0","","","21"
"0","515073","515","私もお招きしたいです。\n素敵な新年会に呼んでいただいた\nお礼がしたいですから。","7","0.5","104211","1","0","0","11"
"","515074","515","nop_talk_joy1","1","","104211","","","0.2","3"
"","515075","515","1","","","2.25","","","","93"
"","515076","515","nop_talk_wish","1","","104211","","","0.2","3"
"","515077","515","","","","515073","","","","91"
"","515078","515","nop_idle_wish","1","","104211","","","0.2","3"
"","515079","515","vo_drama_10082015_011","0","","vo_drama_10082015","0","","","21"
"0","515080","515","そうなると次のライブも\n完璧にやりますよ。\nレイ様も呼ぶんですからね！","6","0.5","105411","1","0","0","11"
"0.2","515081","515","nop_talk_guts2","0","","105411","nop_talk_guts2_loop","1","0.2","3"
"","515082","515","1","","","3.5","","","","93"
"0.2","515083","515","nop_talk_doya","0","","105411","nop_talk_doya_loop","1","0.2","3"
"","515084","515","","","","515080","","","","91"
"","515085","515","nop_idle_doya","1","","105411","","","0.2","3"
"","515086","515","vo_drama_10082015_012","0","","vo_drama_10082015","0","","","21"
"0","515087","515","やる気十分だね！\nじゃあ帰ったらさっそく\nリハーサルの続きをしよう！","6","0.5","102931","1","0","0","11"
"","515088","515","nop_talk_joy2","1","","102931","","","0.2","3"
"","515089","515","1","","","2","","","","93"
"","515090","515","nop_talk_joy1","1","","102931","","","0.2","3"
"","515091","515","","","","515087","","","","91"
"","515092","515","nop_idle_joy1","1","","102931","","","0.2","3"
"","515093","515","vo_drama_10082015_013","0","","vo_drama_10082015","0","","","21"
"0","515094","515","新しい年の始まりに相応しい\n素敵なライブにしてみせます。","7","0.5","104211","1","0","0","11"
"","515095","515","nop_talk_joy3_blink","1","","104211","","","0.2","3"
"","515096","515","","","","515094","","","","91"
"","515097","515","nop_idle_joy1","1","","104211","","","0.2","3"
"","515098","515","vo_drama_10082015_014","0","","vo_drama_10082015","0","","","21"
"0","515099","515","完璧なステージを\nお見せしますから。\n期待しててください。","8","0.5","105411","1","0","0","11"
"0.2","515100","515","nop_15_tsumugi_talk_arm_crossed","0","","105411","nop_15_tsumugi_talk_arm_crossed_loop","1","0.2","3"
"","515101","515","1","","","2.5","","","","93"
"","515102","515","nop_talk_arm_crossed_loop_joy","1","","105411","","","0.2","3"
"","515103","515","","","","515099","","","","91"
"","515104","515","nop_idle_arm_crossed_joy","1","","105411","","","0.2","3"
"","515105","515","vo_drama_10082015_015","0","","vo_drama_10082015","0","","","21"
"0","515106","515","今年も私たちカルミナは\n全力でアイドルするから！\n見逃しちゃ、だめだよ♪","6","0.5","102931","1","0","0","11"
"","515107","515","nop_talk_joy2","1","","102931","","","0.2","3"
"","515108","515","","","","3","","","","93"
"0.2","515109","515","nop_15_cmn_last","0","","102931","nop_talk_joy1_wink","1","0.2","3"
"","515110","515","","","","515106","","","","91"
"0.2","515111","515","nop_talk_guts4","0","","102931","nop_idle_guts4","1","0.2","3"
"","515112","515","","","","0.2","","","","93"
"0.2","515113","515","nop_talk_guts2","0","","104211","nop_idle_guts2","1","0.2","3"
"","515114","515","","","","0.1","","","","93"
"0.2","515115","515","nop_talk_guts2","0","","105411","nop_idle_guts2","1","0.2","3"
"","515116","515","0","","","1","","","","93"
"1","516001","516","106731","105","nop_idle_normal","1","150","-255","1.95","1"
"0","516002","516","106631","101","nop_idle_joy2","1","-150","-255","1.95","1"
"0","516003","516","106531","104","nop_16_kaya_idle_normal2","1","-300","-275","1.95","1"
"1","516004","516","2","106","nop_rago_idle","1","230","-255","1.95","5"
"1","516005","516","22","106","NoItem_idle","1","150","-255","1.95","5"
"1","516006","516","23","100","NoItem","1","150","-255","1.95","5"
"0","516007","516","1","1","","23","1","0","0","6"
"0","516008","516","1","1","","22","1","0","0","6"
"","516009","516","0","","","0.5","","","","93"
"","516010","516","nop_talk_joy2","1","","106631","","","0.2","3"
"","516011","516","vo_drama_10082016_001","0","","vo_drama_10082016","0","","","21"
"0","516012","516","さあお兄さん！　あけおめですよ！\nお年玉をよこすです！","8","0.5","106631","1","0","0","11"
"","516013","516","1","","","2.2","","","","93"
"0","516014","516","nop_16_inori_talk_doya","0","","106631","nop_16_inori_talk_doya_loop","1","0.2","3"
"","516015","516","","","","516012","","","","91"
"","516016","516","nop_16_inori_idle_doya","1","","106631","","","0.2","3"
"","516017","516","nop_16_kaya_talk_normal","1","","106531","","","0.2","3"
"","516018","516","vo_drama_10082016_002","0","","vo_drama_10082016","0","","","21"
"0","516019","516","こーら、イノリ。\nなに新年早々みっともない\n真似してんだよ。\nボスも何か言ってくれよ。","8","0.5","106531","1","0","0","11"
"","516020","516","1","","","4","","","","93"
"0","516021","516","nop_16_kaya_talk_normal2","0","","106531","nop_16_kaya_talk_normal2_loop","1","0.2","3"
"","516022","516","","","","516019","","","","91"
"","516023","516","nop_16_kaya_idle_normal2","1","","106531","","","0.2","3"
"","516024","516","nop_talk_joy1","1","","106731","","","0.2","3"
"","516025","516","vo_drama_10082016_003","0","","vo_drama_10082016","0","","","21"
"0","516026","516","それにしてもすごいよね～\nこの会場には有力ギルドのマスター\nだけじゃなくて七冠に王女まで\n来てるんだもん。","8","0.5","106731","1","0","0","11"
"","516027","516","","","","516026","","","","91"
"","516028","516","nop_idle_joy1","1","","106731","","","0.2","3"
"0","516029","516","nop_16_inori_talk_nofaith","0","","106631","nop_16_inori_talk_nofaith_loop","1","0.2","3"
"","516030","516","vo_drama_10082016_004","0","","vo_drama_10082016","0","","","21"
"0","516031","516","なんか物騒なこと考えてやがるですよ？\nあたしじゃなくてこっちを\nなんとかすべきじゃないですか？\nマツリたちに突き出してやるです！！","8","0.5","106631","1","0","0","11"
"","516032","516","1","","","4","","","","93"
"0","516033","516","nop_16_inori_talk_guts","0","","106631","nop_16_inori_talk_guts_loop","1","0.2","3"
"","516034","516","","","","516031","","","","91"
"","516035","516","nop_16_inori_idle_guts","1","","106631","","","0.2","3"
"","516036","516","nop_talk_normal","1","","106731","","","0.2","3"
"","516037","516","vo_drama_10082016_005","0","","vo_drama_10082016","0","","","21"
"0","516038","516","イノリちゃんひどいな～\nそんなみんなと力を合わせて\n世界の秘密を明かしていこ～！\nって意味だよ？","8","0.5","106731","1","0","0","11"
"","516039","516","1","","","4","","","","93"
"0","516040","516","nop_talk_guts2","0","","106731","nop_talk_guts2_loop","1","0.2","3"
"","516041","516","","","","516038","","","","91"
"","516042","516","nop_idle_wish","1","","106731","","","0.2","3"
"","516043","516","nop_16_homare_idle_wish","1","","22","","","0.2","3"
"","516044","516","nop_talk_sad","1","","106631","","","0.2","3"
"","516045","516","vo_drama_10082016_006","0","","vo_drama_10082016","0","","","21"
"0","516046","516","そんなうさんくさいこと\n信用できるわけ……\nぴゃあっ！　目ッ！\n目を開けないでほしいですっ！","8","0.5","106631","1","0","0","11"
"","516047","516","1","","","3.4","","","","93"
"","516048","516","BlackFade","1","","23","","","0","3"
"0","516049","516","1","1","","23","1","0.5","0.2","6"
"","516050","516","1","","","0.2","","","","93"
"0","516051","516","1","1","","22","1","1","0","6"
"0.2","516052","516","nop_16_homare_talk_kaigan_wish","0","","22","nop_16_homare_idle_kaigan_wish","1","0.2","3"
"0.2","516053","516","nop_16_homare_talk_kaigan_wish","0","","106731","nop_16_homare_idle_kaigan_wish","1","0.2","3"
"0.2","516054","516","nop_surprise","0","","106631","nop_talk_surprise2","1","0.2","3"
"","516055","516","0","","","1","","","","93"
"0","516056","516","1","1","","23","1","0","0.2","6"
"","516057","516","","","","516046","","","","91"
"","516058","516","nop_idle_surprise2","1","","106631","","","0.2","3"
"0","516059","516","nop_15_tsumugi_talk_arm_crossed","0","","106531","nop_15_tsumugi_talk_arm_crossed_loop","1","0.2","3"
"","516060","516","vo_drama_10082016_007","0","","vo_drama_10082016","0","","","21"
"0","516061","516","はぁ……うちは年が明けても\n相変わらず、って感じだな。\nま、今年もよろしく頼むよ。","8","0.5","106531","1","0","0","11"
"","516062","516","1","","","4","","","","93"
"0","516063","516","nop_16_inori_talk_doya","0","","106531","nop_16_inori_talk_doya_loop","1","0.2","3"
"","516064","516","","","","516061","","","","91"
"","516065","516","nop_16_inori_idle_doya","1","","106531","","","0.2","3"
"","516066","516","0","","","0.5","","","","93"
"1","517001","517","111031","104","nop_idle_normal","1","150","-225","1.95","1"
"0","517002","517","110931","103","nop_idle_normal","1","-150","-225","1.95","1"
"0","517003","517","110831","105","nop_17_chloe_idle_normal2","1","-300","-255","1.95","1"
"","517004","517","0","","","0.5","","","","93"
"","517005","517","vo_drama_10082017_001","0","","vo_drama_10082017","0","","","21"
"0","517006","517","きゃあああ～ん！\n無敵の歌姫カルミナちゃんたち筆頭に、\n右も左も美少女ざんまい！\n何なんですか、この顔の良い新年会！","8","0.5","110931","1","0","0","11"
"0.2","517007","517","nop_17_chieru_swing","0","","110931","nop_idle_normal","1","0.2","3"
"","517008","517","1","","","1.5","","","","93"
"0","517009","517","nop_17_chieru_ahahaStand_in","0","","110931","nop_17_chieru_ahahaStand_loop","1","0.2","3"
"","517010","517","1","","","4","","","","93"
"0","517011","517","nop_17_chieru_huhuStand_in","0","","110931","nop_17_chieru_huhuStand_loop","1","0.2","3"
"","517012","517","","","","517006","","","","91"
"","517013","517","vo_drama_10082017_002","0","","vo_drama_10082017","0","","","21"
"0","517014","517","てかメンツ濃いなァ……\nうちら完全にモブじゃん。\nアオイなんか柱に抱きついて\nがたがた震えちゃってるじゃん。","8","0.5","110831","1","0","0","11"
"0","517015","517","nop_17_chloe_talk_normal_sad","0","","110831","nop_17_chloe_talk_normal_sad_loop","1","0.2","3"
"","517016","517","1","","","3.5","","","","93"
"","517017","517","nop_talk_worry","1","","110831","","","0.2","3"
"","517018","517","","","","517014","","","","91"
"","517019","517","nop_17_chloe_idle_normal2","1","","110831","","","0.2","3"
"","517020","517","vo_drama_10082017_003","0","","vo_drama_10082017","0","","","21"
"0","517021","517","それに比してメ団の面々は豪胆だ、\n麦しゅわ煽って大騒ぎとは畏れ入る。\nさすが辣腕の事業家と言ったところか。\nとりわけアキノ君は貴族の出自だしな。","8","0.5","111031","1","0","0","11"
"","517022","517","nop_talk_normal_suprise1","1","","111031","","","0.2","3"
"","517023","517","nop_idle_normal_suprise1","1","","110931","","","0.2","3"
"","517024","517","1","","","2.2","","","","93"
"","517025","517","nop_talk_joy1","1","","111031","","","0.2","3"
"","517026","517","1","","","4.8","","","","93"
"","517027","517","nop_talk_joy3_blink2","1","","111031","","","0.2","3"
"","517028","517","","","","517021","","","","91"
"","517029","517","nop_idle_normal","1","","111031","","","0.2","3"
"","517030","517","vo_drama_10082017_004","0","","vo_drama_10082017","0","","","21"
"0","517031","517","あ、そういえば貴族って、\nなんか教訓みたいのありましたよね？\n家ガチャ当たったオレたち金持ちは\n貧乏庶民を助けるべし、みたいなやつ。","8","0.5","110931","1","0","0","11"
"","517032","517","nop_talk_joy1_normal","1","","110931","","","0.2","3"
"","517033","517","1","","","4.3","","","","93"
"0","517034","517","nop_17_chieru_talk_doya","0","","110931","nop_17_chieru_talk_doya_loop","1","0.2","3"
"","517035","517","","","","517031","","","","91"
"","517036","517","vo_drama_10082017_005","0","","vo_drama_10082017","0","","","21"
"0","517037","517","それだチエル君。\nノブレス・オブリージュ──\n大雑把に換言すれば、アキノ君は我々に\n金銭的援助をほどこす義務がある。","8","0.5","111031","1","0","0","11"
"0","517038","517","nop_17_yuni_talk_nofaith","0","","111031","nop_17_yuni_talk_nofaith_loop","1","0.2","3"
"","517039","517","1","","","3","","","","93"
"0","517040","517","nop_talk_guts2","0","","111031","nop_talk_guts2_loop","1","0.2","3"
"","517041","517","","","","517037","","","","91"
"","517042","517","vo_drama_10082017_006","0","","vo_drama_10082017","0","","","21"
"0","517043","517","あ？　そーなんすか？\nしたら、お年玉もらいに\n行ってあげなきゃ駄目じゃん。","8","0.5","110831","1","0","0","11"
"","517044","517","nop_talk_arm_crossed_loop2","1","","110831","","","0.2","3"
"","517045","517","1","","","1.7","","","","93"
"0","517046","517","nop_17_chloe_talk_normal_joy","0","","110831","nop_17_chloe_talk_normal_joy_loop","1","0.2","3"
"","517047","517","nop_idle_joy1","1","","110931","","","0.2","3"
"","517048","517","","","","517043","","","","91"
"","517049","517","nop_17_chloe_idle_normal_joy","1","","110831","","","0.2","3"
"","517050","517","vo_drama_10082017_007","0","","vo_drama_10082017","0","","","21"
"0","517051","517","てゆか、こんだけ集まってれば、\n貴族とか王族とか\nやんごとない系の人たち、\nもう何人かいるんじゃないです？","8","0.5","110931","1","0","0","11"
"","517052","517","nop_talk_joy2","1","","110931","","","0.2","3"
"","517053","517","1","","","5","","","","93"
"","517054","517","nop_idle_surprise_kira","1","","111031","","","0.2","3"
"","517055","517","","","","517051","","","","91"
"","517056","517","nop_idle_normal","1","","110931","","","0.2","3"
"","517057","517","vo_drama_10082017_008","0","","vo_drama_10082017","0","","","21"
"0","517058","517","よし、ゆくぞ諸君！\nふはは富裕層どもめ、\n身ぐるみ剥いでくれるわー！","8","0.5","111031","1","0","0","11"
"0","517059","517","nop_17_yuni_pose","0","","111031","nop_17_yuni_pose_loop","1","0.2","3"
"","517060","517","1","","","0.7","","","","93"
"0.2","517061","517","nop_17_chieru_smile","0","","110931","nop_idle_normal","1","0.2","3"
"0","517062","517","10","1","0","110931","0","0","0","12"
"0.2","517063","517","nop_17_chloe_04","0","","110831","nop_17_chloe_idle_normal_joy","1","0.2","3"
"0","517064","517","6","1","0","110831","0","0","0","12"
"","517065","517","1","","","1","","","","93"
"","517066","517","nop_17_yuni_huhuStand_in","0","","111031","","","0.2","3"
"","517067","517","1","","","1.5","","","","93"
"0","517068","517","nop_17_yuni_ahahaStand_in","0","","111031","nop_17_yuni_ahahaStand_loop","1","0.2","3"
"","517069","517","","","","517058","","","","91"
"","517070","517","0","","","111031","","","","4"
"","517071","517","nop_run","1","","111031","","","0.2","3"
"","517072","517","1000","-225","","111031","3","0","","2"
"","517073","517","0","","","0.3","","","","93"
"","517074","517","nop_run","1","","110931","","","0.2","3"
"","517075","517","1000","-225","","110931","3","0","","2"
"","517076","517","0","","","0.1","","","","93"
"","517077","517","nop_run_joy","1","","110831","","","0.2","3"
"","517078","517","1000","-255","","110831","3","0","","2"
"","517079","517","0","","","3","","","","93"
"","517080","517","0","","","0.5","","","","93"
"0","518001","518","115031","105","nop_idle_normal","1","-150","-255","1.95","1"
"1","518002","518","114711","104","nop_18_muimi_idle_joy_normal","1","150","-255","1.95","1"
"0","518003","518","118511","107","nop_18_karin_idle_normal","1","-1000","-275","1.95","1"
"1","518004","518","118031","106","nop_idle_joy2","1","300","-275","1.95","1"
"","518005","518","0","","","0.5","","","","93"
"","518006","518","nop_18_credita_talk_surprise","1","","118031","","","0.2","3"
"","518007","518","vo_drama_10082018_001","0","","vo_drama_10082018","0","","","21"
"0","518008","518","あらあらまあまあ！\nなかなかの新年会ではありませんの！\n我が【リッチモンド商工会】主催の\n新年会にも引けを取りませんわね。","8","0.5","118031","1","0","0","11"
"","518009","518","1","","","3.5","","","","93"
"0","518010","518","nop_talk_doya","0","","118031","nop_talk_doya_loop","1","0.2","3"
"","518011","518","","","","518008","","","","91"
"","518012","518","nop_idle_doya","1","","118031","","","0.2","3"
"","518013","518","nop_18_muimi_hello","1","","114711","","","0.2","3"
"","518014","518","vo_drama_10082018_002","0","","vo_drama_10082018","0","","","21"
"0","518015","518","あけましておめでとう！\nおせちも美味しいし\n最高の正月だな！","8","0.5","114711","1","0","0","11"
"","518016","518","1","","","1.5","","","","93"
"","518017","518","nop_talk_normal","1","","114711","","","0.2","3"
"","518018","518","","","","518015","","","","91"
"","518019","518","nop_idle_normal","1","","114711","","","0.2","3"
"","518020","518","nop_talk_sad2","1","","115031","","","0.2","3"
"","518021","518","vo_drama_10082018_003","0","","vo_drama_10082018","0","","","21"
"0","518022","518","かなりの人数が集まっていますね。\n緊張感がないのは困りものですが\nまあ正月くらいはいいでしょう。","8","0.5","115031","1","0","0","11"
"","518023","518","","","","518022","","","","91"
"","518024","518","nop_idle_normal","1","","115031","","","0.2","3"
"","518025","518","nop_talk_bitter","1","","114711","","","0.2","3"
"","518026","518","vo_drama_10082018_004","0","","vo_drama_10082018","0","","","21"
"0","518027","518","そんなこと言いながらネネカも\nバッチリ晴れ着姿なんだな。","8","0.5","114711","1","0","0","11"
"","518028","518","","","","518027","","","","91"
"","518029","518","nop_18_muimi_idle_normal","1","","114711","","","0.2","3"
"","518030","518","nop_talk_thinking","1","","115031","","","0.2","3"
"","518031","518","vo_drama_10082018_005","0","","vo_drama_10082018","0","","","21"
"0","518032","518","……適した服装で場に溶け込むのは\n隠密工作の一種です。","8","0.5","115031","1","0","0","11"
"","518033","518","","","","518032","","","","91"
"","518034","518","nop_idle_thinking","1","","115031","","","0.2","3"
"","518035","518","nop_18_neneka_talk_normal","1","","115031","","","0.2","3"
"","518036","518","vo_drama_10082018_006","0","","vo_drama_10082018","0","","","21"
"0","518037","518","別に浮かれているわけでは\nありませんよ。\n不穏分子がいないかの\n確認は大切ですから……ふむ。","8","0.5","115031","1","0","0","11"
"","518038","518","1","","","3","","","","93"
"0","518039","518","nop_18_neneka_humu2","0","","115031","nop_18_neneka_humu2_loop","1","0.2","3"
"","518040","518","","","","518037","","","","91"
"0","518041","518","nop_surprise","0","","118031","nop_talk_surprise1","1","0.2","3"
"","518042","518","vo_drama_10082018_007","0","","vo_drama_10082018","0","","","21"
"0","518043","518","！？\n……な、なにやら視線を感じますわね。\nわたくしは陛下の忠実なるしもべ！\n不穏分子などではありませんわよ～っ！","8","0.5","118031","1","0","0","11"
"","518044","518","1","","","1","","","","93"
"","518045","518","nop_talk_sad","1","","118031","","","0.2","3"
"","518046","518","1","","","2","","","","93"
"0","518047","518","nop_18_credita_ahahaStand_in","0","","118031","nop_18_credita_ahahaStand_loop","1","0.2","3"
"","518048","518","1","","","1","","","","93"
"","518049","518","nop_walk","1","","118511","","","0.2","3"
"","518050","518","-350","-275","","118511","3","0","","2"
"","518051","518","0","","","1","","","","93"
"0","518052","518","nop_18_credita_ohohoStand_in","0","","118031","nop_18_credita_ohohoStand_loop","1","0.2","3"
"","518053","518","0","","","2","","","","93"
"","518054","518","nop_18_karin_idle_normal","1","","118511","","","0.2","3"
"","518055","518","","","","518043","","","","91"
"0.4","518056","518","nop_18_credita_ohohoStand_out","1","","118031","nop_idle_sad","","0.2","3"
"","518057","518","0","","","0","","","","93"
"","518058","518","1","","","115031","","","","4"
"","518059","518","nop_idle_normal","1","","115031","","","0.2","3"
"","518060","518","0","","","0","","","","93"
"","518061","518","nop_idle_joy1","1","","114711","","","0.2","3"
"","518062","518","nop_idle_normal","1","","118031","","","0.2","3"
"","518063","518","nop_18_karin_talk_normal","1","","118511","","","0.2","3"
"","518064","518","vo_drama_10082018_008","0","","vo_drama_10082018","0","","","21"
"0","518065","518","御来賓の皆さまも\n楽しんでいただけているようですね。\n本年もギルド管理協会ともども\nよろしくお願いいたします！","8","0.5","118511","1","0","0","11"
"","518066","518","1","","","0.5","","","","93"
"","518067","518","1","","","4.5","","","","93"
"0","518068","518","nop_18_karin_bow","0","","118511","nop_18_karin_idle_normal","1","0.2","3"
"","518069","518","","","","518065","","","","91"
"0","518070","518","nop_18_muimi_hello","0","","114711","nop_idle_normal","1","0.2","3"
"0","518071","518","nop_bow","0","","115031","nop_idle_normal","1","0.2","3"
"","518072","518","nop_18_credita_ahahaStand_loop","1","","118031","","","0.2","3"
"","518073","518","0","","","1.5","","","","93"
