101838533199d75d9a913abe847d1a9b88d893b2227bbca4ccf41f556b5cd71e,df7db5cf001c82eeeaf3c4b84ff651c620e3e8573cf57645ae3bdeaad32c4023,c6bfdf543c1d1b0f7a311ad354bf08c4aa1ebfc9c8df3490fa54310a82804466,9303ce95892835191cba6e308cae9375e7b5e96279e022084c1e49b609240ece,222da14a8eeaa246a7d1c1a46e4e7982824a85cd907c8d4d5618da055ecbc75b,bdb87cbea84b21cb26906bdbbd0dc318c3011c21d98e513547e019d724653d19,041bf20d72d029d52175b8464bc097e9ca7e0a07ad8c26863cb9b1624356c577,499cc5e5473191def37b55b5a45fc36c2fc07d2dd1201dede37193dc1aa3456a,bccf691d71fa9fb94a9a99a91b9d96d144466fa3f8a890d38652c85a3a94a3b2,ac1007ba84f8531b46b1bd28e9e2da1d096a94a2a57e04e2fcd68bb74a32c1d6
"63351","710","25021","63305","0","0","2","650000","0","0"
"63411","710","25021","63401","0","0","2","650000","0","0"
"63421","710","25021","63402","0","0","2","650000","0","0"
"63431","710","25021","63403","0","0","2","650000","0","0"
"63441","710","25021","63404","0","0","2","650000","0","0"
"63451","710","25021","63405","0","0","2","650000","0","0"
"63511","710","25021","63501","0","0","2","650000","0","0"
"63521","710","25021","63502","0","0","2","650000","0","0"
"63531","710","25021","63503","0","0","2","650000","0","0"
"63541","710","25021","63504","0","0","2","650000","0","0"
"63551","710","25021","63505","0","0","2","650000","0","0"
"63611","710","25021","63601","0","0","2","650000","0","0"
"63621","710","25021","63602","0","0","2","650000","0","0"
"63631","710","25021","63603","0","0","2","650000","0","0"
"63641","710","25021","63604","0","0","2","650000","0","0"
"63651","710","25021","63605","0","0","2","650000","0","0"
"63711","710","25021","63701","0","0","2","650000","0","0"
"63721","710","25021","63702","0","0","2","650000","0","0"
"63731","710","25021","63703","0","0","2","650000","0","0"
"63741","710","25021","63704","0","0","2","650000","0","0"
"63751","710","25021","63705","0","0","2","650000","0","0"
"63811","710","25021","63801","0","0","2","650000","0","0"
"63821","710","25021","63802","0","0","2","650000","0","0"
"63831","710","25021","63803","0","0","2","650000","0","0"
"63841","710","25021","63804","0","0","2","650000","0","0"
"63851","710","25021","63805","0","0","2","650000","0","0"
