54ac5dd29d50be0c91d9ba24da3b2a9d45aba00c9364a5e53ea12079e2c7da37,66682d52c7b1c70076773f140916fea9908328af1bc20125e7607113110e253d,028370c4e5ba755ef1193845f676742d61ef0e34b1a739c4e7f566428a0d38ac,38e5c9282e93b848c5fefd7af6907e8970d0fca3e5f3c21dd155778dfebf4bad,dd951270d672ab7ef3dbc69d1ddd0ff636da97e64a6b7bc755be73631465e0ea,f5cf7ebec4d191a55d48372645e090abfe2008db5f51c8268f026e6463fc4059,122c5cb5b8bbd121a6a5c4048295c5e4b801c5bd0eede15fed9b2040efe4eabd,3a184a0ae6797a77f53d1578bac99343193c6970e39f38ee65273cb107e196d3,73e7927f536bf179ea000ff234b2cf28ae3c3536e72ef410e550b21c64d6d1ea,97276de35b3f7f238b554ce7ecdb6def4efb948b9f4e9b90b8c9b16784bc7194,c27cb048fb1c77e4f1fb8bf3931e0eeb18ef7cc8855281a311eb4630e9696472,6f73dc4248872ea377d2e679aa1a89cb139dbef019006ea2f2be5bc68825dc5e,cd3d3eae25db836ed8ea7e45f167db6c63315e1acaeae497e40ae50f84727d6f,5b57770fb855ee7363e725da196735e7bd5d0975e207ef907fd434b4b0d518ac,03345c86181a19b4c9075af9344b3b4c31fbb5d875f0b7f53e7d32c32e879115,2b33172769c4710e8ca7daf84b26a7c720c5edc7bb9d4b072bd1e1a8bad7a8ad,fe65276d4b1bde3f6387439c10a4337add49e9673900b6683de42227d723da41,b924b1e784293f1349b02c621eac3ea7bcc371279c3c00131d4815d8df2a351e,50374ccf8c9806667838b3266caa7466e28a77460d1aca85944b4325c6b78332,21e1e1e7a799d6e472185e7a1c882176f18263ca73fd0534c2edb83627ff8ee3,805faa30355a3895489a0c3e3f6f1f2080c06b60a8e7a6111533013d39559af2,fd566fcacb6289234ffa7ce476bf0634ae4ae13773ef1c5697b17d4a9c2c2a33,db929c579fb8a5812b2817466126060d44dd82e095ef92d44f3a80825917f0f5,b1535b6e022a52f2f65d0d254d707b5e8949d1398f9b115dc558e5768b1c459a,6ade9abfd1fef1ea72d64eca712dce2a22eb93c876e93ca02129b51f2623997a,f7b8b60f82e9866a9e9b1c3b3fdb9761d4fc288afdec336af046f717bf5d8376,74b41dd4feb0947bb9e656f975c2f051bcb1427f946ccc7675176e04a1fdcb91,f070a35e14586018e3a6e65207a45ea9f6e35022f55df00fd1febfc43179b9cc,4ac0870afb4d7e065808eb8991ea52927389e77e3f96bedc657972cee859100f,713f3c1480a1f248dd2c9801cc38ba42e299dd29a8947f9355f64098820e36c4,2df1adbcdad80dc53bbe5ad220694339b572855ef01b2896f12fbad569e4d3ba,7e57c8f19fbf96d9f576035328db631954dd928c8f78a478807befe93a51ce0d,1b51c59b857a27dafb42600efc85923477cbd764653779a61b2a4b29cdd03989,41456bbc3ecbb3de1d5f235137c632980afb8a9b718391fbfcf3b05cdcbfa5ad,cb32d9e16ff5136899b7a8169358485b375a4a421d03e5c7dadf1456fa9bd861,f6671f58eb7c4fa9e488d69d8bfa07ac6b0c783bce07ce95a5e5c60467783f74,31b9103377972cd2bea3760376a4753f22571450c6699ca1b63ceca47bf8a982,0c9f31f816c03f16339693b2ff33b0089185faea1cdfa41fb84c12544c58cff7,59e456201a4b26896c91be7adbf886b0bb359d916310b1b7291eeee870ced8d9,26b457651ab826f8a06e35be825f9629056e0d5da2cb2d793f4fea975eddaf30,0ce22a561207e83913ea347c8cf535896606c4990c3fcee41e355f174b9d9145,02ea39a59498bc75bf1000764e6d2d25ad0a706f85b3a5678f2fc7d7d9b3fdc9
"エリコのシャドウ","10","0","0","180","0","1","602701","710028203","1","1","30","0","0","30","0","180","172","0","0","0","132","25","14482","0","0","0","0","1","0","220280","200000001","180","0","0","0","0","0","0","0","180","258"
"リノのシャドウ","10","0","0","180","0","1","601101","710028204","1","1","30","0","0","30","0","180","162","0","0","0","132","10","11175","0","0","0","0","1","0","127060","200000001","180","0","0","0","0","0","0","0","180","258"
"カクタスフラワー","10","0","0","180","0","1","201302","710028205","1","1","30","0","0","30","0","180","147","0","0","0","132","10","6124","0","0","0","0","1","0","138209","200000001","180","0","0","0","0","0","0","0","180","183"
"スティンクスカンク","10","0","0","181","0","1","203702","710028301","1","1","30","0","0","30","0","181","138","0","0","0","133","10","3100","0","0","0","0","1","0","152566","200000001","181","0","0","0","0","0","0","0","181","151"
"プチグリフォン","10","0","0","181","0","1","204000","710028302","1","1","30","0","0","30","0","181","137","0","0","0","133","10","7004","0","0","0","0","1","0","126612","200000001","181","0","0","0","0","0","0","0","181","152"
"ジュンのシャドウ","10","0","0","181","0","1","604701","710028303","1","1","30","0","0","30","0","181","206","0","0","0","133","10","10313","0","0","0","0","1","0","228575","200000001","181","0","0","0","0","0","0","0","181","325"
"ジータのシャドウ","10","0","0","181","0","1","605701","710028304","1","1","30","0","0","30","0","181","185","0","0","0","133","10","14063","0","0","0","0","1","0","138025","200000001","281","0","0","0","0","0","0","0","181","239"
"ケイブエイプ","10","0","0","181","0","1","202400","710028305","1","1","30","0","0","30","0","181","173","0","0","0","133","10","10208","0","0","0","0","1","0","162618","200000001","181","0","0","0","0","0","0","0","181","225"
"グラスリザード","10","0","0","182","0","1","202902","710028401","1","1","30","0","0","30","0","182","140","0","0","0","134","10","6736","0","0","0","0","1","0","173077","200000001","182","0","0","0","0","0","0","0","182","149"
"ミソギのシャドウ","10","0","0","282","0","1","600401","710028402","1","1","30","0","0","30","0","182","186","0","0","0","134","10","11007","0","0","0","0","1","0","214710","200000001","282","0","0","0","0","0","0","0","382","273"
"プチグリフォン","10","0","0","182","0","1","204000","710028403","1","1","30","0","0","30","0","182","138","0","0","0","134","10","7054","0","0","0","0","1","0","161144","200000001","182","0","0","0","0","0","0","0","182","153"
"ミミのシャドウ","10","0","0","182","0","1","602001","710028404","1","1","30","0","0","30","0","182","175","0","0","0","134","10","9007","0","0","0","0","1","0","188640","200000001","282","0","0","0","0","0","0","0","382","284"
"マグマウパルパ","10","0","0","182","0","1","201901","710028405","1","1","30","0","0","30","0","182","156","0","0","0","134","10","8299","0","0","0","0","1","0","141534","200000001","182","0","0","0","0","0","0","0","182","191"
"クルミのシャドウ","10","0","0","183","0","1","602101","710028501","1","1","30","0","0","30","0","183","176","0","0","0","135","10","9075","0","0","0","0","1","0","226120","200000001","283","0","0","0","0","0","0","0","183","286"
"ミフユのシャドウ","10","0","0","183","0","1","604801","710028502","1","1","30","0","0","30","0","183","176","0","0","0","135","10","11250","0","0","0","0","1","0","174440","200000001","283","0","0","0","0","0","0","0","183","286"
"ワッパダヌキ","10","0","0","183","7400","1","207000","710028503","1","1","30","0","0","30","0","183","168","0","0","0","135","10","0","0","0","0","0","1","0","180950","200000001","183","0","0","0","0","0","0","0","183","148"
"ロックソウル","10","0","0","183","7262","1","200701","710028504","1","1","30","0","0","30","0","183","155","0","0","0","135","10","0","0","0","0","0","1","0","133149","200000001","183","0","0","0","0","0","0","0","183","175"
"ホオズキムシ","10","0","0","183","15919","1","203400","710028505","1","1","30","0","0","30","0","183","165","0","0","0","135","10","0","0","0","0","0","1","0","132926","200000001","183","0","0","0","0","0","0","0","183","140"
"マインリザード","10","0","0","183","0","1","202905","710028601","1","1","30","0","0","30","0","183","193","0","0","0","135","10","6250","0","0","0","0","1","0","163495","200000001","183","0","0","0","0","0","0","0","183","273"
"トレント","10","0","0","183","0","1","200902","710028602","1","1","30","0","0","30","0","183","178","0","0","0","135","10","7900","0","0","0","0","1","0","220900","200000001","183","0","0","0","0","0","0","0","183","189"
"マコトのシャドウ","10","0","0","183","0","1","604301","710028603","1","1","30","0","0","30","0","183","187","0","0","0","135","10","11400","0","0","0","0","1","0","200610","200000001","283","0","0","0","0","0","0","0","183","253"
"シオリのシャドウ","10","0","0","233","0","1","603801","710028604","1","1","30","0","0","30","0","183","165","0","0","0","135","10","9900","0","0","0","0","1","0","131835","200000001","283","0","0","0","0","0","0","0","233","264"
"ワタリトビ","10","0","0","183","0","1","202802","710028605","1","1","30","0","0","30","0","183","141","0","0","0","135","10","9111","0","0","0","0","1","0","166561","200000001","183","0","0","0","0","0","0","0","183","164"
"ジャングルガード","10","0","0","183","0","1","203301","710028701","1","1","30","0","0","30","0","183","168","0","0","0","135","10","6445","0","0","0","0","1","0","177370","200000001","183","0","0","0","0","0","0","0","183","443"
"タツノコナイト","10","0","0","183","0","1","205200","710028702","1","1","30","0","0","30","0","183","129","0","0","0","135","10","9270","0","0","0","0","1","0","171261","200000001","183","0","0","0","0","0","0","0","183","194"
"リンのシャドウ","10","0","0","183","0","1","602601","710028703","1","1","30","0","0","30","0","183","165","0","0","0","135","10","11250","0","0","0","0","1","0","147345","200000001","383","0","0","0","0","0","0","0","183","264"
"ヨリのシャドウ","10","0","0","183","8337","1","602201","710028704","1","1","30","0","0","30","0","183","286","0","0","0","135","10","0","0","0","0","0","1","0","139590","200000001","183","0","0","0","0","0","0","0","183","176"
"マジックレイ","10","0","0","183","13050","1","204600","710028705","1","1","30","0","0","30","0","183","192","0","0","0","135","10","0","0","0","0","0","1","0","131271","200000001","183","0","0","0","0","0","0","0","183","162"
"ワイルドボア","10","0","0","183","0","1","204702","710028801","1","1","30","0","0","30","0","183","193","0","0","0","135","10","9250","0","0","0","0","1","0","146973","200000001","183","0","0","0","0","0","0","0","183","373"
"モニカのシャドウ","10","0","0","283","0","1","605301","710028802","1","1","30","0","0","30","0","183","176","0","0","0","135","10","10575","0","0","0","0","1","0","240080","200000001","283","0","0","0","0","0","0","0","183","275"
"ロックソウル","10","0","0","183","7262","1","200701","710028803","1","1","30","0","0","30","0","183","155","0","0","0","135","10","0","0","0","0","0","1","0","135982","200000001","183","0","0","0","0","0","0","0","183","175"
"ナナカのシャドウ","10","0","0","283","9685","1","601301","710028804","1","1","30","0","0","30","0","183","198","0","0","0","135","10","0","0","0","0","0","1","0","142560","200000001","183","0","0","0","0","0","0","0","183","176"
"エルダークラウド","10","0","0","183","16779","1","201400","710028805","1","1","30","0","0","30","0","183","163","0","0","0","135","10","0","0","0","0","0","1","0","172980","200000001","183","0","0","0","0","0","0","0","183","195"
"フレアゼラチナ","10","0","0","183","7914","1","203001","710028901","1","1","30","0","0","30","0","183","193","0","0","0","135","10","0","0","0","0","0","1","0","136046","200000001","183","0","0","0","0","0","0","0","183","210"
"ノゾミのシャドウ","10","0","0","283","0","1","602901","710028902","1","1","30","0","0","30","0","183","198","0","0","0","135","10","7838","0","0","0","0","1","0","253440","200000001","183","0","0","0","0","0","0","0","383","308"
"キョウカのシャドウ","10","0","0","183","14032","1","603601","710028903","1","1","30","0","0","30","0","183","198","0","0","0","135","10","0","0","0","0","0","1","0","161835","200000001","283","0","0","0","0","0","0","0","183","176"
"インプ","10","0","0","183","9600","1","203200","710028904","1","1","30","0","0","30","0","183","201","0","0","0","135","10","0","0","0","0","0","1","0","172547","200000001","183","0","0","0","0","0","0","0","183","154"
"マジックレイ","10","0","0","183","8050","1","204600","710028905","1","1","30","0","0","30","0","183","192","0","0","0","135","10","0","0","0","0","0","1","0","131271","200000001","183","0","0","0","0","0","0","0","183","162"
"ハンマーキャンサー","10","0","0","190","0","1","204500","710029001","1","1","30","0","0","30","0","190","113","0","0","0","142","10","13487","0","0","0","0","1","0","249200","200000001","190","0","0","0","0","0","0","0","190","173"
"アヤネのシャドウ","10","0","0","190","0","1","602301","710029002","1","1","30","0","0","30","0","190","186","0","0","0","142","10","9557","0","0","0","0","1","0","200160","200000001","190","0","0","0","0","0","0","0","190","302"
"イリヤのシャドウ","10","0","0","190","8145","1","604401","710029003","1","1","30","0","0","30","0","190","221","0","0","0","142","10","0","0","0","0","0","1","0","181800","200000001","190","0","0","0","0","0","0","0","190","209"
"カムツカイ","20","0","0","190","23000","1","305801","710029004","190","1","30","0","0","30","0","190","197","0","0","0","142","20","0","0","0","0","0","1","0","2200000","300000008","190","0","0","190","0","0","0","0","190","257"
"ワイズワンド","10","0","0","190","6805","1","206100","710029005","1","1","30","0","0","30","0","190","105","0","0","0","142","10","0","0","0","0","0","1","0","79476","200000001","190","0","0","0","0","0","0","0","190","84"
"フレアゼラチナ","10","0","0","180","7764","1","203001","710029101","1","1","30","0","0","30","0","180","190","0","0","0","132","10","0","0","0","0","0","1","0","131521","200000001","180","0","0","0","0","0","0","0","180","207"
"ジュンのシャドウ","10","0","0","180","0","1","604701","710029102","1","1","30","0","0","30","0","180","205","0","0","0","132","10","12257","0","0","0","0","1","0","217048","200000001","180","0","0","0","0","0","0","0","180","323"
"シオリのシャドウ","10","0","0","180","0","1","603801","710029103","1","1","30","0","0","30","0","180","162","0","0","0","132","10","9675","0","0","0","0","1","0","128839","200000001","180","0","0","0","0","0","0","0","180","258"
"ナッツシューター","10","0","0","180","0","1","203700","710029104","1","1","30","0","0","30","0","180","140","0","0","0","132","10","6297","0","0","0","0","1","0","154172","200000001","180","0","0","0","0","0","0","0","180","153"
"マグマウパルパ","10","0","0","180","0","1","201901","710029105","1","1","30","0","0","30","0","180","154","0","0","0","132","10","7199","0","0","0","0","1","0","139184","200000001","180","0","0","0","0","0","0","0","180","189"
"ロックリザード","10","0","0","181","0","1","202901","710029201","1","1","30","0","0","30","0","181","157","0","0","0","133","10","8055","0","0","0","0","1","0","161145","200000001","181","0","0","0","0","0","0","0","181","182"
"エリコのシャドウ","10","0","0","181","0","1","602701","710029202","1","1","30","0","0","30","0","181","174","0","0","0","133","30","10563","0","0","0","0","1","0","188025","200000001","281","0","0","0","0","0","0","0","281","260"
"プチグリフォン","10","0","0","181","0","1","204000","710029203","1","1","30","0","0","30","0","181","137","0","0","0","133","10","7004","0","0","0","0","1","0","156612","200000001","181","0","0","0","0","0","0","0","181","152"
"シノブのシャドウ","10","0","0","1131","0","1","603101","710029204","1","1","40","0","0","30","0","181","185","0","0","0","133","10","9125","0","0","0","0","1","0","168025","200000001","181","0","0","0","0","0","0","0","631","260"
"ケイブエイプ","10","0","0","181","0","1","202400","710029205","1","1","30","0","0","30","0","181","173","0","0","0","133","10","7208","0","0","0","0","1","0","162618","200000001","181","0","0","0","0","0","0","0","181","225"
"トドドン","10","0","0","182","0","1","206000","710029301","1","1","30","0","0","30","0","182","107","0","0","0","134","10","11173","0","0","0","0","1","0","206036","200000001","182","0","0","0","0","0","0","0","182","215"
"カオリのシャドウ","10","0","0","182","0","1","601701","710029302","1","1","40","0","0","30","0","182","186","0","0","0","134","10","13825","0","0","0","0","1","0","183925","200000001","282","0","0","0","0","0","0","0","482","219"
"コボルト","10","0","0","182","0","1","201100","710029303","1","1","30","0","0","30","0","182","179","0","0","0","134","10","8160","0","0","0","0","1","0","176688","200000001","182","0","0","0","0","0","0","0","182","174"
"アオイのシャドウ","10","0","0","382","0","1","604001","710029304","1","1","40","0","0","30","0","182","164","0","0","0","134","10","10507","0","0","0","0","1","0","143140","200000001","282","0","0","0","0","0","0","0","382","262"
"イビルキャノン","10","0","0","182","0","1","203900","710029305","1","1","30","0","0","30","0","182","159","0","0","0","134","10","7435","0","0","0","0","1","0","163908","200000001","182","0","0","0","0","0","0","0","182","165"
"ゴーレム","10","0","0","183","0","1","201200","710029401","1","1","30","0","0","30","0","183","193","0","0","0","135","10","6250","0","0","0","0","1","0","213495","200000001","183","0","0","0","0","0","0","0","183","273"
"ミソギのシャドウ","10","0","0","383","0","1","600401","710029402","1","1","30","0","0","30","0","183","187","0","0","0","135","10","12075","0","0","0","0","1","0","186120","200000001","483","0","0","0","0","0","0","0","283","275"
"ミミのシャドウ","10","0","0","283","0","1","602001","710029403","1","1","30","0","0","30","0","183","176","0","0","0","135","10","10575","0","0","0","0","1","0","186120","200000001","183","0","0","0","0","0","0","0","383","286"
"コボルトアサシン","10","0","0","183","0","1","201101","710029404","1","1","30","0","0","30","0","183","180","0","0","0","135","10","8210","0","0","0","0","1","0","177863","200000001","183","0","0","0","0","0","0","0","183","175"
"ケイブスネイル","10","0","0","183","18034","1","202600","710029405","1","1","30","0","0","30","0","183","135","0","0","0","135","10","0","0","0","0","0","1","0","134806","200000001","183","0","0","0","0","0","0","0","183","121"
"ワッパダヌキ","10","0","0","184","11450","1","207000","710029501","1","1","30","0","0","30","0","184","169","0","0","0","136","10","0","0","0","0","0","1","0","195000","200000001","184","0","0","0","0","0","0","0","184","149"
"ニノンのシャドウ","10","0","0","184","0","1","603001","710029502","1","1","40","0","0","30","0","184","189","0","0","0","136","10","13975","0","0","0","0","1","0","187530","200000001","284","0","0","0","0","0","0","0","184","255"
"ロックソウル","10","0","0","184","7912","1","200701","710029503","1","1","30","0","0","30","0","184","138","0","0","0","136","10","0","0","0","0","0","1","0","98174","200000001","184","0","0","0","0","0","0","0","184","158"
"ミサトのシャドウ","10","0","0","184","12100","1","601501","710029504","1","1","40","0","0","30","0","184","289","0","0","0","136","10","0","0","0","0","0","1","0","132834","200000001","384","0","0","0","0","0","0","0","184","178"
"ビッグル","10","0","0","184","0","1","200800","710029505","1","1","30","0","0","30","0","184","142","0","0","0","136","10","5722","0","0","0","0","1","0","154948","200000001","184","0","0","0","0","0","0","0","184","148"
"ミヤコのシャドウ","10","0","0","184","0","1","600701","710029601","1","1","30","0","0","30","0","184","200","0","0","0","136","10","9897","0","0","0","0","1","0","234413","200000001","484","0","0","0","0","0","0","0","184","333"
"フレアゼラチナ","10","0","0","184","10464","1","203001","710029602","1","1","30","0","0","30","0","184","194","0","0","0","136","10","0","0","0","0","0","1","0","136221","200000001","184","0","0","0","0","0","0","0","184","211"
