d3b38f7bcedd8574aa7d51dc4ae492bc692468c37b57b9b03dbc3eb974c54a0d,7a28adac0fdf2ffefdb69d1ee42f1b4f963b8ac476062f625d43b67ac1f36989,c3c1e54e5de14cee6a54dc06607dd1ea52ae320bf67f4366f311d6c48c64231f,9c0aa35354b0f708898acd71483aa6df1723e9b50f5f46bcdddca9292972c47a,6b7d5d62ab302a23c32e1d1214a7a504764bdf87ecf85dc69b39867034fe6dfc,151ca872e931998ab7fbb5adf8670c7f534de0d8657d77b709addd3d078fe2e9,1a084384969233d163fb1fa1183dcb818a6e3f319f425f60757f11531b3fc009,4b893f84355ecb4828e3f771a691e2480e2b4e82eb25fca56ae4867ae3f6e3ab,80e25c43cada3d8f3f4f4649c75dee6dccb4854dfabb70086d3f2bc188bdc7dd,e9f1b6c5f73cab08e8b2439939306263223657f54b8112dbf51279155528d9e8,2500e32085fdb8029e373c099624404f745f97f398c1526d5105f29fba06b4d8,6d4414e2bd8a00886fc09f09fac1d2e30bf72ff25e76e440e5ec1ef2e4369a40,88b9f4c7a2bf5e2db8467e942c322341c39b9209875d26ba03f031f649204adf,084c3a05425cea088902870fdbde9e44b3a5c23a42bea36de7eb5de6d1d8109a,7bf9c2937ca0dec2bec4e498a6800ca8370299e736b3246eb79c9c3d6724464b,00592323c087efe50c39c05643743a327244c394ba62938e0704ca69953f4ea4,6f6395032e97fc5c0d930f6c8a5de340c734cd7edfb93ef6ea5293c41002d698,66eae7192b917c598344dee5e0bf21a9bc08adb114854635dc689683aa1b2aa5,bc85f60a9841f5e987e36e91c5f298125a16ba999e44bd90531af2a830b5fe51,0ea7ae8b80b9f6efd38388f8a4aa2b3a904630853a5622c4bb88508426bb36de,73309951dcce6301b900f6de75cb2e7d093a456f5a00d843db3ba26f68cafb66,43f5bc91920ff1024db985358b63dc548ff2476c138e9531725b74cf821f8fb3,a8974f51d99ccf3f4e273a94548ecf96b6d0f519eb5817b966f6ffab29a5141f,7d8ad49e9fb6cc3f85090efb2cd5fe6203a92dee39631e6b9d06965403c15690,d1307f18d7ce7982e348e71ab0939e23ea8cbfde3fdd6f7c310652abeb04669c,f894504af53516aa49bf1890530acaa1e610d13afc4c901878fa9c43b5c06b55,0132675b987a2ae6170a7e6e30b4f27e7e3971c7590257ed2b359ea795196181,e85931cece8e2e83953ba7f21a6d24aef3d841c0981391db3c0bdedc40c19472,181f3571866e9812a77eeb8af2171922e658dfbf2fba9d075fc4ae8b063fc76c,55daba42649e5f9c96a9cbec980d83a926ad9de3f3275bb948f7c8ef70a86363,1930f992f8e4e1a5f213dadd7b18b2ddb0d3854dcb02b9006bde49387f201fe1,ea3aa46196311e1b417ead07d469a142cb593677badffb605a856f89f94dcb61,472877936f754c8f0b9f6cf200dd97358bd063c14b30a76882f7036f7cc9838f,7127444ace3e96235226ddde293d589d8ef2de7ae266f770451691fa51909ff8,f2871b5d5067c4fc62318db369863fc5486192571b1fc4866bb62d8d9e9cd053,d0cbacff854cff5e623e48b8eca18e40e2d23287faa1a57a6b5fa96e512e1d7e,54a7eaffd54a485954f5ff1a69e7ddb5888e198d92006d4fbda1069f6c6cf41a,d1ab26570fe04ad2b4bfd6ab626de3150785a0a6d0cab9e967eb17a0a7f8aa1b,4a7e04c6339bd57f01e9ba61030fbe5a2666d421e14718ab28a1b6329f71229e,dff714bb136fc6b15bec1417b7c9d6738e86656bf376a32350eb10801be3d603,f63caf9b2fe8ec7c2273c9efadc0782525412e098b303a0e161f962c4b90778d,2af854c376a18272990a0ee77584701f123c5ac1867727087ce73681e358f86e,498a3ff40bd100f1b1b2e7dfe8510db951c5f5fd0fae0bd8387a7ed5d7fc5454,fd0f5aa5e8da89dbcda4d8b390c2317e45da733af4b8ce95f53efb80cc4896a8,cd0072144c39b19c58453422d6c4f0232d74c4d98f76835a4893303509394e3b,0a3e3492feb18cb4155defab50f952d0a25cf401770385d73add1fae1a5658ab,387a377e83f9d9592ecc35b3217d634bae2054259a08a221037ffd70247ef386
"10056","0","1","10056301","100000","10056201","-20","1005603","0","510333","-15","81005602","0","0.75","1","610056031","-70","0","bgm_M438","0","0","ボスバトル（VERY HARD）","0.65","81005602","3","5056308","480","1","0","516","0","2020/12/31 12:00:00","0","0","bgm_M438","0","0","2","150","30","2021/01/18 14:59:59","0","0.03","90","0","0.8","610056003"
"10056","0","1","10056401","100000","0","-20","1005604","0","0","0","81005602","0","0","0","610056041","0","1","bgm_M438","0","0","0","0","81005602","4","0","0","1","0","0","0","2020/12/31 12:00:00","0","0","bgm_M438","0","0","2","150","0","2021/01/18 14:59:59","0","0.03","90","0","0","610056004"
"10056","0","1","10056401","100000","0","-20","1005605","0","0","0","81005602","0","0","0","610056041","0","1","bgm_M438","0","0","0","0","81005602","5","0","0","1","0","0","0","2020/12/31 12:00:00","0","0","bgm_M438","0","0","2","150","0","2021/01/18 14:59:59","0","0.03","90","0","0","610056004"
"10057","0","1","10057101","100000","10057102","-50","1005701","1","510311","0","81003101","0","1","0","610057011","-85","0","bgm_M297","0","0","ボスバトル（NORMAL）","1","81003101","1","5031301","800","1","0","590","0","2021/01/15 12:00:00","0","0","bgm_M297","3","0","1.25","170","20","2021/01/24 14:59:59","0","0.03","90","0","0.6","610057001"
"10057","0","1","10057201","100000","10057201","-50","1005702","1","510312","10","81003102","0","1","0","610057021","-10","0","bgm_M297","0","0","ボスバトル（HARD）","1","81003102","2","5031302","145","1","0","-17","0","2021/01/15 12:00:00","0","0","bgm_M297","1","0","1.25","170","30","2021/01/24 14:59:59","0","0.03","90","0","0.6","610057002"
"10057","0","1","10057301","100000","10057201","-50","1005703","0","510312","-15","81003102","0","1","1","610057031","-70","0","bgm_M297","0","0","ボスバトル（VERY HARD）","1","81003102","3","5031308","480","1","0","516","0","2021/01/15 12:00:00","0","0","bgm_M297","0","0","1.25","170","30","2021/01/24 14:59:59","0","0.03","90","0","0.6","610057003"
"10057","0","1","10057401","100000","0","-50","1005704","0","0","0","81003102","0","0","0","610057041","0","1","bgm_M297","0","0","0","0","81003102","4","0","0","1","0","0","0","2021/01/15 12:00:00","0","0","bgm_M297","0","0","1.25","170","0","2021/01/24 14:59:59","0","0.03","90","0","0","610057004"
"10057","0","1","10057401","100000","0","-50","1005705","0","0","0","81003102","0","0","0","610057041","0","1","bgm_M297","0","0","0","0","81003102","5","0","0","1","0","0","0","2021/01/15 12:00:00","0","0","bgm_M297","0","0","1.25","170","0","2021/01/24 14:59:59","0","0.03","90","0","0","610057004"
"10058","0","1","10058101","100000","10058101","5","1005801","1","510331","26","100023","0","0.8","0","610058011","-40","0","bgm_M57","0","0","ボスバトル（NORMAL）","0.45","100023","1","5058301","450","1","0","247","0","2021/01/31 12:00:00","0","0","bgm_M57","3","0","1.75","50","20","2021/02/24 14:59:59","0","0.03","90","0","1.1","610058001"
"10058","0","1","10058201","100000","10058201","5","1005802","1","510332","35","100693","0","0.8","0","610058021","-40","0","bgm_M57","0","0","ボスバトル（HARD）","0.45","100693","2","5058302","450","1","0","0","0","2021/01/31 12:00:00","0","0","bgm_M57","1","0","1.75","50","30","2021/02/24 14:59:59","0","0.03","90","0","1.1","610058002"
"10058","0","1","10058301","100000","10058201","5","1005803","0","510333","-80","100693","0","0.8","1","610058031","-40","0","bgm_M57","0","0","ボスバトル（VERYHARD）","0.45","100693","3","5058308","450","1","0","478","0","2021/01/31 12:00:00","0","0","bgm_M57","0","0","1.75","50","30","2021/02/24 14:59:59","0","0.03","90","0","1.1","610058003"
"10058","0","1","10058401","100000","0","5","1005804","0","0","0","100693","0","0","0","610058041","0","1","bgm_M57","0","0","0","0","100693","4","0","0","1","0","0","0","2021/01/31 12:00:00","0","0","bgm_M57","0","0","1.75","50","0","2021/02/24 14:59:59","0","0.03","90","0","0","610058004"
"10058","0","1","10058401","100000","0","5","1005805","0","0","0","100693","0","0","0","610058041","0","1","bgm_M57","0","0","0","0","100693","5","0","0","1","0","0","0","2021/01/31 12:00:00","0","0","bgm_M57","0","0","1.75","50","0","2021/02/24 14:59:59","0","0.03","90","0","0","610058004"
"10059","0","1","10059101","100000","10059101","-20","1005901","1","510331","0","101823","0","0.75","0","610059011","-85","0","bgm_M447","0","0","ボスバトル（NORMAL）","0.75","101823","1","5059301","800","1","0","577","0","2021/02/10 12:00:00","0","0","bgm_M447","3","0","1.5","180","20","2021/02/24 14:59:59","0","0.03","90","0","0.8","610059001"
"10059","0","1","10059201","100000","10059201","-20","1005902","1","510332","32","101843","0","0.75","0","610059021","-10","0","bgm_M447","0","0","ボスバトル（HARD）","0.75","101843","2","5059302","145","1","0","111","0","2021/02/10 12:00:00","0","0","bgm_M447","1","0","1.5","180","30","2021/02/24 14:59:59","0","0.03","90","0","0.8","610059002"
"10059","0","1","10059301","100000","10059201","-20","1005903","0","510333","-77","101843","0","0.75","1","610059031","-70","0","bgm_M447","0","0","ボスバトル（VERY HARD）","0.75","101843","3","5059308","480","1","0","528","0","2021/02/10 12:00:00","0","0","bgm_M447","0","0","1.5","180","30","2021/02/24 14:59:59","0","0.03","90","0","0.8","610059003"
"10059","0","1","10059401","100000","0","-20","1005904","0","0","0","101843","0","0","0","610059041","0","1","bgm_M447","0","0","0","0","101843","4","0","0","1","0","0","0","2021/02/10 12:00:00","0","0","bgm_M447","0","0","1.5","180","0","2021/02/24 14:59:59","0","0.03","90","0","0","610059004"
"10059","0","1","10059401","100000","0","-20","1005905","0","0","0","101843","0","0","0","610059041","0","1","bgm_M447","0","0","0","0","101843","5","0","0","1","0","0","0","2021/02/10 12:00:00","0","0","bgm_M447","0","0","1.5","180","0","2021/02/24 14:59:59","0","0.03","90","0","0","610059004"
"10060","0","1","10060101","100000","10060101","-50","1006001","1","510331","0","81000605","0","1.1","0","610060011","10","0","bgm_M319","0","0","ボスバトル（NORMAL）","0.8","81000605","1","5033301","842","1","0","845","0","2021/02/16 12:00:00","0","0","bgm_M319","3","0","1.25","100","20","2021/02/25 14:59:59","0","0.03","90","0","0.8","610060001"
"10060","0","1","10060201","100000","10060201","-50","1006002","1","510332","-200","81003304","0","1.1","0","610060021","-190","0","bgm_M319","0","0","ボスバトル（HARD）","0.8","81003301","2","5033302","-30","1","0","-27","0","2021/02/16 12:00:00","0","0","bgm_M319","1","0","1.25","100","30","2021/02/25 14:59:59","0","0.03","90","0","0.8","610060002"
"10060","0","1","10060301","100000","10060201","-50","1006003","0","510333","-15","81003304","0","1.1","1","610060031","-5","0","bgm_M319","0","0","ボスバトル（VERY HARD）","0.8","81003301","3","5033308","482","1","0","485","0","2021/02/16 12:00:00","0","0","bgm_M319","0","0","1.25","100","30","2021/02/25 14:59:59","0","0.03","90","0","0.8","610060003"
"10060","0","1","10060401","100000","0","-50","1006004","0","0","0","81003304","0","0","0","610060041","0","1","bgm_M319","0","0","0","0","81003301","4","0","0","1","0","0","0","2021/02/16 12:00:00","0","0","bgm_M319","0","0","1.25","100","0","2021/02/25 14:59:59","0","0.03","90","0","0","610060004"
"10060","0","1","10060401","100000","0","-50","1006005","0","0","0","81003304","0","0","0","610060041","0","1","bgm_M319","0","0","0","0","81003301","5","0","0","1","0","0","0","2021/02/16 12:00:00","0","0","bgm_M319","0","0","1.25","100","0","2021/02/25 14:59:59","0","0.03","90","0","0","610060004"
"10061","0","1.15","10061101","100000","10061102","-47","1006101","1","510341","-51","81006101","0","1.5","0","610061011","-85","0","bgm_M455","0","0","ボスバトル（NORMAL）","1.22","81006101","1","5061301","800","1.15","0","395","0","2021/02/28 12:00:00","0","0","bgm_M455","3","0","0.83","140","20","2021/03/18 14:59:59","0","0.03","90","0","0.5","610061001"
"10061","0","1.15","10061201","100000","10061201","-47","1006102","1","510342","18","81006102","0","1.5","0","610061021","-10","0","bgm_M455","0","0","ボスバトル（HARD）","1.22","81006102","2","5061302","145","1.15","0","-17","0","2021/02/28 12:00:00","0","0","bgm_M455","1","0","0.83","140","30","2021/03/18 14:59:59","0","0.03","90","0","0.5","610061002"
"10061","0","1.15","10061301","100000","10061201","-47","1006103","0","510342","-51","81006102","0","1.75","1","610061031","-70","0","bgm_M455","0","0","ボスバトル（VERY HARD）","1.22","81006102","3","5061308","480","1.15","0","514","0","2021/02/28 12:00:00","0","0","bgm_M455","0","0","0.83","140","30","2021/03/18 14:59:59","0","0.03","90","0","0.5","610061003"
"10061","0","1","10061401","100000","0","-47","1006104","0","0","0","81006102","0","0","0","610061041","0","1","bgm_M455","0","0","0","0","81006102","4","0","0","1","0","0","0","2021/02/28 12:00:00","0","0","bgm_M455","0","0","0.83","140","0","2021/03/18 14:59:59","0","0.03","90","0","0","610061004"
"10061","0","1","10061401","100000","0","-47","1006105","0","0","0","81006102","0","0","0","610061041","0","1","bgm_M455","0","0","0","0","81006102","5","0","0","1","0","0","0","2021/02/28 12:00:00","0","0","bgm_M455","0","0","0.83","140","0","2021/03/18 14:59:59","0","0.03","90","0","0","610061004"
"10062","0","1","10062101","100000","10062101","5","1006201","1","510331","42","100023","0","0.5","0","610062011","-40","0","bgm_M57","0","0","ボスバトル（NORMAL）","0.45","100023","1","5035301","450","1","0","788","0","2021/03/08 12:00:00","0","0","bgm_M57","3","0","2.5","50","20","2021/03/26 14:59:59","0","0.03","90","0","1.3","610062001"
"10062","0","1","10062201","100000","10062201","5","1006202","1","510332","46","100693","0","0.5","0","610062021","-40","0","bgm_M57","0","0","ボスバトル（HARD）","0.45","100693","2","5035302","450","1","0","-219","0","2021/03/08 12:00:00","0","0","bgm_M57","1","0","2.5","50","30","2021/03/26 14:59:59","0","0.03","90","0","1.3","610062002"
"10062","0","1","10062301","100000","10062201","5","1006203","0","510333","-23","100693","0","0.5","1","610062031","-40","0","bgm_M57","0","0","ボスバトル（VERY HARD）","0.45","100693","3","5035308","450","1","0","503","0","2021/03/08 12:00:00","0","0","bgm_M57","0","0","2.5","50","30","2021/03/26 14:59:59","0","0.03","90","0","1.3","610062003"
"10062","0","1","10062401","100000","0","5","1006204","0","0","0","100693","0","0","0","610062041","0","1","bgm_M57","0","0","0","0","100693","4","0","0","1","0","0","0","2021/03/08 12:00:00","0","0","bgm_M57","0","0","2.5","50","0","2021/03/26 14:59:59","0","0.03","90","0","0","610062004"
"10062","0","1","10062401","100000","0","5","1006205","0","0","0","100693","0","0","0","610062041","0","1","bgm_M57","0","0","0","0","100693","5","0","0","1","0","0","0","2021/03/08 12:00:00","0","0","bgm_M57","0","0","2.5","50","0","2021/03/26 14:59:59","0","0.03","90","0","0","610062004"
"10063","0","1","10063101","100000","10063101","-50","1006301","1","510331","0","81003601","0","3","0","610063011","-85","0","bgm_M350","0","0","ボスバトル（NORMAL）","2.8","81003601","1","5036301","800","1","0","577","0","2021/03/16 15:00:00","0","0","bgm_M350","3","0","0.4","850","20","2021/03/26 14:59:59","0","0.03","90","0","0.2","610063001"
"10063","0","1","10063201","100000","10063201","-50","1006302","1","510332","10","81003602","0","3","0","610063021","-10","0","bgm_M350","0","0","ボスバトル（HARD）","2.8","81003602","2","5036302","145","1","0","-189","0","2021/03/16 15:00:00","0","0","bgm_M350","1","0","0.4","850","30","2021/03/26 14:59:59","0","0.03","90","0","0.2","610063002"
"10063","0","1","10063301","100000","10063201","-50","1006303","0","510333","0","81003603","0","3","1","610063031","-70","0","bgm_M350","0","0","ボスバトル（VERY HARD）","2.8","81003603","3","5036308","480","1","0","512","0","2021/03/16 15:00:00","0","0","bgm_M350","0","0","0.4","1250","30","2021/03/26 14:59:59","0","0.03","90","0","0.2","610063003"
"10063","0","1","10063401","100000","0","-50","1006304","0","0","0","81003604","0","0","0","610063041","0","1","bgm_M350","0","0","0","0","81003604","4","0","0","1","0","0","0","2021/03/16 15:00:00","0","0","bgm_M350","0","0","0.4","1650","0","2021/03/26 14:59:59","0","0.03","90","0","0","610063004"
"10063","0","1","10063401","100000","0","-50","1006305","0","0","0","81003604","0","0","0","610063041","0","1","bgm_M350","0","0","0","0","81003604","5","0","0","1","0","0","0","2021/03/16 15:00:00","0","0","bgm_M350","0","0","0.4","1650","0","2021/03/26 14:59:59","0","0.03","90","0","0","610063004"
"10064","0","1","10064101","100000","10064101","-50","1006401","1","510331","-20","81006401","0","0.85","0","610064011","-105","0","bgm_M461","0","0","ボスバトル（NORMAL）","0.85","81006401","1","5064301","770","1","0","875","0","2021/03/31 12:00:00","0","0","bgm_M461","3","0","1.25","100","20","2021/04/18 14:59:59","0","0.03","90","0","0.67","610064001"
"10064","0","1","10064201","100000","10064201","-50","1006402","1","510332","-140","81006402","0","0.85","0","610064021","-35","0","bgm_M461","0","0","ボスバトル（HARD）","0.85","81006402","2","5064302","145","1","0","-229","0","2021/03/31 12:00:00","0","0","bgm_M461","1","0","1.25","100","30","2021/04/18 14:59:59","0","0.03","90","0","0.67","610064002"
"10064","0","1","10064301","100000","10064201","-50","1006403","0","510333","-60","81006402","0","0.85","1","610064031","-70","0","bgm_M461","0","0","ボスバトル（VERY HARD）","0.85","81006402","3","5064308","480","1","0","512","0","2021/03/31 12:00:00","0","0","bgm_M461","0","0","1.25","100","30","2021/04/18 14:59:59","0","0.03","90","0","0.67","610064003"
"10064","0","1","10064401","100000","0","-50","1006404","0","0","0","81006402","0","0","0","610064041","0","1","bgm_M461","0","0","0","0","81006402","4","0","0","1","0","0","0","2021/03/31 12:00:00","0","0","bgm_M461","0","0","1.25","100","0","2021/04/18 14:59:59","0","0.03","90","0","0","610064004"
"10064","0","1","10064401","100000","0","-50","1006405","0","0","0","81006402","0","0","0","610064041","0","1","bgm_M461","0","0","0","0","81006402","5","0","0","1","0","0","0","2021/03/31 12:00:00","0","0","bgm_M461","0","0","1.25","100","0","2021/04/18 14:59:59","0","0.03","90","0","0","610064004"
"10065","0","1","10065101","100000","10065101","-50","1006501","1","510331","-43","81003801","0","0.8","0","610065011","-93","0","bgm_M346","0","0","ボスバトル（NORMAL）","0.65","81003801","1","5038301","613","1","0","663","0","2021/04/18 12:00:00","0","0","bgm_M346","3","0","1.8","325","20","2021/04/27 14:59:59","0","0.03","90","0","0.8","610065001"
"10065","0","1","10065201","100000","10065201","-50","1006502","1","510332","29","81003803","0","0.8","0","610065021","-21","0","bgm_M346","0","0","ボスバトル（HARD）","0.65","81003802","2","5038302","-62","1","0","-12","0","2021/04/18 12:00:00","0","0","bgm_M346","1","0","1.8","325","30","2021/04/27 14:59:59","0","0.03","90","0","0.8","610065002"
"10065","0","1","10065301","100000","10065201","-50","1006503","0","510333","-67","81003803","0","0.8","1","610065031","-117","0","bgm_M346","0","0","ボスバトル（VERY HARD）","0.65","81003802","3","5038308","467","1","0","517","0","2021/04/18 12:00:00","0","0","bgm_M346","0","0","1.8","325","30","2021/04/27 14:59:59","0","0.03","90","0","0.8","610065003"
"10065","0","1","10065401","100000","0","-50","1006504","0","0","0","81003803","0","0","0","610065041","0","1","bgm_M346","0","0","0","0","81003802","4","0","0","1","0","0","0","2021/04/18 12:00:00","0","0","bgm_M346","0","0","1.8","325","0","2021/04/27 14:59:59","0","0.03","90","0","0","610065004"
"10065","0","1","10065401","100000","0","-50","1006505","0","0","0","81003803","0","0","0","610065041","0","1","bgm_M346","0","0","0","0","81003802","5","0","0","1","0","0","0","2021/04/18 12:00:00","0","0","bgm_M346","0","0","1.8","325","0","2021/04/27 14:59:59","0","0.03","90","0","0","610065004"
"10066","0","1","10066101","100000","10066102","-54","1006601","1","510331","-35","81006601","0","0.7","0","610066011","-85","0","bgm_M470","0","0","ボスバトル（NORMAL）","1","81006601","1","5066301","770","1","0","482","0","2021/04/30 12:00:00","0","0","bgm_M470","3","0","1","440","20","2021/05/18 14:59:59","0","0.03","90","0","0.5","610066001"
"10066","0","1","10066201","100000","10066201","-54","1006602","1","510332","-152","81006602","0","0.7","0","610066021","110","0","bgm_M470","0","0","ボスバトル（HARD）","1","81006602","2","5066302","720","1","0","-237","0","2021/04/30 12:00:00","0","0","bgm_M470","1","0","1","440","30","2021/05/18 14:59:59","0","0.03","90","0","0.5","610066002"
"10066","0","1","10066301","100000","10066201","-54","1006603","0","510333","-51","81006602","0","0.7","1","610066031","-40","0","bgm_M470","0","0","ボスバトル（VERY HARD）","1","81006602","3","5066308","490","1","0","502","0","2021/04/30 12:00:00","0","0","bgm_M470","0","0","1","440","30","2021/05/18 14:59:59","0","0.03","90","0","0.5","610066003"
"10066","0","1","10066401","100000","0","-54","1006604","0","0","0","81006602","0","0","0","610066041","0","1","bgm_M470","0","0","0","0","81006602","4","0","0","1","0","0","0","2021/04/30 12:00:00","0","0","bgm_M470","0","0","1","440","0","2021/05/18 14:59:59","0","0.03","90","0","0","610066004"
"10066","0","1","10066401","100000","0","-54","1006605","0","0","0","81006602","0","0","0","610066041","0","1","bgm_M470","0","0","0","0","81006602","5","0","0","1","0","0","0","2021/04/30 12:00:00","0","0","bgm_M470","0","0","1","440","0","2021/05/18 14:59:59","0","0.03","90","0","0","610066004"
"10067","0","1","10067101","100000","10067103","-35","1006701","1","510331","-35","81004001","0","0.8","0","610067011","-85","0","bgm_M354","0","0","ボスバトル（NORMAL）","0.65","81004001","1","5040301","406","1","0","456","0","2021/05/18 12:00:00","0","0","bgm_M354","3","0","1.7","100","20","2021/05/27 14:59:59","0","0.03","90","0","0.8","610067001"
"10067","0","1","10067201","100000","10067201","-35","1006702","1","510332","9","81004002","0","0.8","0","610067021","-41","0","bgm_M354","0","0","ボスバトル（HARD）","0.65","81004002","2","5040302","49","1","0","99","0","2021/05/18 12:00:00","0","0","bgm_M354","1","0","1.7","100","30","2021/05/27 14:59:59","0","0.03","90","0","0.8","610067002"
"10067","0","1","10067301","100000","10067201","-35","1006703","0","510333","-59","81004002","0","0.8","1","610067031","-109","0","bgm_M354","0","0","ボスバトル（VERY HARD）","0.65","81004002","3","5040308","431","1","0","481","0","2021/05/18 12:00:00","0","0","bgm_M354","0","0","1.7","100","30","2021/05/27 14:59:59","0","0.03","90","0","0.8","610067003"
"10067","0","1","10067401","100000","0","-35","1006704","0","0","0","81004002","0","0","0","610067041","0","1","bgm_M354","0","0","0","0","81004002","4","0","0","1","0","0","0","2021/05/18 12:00:00","0","0","bgm_M354","0","0","1.7","100","0","2021/05/27 14:59:59","0","0.03","90","0","0","610067004"
"10067","0","1","10067401","100000","0","-35","1006705","0","0","0","81004002","0","0","0","610067041","0","1","bgm_M354","0","0","0","0","81004002","5","0","0","1","0","0","0","2021/05/18 12:00:00","0","0","bgm_M354","0","0","1.7","140","0","2021/05/27 14:59:59","0","0.03","90","0","0","610067004"
"10068","0","1","10068101","100000","10068102","-47","1006801","1","510331","-51","81006801","0","0.8","0","610068011","-85","0","bgm_M481","0","0","ボスバトル（NORMAL）","0.65","81006801","1","5068301","800","1","0","395","0","2021/05/31 12:00:00","0","0","bgm_M481","3","0","1.7","280","20","2021/06/18 14:59:59","0","0.03","90","0","0.8","610068001"
"10068","0","1","10068201","100000","10068201","-47","1006802","1","510332","18","81006802","0","0.8","0","610068021","-10","0","bgm_M481","0","0","ボスバトル（HARD）","0.65","81006802","2","5068302","145","1","0","-17","0","2021/05/31 12:00:00","0","0","bgm_M481","1","0","1.7","280","30","2021/06/18 14:59:59","0","0.03","90","0","0.8","610068002"
"10068","0","1","10068301","100000","10068201","-47","1006803","0","510333","-51","81006802","0","0.8","1","610068031","-70","0","bgm_M481","0","0","ボスバトル（VERY HARD）","0.65","81006802","3","5068308","480","1","0","514","0","2021/05/31 12:00:00","0","0","bgm_M481","0","0","1.7","280","30","2021/06/18 14:59:59","0","0.03","90","0","0.8","610068003"
