fa3bae02883175fa23224d7d3df7c2b109d47def83d3ae60b448ae0c6b0d75c8,d1c8dfc2110f5da2edc30ce99ae2d841b5248461957172f72b3e7befd8b214cc,9599763d796faada181ff59c7cec7663038dae34729b41f408ada8007aca4d1b,6d3ba714e05593844a799bc3281c3f0c8872840cd92508257564f9224a1f6914,f841d0b1573b1024677699cee52b6be7fc9565176e64b91c87d7de28cf861dc2,49b435294d45ab581587d75c763f694b3aafe202055a1b4716a9012b1aed07a7,44be8d9cd98c530ea2a657ef93f30a0c50a4b3780b1582dfc80a109775d27e89,52c63ad6ddcfb7c90a516eea1fc467fc71063e3a4046adcf5d50833729469df7,6ca3c199dee20b4415e881bbebf16217b29809bdc8e1c67af05301c4926c7298,0efc325e9eafdc7b746b39d14cb89b5c5ac16121f628165bad0a1b294bd0ae16,cc7d3780638de8bebc45a3473900f9ea31260a616533ea5a0c4bef78d338a3e0,80a0f9891bfe777a578ff2d951af70ab1b417efad1e53b85f4caa5ce9d215b41,ffa3075e1b797adb758d32b7a842c4d1369de8f6966dced0190a4db5078581d5,683ba2558801dfc259f0dbc6cbcc31d9f79ec2cf400f873c480a2440c59730ca,4d9982bb43628aa9b089a9ba123db6346d30c8a85b4e32568069841c8d526b9d,37f59ac8ac144190839df1fe43123d3804bb4218870a6170b7196c58927286cf,d5afaf297d61d787e645ddc5232100f65f17660ea60165f136a56fd5bd3d4f8e,4cbb0a99eff364a12c82ab738f575eb24bbe5b89222dee160d5dfdfc093ddd75,6d0ffe183eb5ee0cf8703ac7294c7c9dce079b818c64d88cc88c7669a08053f0
"54","108301","0","13","461","22","333","4","8076","25","0","0","1135","0","6040","331","3","0","833"
"54","108301","0","13","515","23","333","4","8968","25","0","0","1135","0","7075","375","3","0","915"
"54","108301","0","13","568","24","333","4","9973","25","0","0","1135","0","7910","425","3","0","993"
"54","108301","0","13","616","25","333","4","11248","25","0","0","1135","0","8370","470","3","0","1052"
"54","108301","0","13","659","26","333","4","12724","25","0","0","1135","0","9125","508","3","0","1084"
"54","108301","0","13","702","27","333","4","14304","25","0","0","1135","0","10040","546","3","0","1103"
"54","108301","0","13","742","28","333","4","16070","25","0","0","1135","0","10585","584","3","0","1122"
"54","108301","0","13","779","29","333","4","17960","25","0","0","1135","0","11665","621","3","0","1142"
"54","108301","0","13","817","30","333","4","19967","25","0","0","1135","0","12900","659","3","0","1162"
"54","108301","0","13","856","31","333","4","22064","25","0","0","1135","0","14215","698","3","0","1182"
"54","108301","0","13","896","32","333","4","24252","25","0","0","1135","0","15610","738","3","0","1202"
"54","108301","0","13","937","33","333","4","26562","25","0","0","1135","0","17120","779","3","0","1221"
"54","108301","0","13","978","34","333","4","28961","25","0","0","1135","0","19300","820","3","0","1240"
"54","108301","0","13","1020","35","333","4","31507","25","0","0","1135","0","21220","862","3","0","1259"
"54","108301","0","13","1062","36","333","4","34200","25","0","0","1135","0","22810","904","3","0","1278"
"54","108301","0","13","1105","37","333","4","36918","25","0","0","1135","0","25070","947","3","0","1297"
"54","108301","0","13","1150","38","333","4","39655","25","0","0","1135","0","27905","992","3","0","1316"
"54","108301","0","13","1194","39","333","4","42531","25","0","0","1135","0","30405","1036","3","0","1335"
"54","108301","0","13","1237","40","333","4","45591","25","0","0","1135","0","32570","1079","3","0","1354"
"0","108401","0","0","3","2","0","0","26","0","0","0","50","0","55","0","0","0","0"
"0","108401","0","0","9","3","0","0","84","0","0","0","100","0","150","0","0","0","0"
"10","108401","0","0","18","4","5","0","186","0","0","0","125","0","270","2","0","0","0"
"10","108401","0","0","34","5","15","0","363","0","0","0","125","0","450","2","0","0","0"
"25","108401","0","0","50","6","40","0","566","0","0","0","125","0","800","7","0","0","0"
"30","108401","0","0","64","7","110","0","834","0","0","0","125","0","1160","9","0","0","0"
"60","108401","0","0","88","8","145","0","1070","4","0","0","125","0","1760","16","0","0","0"
"95","108401","0","5","115","9","145","0","1334","9","0","0","125","0","2295","27","0","0","0"
"105","108401","0","10","137","10","160","0","1625","14","0","0","225","0","2985","41","0","0","11"
"119","108401","0","10","163","11","176","0","1996","14","0","0","765","0","3405","46","0","0","29"
"125","108401","0","17","182","12","202","0","2411","17","0","0","885","0","3565","53","0","0","54"
"127","108401","0","22","212","13","224","0","2751","17","0","0","1005","0","3725","79","0","0","70"
"131","108401","0","24","249","14","236","0","3091","17","0","0","1125","0","3985","107","0","0","80"
"140","108401","0","24","283","15","236","0","3487","17","0","0","1345","0","4185","134","0","0","94"
"146","108401","0","24","314","16","236","0","3933","17","0","0","1345","0","4415","164","0","0","110"
"147","108401","0","24","353","17","251","0","4384","17","0","0","1345","0","4545","192","3","0","130"
"147","108401","0","24","399","18","276","0","4832","17","0","0","1345","0","4890","228","3","0","145"
"147","108401","0","24","451","19","276","0","5303","17","0","0","1440","0","5535","269","3","0","170"
"147","108401","0","24","498","20","276","0","5892","17","0","0","1440","0","6120","311","3","0","206"
"147","108401","0","24","560","21","276","0","6468","17","0","0","1440","0","6705","360","3","0","241"
"147","108401","0","24","622","22","276","0","7132","17","0","0","1540","0","7910","412","3","0","277"
"147","108401","0","24","688","23","276","0","7892","17","0","0","1540","0","9370","471","3","0","307"
"147","108401","0","24","763","24","276","0","8733","17","0","0","1540","0","10895","532","3","0","307"
"147","108401","0","24","824","25","276","0","9839","17","0","0","1540","0","12190","586","3","0","332"
"147","108401","0","24","873","26","276","0","11236","17","0","0","1540","0","13185","629","3","0","359"
"147","108401","0","24","917","27","276","0","12776","17","0","0","1540","0","14300","670","3","0","376"
"147","108401","0","24","961","28","276","0","14422","17","0","0","1540","0","15520","713","3","0","393"
"147","108401","0","24","1009","29","276","0","16170","17","0","0","1540","0","16895","761","3","0","410"
"147","108401","0","24","1060","30","276","0","18025","17","0","0","1540","0","18350","812","3","0","428"
"147","108401","0","24","1112","31","276","0","19970","17","0","0","1540","0","19885","864","3","0","446"
"147","108401","0","24","1165","32","276","0","22005","17","0","0","1540","0","21495","917","3","0","464"
"147","108401","0","24","1219","33","276","0","24156","17","0","0","1540","0","23275","971","3","0","482"
"147","108401","0","24","1275","34","276","0","26423","17","0","0","1540","0","25295","1027","3","0","499"
"147","108401","0","24","1331","35","276","0","28801","17","0","0","1540","0","27485","1083","3","0","516"
"147","108401","0","24","1388","36","276","0","31261","17","0","0","1540","0","29845","1140","3","0","533"
"147","108401","0","24","1447","37","276","0","33802","17","0","0","1540","0","32280","1199","3","0","550"
"147","108401","0","24","1506","38","276","0","36432","17","0","0","1540","0","34880","1258","3","0","567"
"147","108401","0","24","1565","39","276","0","39147","17","0","0","1540","0","37645","1317","3","0","584"
"147","108401","0","24","1624","40","276","0","41968","17","0","0","1540","0","40675","1376","3","0","601"
"0","108501","0","0","0","2","0","0","0","0","17","0","75","0","65","3","1","0","0"
"0","108501","0","0","0","3","0","0","0","0","55","0","125","0","205","9","3","0","0"
"0","108501","0","0","1","4","5","0","0","0","165","0","155","0","490","16","3","0","0"
"0","108501","0","0","6","5","5","0","0","0","275","0","155","0","1185","33","3","0","0"
"0","108501","0","0","11","6","5","0","0","0","492","0","245","0","1805","41","7","0","0"
"0","108501","0","0","24","7","5","0","0","0","680","0","245","0","2780","61","7","0","0"
"0","108501","0","0","43","8","5","4","0","0","869","0","245","0","3665","85","7","0","0"
"0","108501","0","0","60","9","30","4","10","5","1065","0","245","0","4805","110","7","5","0"
"15","108501","0","0","88","10","30","4","20","13","1230","0","245","0","5755","137","12","10","0"
"35","108501","0","0","116","11","30","4","20","16","1446","0","245","0","6555","163","17","20","0"
"55","108501","0","0","140","12","30","4","20","19","1706","0","345","0","7055","193","24","30","0"
"57","108501","0","0","174","13","30","4","20","19","1954","0","445","0","7475","234","30","30","0"
"59","108501","0","2","210","14","30","6","20","19","2243","0","445","0","7675","278","30","40","0"
"59","108501","0","4","252","15","30","8","20","19","2557","3","545","0","7745","318","30","40","0"
"59","108501","0","4","292","16","30","8","20","19","2895","3","695","0","8045","360","32","40","0"
"59","108501","0","4","334","17","30","8","20","19","3161","3","745","0","8730","416","35","40","0"
"59","108501","0","4","380","18","30","8","20","19","3499","3","745","0","9325","472","38","40","0"
"59","108501","0","4","432","19","45","8","20","19","3898","3","840","0","9720","536","38","40","0"
"59","108501","0","4","489","20","80","8","20","19","4313","3","935","0","10100","607","38","50","0"
"59","108501","0","4","558","21","120","8","20","19","4749","3","935","0","10620","678","38","60","0"
"59","108501","0","4","637","22","160","8","20","19","5199","3","935","0","11600","763","38","60","0"
"59","108501","0","4","726","23","180","8","20","19","5675","3","935","0","12685","867","38","60","0"
"59","108501","0","4","819","24","180","8","20","19","6242","3","935","0","13515","980","38","60","0"
"59","108501","0","4","911","25","180","8","20","19","6906","3","935","0","14825","1096","38","60","0"
"59","108501","0","4","997","26","180","8","20","19","7845","3","935","0","16190","1190","38","69","0"
"59","108501","0","4","1072","27","180","8","20","19","9095","3","935","0","17190","1262","38","87","0"
"59","108501","0","4","1153","28","180","8","20","19","10174","3","935","0","20230","1343","38","96","0"
"59","108501","0","4","1246","29","180","8","20","19","11041","3","935","0","25590","1436","38","96","0"
"59","108501","0","4","1344","30","180","8","20","19","11945","3","935","0","31465","1534","38","96","0"
"59","108501","0","4","1446","31","180","8","20","19","12886","3","935","0","37630","1636","38","96","0"
"59","108501","0","4","1551","32","180","8","20","19","13865","3","935","0","44165","1741","38","96","0"
"59","108501","0","4","1658","33","180","8","20","19","14900","3","935","0","51315","1848","38","96","0"
"59","108501","0","4","1767","34","180","8","20","19","15991","3","935","0","59245","1957","38","96","0"
"59","108501","0","4","1877","35","180","8","20","19","17120","3","935","0","67885","2067","38","96","0"
"59","108501","0","4","1988","36","180","8","20","19","18286","3","935","0","77085","2178","38","96","0"
"59","108501","0","4","2101","37","180","8","20","19","19489","3","935","0","86750","2291","38","96","0"
"59","108501","0","4","2215","38","180","8","20","19","20730","3","935","0","96905","2405","38","96","0"
"59","108501","0","4","2329","39","180","8","20","19","22009","3","935","0","107595","2519","38","96","0"
"59","108501","0","4","2443","40","180","8","20","19","23344","3","935","0","118895","2633","38","96","0"
"0","108601","0","0","0","2","0","0","0","0","25","0","75","0","50","3","0","0","0"
"0","108601","0","0","0","3","0","0","0","0","93","0","125","0","145","7","0","0","0"
"0","108601","0","0","1","4","5","0","0","0","231","0","155","0","295","11","0","0","0"
"10","108601","0","0","3","5","25","0","0","0","422","0","155","0","540","19","0","0","0"
"10","108601","0","0","5","6","25","0","0","0","709","0","245","0","865","29","0","0","0"
"10","108601","0","0","7","7","25","0","0","0","1025","0","715","0","1315","39","0","0","0"
"10","108601","0","0","15","8","25","0","0","0","1366","0","715","0","1765","55","0","0","0"
"10","108601","0","0","19","9","50","0","0","5","1784","0","715","0","2085","69","0","10","0"
"20","108601","0","0","27","10","50","3","0","10","2272","0","715","0","2085","78","0","45","0"
"50","108601","0","0","40","11","50","5","0","13","2694","1","715","0","2285","87","5","55","0"
"50","108601","0","0","45","12","50","5","0","16","3204","21","715","0","2355","96","9","103","0"
"50","108601","0","0","54","13","75","7","0","16","3724","32","715","0","2545","108","11","148","0"
"50","108601","0","0","62","14","100","7","0","19","4337","32","815","0","2545","117","11","217","0"
"50","108601","0","0","70","15","100","9","0","19","5003","32","815","0","2605","125","11","293","0"
"50","108601","0","0","86","16","100","9","0","19","5656","35","965","0","2705","134","11","362","0"
"50","108601","0","0","91","17","100","9","0","19","6368","38","965","0","3105","145","11","440","0"
"50","108601","0","0","96","18","100","9","0","19","7179","38","965","0","3405","154","13","519","0"
"50","108601","0","0","104","19","100","9","0","19","8110","38","965","0","3700","158","13","627","0"
"50","108601","0","0","110","20","109","9","0","19","9142","38","965","0","3895","171","13","708","0"
"50","108601","0","0","119","21","109","9","0","19","10270","38","965","0","4085","181","13","813","0"
"50","108601","0","0","134","22","118","9","0","19","11548","38","965","0","4430","190","13","887","0"
"50","108601","0","0","146","23","118","9","0","19","12960","38","965","0","4760","205","13","953","0"
"50","108601","0","0","150","24","118","9","0","19","14506","38","965","0","5700","214","13","982","0"
"50","108601","0","0","159","25","118","9","0","19","16227","38","965","0","6010","226","13","1040","0"
"50","108601","0","0","168","26","118","9","0","19","18099","38","965","0","6500","237","13","1064","0"
"50","108601","0","0","175","27","118","9","0","19","20116","38","965","0","6990","244","13","1082","0"
"50","108601","0","0","180","28","118","9","0","19","22302","38","965","0","7190","251","13","1103","0"
"50","108601","0","0","187","29","118","9","0","19","24608","38","965","0","7710","258","13","1125","0"
"50","108601","0","0","194","30","118","9","0","19","27098","38","965","0","7910","265","13","1151","0"
"50","108601","0","0","201","31","118","9","0","19","29661","38","965","0","8430","272","13","1177","0"
"50","108601","0","0","203","32","118","9","0","19","32352","38","965","0","9255","274","13","1203","0"
"50","108601","0","0","211","33","118","9","0","19","35146","38","965","0","9925","282","13","1228","0"
"50","108601","0","0","219","34","118","9","0","19","38120","38","965","0","10325","290","13","1252","0"
"50","108601","0","0","227","35","118","9","0","19","41200","38","965","0","11095","298","13","1276","0"
"50","108601","0","0","236","36","118","9","0","19","44423","38","965","0","11495","307","13","1300","0"
"50","108601","0","0","245","37","118","9","0","19","47711","38","965","0","12315","316","13","1324","0"
"50","108601","0","0","254","38","118","9","0","19","51108","38","965","0","13135","325","13","1348","0"
"50","108601","0","0","264","39","118","9","0","19","54654","38","965","0","13535","335","13","1372","0"
"50","108601","0","0","274","40","118","9","0","19","58330","38","965","0","14035","345","13","1396","0"
"0","108701","0","0","0","2","5","0","0","0","21","0","75","0","65","1","1","0","0"
"0","108701","0","0","0","3","20","0","0","0","75","0","125","0","185","4","2","0","0"
"0","108701","0","0","2","4","55","0","0","0","174","0","295","0","365","7","4","0","0"
"10","108701","0","0","4","5","105","0","0","0","322","0","455","0","635","12","7","0","0"
"10","108701","0","0","5","6","120","3","0","0","541","0","845","0","985","20","11","0","0"
"10","108701","0","0","12","7","145","6","0","0","755","0","1425","0","1540","29","15","0","0"
"10","108701","0","0","14","8","170","9","0","9","1108","0","1985","0","1970","37","15","10","0"
"10","108701","0","5","17","9","195","9","0","23","1537","0","1985","0","2220","48","16","40","0"
"20","108701","0","10","25","10","195","9","0","37","2019","0","1985","0","2420","53","16","100","0"
"30","108701","0","15","31","11","195","9","0","37","2483","13","2235","0","2620","60","18","144","0"
"30","108701","0","15","37","12","195","9","0","37","3005","36","2235","0","2990","64","18","198","0"
