e113b216afd56c6b101b5e5bb8e541213e8c7c107cb23ea7c4b8bbc1d2d903e7,9b42eae86204154174b0b9f09afde20bff92221a9397270552ebf46df5d25ed4,c659efc3a22b40bbd28616962fbd68c113dced96781547c2e8588fcbd50fd6da,fd4acbfec313267946f77987209fe2c0fc5397e7156f87fe7af4b54748f903cd,8822f1c02c10fe8086f96b2548648b1edb0e583e9aecc1150b2e05e55e09316a,726e8e0bc7860e5afc9011a75dab8fdbc04420a41854bd6e83e3e669cec126b8,55dd8fe0ff1b5f8a31f1925109bcbc3e7de9f489b6db77991db58c6235f8ab3c,3441420e4110f95ece955a86f01beee9dad6401915954666efec086fa884d81c,b804c605c2d0e7c68849c5fa084c2112942b387c1cd4ad3bb142a63f782f7f6c,5b19178b0296b35ff6494698a39fcc859c22277d008172021bc8ad36a12e1f2b
"63402","710","25021","2","0","0","0","63421","0","650000"
"63403","710","25021","2","0","0","0","63431","0","650000"
"63404","710","25021","2","0","0","0","63441","0","650000"
"63405","710","25021","2","0","0","0","63451","0","650000"
"63501","710","25021","2","0","0","0","63511","0","650000"
"63502","710","25021","2","0","0","0","63521","0","650000"
"63503","710","25021","2","0","0","0","63531","0","650000"
"63504","710","25021","2","0","0","0","63541","0","650000"
"63505","710","25021","2","0","0","0","63551","0","650000"
"63601","710","25021","2","0","0","0","63611","0","650000"
"63602","710","25021","2","0","0","0","63621","0","650000"
"63603","710","25021","2","0","0","0","63631","0","650000"
"63604","710","25021","2","0","0","0","63641","0","650000"
"63605","710","25021","2","0","0","0","63651","0","650000"
"63701","710","25021","2","0","0","0","63711","0","650000"
"63702","710","25021","2","0","0","0","63721","0","650000"
"63703","710","25021","2","0","0","0","63731","0","650000"
"63704","710","25021","2","0","0","0","63741","0","650000"
"63705","710","25021","2","0","0","0","63751","0","650000"
"63801","710","25021","2","0","0","0","63811","0","650000"
"63802","710","25021","2","0","0","0","63821","0","650000"
"63803","710","25021","2","0","0","0","63831","0","650000"
"63804","710","25021","2","0","0","0","63841","0","650000"
"63805","710","25021","2","0","0","0","63851","0","650000"
