75d0437ef4dbd8a40cd92f2c3bde729ad39a349d19e68833d17539215ce4fd73,c044b42fdd764509f1a3c8101cdaf468076d8c4b7ea8b44f0fa9100880036e91,e872ad9b14f68f7b6e89ffebd7376e24b54e76838cbc2e979ea8008796a7e205,c9e615007d524eb87b26b850199d49d1f098e1326a1f585084983c2f23eff9d0,0262e8a5d25329f658ce181ce2b7ac818e8d348a896c68337855a786ced8ebe4,de54e101f5413d7199e0ba13bb7a654167c2847d2a62c38afbf24aa6d1d9abba,44519ad7e57e8b59a54c1ed14f7794c735c4d2a5450ce1defff6e2c8922f3f3e,2dfb216258b28b22aed7346b2594e54bdeab4a29c38249982fd694437681e7e4,c60917e2485ceb70e2d95e60583600ca40dd5f4d76e74e58ecc5f36af6b8ccbe,1e995e54862e1f138272160149295dfe90d40e8defa394c972918aa81e1ba563,8f0370373e13be4120e43453e2e1338f0f9f4e686932d3d79c2e797f99ad010d,30d1fedd8498f74a0774edaf0dc2cec0f928080361f124b4d118db632cfb5196,ea85c1538559a71b4984c0ef9b0a37626307f711b51d68e113664070ba292811,371de9400d19ebb7d6c1a0ec88dff97675a7a2f6c97476d6f87596e22eb8e08c,3fd2bcf1444b6f735a40f81c8ebfdeb32d74c9494d382a3ddd5ebeb4b02a0c73,eb2d9fa2f856298c6bf7f6307e7bd7335fa39c691148d6e84c09337542de9115,8166e59d9bd8fcf2d99c853dbe066cf7cc443ffff1216aeebe09553731a7830f,7827ba932b9a00d4ab35608e5221c859eeccabb1aa94b8f42adec6fcf38766b7,15754100ccd7d5e5b7b3c48d5727031dc17170bbdd1709c0b3f65dc5fc889abd,484c35a30c6cbf576dfb888beb40c106fbe4dc2b3cbc1cace0ca5791402b1c63,6a1412a5fd953b1a3989d7ab7dd6eb4c8ff4ef5b785db1d0977de6e02ce5c2ac,33df5324638bf608725415aed7bf9ca1fb4f04c7f0402be4bdf7835f5efe2413,16272d7b19783af14ed890ccf3f7f8f4bd6a0ed87debe73d17408d07353f4ce3,679390a72b36bc83040191f99fe3eb7eb83362a2b0f08199ad2113cd21d7476b,a6b6735dab70f149d18e598ffaa1c8a5419a310d07cba1de5b5c7166c4d1af7c,b22aa49bc70de352c666aee9cdd7e0ffc5cdb31ac4c0f3831e48b528ee323533,1e148a6d3c19f7cbd3439933587d443a356998029cf9e5499e8dc107e5a12607,5b93a1280163bcc555b1900bf3b4bb7a30853ca8116a316fb3ea98a3241349a4,60fcc345113a3cb85daabc3a607a5475833196a255a7921b3f9bfc55bfcc4a31,6b4179e16d7c1a77af2734fa354d881fd508f598bc2decb85791805a0a5b027e,a3da3ab6af8264fa1f2f5d4c3940751b4d6ee106a80c11dc03a43655daa32f8b,85e82dbfc782e3cafa0d3668ecebea97244998bcccb74dd3188a70670897cca9,030ceb12f333293f709adeaf657bd47a754fa955e09e7b1699ea067f0b6959cb,dac084875ea6a00b7a4ffb036bb528b46e80c7b806d190bbfe92d1b08121217e,2e8bf01696d2bfa2337bef989f637f034724c43dd50628cb8c8ed78a65538eb9,bea2dbd10bee3289171c930495e1637e89ff6105b5f06747ca9920a4234342f0,e61fc57776c13d243ba550eaada1b74cceaaa43397b6fa2fc71ca941be469e8e,5305d4d555695c85c356cfb8c372f201628300ef28aab8e97edace24408101f8,f64ff8f31c3bb38757cce1e3dfae30064c78b1178f25ea3e742e50337713b8e0,dd0d0661e78e03f9b9ef69981780a31542b196b6c56b2ce0ff863bce49df987b
"15","30","15","0","0","16","15","200000001","15","15","0","670090015","15","1","15","200900","1","1","15","10","0","15","15","15","0","15","15","15","15","202","0","0","15","0","15","0","10","0","15","1551"
"17","30","16","0","0","16","16","200000001","16","16","0","670090016","16","1","16","200900","1","1","16","10","0","16","16","16","0","16","16","16","16","218","0","0","16","0","16","0","10","0","16","1735"
"18","30","17","0","0","19","17","200000001","17","17","0","670090017","17","1","17","200900","1","1","17","10","0","17","17","17","0","17","17","17","17","233","0","0","17","0","17","0","10","0","17","1919"
"20","30","18","0","0","20","18","200000001","18","18","0","670090018","18","1","18","200900","1","1","18","10","0","18","18","18","0","18","18","18","18","249","0","0","18","0","18","0","10","0","18","2104"
"20","30","19","0","0","20","19","200000001","19","19","0","670090019","19","1","19","200900","1","1","19","10","0","19","19","19","0","19","19","19","19","265","0","0","19","0","19","0","10","0","19","2288"
"21","30","20","0","0","22","20","200000001","20","20","0","670090020","20","1","20","200900","1","1","20","10","0","20","20","20","0","20","20","20","20","281","0","0","20","0","20","0","10","0","20","2472"
"21","30","21","0","0","22","21","200000001","21","21","0","670090021","21","1","21","200900","1","1","21","10","0","21","21","21","0","21","21","21","21","289","0","0","21","0","21","0","10","0","21","2608"
"21","30","22","0","0","22","22","200000001","22","22","0","670090022","22","1","22","200900","1","1","22","10","0","22","22","22","0","22","22","22","22","298","0","0","22","0","22","0","10","0","22","2743"
"21","30","23","0","0","22","23","200000001","23","23","0","670090023","23","1","23","200900","1","1","23","10","0","23","23","23","0","23","23","23","23","307","0","0","23","0","23","0","10","0","23","2878"
"34","30","24","0","0","33","24","200000001","24","24","0","670090024","24","1","24","200900","1","1","24","10","0","24","24","24","0","24","24","24","24","355","0","0","24","0","24","0","10","0","24","2859"
"34","30","25","0","0","33","25","200000001","25","25","0","670090025","25","1","25","200900","1","1","25","10","0","25","25","25","0","25","25","25","25","373","0","0","25","0","25","0","10","0","25","3103"
"34","30","26","0","0","34","26","200000001","26","26","0","670090026","26","1","26","200900","1","1","26","10","0","26","26","26","0","26","26","26","26","391","0","0","26","0","26","0","10","0","26","3345"
"35","30","27","0","0","34","27","200000001","27","27","0","670090027","27","1","27","200900","1","1","27","10","0","27","27","27","0","27","27","27","27","410","0","0","27","0","27","0","10","0","27","3588"
"35","30","28","0","0","34","28","200000001","28","28","0","670090028","28","1","28","200900","1","1","28","10","0","28","28","28","0","28","28","28","28","427","0","0","28","0","28","0","10","0","28","3832"
"35","30","29","0","0","35","29","200000001","29","29","0","670090029","29","1","29","200900","1","1","29","10","0","29","29","29","0","29","29","29","29","446","0","0","29","0","29","0","10","0","29","4074"
"35","30","30","0","0","35","30","200000001","30","30","0","670090030","30","1","30","200900","1","1","30","10","0","30","30","30","0","30","30","30","30","463","0","0","30","0","30","0","10","0","30","4317"
"36","30","31","0","0","37","31","200000001","31","31","0","670090031","31","1","31","200900","1","1","31","10","0","31","31","31","0","31","31","31","31","501","0","0","31","0","31","0","10","0","31","5144"
"39","30","32","0","0","40","32","200000001","32","32","0","670090032","32","1","32","200900","1","1","32","10","0","32","32","32","0","32","32","32","32","538","0","0","32","0","32","0","10","0","32","5969"
"41","30","33","0","0","41","33","200000001","33","33","0","670090033","33","1","33","200900","1","1","33","10","0","33","33","33","0","33","33","33","33","575","0","0","33","0","33","0","10","0","33","6796"
"42","30","34","0","0","42","34","200000001","34","34","0","670090034","34","1","34","200900","1","1","34","10","0","34","34","34","0","34","34","34","34","613","0","0","34","0","34","0","10","0","34","7623"
"45","30","35","0","0","44","35","200000001","35","35","0","670090035","35","1","35","200900","1","1","35","10","0","35","35","35","0","35","35","35","35","651","0","0","35","0","35","0","10","0","35","8448"
"46","30","36","0","0","46","36","200000001","36","36","0","670090036","36","1","36","200900","1","1","36","10","0","36","36","36","0","36","36","36","36","688","0","0","36","0","36","0","10","0","36","9275"
"49","30","37","0","0","48","37","200000001","37","37","0","670090037","37","1","37","200900","1","1","37","10","0","37","37","37","0","37","37","37","37","726","0","0","37","0","37","0","10","0","37","10100"
"50","30","38","0","0","49","38","200000001","38","38","0","670090038","38","1","38","200900","1","1","38","10","0","38","38","38","0","38","38","38","38","764","0","0","38","0","38","0","10","0","38","10927"
"52","30","39","0","0","50","39","200000001","39","39","0","670090039","39","1","39","200900","1","1","39","10","0","39","39","39","0","39","39","39","39","801","0","0","39","0","39","0","10","0","39","11754"
"55","30","40","0","0","53","40","200000001","40","40","0","670090040","40","1","40","200900","1","1","40","10","0","40","40","40","0","40","40","40","40","838","0","0","40","0","40","0","10","0","40","12579"
"56","30","41","0","0","55","41","200000001","41","41","0","670090041","41","1","41","200900","1","1","41","10","0","41","41","41","0","41","41","41","41","876","0","0","41","0","41","0","10","0","41","13406"
"60","30","42","0","0","60","42","200000001","42","42","0","670090042","42","1","42","200900","1","1","42","10","0","42","42","42","0","42","42","42","42","925","0","0","42","0","42","0","10","0","42","14465"
"66","30","43","0","0","64","43","200000001","43","43","0","670090043","43","1","43","200900","1","1","43","10","0","43","43","43","0","43","43","43","43","971","0","0","43","0","43","0","10","0","43","15523"
"70","30","44","0","0","68","44","200000001","44","44","0","670090044","44","1","44","200900","1","1","44","10","0","44","44","44","0","44","44","44","44","1020","0","0","44","0","44","0","10","0","44","16582"
"76","30","45","0","0","72","45","200000001","45","45","0","670090045","45","1","45","200900","1","1","45","10","0","45","45","45","0","45","45","45","45","1067","0","0","45","0","45","0","10","0","45","17640"
"80","30","46","0","0","76","46","200000001","46","46","0","670090046","46","1","46","200900","1","1","46","10","0","46","46","46","0","46","46","46","46","1120","0","0","46","0","46","0","10","0","46","19566"
"85","30","47","0","0","82","47","200000001","47","47","0","670090047","47","1","47","200900","1","1","47","10","0","47","47","47","0","47","47","47","47","1175","0","0","47","0","47","0","10","0","47","21491"
"91","30","48","0","0","86","48","200000001","48","48","0","670090048","48","1","48","200900","1","1","48","10","0","48","48","48","0","48","48","48","48","1229","0","0","48","0","48","0","10","0","48","23417"
"97","30","49","0","0","90","49","200000001","49","49","0","670090049","49","1","49","200900","1","1","49","10","0","49","49","49","0","49","49","49","49","1283","0","0","49","0","49","0","10","0","49","25343"
"101","30","50","0","0","95","50","200000001","50","50","0","670090050","50","1","50","200900","1","1","50","10","0","50","50","50","0","50","50","50","50","1337","0","0","50","0","50","0","10","0","50","27269"
"105","30","51","0","0","100","51","200000001","51","51","0","670090051","51","1","51","200900","1","1","51","10","0","51","51","51","0","51","51","51","51","1390","0","0","51","0","51","0","10","0","51","29193"
"111","30","52","0","0","105","52","200000001","52","52","0","670090052","52","1","52","200900","1","1","52","10","0","52","52","52","0","52","52","52","52","1444","0","0","52","0","52","0","10","0","52","31119"
"115","30","53","0","0","109","53","200000001","53","53","0","670090053","53","1","53","200900","1","1","53","10","0","53","53","53","0","53","53","53","53","1497","0","0","53","0","53","0","10","0","53","33045"
"122","30","54","0","0","113","54","200000001","54","54","0","670090054","54","1","54","200900","1","1","54","10","0","54","54","54","0","54","54","54","54","1552","0","0","54","0","54","0","10","0","54","34971"
"126","30","55","0","0","119","55","200000001","55","55","0","670090055","55","1","55","200900","1","1","55","10","0","55","55","55","0","55","55","55","55","1606","0","0","55","0","55","0","10","0","55","36896"
"132","30","56","0","0","123","56","200000001","56","56","0","670090056","56","1","56","200900","1","1","56","10","0","56","56","56","0","56","56","56","56","1660","0","0","56","0","56","0","10","0","56","38822"
"136","30","57","0","0","128","57","200000001","57","57","0","670090057","57","1","57","200900","1","1","57","10","0","57","57","57","0","57","57","57","57","1731","0","0","57","0","57","0","10","0","57","40766"
"141","30","58","0","0","132","58","200000001","58","58","0","670090058","58","1","58","200900","1","1","58","10","0","58","58","58","0","58","58","58","58","1802","0","0","58","0","58","0","10","0","58","42711"
"147","30","59","0","0","138","59","200000001","59","59","0","670090059","59","1","59","200900","1","1","59","10","0","59","59","59","0","59","59","59","59","1874","0","0","59","0","59","0","10","0","59","44657"
"153","30","60","0","0","142","60","200000001","60","60","0","670090060","60","1","60","200900","1","1","60","10","0","60","60","60","0","60","60","60","60","1945","0","0","60","0","60","0","10","0","60","46602"
"157","30","61","0","0","147","61","200000001","61","61","0","670090061","61","1","61","200900","1","1","61","10","0","61","61","61","0","61","61","61","61","2017","0","0","61","0","61","0","10","0","61","48547"
"162","30","62","0","0","152","62","200000001","62","62","0","670090062","62","1","62","200900","1","1","62","10","0","62","62","62","0","62","62","62","62","2075","0","0","62","0","62","0","10","0","62","50382"
"167","30","63","0","0","156","63","200000001","63","63","0","670090063","63","1","63","200900","1","1","63","10","0","63","63","63","0","63","63","63","63","2133","0","0","63","0","63","0","10","0","63","52216"
"172","30","64","0","0","161","64","200000001","64","64","0","670090064","64","1","64","200900","1","1","64","10","0","64","64","64","0","64","64","64","64","2191","0","0","64","0","64","0","10","0","64","54051"
"177","30","65","0","0","165","65","200000001","65","65","0","670090065","65","1","65","200900","1","1","65","10","0","65","65","65","0","65","65","65","65","2249","0","0","65","0","65","0","10","0","65","55886"
"182","30","66","0","0","170","66","200000001","66","66","0","670090066","66","1","66","200900","1","1","66","10","0","66","66","66","0","66","66","66","66","2308","0","0","66","0","66","0","10","0","66","57720"
"187","30","67","0","0","175","67","200000001","67","67","0","670090067","67","1","67","200900","1","1","67","10","0","67","67","67","0","67","67","67","67","2366","0","0","67","0","67","0","10","0","67","59555"
"192","30","68","0","0","179","68","200000001","68","68","0","670090068","68","1","68","200900","1","1","68","10","0","68","68","68","0","68","68","68","68","2424","0","0","68","0","68","0","10","0","68","61390"
"197","30","69","0","0","184","69","200000001","69","69","0","670090069","69","1","69","200900","1","1","69","10","0","69","69","69","0","69","69","69","69","2482","0","0","69","0","69","0","10","0","69","63224"
"203","30","70","0","0","189","70","200000001","70","70","0","670090070","70","1","70","200900","1","1","70","10","0","70","70","70","0","70","70","70","70","2540","0","0","70","0","70","0","10","0","70","65059"
"208","30","71","0","0","193","71","200000001","71","71","0","670090071","71","1","71","200900","1","1","71","10","0","71","71","71","0","71","71","71","71","2598","0","0","71","0","71","0","10","0","71","66894"
"2","30","1","0","0","4","1","200000001","1","1","0","670090101","1","1","1","200901","1","1","1","10","0","1","1","1","0","1","1","1","1","36","0","0","1","0","1","0","10","0","1","304"
"3","30","2","0","0","5","2","200000001","2","2","0","670090102","2","1","2","200901","1","1","2","10","0","2","2","2","0","2","2","2","2","40","0","0","2","0","2","0","10","0","2","398"
"5","30","3","0","0","6","3","200000001","3","3","0","670090103","3","1","3","200901","1","1","3","10","0","3","3","3","0","3","3","3","3","44","0","0","3","0","3","0","10","0","3","665"
"5","30","4","0","0","6","4","200000001","4","4","0","670090104","4","1","4","200901","1","1","4","10","0","4","4","4","0","4","4","4","4","63","0","0","4","0","4","0","10","0","4","586"
"6","30","5","0","0","7","5","200000001","5","5","0","670090105","5","1","5","200901","1","1","5","10","0","5","5","5","0","5","5","5","5","93","0","0","5","0","5","0","10","0","5","650"
"7","30","6","0","0","9","6","200000001","6","6","0","670090106","6","1","6","200901","1","1","6","10","0","6","6","6","0","6","6","6","6","123","0","0","6","0","6","0","10","0","6","714"
"8","30","7","0","0","10","7","200000001","7","7","0","670090107","7","1","7","200901","1","1","7","10","0","7","7","7","0","7","7","7","7","152","0","0","7","0","7","0","10","0","7","879"
"9","30","8","0","0","11","8","200000001","8","8","0","670090108","8","1","8","200901","1","1","8","10","0","8","8","8","0","8","8","8","8","182","0","0","8","0","8","0","10","0","8","1043"
"10","30","9","0","0","11","9","200000001","9","9","0","670090109","9","1","9","200901","1","1","9","10","0","9","9","9","0","9","9","9","9","195","0","0","9","0","9","0","10","0","9","1073"
"10","30","10","0","0","12","10","200000001","10","10","0","670090110","10","1","10","200901","1","1","10","10","0","10","10","10","0","10","10","10","10","209","0","0","10","0","10","0","10","0","10","1103"
"10","30","11","0","0","12","11","200000001","11","11","0","670090111","11","1","11","200901","1","1","11","10","0","11","11","11","0","11","11","11","11","222","0","0","11","0","11","0","10","0","11","1134"
"10","30","12","0","0","12","12","200000001","12","12","0","670090112","12","1","12","200901","1","1","12","10","0","12","12","12","0","12","12","12","12","236","0","0","12","0","12","0","10","0","12","1164"
"11","30","13","0","0","13","13","200000001","13","13","0","670090113","13","1","13","200901","1","1","13","10","0","13","13","13","0","13","13","13","13","260","0","0","13","0","13","0","10","0","13","1379"
"12","30","14","0","0","14","14","200000001","14","14","0","670090114","14","1","14","200901","1","1","14","10","0","14","14","14","0","14","14","14","14","284","0","0","14","0","14","0","10","0","14","1594"
"13","30","15","0","0","15","15","200000001","15","15","0","670090115","15","1","15","200901","1","1","15","10","0","15","15","15","0","15","15","15","15","308","0","0","15","0","15","0","10","0","15","1808"
"14","30","16","0","0","16","16","200000001","16","16","0","670090116","16","1","16","200901","1","1","16","10","0","16","16","16","0","16","16","16","16","332","0","0","16","0","16","0","10","0","16","2023"
"15","30","17","0","0","17","17","200000001","17","17","0","670090117","17","1","17","200901","1","1","17","10","0","17","17","17","0","17","17","17","17","356","0","0","17","0","17","0","10","0","17","2238"
"16","30","18","0","0","18","18","200000001","18","18","0","670090118","18","1","18","200901","1","1","18","10","0","18","18","18","0","18","18","18","18","381","0","0","18","0","18","0","10","0","18","2453"
"17","30","19","0","0","19","19","200000001","19","19","0","670090119","19","1","19","200901","1","1","19","10","0","19","19","19","0","19","19","19","19","405","0","0","19","0","19","0","10","0","19","2668"
"17","30","20","0","0","20","20","200000001","20","20","0","670090120","20","1","20","200901","1","1","20","10","0","20","20","20","0","20","20","20","20","429","0","0","20","0","20","0","10","0","20","2883"
"17","30","21","0","0","20","21","200000001","21","21","0","670090121","21","1","21","200901","1","1","21","10","0","21","21","21","0","21","21","21","21","442","0","0","21","0","21","0","10","0","21","3041"
"17","30","22","0","0","20","22","200000001","22","22","0","670090122","22","1","22","200901","1","1","22","10","0","22","22","22","0","22","22","22","22","455","0","0","22","0","22","0","10","0","22","3199"
"17","30","23","0","0","20","23","200000001","23","23","0","670090123","23","1","23","200901","1","1","23","10","0","23","23","23","0","23","23","23","23","469","0","0","23","0","23","0","10","0","23","3357"
