0933bd5b72ed9fea3e04143f7f827c734adfb36de8b9c0448329cd8ee636356d,d075abb5632542c5c9a462f23718c032a91fe6dd1f8448ab9ff7d461e43c44c2,1203c373b452dd31c39fa76a7c6fb3fd972b3d669a37285e1080c75f7997ae6a,73c5cdef4e83d5518bd9b3af89054799ae809beb27cf13ea1996097c2724a9e0,554af160301f81af1270b509768cfb454aa2208efb60b27fc6623c384a1749a0,f3859d5e6945f6e7f35084968a8d79cbb1cd8ecbeceba3f6b7430fe40e7a292a,cda98b0b30dbd71868726f7052ac74ef3837db242178f40c743e52211a0ccfe3,b32e82edf92ba681543bd53367e0d089327bad4de3484cea7edde4a82d5d9a36,5d04b0cc3f3aae39256b09dddca7ba4f4980bf826148e7f47e39f7a97c67e517,275e51616f2f1023c6d9af7ce3438b9aff04fec667c9f0dcaa9e62fd3433f646,3441dbc8f01c826859b2ba911bc379abae9c4b00ba2fe35fe4b7fb2e011d79ac,6de2f87ce99df5bdd062dbd08704858034bf6c1fef0a269835516e9457209747,f38a11e7e8b1c1b67b055c9d1fcf29360d1ee5d23a2d2d849697e6f3b6ee2554
"12","10030386","0","0","10030340","3","0","0","0","0","0","11","10030338"
"7","10030387","0","0","10030244","3","0","0","10001","0","0","18","10030242"
"11","10030390","0","0","10030320","3","0","0","10001","0","0","22","10030391"
"14","10030391","0","0","10030390","3","0","0","3","0","0","23","10030317"
"7","10030392","0","0","10030362","3","0","0","10002","0","0","4","10030360"
"4","10030393","0","0","10030370","3","0","0","0","0","0","15","10030394"
"14","10030394","0","0","10030393","3","0","0","3","0","0","16","10030379"
"4","10030398","0","0","10030153","3","0","0","0","0","0","17","10030399"
"14","10030399","0","0","10030398","3","0","0","4","0","0","18","10030150"
"14","10030400","0","0","10030252","3","0","0","3","0","0","12","10030401"
"3","10030401","0","0","10030400","3","0","0","1","0","0","13","10030247"
"2","10040084","0","0","10040085","4","10040096","0","1","0","0","56","10040443"
"4","10040085","0","0","10040086","4","0","0","0","0","0","55","10040084"
"2","10040086","0","0","10040087","4","0","0","2","0","0","54","10040085"
"14","10040087","0","0","10040088","4","0","0","3","0","0","53","10040086"
"2","10040088","0","0","10040089","4","0","0","2","0","0","52","10040087"
"2","10040089","0","0","10040090","4","0","0","3","0","0","51","10040088"
"2","10040090","0","0","10040091","4","0","0","1","0","0","50","10040089"
"14","10040091","0","0","10040092","4","0","0","3","0","0","49","10040090"
"4","10040092","0","0","10040093","4","0","0","0","0","0","48","10040091"
"6","10040093","0","0","10040094","4","0","0","0","0","0","47","10040092"
"3","10040094","0","0","10040095","4","0","0","3","0","0","46","10040093"
"14","10040095","0","0","10040106","4","0","10040105","3","0","0","45","10040094"
"11","10040096","0","0","10040097","4","0","0","10001","0","0","55","10040084"
"4","10040097","0","0","10040098","4","0","0","0","0","0","54","10040096"
"2","10040098","0","0","10040099","4","0","0","3","0","0","53","10040097"
"14","10040099","0","0","10040100","4","0","0","3","0","0","52","10040098"
"2","10040100","0","0","10040101","4","0","0","2","0","0","51","10040099"
"7","10040101","0","0","10040102","4","0","0","10001","0","0","50","10040100"
"7","10040102","0","0","10040103","4","0","0","10003","0","0","49","10040101"
"4","10040103","0","0","10040104","4","0","0","0","0","0","48","10040102"
"7","10040104","0","0","10040105","4","0","0","10001","0","0","47","10040103"
"2","10040105","0","0","10040095","4","0","0","2","0","0","46","10040104"
"7","10040106","0","0","10040107","4","0","0","10001","0","0","44","10040095"
"6","10040107","0","0","10040108","4","0","0","0","0","0","43","10040106"
"2","10040108","0","0","10040109","4","10040113","0","1","0","0","42","10040107"
"11","10040109","0","0","10040110","4","0","0","10001","0","0","41","10040108"
"12","10040110","0","0","10040111","4","0","0","0","0","0","40","10040109"
"6","10040111","0","0","10040112","4","0","10040116","0","0","0","39","10040110"
"4","10040112","0","0","10040117","4","0","0","0","0","0","38","10040111"
"2","10040113","0","0","10040114","4","0","0","3","0","0","43","10040108"
"14","10040114","0","0","10040115","4","0","0","3","0","0","42","10040113"
"6","10040115","0","0","10040116","4","0","0","0","0","0","41","10040114"
"7","10040116","0","0","10040111","4","0","0","10003","0","0","40","10040115"
"7","10040117","0","0","10040118","4","0","0","10001","0","0","37","10040112"
"3","10040118","0","0","10040119","4","0","0","2","0","0","36","10040117"
"14","10040119","0","0","10040120","4","0","0","5","0","0","35","10040118"
"4","10040120","0","0","10040121","4","0","0","0","0","0","34","10040119"
"2","10040121","0","0","10040122","4","0","0","2","0","0","33","10040120"
"3","10040122","0","0","10040123","4","0","0","1","0","0","32","10040121"
"14","10040123","0","0","10040124","4","0","0","3","0","0","31","10040122"
"11","10040124","0","0","10040125","4","0","0","10001","0","0","30","10040123"
"12","10040125","0","0","10040126","4","0","0","0","0","0","29","10040124"
"3","10040126","0","0","10040127","4","0","0","2","0","0","28","10040125"
"5","10040127","0","0","10040128","4","0","0","0","0","0","27","10040126"
"7","10040128","0","0","10040130","4","0","0","10002","0","0","26","10040127"
"4","10040130","0","0","10040131","4","0","0","0","0","0","25","10040128"
"3","10040131","0","0","10040132","4","0","0","2","0","0","24","10040130"
"7","10040132","0","0","10040133","4","0","0","10001","0","0","23","10040131"
"4","10040133","0","0","10040134","4","0","0","0","0","0","22","10040132"
"2","10040134","0","0","10040135","4","0","0","1","0","0","21","10040133"
"2","10040135","0","0","10040136","4","0","0","2","0","0","20","10040134"
"3","10040136","0","0","10040137","4","0","0","2","0","0","19","10040135"
"12","10040137","0","0","10040138","4","0","0","0","0","0","18","10040136"
"6","10040138","0","0","10040139","4","0","0","0","0","0","17","10040137"
"4","10040139","0","0","10040140","4","0","0","0","0","0","16","10040138"
"2","10040140","0","0","10040141","4","0","0","2","0","0","15","10040139"
"2","10040141","0","0","10040142","4","0","0","3","0","0","14","10040140"
"14","10040142","0","0","10040548","4","0","0","3","0","0","13","10040141"
"14","10040146","0","0","10040147","4","0","0","1","0","0","3","10040556"
"3","10040147","0","0","10040148","4","0","0","3","0","0","2","10040146"
"2","10040148","0","0","10040149","4","0","0","2","0","0","1","10040147"
"13","10040149","0","0","10040150","4","0","0","0","0","0","0","10040148"
"12","10040150","0","0","10040151","4","0","0","0","0","0","66","10040149"
"6","10040151","0","0","10040152","4","0","0","0","0","0","65","10040150"
"3","10040152","0","0","10040153","4","0","0","1","0","0","64","10040151"
"7","10040153","0","0","10040154","4","0","0","10002","0","0","63","10040152"
"5","10040154","0","0","10040155","4","0","0","0","0","0","62","10040153"
"2","10040155","0","0","10040156","4","0","0","1","0","0","61","10040154"
"11","10040156","0","0","10040157","4","0","0","10001","0","0","60","10040155"
"4","10040157","0","0","10040158","4","0","0","0","0","0","59","10040156"
"2","10040158","0","0","10040159","4","0","0","1","0","0","58","10040157"
"14","10040159","0","0","10040160","4","0","0","2","0","0","57","10040158"
"2","10040160","0","0","10040161","4","0","0","1","0","0","56","10040159"
"3","10040161","0","0","10040162","4","10040166","0","1","0","0","55","10040160"
"4","10040162","0","0","10040163","4","0","0","0","0","0","54","10040161"
"12","10040163","0","0","10040164","4","0","0","0","0","0","53","10040162"
"2","10040164","0","0","10040165","4","0","0","1","0","0","52","10040163"
"6","10040165","0","0","10040171","4","0","10040170","0","0","0","51","10040164"
"14","10040166","0","0","10040167","4","0","0","4","0","0","56","10040161"
"4","10040167","0","0","10040168","4","0","0","0","0","0","55","10040166"
"2","10040168","0","0","10040169","4","0","0","3","0","0","54","10040167"
"14","10040169","0","0","10040170","4","0","0","6","0","0","53","10040168"
"3","10040170","0","0","10040165","4","0","0","3","0","0","52","10040169"
"11","10040171","0","0","10040557","4","0","0","10001","0","0","50","10040165"
"2","10040175","0","0","10040176","4","0","0","1","0","0","40","10040565"
"2","10040176","0","0","10040177","4","0","0","2","0","0","39","10040175"
"4","10040177","0","0","10040178","4","0","0","0","0","0","38","10040176"
"7","10040178","0","0","10040179","4","0","0","10002","0","0","37","10040177"
"11","10040179","0","0","10040183","4","0","0","10001","0","0","36","10040178"
"2","10040182","0","0","10040185","4","0","0","1","0","0","33","10040184"
"14","10040183","0","0","10040184","4","0","0","4","0","0","35","10040179"
"5","10040184","0","0","10040182","4","0","0","0","0","0","34","10040183"
"14","10040185","0","0","10040186","4","0","0","3","0","0","32","10040182"
"4","10040186","0","0","10040187","4","0","0","0","0","0","31","10040185"
"7","10040187","0","0","10040188","4","0","0","10002","0","0","30","10040186"
"6","10040188","0","0","10040189","4","10040196","0","0","0","0","29","10040187"
"2","10040189","0","0","10040190","4","0","0","2","0","0","28","10040188"
"3","10040190","0","0","10040191","4","0","0","2","0","0","27","10040189"
"14","10040191","0","0","10040192","4","0","0","1","0","0","26","10040190"
"3","10040192","0","0","10040193","4","0","0","3","0","0","25","10040191"
"2","10040193","0","0","10040194","4","0","0","3","0","0","24","10040192"
"4","10040194","0","0","10040195","4","0","0","0","0","0","23","10040193"
"12","10040195","0","0","10040202","4","0","10040201","0","0","0","22","10040194"
"7","10040196","0","0","10040197","4","0","0","10001","0","0","28","10040188"
"2","10040197","0","0","10040198","4","0","0","1","0","0","27","10040196"
"14","10040198","0","0","10040199","4","0","0","1","0","0","26","10040197"
"7","10040199","0","0","10040200","4","0","0","10003","0","0","25","10040198"
"14","10040200","0","0","10040201","4","0","0","2","0","0","24","10040199"
"11","10040201","0","0","10040195","4","0","0","10001","0","0","23","10040200"
"4","10040202","0","0","10040203","4","0","0","0","0","0","21","10040195"
"11","10040203","0","0","10040204","4","10040211","0","10001","0","0","20","10040202"
"7","10040204","0","0","10040205","4","0","0","10003","0","0","19","10040203"
"3","10040205","0","0","10040206","4","0","0","2","0","0","18","10040204"
"4","10040206","0","0","10040207","4","0","0","0","0","0","17","10040205"
"14","10040207","0","0","10040208","4","0","10040213","5","0","0","16","10040206"
"2","10040208","0","0","10040214","4","0","0","2","0","0","15","10040207"
"5","10040211","0","0","10040212","4","0","0","0","0","0","19","10040203"
"6","10040212","0","0","10040213","4","0","0","0","0","0","18","10040211"
"2","10040213","0","0","10040207","4","0","0","3","0","0","17","10040212"
"12","10040214","0","0","10040215","4","0","0","0","0","0","14","10040208"
"2","10040215","0","0","10040216","4","0","0","1","0","0","13","10040214"
"7","10040216","0","0","10040217","4","0","0","10001","0","0","12","10040215"
"2","10040217","0","0","10040218","4","0","0","2","0","0","11","10040216"
"7","10040218","0","0","10040219","4","0","0","10001","0","0","10","10040217"
"3","10040219","0","0","10040220","4","0","0","1","0","0","9","10040218"
"7","10040220","0","0","10040221","4","0","0","10001","0","0","8","10040219"
"6","10040221","0","0","10040222","4","10040226","0","0","0","0","7","10040220"
"7","10040222","0","0","10040223","4","0","0","10001","0","0","6","10040221"
"3","10040223","0","0","10040224","4","0","0","1","0","0","5","10040222"
"7","10040224","0","0","10040225","4","0","10040229","10002","0","0","4","10040223"
"4","10040225","0","0","10040230","4","0","0","0","0","0","3","10040224"
"5","10040226","0","0","10040227","4","0","0","0","0","0","8","10040221"
"14","10040227","0","0","10040228","4","0","0","5","0","0","7","10040226"
"7","10040228","0","0","10040229","4","0","0","10003","0","0","6","10040227"
"3","10040229","0","0","10040224","4","0","0","3","0","0","5","10040228"
"2","10040230","0","0","10040231","4","0","0","3","0","0","2","10040225"
"3","10040231","0","0","10040232","4","0","0","3","0","0","1","10040230"
"13","10040232","0","0","10040233","4","0","0","0","0","0","0","10040231"
"2","10040233","0","0","10040234","4","0","0","1","0","0","66","10040232"
"3","10040234","0","0","10040235","4","0","0","2","0","0","65","10040233"
"2","10040235","0","0","10040236","4","0","0","2","0","0","64","10040234"
"5","10040236","0","0","10040237","4","0","0","0","0","0","63","10040235"
"7","10040237","0","0","10040238","4","10040246","0","10002","0","0","62","10040236"
"12","10040238","0","0","10040239","4","0","0","0","0","0","61","10040237"
"6","10040239","0","0","10040240","4","0","0","0","0","0","60","10040238"
"11","10040240","0","0","10040241","4","0","0","10001","0","0","59","10040239"
"2","10040241","0","0","10040242","4","0","0","1","0","0","58","10040240"
"4","10040242","0","0","10040243","4","0","0","0","0","0","57","10040241"
"5","10040243","0","0","10040244","4","0","10040256","0","0","0","56","10040242"
"3","10040244","0","0","10040245","4","0","0","1","0","0","55","10040243"
"14","10040245","0","0","10040257","4","0","0","2","0","0","54","10040244"
"2","10040246","0","0","10040247","4","0","0","3","0","0","67","10040237"
"2","10040247","0","0","10040248","4","0","0","1","0","0","66","10040246"
"14","10040248","0","0","10040249","4","0","0","6","0","0","65","10040247"
"2","10040249","0","0","10040250","4","0","0","2","0","0","64","10040248"
"2","10040250","0","0","10040251","4","0","0","3","0","0","63","10040249"
"14","10040251","0","0","10040252","4","0","0","3","0","0","62","10040250"
"3","10040252","0","0","10040253","4","0","0","3","0","0","61","10040251"
"14","10040253","0","0","10040254","4","0","0","3","0","0","60","10040252"
"4","10040254","0","0","10040255","4","0","0","0","0","0","59","10040253"
"14","10040255","0","0","10040256","4","0","0","7","0","0","58","10040254"
"2","10040256","0","0","10040243","4","0","0","3","0","0","57","10040255"
"3","10040257","0","0","10040288","4","0","0","1","0","0","53","10040245"
"11","10040288","0","0","10040289","4","10040300","0","10001","0","0","52","10040257"
"2","10040289","0","0","10040290","4","0","0","1","0","0","51","10040288"
"3","10040290","0","0","10040291","4","0","0","1","0","0","50","10040289"
"4","10040291","0","0","10040292","4","0","0","0","0","0","49","10040290"
"2","10040292","0","0","10040293","4","0","0","2","0","0","48","10040291"
"6","10040293","0","0","10040294","4","0","0","0","0","0","47","10040292"
"4","10040294","0","0","10040295","4","0","0","0","0","0","46","10040293"
"7","10040295","0","0","10040296","4","0","0","10002","0","0","45","10040294"
"12","10040296","0","0","10040297","4","0","10040308","0","0","0","44","10040295"
"3","10040297","0","0","10040298","4","0","0","2","0","0","43","10040296"
"4","10040298","0","0","10040299","4","0","0","0","0","0","42","10040297"
"6","10040299","0","0","10040313","4","0","0","0","0","0","41","10040298"
"3","10040300","0","0","10040301","4","0","0","3","0","0","53","10040288"
"2","10040301","0","0","10040302","4","0","0","3","0","0","52","10040300"
"4","10040302","0","0","10040303","4","0","0","0","0","0","51","10040301"
"7","10040303","0","0","10040304","4","0","0","10003","0","0","50","10040302"
"14","10040304","0","0","10040305","4","0","0","4","0","0","49","10040303"
"2","10040305","0","0","10040306","4","0","0","3","0","0","48","10040304"
"7","10040306","0","0","10040307","4","0","0","10003","0","0","47","10040305"
"12","10040307","0","0","10040308","4","0","0","0","0","0","46","10040306"
"2","10040308","0","0","10040296","4","0","0","3","0","0","45","10040307"
"2","10040313","0","0","10040566","4","0","0","2","0","0","40","10040299"
"14","10040316","0","0","10040317","4","0","0","4","0","0","31","10040573"
"4","10040317","0","0","10040318","4","0","0","0","0","0","30","10040316"
"12","10040318","0","0","10040319","4","0","0","0","0","0","29","10040317"
"11","10040319","0","0","10040320","4","0","0","10001","0","0","28","10040318"
"5","10040320","0","0","10040321","4","0","0","0","0","0","27","10040319"
"7","10040321","0","0","10040323","4","0","0","10001","0","0","26","10040320"
"3","10040323","0","0","10040324","4","0","0","2","0","0","25","10040321"
"2","10040324","0","0","10040325","4","0","0","1","0","0","24","10040323"
"14","10040325","0","0","10040326","4","0","0","5","0","0","23","10040324"
"4","10040326","0","0","10040327","4","0","0","0","0","0","22","10040325"
