543b771a2feee9d8f4ca180116228963fbdbd4b05e29f22acb3e619317379700,6184c2a753557e831fadef38606b911b7528aa69ba928e5a8952f883cacf0e3d,ec8630e00e0317fc09b233f09e8d3d5192656a859e8c3e24d2887c27dc8290fd,43a3bd1ef32704547b108e65362acb72d2d2fc2413cd2a375f2a3b17c69e8f39,1741db1c718e9f96f899653f7bbba67ff901930f0b55a275a13c57a7991b8cd0,1fa85ae63e4cd8a7209cb53e64f2890fa8eff27986502d8ec6a898f9a4410e27,66fc924fcdd8ca98f61f49600f6c7df26e62710aed45266eeead5bbc50ba352d,7f10cf02c2888d6fce412ffdd42eb82b36cf5a762952ddc7d617d402dfd39c06,99d497db48a7236c9f6d7993c3732905f00403713cda7e57f5495300e9a89a5e,91d1d5d452876a4643d3bfbc42d939d2f899beded6a2a3d3eae96d6ea9626199,de8ab571e004254d814da6410f188f5d59a09ddd1c46cf453414c60611ec5541
"1009806133","","","","","1009806","","101","1009806085","",""
"122711","1","lsv_idle_normal","lsv_choice","0.2","1009806","0","3","1009806086","0",""
"122911","1","lsv_idle_normal","lsv_choice","0.2","1009806","0","3","1009806087","0",""
"122811","1","lsv_idle_normal","lsv_choice","0.2","1009806","0","3","1009806088","0",""
"0.1","","","0","","1009806","","93","1009806089","",""
"122711","2","0.33","-200","0.2","1009806","-235","2","1009806090","",""
"122911","2","0.33","100","0.2","1009806","-220","2","1009806091","",""
"122811","2","0.33","270","0.2","1009806","-250","2","1009806092","",""
"0.7","","","0","","1009806","","93","1009806093","",""
"122811","","","lsv_talk_memory_dere2","","1009806","1","3","1009806094","0.2",""
"vo_lsv","","0","vo_lsv_0629","","1009806","0","21","1009806095","",""
"122811","1","1","あ～、焼きそば～！","0","1009806","10","11","1009806096","0","0"
"0","","","","","1009806","","91","1009806097","",""
"122811","","","lsv_idle_memory","","1009806","1","3","1009806098","0.2",""
"122911","1","lsv_idle_normal_joyR","lsv_smile2","0.2","1009806","0","3","1009806099","0",""
"vo_lsv","","0","vo_lsv_0630","","1009806","0","21","1009806100","",""
"122911","1","1","おいしいよね～♪","0","1009806","10","11","1009806101","0","0"
"0","","","","","1009806","","91","1009806102","",""
"122711","","","lsv_talk_joy3_dere","","1009806","1","3","1009806103","0.2",""
"vo_lsv","","0","vo_lsv_0631","","1009806","0","21","1009806104","",""
"122711","1","1","あのソースの香り…\n思い出しただけで\nお腹が空いちゃう…！","0","1009806","10","11","1009806105","0","0"
"0","","","","","1009806","","91","1009806106","",""
"122711","","","lsv_idle_joy_dere2","","1009806","1","3","1009806107","0.2",""
"1009806133","","","","","1009806","","101","1009806108","",""
"122711","1","lsv_idle_normal","lsv_choice","0.2","1009806","0","3","1009806109","0",""
"122911","1","lsv_idle_normal","lsv_choice","0.2","1009806","0","3","1009806110","0",""
"122811","1","lsv_idle_normal","lsv_choice","0.2","1009806","0","3","1009806111","0",""
"0.1","","","0","","1009806","","93","1009806112","",""
"122711","2","0.33","-200","0.2","1009806","-235","2","1009806113","",""
"122911","2","0.33","100","0.2","1009806","-220","2","1009806114","",""
"122811","2","0.33","270","0.2","1009806","-250","2","1009806115","",""
"0.7","","","0","","1009806","","93","1009806116","",""
"122811","1","lsv_exactly_joy_loop","lsv_exactly_joy_in","0.2","1009806","0","3","1009806117","0",""
"vo_lsv","","0","vo_lsv_0632","","1009806","0","21","1009806118","",""
"122811","1","1","うんうん、それそれ！\n夏といえば、\nあのシュワシュワだよー♪","0","1009806","10","11","1009806119","0","0"
"0","","","","","1009806","","91","1009806120","",""
"122811","","","lsv_idle_joy","","1009806","1","3","1009806121","0.2",""
"122911","","","lsv_talk_surprise_dere","","1009806","1","3","1009806122","0.2",""
"vo_lsv","","0","vo_lsv_0633","","1009806","0","21","1009806123","",""
"122911","1","1","ミミはシュワシュワが\nやさしいラムネが\nいいな～","0","1009806","10","11","1009806124","0","0"
"0","","","","","1009806","","91","1009806125","",""
"122911","","","lsv_idle_surprise_joy","","1009806","1","3","1009806126","0.2",""
"122711","","","lsv_talk_normal","","1009806","1","3","1009806127","0.2",""
"vo_lsv","","0","vo_lsv_0634","","1009806","0","21","1009806128","",""
"122711","1","1","せっかくだし、\nみんなで飲みにいこっか。\nもっと涼しくなれるかも。","0","1009806","10","11","1009806129","0","0"
"0","","","","","1009806","","91","1009806130","",""
"122711","","","lsv_idle_normal","","1009806","1","3","1009806131","0.2",""
"1009806133","","","","","1009806","","101","1009806132","",""
"0","","","","","1009806","","91","1009806133","",""
"","","","","","1009806","","102","1009806134","",""
"0","","","0.2","","1009806","","22","1009806135","",""
"0.2","","","","","1009806","","93","1009806136","",""
"122711","0","0","10","0","1009806","1","12","1009806137","0","0"
"122711","","","lsv_talk_bitter","","1009806","1","3","1009806138","0.2",""
"3","","","0","","1009806","","93","1009806139","",""
"122711","","","lsv_idle_surprise_talkjoy","","1009806","1","3","1009806140","0.2",""
"122811","0","0","8","0","1009806","1","12","1009806141","0","0"
"122811","","","lsv_talk_memory","","1009806","1","3","1009806142","0.2",""
"3","","","0","","1009806","","93","1009806143","",""
"122811","","","lsv_idle_joy","","1009806","1","3","1009806144","0.2",""
"122911","0","0","6","0","1009806","1","12","1009806145","0","0"
"122911","","","lsv_talk_wish_joy","","1009806","1","3","1009806146","0.2",""
"3","","","0","","1009806","","93","1009806147","",""
"122911","","","lsv_idle_normal_joyR","","1009806","1","3","1009806148","0.2",""
"1009806137","","","","","1009806","","101","1009806149","",""
"333","0","1","1","0","1009806","1","6","1009806150","1",""
"122711","","","1","","1009806","","4","1009806151","",""
"122711","","","lsv_run","","1009806","1","3","1009806152","0.2",""
"122711","0","0.8","-750","","1009806","-235","2","1009806153","",""
"122911","","","0","","1009806","","4","1009806154","",""
"122911","","","lsv_run","","1009806","1","3","1009806155","0.2",""
"122911","0","0.8","750","","1009806","-220","2","1009806156","",""
"122811","","","0","","1009806","","4","1009806157","",""
"122811","","","lsv_run","","1009806","1","3","1009806158","0.2",""
"122811","0","0.8","850","","1009806","-250","2","1009806159","",""
"0.6","","","","","1009806","","93","1009806160","",""
"122711","0","1","1","0","1009806","1","6","1009806161","0.2",""
"122911","0","1","1","0","1009806","1","6","1009806162","0.2",""
"122811","0","1","1","0","1009806","1","6","1009806163","0.2",""
"0","","","","","1009806","","91","1009806164","",""
"1","-235","-650","102011","0","1009807","102","1","1009807001","1.95","lsv_idle_normal"
"1","-220","650","100411","1","1009807","100","1","1009807002","1.95","lsv_idle_normal"
"1","-250","750","103611","1","1009807","101","1","1009807003","1.95","lsv_idle_normal"
"1","0","0","333","0","1009807","0","5","1009807004","1","lsv_white_loop"
"333","0","1","1","0","1009807","1","6","1009807005","0",""
"102011","0","1","1","0","1009807","1","6","1009807006","0",""
"100411","0","1","1","0","1009807","1","6","1009807007","0",""
"103611","0","1","1","0","1009807","1","6","1009807008","0",""
"1","","","0","","1009807","","93","1009807009","",""
"333","0.4","1","1","0","1009807","1","6","1009807010","0.8",""
"102011","","","lsv_walk_joy","","1009807","1","3","1009807011","0.2",""
"102011","0","2","-200","","1009807","-235","2","1009807012","",""
"102011","1","1","1","0","1009807","1","6","1009807013","0.4",""
"100411","","","lsv_walk","","1009807","1","3","1009807014","0.2",""
"100411","0","2","100","","1009807","-220","2","1009807015","",""
"100411","1","1","1","0","1009807","1","6","1009807016","0.4",""
"103611","","","lsv_walk","","1009807","1","3","1009807017","0.2",""
"103611","0","2","270","","1009807","-250","2","1009807018","",""
"103611","1","1","1","0","1009807","1","6","1009807019","0.4",""
"2","","","0","","1009807","","93","1009807020","",""
"102011","","","lsv_idle_wish_joyR","","1009807","1","3","1009807021","0.2",""
"100411","","","lsv_idle_normal","","1009807","1","3","1009807022","0.2",""
"103611","","","lsv_idle_normal","","1009807","1","3","1009807023","0.2",""
"0.6","","","0","","1009807","","93","1009807024","",""
"102011","","","lsv_talk_wish_joy","","1009807","1","3","1009807025","0.2",""
"vo_lsv","","0","vo_lsv_0721","","1009807","0","21","1009807026","",""
"102011","1","1","みゅ～ちゃんも\nプチグリフォンさんも、\nとってもよろこんでたね～♪","0","1009807","10","11","1009807027","0","0"
"0","","","","","1009807","","91","1009807028","",""
"102011","","","lsv_idle_wish_joyR","","1009807","1","3","1009807029","0.2",""
"103611","","","lsv_talk_surprise_talkjoy","","1009807","1","3","1009807030","0.2",""
"vo_lsv","","0","vo_lsv_0722","","1009807","0","21","1009807031","",""
"103611","1","1","みゅ～ちゃんの順応性が\n高いことがわかったのも\n大きな発見だったよ。","0","1009807","10","11","1009807032","0","0"
"0","","","","","1009807","","91","1009807033","",""
"103611","","","lsv_idle_surprise_doya","","1009807","1","3","1009807034","0.2",""
"100411","1","lsv_talk_arm_crossed_loop2","lsv_talk_arm_crossed2","0.2","1009807","0","3","1009807035","0",""
"vo_lsv","","0","vo_lsv_0723","","1009807","0","21","1009807036","",""
"100411","1","1","今まではミソギたちとしか\nお話してなかったから\n気がつかなかったもんね。","0","1009807","10","11","1009807037","0","0"
"0","","","","","1009807","","91","1009807038","",""
"100411","","","lsv_idle_arm_crossed","","1009807","1","3","1009807039","0.2",""
"103611","","","lsv_talk_joy1_normal","","1009807","1","3","1009807040","0.2",""
"vo_lsv","","0","vo_lsv_0724","","1009807","0","21","1009807041","",""
"103611","1","1","やっぱり情報収集のやり方を\n変えて正解だったね。","0","1009807","10","11","1009807042","0","0"
"0","","","","","1009807","","91","1009807043","",""
"103611","","","lsv_idle_normal_suprise1","","1009807","1","3","1009807044","0.2",""
"100411","1","lsv_talk_guts2_loop","lsv_talk_guts2","0.2","1009807","0","3","1009807045","0",""
"vo_lsv","","0","vo_lsv_0725","","1009807","0","21","1009807046","",""
"100411","1","1","あ、そうだ！　ついでに他にも\n変えてみない？　たとえば…\nみゅ～ちゃんのバッグとか！","0","1009807","10","11","1009807047","0","0"
"0","","","","","1009807","","91","1009807048","",""
"100411","","","lsv_idle_normal_joy","","1009807","1","3","1009807049","0.2",""
"102011","","","lsv_talk_joy3","","1009807","1","3","1009807050","0.2",""
"vo_lsv","","0","vo_lsv_0726","","1009807","0","21","1009807051","",""
"102011","1","1","お外を歩くときは、\nいつもキョウカちゃんの\nプールバッグの中だもんね～","0","1009807","10","11","1009807052","0","0"
"0","","","","","1009807","","91","1009807053","",""
"102011","","","lsv_idle_normal_joyR","","1009807","1","3","1009807054","0.2",""
"103611","1","lsv_talk_arm_crossed_loop2","lsv_talk_arm_crossed2","0.2","1009807","0","3","1009807055","0",""
"vo_lsv","","0","vo_lsv_0727","","1009807","0","21","1009807056","",""
"103611","1","1","私は別に平気だけど…\nちょっと狭いかもしれないね。\n…あなたはどう思います？","0","1009807","10","11","1009807057","0","0"
"0","","","","","1009807","","91","1009807058","",""
"103611","","","lsv_idle_arm_crossed","","1009807","1","3","1009807059","0.2",""
"102011","1","lsv_look_idle_normal","lsv_choice","0.2","1009807","0","3","1009807060","0",""
"100411","1","lsv_look_idle_normal","lsv_choice","0.2","1009807","0","3","1009807061","0",""
"103611","1","lsv_look_idle_normal","lsv_choice","0.2","1009807","0","3","1009807062","0",""
"0.1","","","0","","1009807","","93","1009807063","",""
"102011","2","0.33","-452","0.2","1009807","-235","2","1009807064","",""
"100411","2","0.33","420","0.2","1009807","-220","2","1009807065","",""
"103611","2","0.33","545","0.2","1009807","-250","2","1009807066","",""
"0","","","0","","1009807","1","22","1009807067","0.2",""
"プールバッグのままで。","","","1009807071","","1009807","0","103","1009807068","",""
"バスケットがいいかも。","","","1009807095","","1009807","0","103","1009807069","",""
"リュックサックはどう？","","","1009807119","","1009807","0","103","1009807070","",""
"102011","1","lsv_idle_normal","lsv_choice","0.2","1009807","0","3","1009807071","0",""
"100411","1","lsv_idle_normal","lsv_choice","0.2","1009807","0","3","1009807072","0",""
"103611","1","lsv_look_idle_normal","lsv_choice","0.2","1009807","0","3","1009807073","0",""
"0.1","","","0","","1009807","","93","1009807074","",""
"102011","2","0.33","-200","0.2","1009807","-235","2","1009807075","",""
"100411","2","0.33","100","0.2","1009807","-220","2","1009807076","",""
"103611","2","0.33","270","0.2","1009807","-250","2","1009807077","",""
"0.7","","","0","","1009807","","93","1009807078","",""
"103611","","","lsv_look_idle_sad","","1009807","1","3","1009807079","0.2",""
"vo_lsv","","0","vo_lsv_0728","","1009807","0","21","1009807080","",""
"103611","1","1","そ、そうですか？\nまあ、あなたがそういうなら…\nこのままでいいのかも。","0","1009807","10","11","1009807081","0","0"
"0","","","","","1009807","","91","1009807082","",""
"103611","","","lsv_idle_normal","","1009807","1","3","1009807083","0.2",""
"100411","","","lsv_talk_wish_surprise","","1009807","1","3","1009807084","0.2",""
"vo_lsv","","0","vo_lsv_0729","","1009807","0","21","1009807085","",""
"100411","1","1","確かに、みゅ～ちゃんは夜も\nプールバッグで寝てるもんね。\n変えない方がいっか。","0","1009807","10","11","1009807086","0","0"
"0","","","","","1009807","","91","1009807087","",""
"100411","","","lsv_idle_wish","","1009807","1","3","1009807088","0.2",""
"102011","","","lsv_talk_normal","","1009807","1","3","1009807089","0.2",""
"vo_lsv","","0","vo_lsv_0730","","1009807","0","21","1009807090","",""
"102011","1","1","あと抱っこするときは、\nかわりばんこにするのもね♪","0","1009807","10","11","1009807091","0","0"
"0","","","","","1009807","","91","1009807092","",""
"102011","","","lsv_idle_normal","","1009807","1","3","1009807093","0.2",""
"1009807143","","","","","1009807","","101","1009807094","",""
"102011","1","lsv_idle_normal","lsv_choice","0.2","1009807","0","3","1009807095","0",""
"100411","1","lsv_idle_normal","lsv_choice","0.2","1009807","0","3","1009807096","0",""
"103611","1","lsv_idle_normal","lsv_choice","0.2","1009807","0","3","1009807097","0",""
"0.1","","","0","","1009807","","93","1009807098","",""
"102011","2","0.33","-200","0.2","1009807","-235","2","1009807099","",""
"100411","2","0.33","100","0.2","1009807","-220","2","1009807100","",""
"103611","2","0.33","270","0.2","1009807","-250","2","1009807101","",""
"0.7","","","0","","1009807","","93","1009807102","",""
"102011","","","lsv_talk_surprise_talkjoy","","1009807","1","3","1009807103","0.2",""
"vo_lsv","","0","vo_lsv_0731","","1009807","0","21","1009807104","",""
"102011","1","1","バスケットなら\nゆりかごみたいになって\nみゅ～ちゃんも気持ちいいかも♪","0","1009807","10","11","1009807105","0","0"
"0","","","","","1009807","","91","1009807106","",""
"102011","","","lsv_idle_surprise_joy","","1009807","1","3","1009807107","0.2",""
"103611","","","lsv_talk_sad","","1009807","1","3","1009807108","0.2",""
"vo_lsv","","0","vo_lsv_0732","","1009807","0","21","1009807109","",""
"103611","1","1","うーん…ちゃんと持たないと\nユラユラ揺れすぎて\n酔っちゃうかもしれないよ？","0","1009807","10","11","1009807110","0","0"
"0","","","","","1009807","","91","1009807111","",""
"103611","","","lsv_idle_sad_normal","","1009807","1","3","1009807112","0.2",""
"100411","1","lsv_talk_cool_joy_loop","lsv_talk_cool_joy","0.2","1009807","0","3","1009807113","0",""
"vo_lsv","","0","vo_lsv_0733","","1009807","0","21","1009807114","",""
"100411","1","1","試すだけ試してみようよ。\n気に入らないみたいなら、\nプールバッグのままでいいし♪","0","1009807","10","11","1009807115","0","0"
"0","","","","","1009807","","91","1009807116","",""
"100411","","","lsv_idle_cool","","1009807","1","3","1009807117","0.2",""
"1009807143","","","","","1009807","","101","1009807118","",""
"102011","1","lsv_idle_normal","lsv_choice","0.2","1009807","0","3","1009807119","0",""
"100411","1","lsv_idle_normal","lsv_choice","0.2","1009807","0","3","1009807120","0",""
