f29d75dfdf0c94001954daecc5ecf830cd764ffc6890ccd5b54305e185c34c46,d9d4bd00328ee2ad5da97aa5cc0100ac9050c5acd90b4277bfd495fa3df486e9,88d2c1c218dcb445069ac86c4ced6b2894e1424312b6e2790e43f179d8eff48e,89324cf8187b433962c7b13445aa7d184a77c9c8d9252e672e27d17f6373ca47,f638898767c77d601dac359a4c4e8aad1d01c039a8b54545390500b71c791007,88b33eb976dacee09c09738ba92041648a636fa96313df4ae87f49d7fe1a8aa6,1009dc30d72f244f92fdf752d3ec3514f0948561860a7a36fd34d7df0929be9d,6fc12ae0839a8e79087b742c9d9dc8f6ade9d31577cde838f95c35a86c8b94b5,dfed8d2f0ae23cb1c12892e3777c9580912e4c1a5ef08ecb20c7a07ff266856d,b4da95c358d605b9031685e6905fd0a43508c1ead40521b77b955a46171ec5df,70fef67f17fcdfcc7d2b06b281f9678ae0f5771b5ee868bc603e8ce2b7add02d,1227af9470a0b8af1b2c1706f53237a4df38f15b8325aae612438075bb3fe2a7,760b563458c89ef8a08177ade46deca8e6231f18a196929d1922de31801d7a13,61a9b7c274d03f7a98f32015990420244483e646beba025d0987b01d3eb63d4b,999480dfa93b2ac62929586a5006ceec2c96fccc64b4b68a899697079c68197a,58d6557e523249375253dcc8e82f08f35f04f91ebf72b05346863b66d2590fe5,495cd313d3966ca3e8e21fb4781f37089c1af8fc936ed2ba1b924073607e06df,06bfbedbae99d8d0fe8e8599a12ca7388e951069935e68ad37dad26f56b232dd,88109d38ac7fed1888bb002bcc4dd08f3f7ce1a966281b077b522d86f90e689a
"87","26","1972","27","15","190","0","0","0","80","67","0","18749","108101","7610","0","15","285","2670"
"87","26","2003","28","15","195","0","0","0","80","67","0","20947","108101","7760","0","15","290","2670"
"87","26","2036","29","15","200","0","0","0","80","67","0","23273","108101","8230","0","15","295","2670"
"87","26","2071","30","15","215","0","0","0","80","67","0","25653","108101","8640","0","15","310","2670"
"87","26","2106","31","15","215","0","0","0","80","67","0","28264","108101","9315","0","15","310","2670"
"87","26","2141","32","15","221","0","0","0","80","67","0","30985","108101","9475","0","15","316","2670"
"87","26","2175","33","15","221","0","0","0","80","67","0","33802","108101","10170","0","15","316","2670"
"87","26","2208","34","15","236","0","0","0","80","67","0","36686","108101","10710","0","15","331","2670"
"87","26","2241","35","15","236","0","0","0","80","67","0","39849","108101","11415","0","15","331","2670"
"87","26","2274","36","15","252","0","0","0","80","67","0","42982","108101","11955","0","15","347","2670"
"0","0","0","2","0","0","0","0","0","10","0","0","19","108201","65","0","1","1","50"
"0","0","0","3","0","0","0","0","0","30","0","0","74","108201","185","0","2","3","75"
"0","0","0","4","0","2","0","0","0","65","0","0","175","108201","365","0","4","6","215"
"0","0","0","5","0","4","0","0","0","115","5","0","330","108201","635","0","7","10","375"
"0","0","0","6","3","5","0","0","0","145","5","0","556","108201","985","0","11","15","675"
"0","0","0","7","6","7","0","0","0","170","5","0","819","108201","1305","0","15","21","1515"
"0","9","10","8","9","14","0","0","0","195","5","0","1118","108201","1935","0","15","30","2075"
"0","23","40","9","9","19","0","0","0","195","5","5","1483","108201","2350","0","22","45","2075"
"0","37","100","10","9","27","0","0","0","195","15","10","1965","108201","2550","0","22","50","2075"
"3","37","148","11","9","38","0","0","0","195","35","10","2412","108201","2950","0","27","53","2075"
"36","37","188","12","9","43","0","0","0","195","45","10","2852","108201","3120","0","34","57","2075"
"56","37","241","13","9","51","0","0","0","220","45","10","3326","108201","3370","0","34","70","2075"
"59","37","308","14","9","65","0","0","0","245","45","10","3816","108201","3530","0","36","88","2075"
"59","37","416","15","9","78","0","0","0","245","45","10","4392","108201","3530","0","38","101","2075"
"67","37","545","16","9","90","0","0","0","245","45","10","4993","108201","3530","0","38","112","2075"
"75","37","661","17","9","99","0","0","0","245","45","10","5632","108201","3580","0","38","128","2075"
"75","37","798","18","9","115","0","0","0","245","45","10","6303","108201","3630","0","40","146","2075"
"75","37","928","19","9","128","0","0","0","245","45","10","7117","108201","3725","0","42","160","2075"
"75","37","1019","20","9","138","0","0","0","245","45","10","8045","108201","3920","0","42","178","2075"
"75","37","1114","21","9","150","0","0","0","245","45","10","9019","108201","4230","0","42","201","2075"
"75","37","1198","22","9","169","0","0","0","245","45","10","10140","108201","4440","0","42","227","2075"
"75","37","1239","23","9","190","0","0","0","245","45","10","11484","108201","4530","0","42","247","2075"
"75","37","1268","24","9","198","0","0","0","245","45","10","13027","108201","5145","0","42","252","2075"
"75","37","1301","25","9","207","0","0","0","245","45","10","14728","108201","5670","0","42","258","2075"
"75","37","1325","26","9","236","0","0","0","245","45","10","16313","108201","7015","0","42","279","2075"
"75","37","1343","27","9","272","0","0","0","245","45","10","17742","108201","10170","0","42","306","2075"
"75","37","1368","28","9","303","0","0","0","245","45","10","19260","108201","13855","0","42","333","2075"
"75","37","1401","29","9","323","0","0","0","245","45","10","21196","108201","16050","0","42","353","2075"
"75","37","1444","30","9","338","0","0","0","245","45","10","23534","108201","16370","0","42","368","2075"
"75","37","1487","31","9","348","0","0","0","245","45","10","26008","108201","16895","0","42","378","2075"
"75","37","1529","32","9","358","0","0","0","245","45","10","28592","108201","17420","0","42","388","2075"
"75","37","1577","33","9","379","0","0","0","245","45","10","31267","108201","17420","0","42","409","2075"
"75","37","1623","34","9","401","0","0","0","245","45","10","34096","108201","17420","0","42","431","2075"
"75","37","1669","35","9","423","0","0","0","245","45","10","37053","108201","17420","0","42","453","2075"
"75","37","1715","36","9","446","0","0","0","245","45","10","40110","108201","17420","0","42","476","2075"
"0","0","0","2","0","3","0","0","0","0","0","0","0","108301","55","26","0","0","50"
"0","0","0","3","0","7","0","0","0","0","0","0","0","108301","150","94","0","0","100"
"0","0","0","4","0","14","0","0","0","0","10","0","0","108301","270","214","0","2","100"
"0","0","0","5","0","25","0","0","0","25","10","0","0","108301","360","415","0","2","100"
"0","0","0","6","0","38","0","0","0","75","10","0","0","108301","710","644","0","4","100"
"0","0","0","7","0","52","0","0","0","110","15","0","0","108301","1305","904","0","8","100"
"0","4","0","8","1","72","0","0","0","145","30","0","0","108301","1905","1165","0","15","100"
"0","9","0","9","2","93","5","0","0","145","35","0","0","108301","2710","1435","0","31","100"
"0","14","0","10","3","108","33","0","0","165","35","0","0","108301","3150","1817","0","39","320"
"0","14","0","11","4","131","58","0","0","181","38","3","0","108301","3750","2145","0","53","620"
"0","17","0","12","4","149","95","0","0","201","48","11","0","108301","4110","2503","0","64","620"
"0","19","0","13","4","167","147","0","0","221","48","11","0","108301","4550","2906","0","82","720"
"0","21","0","14","4","192","201","0","0","243","50","11","0","108301","4610","3314","0","104","840"
"0","23","0","15","4","220","243","0","0","253","54","13","0","108301","4700","3733","0","128","840"
"0","25","0","16","4","252","273","0","0","273","54","13","0","108301","4770","4183","0","153","940"
"0","25","0","17","4","282","300","0","0","318","54","13","0","108301","4890","4674","0","181","940"
"0","25","0","18","4","317","366","0","0","333","54","13","0","108301","4950","5205","3","206","940"
"0","25","0","19","4","356","452","0","0","333","54","13","0","108301","5075","5800","3","236","940"
"0","25","0","20","4","386","568","0","0","333","54","13","0","108301","5200","6515","3","263","1035"
"0","25","0","21","4","418","704","0","0","333","54","13","0","108301","5410","7270","3","293","1135"
"0","25","0","22","4","461","833","0","0","333","54","13","0","108301","6040","8076","3","331","1135"
"0","25","0","23","4","515","915","0","0","333","54","13","0","108301","7075","8968","3","375","1135"
"0","25","0","24","4","568","993","0","0","333","54","13","0","108301","7910","9973","3","425","1135"
"0","25","0","25","4","616","1052","0","0","333","54","13","0","108301","8370","11248","3","470","1135"
"0","25","0","26","4","659","1084","0","0","333","54","13","0","108301","9125","12724","3","508","1135"
"0","25","0","27","4","702","1103","0","0","333","54","13","0","108301","10040","14304","3","546","1135"
"0","25","0","28","4","742","1122","0","0","333","54","13","0","108301","10585","16070","3","584","1135"
"0","25","0","29","4","779","1142","0","0","333","54","13","0","108301","11665","17960","3","621","1135"
"0","25","0","30","4","817","1162","0","0","333","54","13","0","108301","12900","19967","3","659","1135"
"0","25","0","31","4","856","1182","0","0","333","54","13","0","108301","14215","22064","3","698","1135"
"0","25","0","32","4","896","1202","0","0","333","54","13","0","108301","15610","24252","3","738","1135"
"0","25","0","33","4","937","1221","0","0","333","54","13","0","108301","17120","26562","3","779","1135"
"0","25","0","34","4","978","1240","0","0","333","54","13","0","108301","19300","28961","3","820","1135"
"0","25","0","35","4","1020","1259","0","0","333","54","13","0","108301","21220","31507","3","862","1135"
"0","25","0","36","4","1062","1278","0","0","333","54","13","0","108301","22810","34200","3","904","1135"
"0","0","0","2","0","3","0","0","0","0","0","0","0","108401","55","26","0","0","50"
"0","0","0","3","0","9","0","0","0","0","0","0","0","108401","150","84","0","0","100"
"0","0","0","4","0","18","0","0","0","5","10","0","0","108401","270","186","0","2","125"
"0","0","0","5","0","34","0","0","0","15","10","0","0","108401","450","363","0","2","125"
"0","0","0","6","0","50","0","0","0","40","25","0","0","108401","800","566","0","7","125"
"0","0","0","7","0","64","0","0","0","110","30","0","0","108401","1160","834","0","9","125"
"0","4","0","8","0","88","0","0","0","145","60","0","0","108401","1760","1070","0","16","125"
"0","9","0","9","0","115","0","0","0","145","95","5","0","108401","2295","1334","0","27","125"
"0","14","0","10","0","137","11","0","0","160","105","10","0","108401","2985","1625","0","41","225"
"0","14","0","11","0","163","29","0","0","176","119","10","0","108401","3405","1996","0","46","765"
"0","17","0","12","0","182","54","0","0","202","125","17","0","108401","3565","2411","0","53","885"
"0","17","0","13","0","212","70","0","0","224","127","22","0","108401","3725","2751","0","79","1005"
"0","17","0","14","0","249","80","0","0","236","131","24","0","108401","3985","3091","0","107","1125"
"0","17","0","15","0","283","94","0","0","236","140","24","0","108401","4185","3487","0","134","1345"
"0","17","0","16","0","314","110","0","0","236","146","24","0","108401","4415","3933","0","164","1345"
"0","17","0","17","0","353","130","0","0","251","147","24","0","108401","4545","4384","3","192","1345"
"0","17","0","18","0","399","145","0","0","276","147","24","0","108401","4890","4832","3","228","1345"
"0","17","0","19","0","451","170","0","0","276","147","24","0","108401","5535","5303","3","269","1440"
"0","17","0","20","0","498","206","0","0","276","147","24","0","108401","6120","5892","3","311","1440"
"0","17","0","21","0","560","241","0","0","276","147","24","0","108401","6705","6468","3","360","1440"
"0","17","0","22","0","622","277","0","0","276","147","24","0","108401","7910","7132","3","412","1540"
"0","17","0","23","0","688","307","0","0","276","147","24","0","108401","9370","7892","3","471","1540"
"0","17","0","24","0","763","307","0","0","276","147","24","0","108401","10895","8733","3","532","1540"
"0","17","0","25","0","824","332","0","0","276","147","24","0","108401","12190","9839","3","586","1540"
"0","17","0","26","0","873","359","0","0","276","147","24","0","108401","13185","11236","3","629","1540"
"0","17","0","27","0","917","376","0","0","276","147","24","0","108401","14300","12776","3","670","1540"
"0","17","0","28","0","961","393","0","0","276","147","24","0","108401","15520","14422","3","713","1540"
"0","17","0","29","0","1009","410","0","0","276","147","24","0","108401","16895","16170","3","761","1540"
"0","17","0","30","0","1060","428","0","0","276","147","24","0","108401","18350","18025","3","812","1540"
"0","17","0","31","0","1112","446","0","0","276","147","24","0","108401","19885","19970","3","864","1540"
"0","17","0","32","0","1165","464","0","0","276","147","24","0","108401","21495","22005","3","917","1540"
"0","17","0","33","0","1219","482","0","0","276","147","24","0","108401","23275","24156","3","971","1540"
"0","17","0","34","0","1275","499","0","0","276","147","24","0","108401","25295","26423","3","1027","1540"
"0","17","0","35","0","1331","516","0","0","276","147","24","0","108401","27485","28801","3","1083","1540"
"0","17","0","36","0","1388","533","0","0","276","147","24","0","108401","29845","31261","3","1140","1540"
"0","0","0","2","0","0","0","0","0","0","0","0","17","108501","65","0","1","3","75"
"0","0","0","3","0","0","0","0","0","0","0","0","55","108501","205","0","3","9","125"
"0","0","0","4","0","1","0","0","0","5","0","0","165","108501","490","0","3","16","155"
"0","0","0","5","0","6","0","0","0","5","0","0","275","108501","1185","0","3","33","155"
"0","0","0","6","0","11","0","0","0","5","0","0","492","108501","1805","0","7","41","245"
"0","0","0","7","0","24","0","0","0","5","0","0","680","108501","2780","0","7","61","245"
"0","0","0","8","4","43","0","0","0","5","0","0","869","108501","3665","0","7","85","245"
"0","5","5","9","4","60","0","0","0","30","0","0","1065","108501","4805","10","7","110","245"
"0","13","10","10","4","88","0","0","0","30","15","0","1230","108501","5755","20","12","137","245"
"0","16","20","11","4","116","0","0","0","30","35","0","1446","108501","6555","20","17","163","245"
"0","19","30","12","4","140","0","0","0","30","55","0","1706","108501","7055","20","24","193","345"
"0","19","30","13","4","174","0","0","0","30","57","0","1954","108501","7475","20","30","234","445"
"0","19","40","14","6","210","0","0","0","30","59","2","2243","108501","7675","20","30","278","445"
"3","19","40","15","8","252","0","0","0","30","59","4","2557","108501","7745","20","30","318","545"
"3","19","40","16","8","292","0","0","0","30","59","4","2895","108501","8045","20","32","360","695"
"3","19","40","17","8","334","0","0","0","30","59","4","3161","108501","8730","20","35","416","745"
"3","19","40","18","8","380","0","0","0","30","59","4","3499","108501","9325","20","38","472","745"
"3","19","40","19","8","432","0","0","0","45","59","4","3898","108501","9720","20","38","536","840"
"3","19","50","20","8","489","0","0","0","80","59","4","4313","108501","10100","20","38","607","935"
"3","19","60","21","8","558","0","0","0","120","59","4","4749","108501","10620","20","38","678","935"
"3","19","60","22","8","637","0","0","0","160","59","4","5199","108501","11600","20","38","763","935"
"3","19","60","23","8","726","0","0","0","180","59","4","5675","108501","12685","20","38","867","935"
"3","19","60","24","8","819","0","0","0","180","59","4","6242","108501","13515","20","38","980","935"
"3","19","60","25","8","911","0","0","0","180","59","4","6906","108501","14825","20","38","1096","935"
"3","19","69","26","8","997","0","0","0","180","59","4","7845","108501","16190","20","38","1190","935"
"3","19","87","27","8","1072","0","0","0","180","59","4","9095","108501","17190","20","38","1262","935"
"3","19","96","28","8","1153","0","0","0","180","59","4","10174","108501","20230","20","38","1343","935"
"3","19","96","29","8","1246","0","0","0","180","59","4","11041","108501","25590","20","38","1436","935"
"3","19","96","30","8","1344","0","0","0","180","59","4","11945","108501","31465","20","38","1534","935"
"3","19","96","31","8","1446","0","0","0","180","59","4","12886","108501","37630","20","38","1636","935"
"3","19","96","32","8","1551","0","0","0","180","59","4","13865","108501","44165","20","38","1741","935"
"3","19","96","33","8","1658","0","0","0","180","59","4","14900","108501","51315","20","38","1848","935"
"3","19","96","34","8","1767","0","0","0","180","59","4","15991","108501","59245","20","38","1957","935"
