2e0b608d628f488b2012209437506e324eba1a35d369aabb4b25fac8c2fa3986,7ee93d7e2ce6afcf9d59178dea37a56f86b541fb1aae0192b4723d28c6825c70,db0ff54d106463fdb1150d477931afe7467b956c7c96cbc5b642dcb7e58d5ce1,9085580220c69b4701d8310e83fe9d2b13589bda36af6886763ac1ba1117cedc,eb18874a7fb7104a2eab00af8e6574baf58fdd133865c5e19a6447faa44da795,f6e9133d4bb3177b592913a51d20ead826d2c8edddbfd441fa41dc5713fbb3f7,9cae5657ecdfce6206b0c2cb5e99281236835d3d1c3c060e2bc03561e4c648b9,6dcab7328ba8f528a9df203b22688d1a48cff58a85252eed16e390cafa5f655e,9b9ef1e05b2ebd5cd6aa14e0ab9d3ba3274dde7872e0f2dad73eef29c323356d,53a994db0fad0660c1ce1322a59851633a5939513b5f5a9490fef1b76f5b30ef,0d76bb079dd4b5a56e7c1f48ff63ca28be931891c131b8471137989de8ce7352,e8d0045342c3e9acaa45f815ad130d1ed6d7071685aa6a4415ab5d233a50daac,0cedaf78a7ed542e190e493ebac2ad387223e9339204ea7f954dfc47a9cffb77,2a73dec04d9922afe3074e1a05416d378e569bfdcb509fcc9b182b97634fd1da,619b08d1e9fd776dfd3258f6dd3be2e1048031c0419a7cdfff1dab7a1bf3c55a,5c6c64bf16d74cbf7a33839f1aef09c509e613ed5271dca9f5bc6d8780c4ac2b,00d8102943718c2e0996a92a2faafee94fa4c24eecb7ee1a2278b56f7b6d106d,8dc1d99977c4854e4d29072be62d7343f6d2ddfe284aa01fe61fc449a136f283,2281dcb8f8ebbb3b8484d262f7aa239a89fc4f97ea07b8f6edf97d00724c10a8,7a6db66f97d3b52eca11a702f8700712871203f467632bdeed194926d4943ebd,8b9770dc46118d2ccde8befff1a21404f25eccdbd5da84c23cb2ea98cc4d9b7f,fe3061a946c464393c637dcdc2d237c5575d6dcc29b3e75b328f18a7c6e325db,f2c282fd15a950e1ffafa77c25d07bd32d0490296791946a0c5cb35394c579e7,28c6f33170e7ff08defb238c7178dabaa51379858fc11b5bf2eed498479cced2,ccf89dcf161d56969647c5e30c6e9aad54928476686c56ef0a9c8ca6fbab5d1f,024dcef0ce60489e1be1a028ec20d031ca9056f3b962963d1477096731b3cbe6,443cd11a7e09d545491ff22d02ebf30751e84346e770e596c2bbf8d506ec11b5,cde06edc921b98bc794f936f2f4660be2a646283444d6fdcdecb2f670977af88,161aebe8224dc108ab3b31302897ff22bb078a95e280dd5f578172cdc801624c,d9c87079688c236b5f18af8091dc477bc27535b2a2a02be30da0955a16b22e1b,3e48b2e0fc9234f427f463a329b0eee7f7d00162d64cb816058b80a8d25ff0f1,113c033bc1c53737280e87017e7f2b9a68caee88442a750a461ab62e29770a1e,9ebfea2f1edd5f7a2632041c7a17530fa2411849c1f94be21e2faa960dabc4de,cf3dd961cce2f7e3ecd6645e64dbec0902e963a321cbc69c90d93d177ce6ce61,d17c2181d82325fbb86a2f3d34dbe4547ae0f45783a29cab7b527ca8431c3a58,4a4940a586044183ea113e28a03a20e596c3478d74444656e8e22d39d9ff7596,15ac768e1bb7c9a827da0d136b0be0c090a746de0948229bc7b7a700076bc0ec,88a2b804ca4ea3c60f8c43937da403c5bc8b4b5fe28394943c36a2d302b3c4be,60304b30bff6288aa9746929a8c97b8676ed7107d5b45ee8a28b9f6cfc477030
"47","0","0","0","0","0","20000","338.4","30","0.35","0","107801","2.46","0","0","0","0","31078","0","0","0.3","7.94","0","0","0","0","2","2.18","0","0","0","0","0","0","0","0","0","57.14","0"
"62.66","0","0","0","0","0","30000","394.8","100","0.46","0","107801","2.87","0","0","0","0","31078","0","0","0.4","10.58","0","0","0","0","3","2.55","0","0","0","0","0","0","0","0","0","66.67","0"
"78.33","0","0","0","0","0","40000","451.2","120","0.58","0","107801","3.28","0","0","0","0","31078","0","0","0.5","13.23","0","0","0","0","4","2.91","0","0","0","0","0","0","0","0","0","76.19","0"
"93.99","0","0","0","0","0","50000","507.6","150","0.69","0","107801","3.69","0","0","0","0","31078","0","0","0.6","15.87","0","0","0","0","5","3.28","0","0","0","0","0","0","0","0","0","85.72","0"
"150.4","0","0","0","0","0","0","592.2","0","1.1","0","107801","5.17","0","0","0","1","31078","0","0","0.96","25.39","0","10","75","0","6","4.59","0","0","0","0","0","0","0","0","0","2430","0"
"40.04","0","0","0","0","0","10000","360.3","15","0.24","0","107901","2.16","0","15","0","0","31079","0","0","0.34","0","0","0","0","0","1","3.08","0","53.54","0","0","0","0","5.95","0","0","0","0"
"60.06","0","0","0","0","0","20000","432.4","30","0.36","0","107901","2.59","0","15","0","0","31079","0","0","0.51","0","0","0","0","0","2","3.7","0","64.25","0","0","0","0","8.93","0","0","0","0"
"80.08","0","0","0","0","0","30000","504.4","100","0.48","0","107901","3.02","0","15","0","0","31079","0","0","0.68","0","0","0","0","0","3","4.31","0","74.96","0","0","0","0","11.9","0","0","0","0"
"100.1","0","0","0","0","0","40000","576.5","120","0.6","0","107901","3.46","0","15","0","0","31079","0","0","0.85","0","0","0","0","0","4","4.93","0","85.66","0","0","0","0","14.88","0","0","0","0"
"120.2","0","0","0","0","0","50000","648.5","150","0.72","0","107901","3.89","0","15","0","0","31079","0","0","1.02","0","0","0","0","0","5","5.54","0","96.37","0","0","0","0","17.85","0","0","0","0"
"35.97","0","0","0","0","0","10000","323.8","15","0.3","0","108001","2.73","0","10","0","0","31080","0","0","0.27","0","0","0","0","0","1","2.39","0","51.38","0","0","0","0","5.71","0","0","0","0"
"53.96","0","0","0","0","0","20000","388.6","30","0.45","0","108001","3.28","0","10","0","0","31080","0","0","0.41","0","0","0","0","0","2","2.87","0","61.66","0","0","0","0","8.57","0","0","0","0"
"71.94","0","0","0","0","0","30000","453.3","100","0.6","0","108001","3.82","0","10","0","0","31080","0","0","0.54","0","0","0","0","0","3","3.35","0","71.93","0","0","0","0","11.42","0","0","0","0"
"89.93","0","0","0","0","0","40000","518.1","120","0.75","0","108001","4.37","0","10","0","0","31080","0","0","0.68","0","0","0","0","0","4","3.82","0","82.21","0","0","0","0","14.28","0","0","0","0"
"108","0","0","0","0","0","50000","582.8","150","0.9","0","108001","4.91","0","10","0","0","31080","0","0","0.81","0","0","0","0","0","5","4.3","0","92.48","0","0","0","0","17.13","0","0","0","0"
"35.97","0","0","0","0","0","10000","323.8","15","0.32","0","108101","2.85","0","15","0","0","31081","0","0","0.22","0","0","0","0","0","1","1.94","0","52.97","0","0","0","0","5.89","0","0","0","0"
"53.96","0","0","0","0","0","20000","388.6","30","0.48","0","108101","3.42","0","15","0","0","31081","0","0","0.33","0","0","0","0","0","2","2.33","0","63.56","0","0","0","0","8.84","0","0","0","0"
"71.94","0","0","0","0","0","30000","453.3","100","0.64","0","108101","3.99","0","15","0","0","31081","0","0","0.44","0","0","0","0","0","3","2.72","0","74.16","0","0","0","0","11.78","0","0","0","0"
"89.93","0","0","0","0","0","40000","518.1","120","0.8","0","108101","4.56","0","15","0","0","31081","0","0","0.55","0","0","0","0","0","4","3.1","0","84.75","0","0","0","0","14.73","0","0","0","0"
"108","0","0","0","0","0","50000","582.8","150","0.96","0","108101","5.13","0","15","0","0","31081","0","0","0.66","0","0","0","0","0","5","3.49","0","95.35","0","0","0","0","17.67","0","0","0","0"
"37.06","0","0","0","0","0","10000","333.6","15","0.28","0","108201","2.51","0","20","0","0","31082","0","0","0.25","0","0","0","0","0","1","2.28","0","51.95","0","0","0","0","5.77","0","0","0","0"
"55.59","0","0","0","0","0","20000","400.3","30","0.42","0","108201","3.01","0","20","0","0","31082","0","0","0.38","0","0","0","0","0","2","2.74","0","62.34","0","0","0","0","8.66","0","0","0","0"
"74.12","0","0","0","0","0","30000","467","100","0.56","0","108201","3.51","0","20","0","0","31082","0","0","0.5","0","0","0","0","0","3","3.19","0","72.73","0","0","0","0","11.54","0","0","0","0"
"92.65","0","0","0","0","0","40000","533.8","120","0.7","0","108201","4.02","0","20","0","0","31082","0","0","0.63","0","0","0","0","0","4","3.65","0","83.12","0","0","0","0","14.43","0","0","0","0"
"111.2","0","0","0","0","0","50000","600.5","150","0.84","0","108201","4.52","0","20","0","0","31082","0","0","0.75","0","0","0","0","0","5","4.1","0","93.51","0","0","0","0","17.31","0","0","0","0"
"33.85","0","0","0","0","0","10000","304.7","15","0.24","0","108301","2.16","0","0","0","0","31083","0","0","0.23","5.01","0","0","0","0","1","2.05","0","0","0","0","0","0","0","0","0","45.11","0"
"50.77","0","0","0","0","0","20000","365.6","30","0.36","0","108301","2.59","0","0","0","0","31083","0","0","0.34","7.51","0","0","0","0","2","2.46","0","0","0","0","0","0","0","0","0","54.13","0"
"67.7","0","0","0","0","0","30000","426.5","100","0.48","0","108301","3.02","0","0","0","0","31083","0","0","0.46","10.02","0","0","0","0","3","2.87","0","0","0","0","0","0","0","0","0","63.15","0"
"84.62","0","0","0","0","0","40000","487.4","120","0.6","0","108301","3.45","0","0","0","0","31083","0","0","0.57","12.52","0","0","0","0","4","3.28","0","0","0","0","0","0","0","0","0","72.17","0"
"101.6","0","0","0","0","0","50000","548.4","150","0.72","0","108301","3.88","0","0","0","0","31083","0","0","0.69","15.03","0","0","0","0","5","3.69","0","0","0","0","0","0","0","0","0","81.19","0"
"34.18","0","0","0","0","0","10000","307.6","15","0.28","0","108401","2.51","0","0","0","0","31084","0","0","0.25","4.49","0","0","0","0","1","2.28","0","0","0","0","0","0","0","0","0","40.44","0"
"51.27","0","0","0","0","0","20000","369.1","30","0.42","0","108401","3.01","0","0","0","0","31084","0","0","0.38","6.74","0","0","0","0","2","2.74","0","0","0","0","0","0","0","0","0","48.53","0"
"68.36","0","0","0","0","0","30000","430.6","100","0.56","0","108401","3.51","0","0","0","0","31084","0","0","0.5","8.98","0","0","0","0","3","3.19","0","0","0","0","0","0","0","0","0","56.62","0"
"85.45","0","0","0","0","0","40000","492.2","120","0.7","0","108401","4.02","0","0","0","0","31084","0","0","0.63","11.23","0","0","0","0","4","3.65","0","0","0","0","0","0","0","0","0","64.7","0"
"102.6","0","0","0","0","0","50000","553.7","150","0.84","0","108401","4.52","0","0","0","0","31084","0","0","0.75","13.47","0","0","0","0","5","4.1","0","0","0","0","0","0","0","0","0","72.79","0"
"50.48","0","0","0","0","0","10000","454.3","15","0.29","0","108501","2.62","0","5","0","0","31085","0","0","0.27","0","0","0","0","0","1","2.39","0","44.09","0","0","0","0","4.9","0","0","0","0"
"75.72","0","0","0","0","0","20000","545.2","30","0.44","0","108501","3.14","0","5","0","0","31085","0","0","0.41","0","0","0","0","0","2","2.87","0","52.91","0","0","0","0","7.35","0","0","0","0"
"101","0","0","0","0","0","30000","636","100","0.58","0","108501","3.67","0","5","0","0","31085","0","0","0.54","0","0","0","0","0","3","3.35","0","61.73","0","0","0","0","9.8","0","0","0","0"
"126.2","0","0","0","0","0","40000","726.9","120","0.73","0","108501","4.19","0","5","0","0","31085","0","0","0.68","0","0","0","0","0","4","3.82","0","70.54","0","0","0","0","12.25","0","0","0","0"
"151.5","0","0","0","0","0","50000","817.7","150","0.87","0","108501","4.72","0","5","0","0","31085","0","0","0.81","0","0","0","0","0","5","4.3","0","79.36","0","0","0","0","14.7","0","0","0","0"
"40.04","0","0","0","0","0","10000","360.3","15","0.33","0","108601","2.96","0","5","0","0","31086","0","0","0.23","0","0","0","0","0","1","2.05","0","54.68","0","0","0","0","6.08","0","0","0","0"
"60.06","0","0","0","0","0","20000","432.4","30","0.5","0","108601","3.55","0","5","0","0","31086","0","0","0.35","0","0","0","0","0","2","2.46","0","65.62","0","0","0","0","9.12","0","0","0","0"
"80.08","0","0","0","0","0","30000","504.4","100","0.66","0","108601","4.14","0","5","0","0","31086","0","0","0.46","0","0","0","0","0","3","2.87","0","76.55","0","0","0","0","12.16","0","0","0","0"
"100.1","0","0","0","0","0","40000","576.5","120","0.83","0","108601","4.74","0","5","0","0","31086","0","0","0.58","0","0","0","0","0","4","3.28","0","87.49","0","0","0","0","15.2","0","0","0","0"
"120.2","0","0","0","0","0","50000","648.5","150","0.99","0","108601","5.33","0","5","0","0","31086","0","0","0.69","0","0","0","0","0","5","3.69","0","98.42","0","0","0","0","18.24","0","0","0","0"
"38.29","0","0","0","0","0","10000","344.6","15","0.3","0","108701","2.73","0","20","0","0","31087","0","0","0.27","0","0","0","0","0","1","2.39","0","55.82","0","0","0","0","6.2","0","0","0","0"
"57.44","0","0","0","0","0","20000","413.5","30","0.45","0","108701","3.28","0","20","0","0","31087","0","0","0.41","0","0","0","0","0","2","2.87","0","66.98","0","0","0","0","9.3","0","0","0","0"
"76.58","0","0","0","0","0","30000","482.4","100","0.6","0","108701","3.82","0","20","0","0","31087","0","0","0.54","0","0","0","0","0","3","3.35","0","78.15","0","0","0","0","12.4","0","0","0","0"
"95.73","0","0","0","0","0","40000","551.4","120","0.75","0","108701","4.37","0","20","0","0","31087","0","0","0.68","0","0","0","0","0","4","3.82","0","89.31","0","0","0","0","15.5","0","0","0","0"
"114.9","0","0","0","0","0","50000","620.3","150","0.9","0","108701","4.91","0","20","0","0","31087","0","0","0.81","0","0","0","0","0","5","4.3","0","100.5","0","0","0","0","18.6","0","0","0","0"
"155.5","0","0","0","0","0","0","734.8","0","1.2","0","108701","175.8","0","20","0","0","31087","0","0","1","0","0","0","0","0","6","64.79","0","1857.3","0","0","0","0","24.8","0","0","0","0"
"37.03","0","0","0","0","0","10000","333.2","15","0.25","0","108801","2.28","0","0","0","0","31088","0","0","0.23","4.38","0","0","0","0","1","2.05","0","0","0","0","0","0","0","0","0","39.42","0"
"55.55","0","0","0","0","0","20000","399.8","30","0.38","0","108801","2.74","0","0","0","0","31088","0","0","0.35","6.57","0","0","0","0","2","2.46","0","0","0","0","0","0","0","0","0","47.3","0"
"74.06","0","0","0","0","0","30000","466.5","100","0.5","0","108801","3.19","0","0","0","0","31088","0","0","0.46","8.76","0","0","0","0","3","2.87","0","0","0","0","0","0","0","0","0","55.19","0"
"92.58","0","0","0","0","0","40000","533.1","120","0.63","0","108801","3.65","0","0","0","0","31088","0","0","0.58","10.95","0","0","0","0","4","3.28","0","0","0","0","0","0","0","0","0","63.07","0"
"111.1","0","0","0","0","0","50000","599.8","150","0.75","0","108801","4.1","0","0","0","0","31088","0","0","0.69","13.14","0","0","0","0","5","3.69","0","0","0","0","0","0","0","0","0","70.96","0"
"148.2","0","0","0","0","0","0","3199.7","0","1","0","108801","87.79","0","0","0","0","31087","0","0","0.92","17.52","0","10","0","0","6","87.31","0","0","0","0","0","0","0","0","0","82.78","0"
"53.38","0","0","0","0","0","10000","480.4","15","0.33","0","108901","2.96","0","10","0","0","31089","0","0","0.47","0","0","0","0","0","1","4.22","0","31.22","0","0","0","0","3.47","0","0","0","0"
"80.07","0","0","0","0","0","20000","576.5","30","0.5","0","108901","3.55","0","10","0","0","31089","0","0","0.71","0","0","0","0","0","2","5.06","0","37.46","0","0","0","0","5.21","0","0","0","0"
"106.8","0","0","0","0","0","30000","672.6","100","0.66","0","108901","4.14","0","10","0","0","31089","0","0","0.94","0","0","0","0","0","3","5.91","0","43.71","0","0","0","0","6.94","0","0","0","0"
"133.5","0","0","0","0","0","40000","768.6","120","0.83","0","108901","4.74","0","10","0","0","31089","0","0","1.18","0","0","0","0","0","4","6.75","0","49.95","0","0","0","0","8.68","0","0","0","0"
"160.2","0","0","0","0","0","50000","864.7","150","0.99","0","108901","5.33","0","10","0","0","31089","0","0","1.41","0","0","0","0","0","5","7.6","0","56.2","0","0","0","0","10.41","0","0","0","0"
"213.6","0","0","0","0","0","0","1008.8","0","1.32","0","108901","121.3","0","10","0","0","31089","0","0","1.88","0","0","10","0","0","6","123.9","0","1565.6","0","0","0","0","13.88","0","0","0","0"
"44.1","0","0","0","0","0","10000","396.9","15","0.3","0","109001","2.73","0","10","0","0","31090","0","0","0.23","0","0","0","0","0","1","2.05","0","51.72","0","0","0","0","5.75","0","0","0","0"
"66.15","0","0","0","0","0","20000","476.3","30","0.45","0","109001","3.28","0","10","0","0","31090","0","0","0.35","0","0","0","0","0","2","2.46","0","62.06","0","0","0","0","8.63","0","0","0","0"
"88.2","0","0","0","0","0","30000","555.7","100","0.6","0","109001","3.82","0","10","0","0","31090","0","0","0.46","0","0","0","0","0","3","2.87","0","72.41","0","0","0","0","11.5","0","0","0","0"
"110.3","0","0","0","0","0","40000","635","120","0.75","0","109001","4.37","0","10","0","0","31090","0","0","0.58","0","0","0","0","0","4","3.28","0","82.75","0","0","0","0","14.38","0","0","0","0"
"132.3","0","0","0","0","0","50000","714.4","150","0.9","0","109001","4.91","0","10","0","0","31090","0","0","0.69","0","0","0","0","0","5","3.69","0","93.1","0","0","0","0","17.25","0","0","0","0"
"51.06","0","0","0","0","0","10000","459.6","15","0.32","0","109101","2.85","0","10","0","0","31091","0","0","0.3","0","0","0","0","0","1","2.73","0","41.13","0","0","0","0","4.57","0","0","0","0"
"76.59","0","0","0","0","0","20000","551.5","30","0.48","0","109101","3.42","0","10","0","0","31091","0","0","0.45","0","0","0","0","0","2","3.28","0","49.36","0","0","0","0","6.86","0","0","0","0"
"102.2","0","0","0","0","0","30000","643.4","100","0.64","0","109101","3.99","0","10","0","0","31091","0","0","0.6","0","0","0","0","0","3","3.82","0","57.58","0","0","0","0","9.14","0","0","0","0"
"127.7","0","0","0","0","0","40000","735.4","120","0.8","0","109101","4.56","0","10","0","0","31091","0","0","0.75","0","0","0","0","0","4","4.37","0","65.81","0","0","0","0","11.43","0","0","0","0"
"153.2","0","0","0","0","0","50000","827.3","150","0.96","0","109101","5.13","0","10","0","0","31091","0","0","0.9","0","0","0","0","0","5","4.91","0","74.03","0","0","0","0","13.71","0","0","0","0"
"37.06","0","0","0","0","0","10000","333.6","15","0.28","0","109201","2.51","0","0","0","0","31092","0","0","0.25","5.77","0","0","0","0","1","2.28","0","0","0","0","0","0","0","0","0","51.95","0"
"55.59","0","0","0","0","0","20000","400.3","30","0.42","0","109201","3.01","0","0","0","0","31092","0","0","0.38","8.66","0","0","0","0","2","2.74","0","0","0","0","0","0","0","0","0","62.34","0"
"74.12","0","0","0","0","0","30000","467","100","0.56","0","109201","3.51","0","0","0","0","31092","0","0","0.5","11.54","0","0","0","0","3","3.19","0","0","0","0","0","0","0","0","0","72.73","0"
"92.65","0","0","0","0","0","40000","533.8","120","0.7","0","109201","4.02","0","0","0","0","31092","0","0","0.63","14.43","0","0","0","0","4","3.65","0","0","0","0","0","0","0","0","0","83.12","0"
"111.2","0","0","0","0","0","50000","600.5","150","0.84","0","109201","4.52","0","0","0","0","31092","0","0","0.75","17.31","0","0","0","0","5","4.1","0","0","0","0","0","0","0","0","0","93.51","0"
"32.28","0","0","0","0","0","10000","290.5","15","0.22","0","109301","1.94","0","0","0","0","31093","0","0","0.2","5.24","0","0","0","0","1","1.82","0","0","0","0","0","0","0","0","0","47.16","0"
"48.42","0","0","0","0","0","20000","348.6","30","0.33","0","109301","2.33","0","0","0","0","31093","0","0","0.3","7.86","0","0","0","0","2","2.18","0","0","0","0","0","0","0","0","0","56.59","0"
"64.56","0","0","0","0","0","30000","406.7","100","0.44","0","109301","2.72","0","0","0","0","31093","0","0","0.4","10.48","0","0","0","0","3","2.55","0","0","0","0","0","0","0","0","0","66.02","0"
"80.7","0","0","0","0","0","40000","464.8","120","0.55","0","109301","3.1","0","0","0","0","31093","0","0","0.5","13.1","0","0","0","0","4","2.91","0","0","0","0","0","0","0","0","0","75.46","0"
"96.84","0","0","0","0","0","50000","522.9","150","0.66","0","109301","3.49","0","0","0","0","31093","0","0","0.6","15.72","0","0","0","0","5","3.28","0","0","0","0","0","0","0","0","0","84.89","0"
"35.43","0","0","0","0","0","10000","318.9","15","0.28","0","109401","2.51","0","0","0","0","31094","0","0","0.24","6.01","0","0","0","0","1","2.16","0","0","0","0","0","0","0","0","0","54.11","0"
"53.15","0","0","0","0","0","20000","382.7","30","0.42","0","109401","3.01","0","0","0","0","31094","0","0","0.36","9.02","0","0","0","0","2","2.59","0","0","0","0","0","0","0","0","0","64.93","0"
"70.86","0","0","0","0","0","30000","446.5","100","0.56","0","109401","3.51","0","0","0","0","31094","0","0","0.48","12.02","0","0","0","0","3","3.02","0","0","0","0","0","0","0","0","0","75.75","0"
"88.58","0","0","0","0","0","40000","510.2","120","0.7","0","109401","4.02","0","0","0","0","31094","0","0","0.6","15.03","0","0","0","0","4","3.46","0","0","0","0","0","0","0","0","0","86.58","0"
"106.3","0","0","0","0","0","50000","574","150","0.84","0","109401","4.52","0","0","0","0","31094","0","0","0.72","18.03","0","0","0","0","5","3.89","0","0","0","0","0","0","0","0","0","97.4","0"
"55.13","0","0","0","0","0","10000","496.1","15","0.41","0","109501","3.65","0","0","0","0","31095","0","0","0.3","3.72","0","0","0","0","1","2.73","0","0","0","0","0","0","0","0","0","33.49","0"
"82.7","0","0","0","0","0","20000","595.3","30","0.62","0","109501","4.38","0","0","0","0","31095","0","0","0.45","5.58","0","0","0","0","2","3.28","0","0","0","0","0","0","0","0","0","40.19","0"
"110.3","0","0","0","0","0","30000","694.5","100","0.82","0","109501","5.11","0","0","0","0","31095","0","0","0.6","7.44","0","0","0","0","3","3.82","0","0","0","0","0","0","0","0","0","46.89","0"
"137.9","0","0","0","0","0","40000","793.8","120","1.03","0","109501","5.84","0","0","0","0","31095","0","0","0.75","9.3","0","0","0","0","4","4.37","0","0","0","0","0","0","0","0","0","53.58","0"
"165.4","0","0","0","0","0","50000","893","150","1.23","0","109501","6.57","0","0","0","0","31095","0","0","0.9","11.16","0","0","0","0","5","4.91","0","0","0","0","0","0","0","0","0","60.28","0"
"40.62","0","0","0","0","0","10000","365.6","15","0.28","0","109601","2.51","0","15","0","0","31096","0","0","0.25","0","0","0","0","0","1","2.28","0","55.25","0","0","0","0","6.14","0","0","0","0"
"60.93","0","0","0","0","0","20000","438.7","30","0.42","0","109601","3.01","0","15","0","0","31096","0","0","0.38","0","0","0","0","0","2","2.74","0","66.3","0","0","0","0","9.21","0","0","0","0"
"81.24","0","0","0","0","0","30000","511.8","100","0.56","0","109601","3.51","0","15","0","0","31096","0","0","0.5","0","0","0","0","0","3","3.19","0","77.35","0","0","0","0","12.28","0","0","0","0"
"101.6","0","0","0","0","0","40000","585","120","0.7","0","109601","4.02","0","15","0","0","31096","0","0","0.63","0","0","0","0","0","4","3.65","0","88.4","0","0","0","0","15.35","0","0","0","0"
"121.9","0","0","0","0","0","50000","658.1","150","0.84","0","109601","4.52","0","15","0","0","31096","0","0","0.75","0","0","0","0","0","5","4.1","0","99.45","0","0","0","0","18.42","0","0","0","0"
"35.97","0","0","0","0","0","10000","323.8","15","0.28","0","109701","2.51","0","10","0","0","31097","0","0","0.25","0","0","0","0","0","1","2.28","0","52.97","0","0","0","0","5.89","0","0","0","0"
"53.96","0","0","0","0","0","20000","388.6","30","0.42","0","109701","3.01","0","10","0","0","31097","0","0","0.38","0","0","0","0","0","2","2.74","0","63.56","0","0","0","0","8.84","0","0","0","0"
"71.94","0","0","0","0","0","30000","453.3","100","0.56","0","109701","3.51","0","10","0","0","31097","0","0","0.5","0","0","0","0","0","3","3.19","0","74.16","0","0","0","0","11.78","0","0","0","0"
"89.93","0","0","0","0","0","40000","518.1","120","0.7","0","109701","4.02","0","10","0","0","31097","0","0","0.63","0","0","0","0","0","4","3.65","0","84.75","0","0","0","0","14.73","0","0","0","0"
"108","0","0","0","0","0","50000","582.8","150","0.84","0","109701","4.52","0","10","0","0","31097","0","0","0.75","0","0","0","0","0","5","4.1","0","95.35","0","0","0","0","17.67","0","0","0","0"
"143.9","0","0","0","0","0","0","680","0","1.12","0","109701","175.3","0","10","0","0","31097","0","0","1","0","0","0","0","0","6","64.79","0","1851.3","0","0","0","0","23.56","0","0","0","0"
