c82df534912f94c8f10ca6a5d361b48aaf406827ffbefdc03c0e551192f4a12f,caca9aed9e478b5a588eb1e5a9228999309fc1d5b8ce6147e93f6d1921b7f6bd,cabc7928adc5b4fe18f744bd896a4e2b38cc41ffe8c8c677f0e9834686b86b77,66ed0cb2deb50380ac90bf124b59cc361b7d932a6b4bd2129233ce78e769012f,e573d1aa7e495322186561499c7639bac7b6df3cd490ff71bb379af160636f9d,0a62796f2e407313685e34b6b6c1c585a9cebba924e4b825651e653065adfe68,6fe271683d3e217dfd406d405a6b56d9ed670c9c5639677e37e0450f9736e723,23dab71f8aee0a264640cfb942496deb3fe4cffba14c129eb96610e35f033863,645b1f13dae2bfdf5f2236e2664b4a3406ed5a02b7d28e5e94d904d8c8230822,9ac3ee279726349587a9f8785ab069ea31c21ed7bfd71be7293bc126c571ea31,09e889979e5eddf7a715cd531be62e312c361c50bb679258675acef58eecbf5c,8a02aecf8a7d46fa311af211b2d53fb8962188b3933cb3208e7cd687165f865f,8499104003ff51583dd16f44a30c8bdfd9ea4ec979b9628b3e7225b980bd9924,ec2c9bd5ef5bcd713c29000350c040d9a24d4079b3e7fbf4b285715f3249b460,d084197aba71bb3e9087d3c348ab126b9925ffd732b08436c3b4ebe272f456e3,8452d43709c047da13d979ba7cec9c2a2a4e9eb73e49adb602a262a7d28e712e,c836ffd2a044d94e1c841ebbbed60c7807d36a4bcd8be4c411da87303dbc562a,332d290352156779c7c763016efb87672351c0429577f9506081003f7bf2c964,1546dd24393acb240274121433b618fffc401b9ba06f5f34d2e46db477056b4d,1b24af17b78ba10c9535dec478bfd5a8cfd85bcbe94c344c9f405eb2744a52f2
"3174","「賞金稼ぎ」とも呼ばれる、賞金首を捕まえて報酬を得ることを生業としている人たちのこと","12486","5","5","5","3","バウンティ","12454","12531","これ、何と言う？","2","","2","12451","0","5","5","12496","バウンティーハンター"
"3175","民間伝承として有名な、姿かたちが自分にそっくりの存在。もし遭遇すると死に至ると言われる","12531","5","5","5","3","ペルゲンガ","12523","12466","これ、何と言う？","1","","2","12460","0","5","5","12506","ドッペルゲンガー"
"3176","音楽業界で、「総集編」の意味で使われる言葉。似た言葉として「コンピレーション」も使われる","12496","5","5","5","3","オムニバス","12512","12491","これ、何と言う？","2","","2","12473","0","5","5","12458","オムニバス形式"
"3177","創作物に用いられる、複数の作者が同じテーマの作品を持ち寄って作る作品のこと","12525","5","5","5","3","アンソロジ","12531","12477","これ、何と言う？","2","","2","12472","0","5","5","12450","アンソロジー"
"3178","神社への参拝の作法の一つ。お辞儀を2回、拍手を2回、お辞儀を1回、という一連の動作を指す","25293","6","6","6","3","二礼二拍一","31036","20108","これ、何と言う？","3","","2","19968","0","6","6","20108","二礼二拍一礼"
"3179","ミニゲーム「しりとりドラ\nゴンズ」でワード図鑑を\nコンプリートした者の称号","12473","5","5","5","3","ワドマスタ","12489","12510","これ、何と言う？","3","ワードマスター","1","12479","3179","5","5","12527","ワードマスター"
"3180","「自撮り」とも呼ばれる、自分で自分を写真撮影する行為、英語での呼び方は？","12451","5","5","5","3","セルフィー","12523","12501","これ、何と言う？","2","","2","12540","0","5","5","12475","セルフィー"
"3181","子どもに人気の遊び道具。ストローの先にせっけん水をつけ、大きな球を吹き出して楽しむ","12531","6","5","5","3","シャボン玉","12515","12508","これ、何と言う？","1","","2","29577","0","5","5","12471","シャボン玉"
"3182","鉛筆の芯の種類である「HB」。「H」と「B」はそれぞれ何の略？","12521","5","5","5","3","ハドブラク","12489","12502","これ、何と言う？","3","H⇒「ハード」　B⇒「ブラック」","2","12463","0","5","5","12495","H⇒「ハード」　B⇒「ブラック」"
"3183","手品や奇術の別名だが、特に大掛かりな装置やステージを使ったものを指すことが多い","12519","5","5","5","3","リュジョン","12517","12472","これ、何と言う？","1","イリュージョン","2","12531","0","5","5","12522","イリュージョン"
"3184","","12451","5","5","5","3","ウドディン","12489","12487","これ、略さずに言うと？","2","クラファン＝クラウド ファンディング","2","12531","0","5","5","12454","クラファン＝クラウド ファンディング"
"3185","テレビ番組のジャンルの一つ。お笑いやトーク、ゲームなどの企画が多く、娯楽の性質が強い","12486","5","5","5","3","バラエティ","12521","12456","これ、何と言う？","1","","2","12451","0","5","5","12496","バラエティ番組"
"3186","和式の庭園に置かれる、竹製の装置。水の重みで動作し、「カポーン」と風情のある音が鳴る","12393","4","4","4","3","ししおどし","12375","12362","これ、何と言う？","2","","2","12375","0","4","4","12375","ししおどし"
"3187","目を細めてニコニコと笑う顔つきのこと。「七福神」のとある神様をほうふつとさせることから","12364","4","4","4","3","えびすがお","12403","12377","これ、何と言う？","2","","2","12362","0","4","4","12360","えびすがお"
"3188","数字の「7」が三つ並んだもの。スロットマシーンでもおなじみで、非常に縁起が良いとされる","12502","5","5","5","3","スリセブン","12522","12475","これ、何と言う？","1","スリーセブン","2","12531","0","5","5","12473","スリーセブン"
"3189","","12523","5","5","5","3","ユアセルフ","12450","12475","これ、略さずに言うと？","3","","2","12501","0","5","5","12518","DIY\n＝ドゥ イット ユアセルフ"
"3190","寺や神社を参拝した証となる印を集めること。スタンプラリー感覚で楽しめるとして、人気上昇中","12356","4","4","4","3","ごしゅいん","12375","12421","これ、何と言う？","3","","2","12435","0","4","4","12372","ごしゅいん集め"
"3191","ゲームで、自分が敵を倒した回数と、敵に倒された回数との比率。「キルレート」とはやや異なる","12471","5","5","5","3","キルレシオ","12523","12524","これ、何と言う？","2","","2","12458","0","5","5","12461","キルレシオ"
"3192","温泉の形式の一つで、屋外に開放されている風呂のこと。温泉の醍醐味の一つとして親しまれる","12406","4","4","4","3","ろてんぶろ","12390","12435","これ、何と言う？","1","","2","12429","0","4","4","12429","ろてんぶろ"
"3193","「七福神」のうち、漁業や商売を司るとされる神様。ニコニコ顔と、釣り竿と鯛を持った姿が有名","12390","4","4","4","3","えびすてん","12403","12377","これ、何と言う？","2","","2","12435","0","4","4","12360","えびすてん（ひらがなで）"
"3194","デジタルゲームをスポーツとして捉える、近年普及した呼称","12540","5","5","5","3","Eスポーツ","12473","12509","これ、何と言う？","1","","2","12484","0","2","5","69","Eスポーツ"
"3195","生花に特殊な加工を行い、観賞用に枯れないようにしたもの","12540","5","5","5","3","プリザーブ","12522","12470","これ、何と言う？","2","","2","12502","0","5","5","12503","プリザーブド・フラワー"
"3196","","12496","5","5","5","3","サバイバル","12496","12452","これ、略さずに言うと？","1","","2","12523","0","5","5","12469","サバゲー＝サバイバルゲーム"
"3197","賭けごとなどで、初心者がやけに運の良いヒキを持つこと","12540","5","5","5","3","ビギナーズ","12462","12490","これ、何と言う？","1","","2","12474","0","5","5","12499","ビギナーズラック"
"3199","「三千家」と呼ばれる茶道の三流派、「表千家」と「武者小路千家」ともう一つは？","12435","4","4","4","3","うらせんけ","12425","12379","これ、何と言う？","3","","2","12369","0","4","4","12358","うらせんけ"
"3200","カエルのうたでおなじみの歌唱法。複数グループに分かれ、一定間隔で後を追いかけるように歌う","12423","4","4","4","3","りんしょう","12435","12375","これ、何と言う？","2","","2","12358","0","4","4","12426","りんしょう"
"3201","ダークヒーローとも呼ばれるフィクションのキャラ像。非道徳的でありながら魅力的な要素も持つ","12498","5","5","5","3","アンチヒロ","12531","12481","これ、何と言う？","3","アンチヒーロー","2","12525","0","5","5","12450","アンチヒーロー"
"3202","有名な童謡の歌い出し。♪白ヤギさんからお手紙着いた　黒ヤギさんたら…","12409","4","4","6","3","読ま食べた","12414","39135","この歌の歌詞は？","1","読まずに食べた","2","12383","0","6","4","35501","読まずに食べた"
"3204","干潟で、潮が引いているあいだに貝類や生き物をとって遊ぶこと。春の訪れとともに楽しまれる","12364","4","4","4","3","しおひがり","12362","12402","これ、何と言う？","1","","2","12426","0","4","4","12375","しおひがり"
"3205","紅葉の時期に野山に出かけ風景を楽しむこと。何かを採取するわけではなく、あくまで見て楽しむ","12364","4","4","4","3","もみじがり","12415","12376","これ、何と言う？","1","","2","12426","0","4","4","12418","もみじがり"
"3206","「節分」で鬼に豆を投げるときに言う、お決まりのかけ声","12358","4","4","4","3","ふくはうち","12367","12399","これ、何と言う？","1","","2","12385","0","4","4","12405","鬼は外、ふくはうち"
"3207","季節行事として5月5日前後に外に飾るもの。「♪屋根より高い～」という歌でもおなじみ","12412","4","4","4","3","こいのぼり","12356","12398","これ、何と言う？","1","","2","12426","0","4","4","12371","こいのぼり"
"3208","","12531","5","5","5","3","ダーウンド","12540","12454","これ、略さずに言うと？","1","アングラ＝アンダーグラウンド","2","12489","0","5","5","12480","アングラ＝アンダーグラウンド"
"3209","古くから親しまれる大道芸で、壁や階段などが、あたかも本当に存在するかのように振るまう","12452","5","5","5","3","ントマイム","12488","12510","これ、何と言う？","1","","2","12512","0","5","5","12531","パントマイム"
"3210","花火の一種。手には持たず、着火して地面に放つと火花を発しながら、ある動物のように動き回る","33457","6","6","4","3","ねずみ花火","12378","12415","これ、何と言う？","2","","2","28779","0","4","4","12397","ねずみ花火"
"3211","音楽用語で、「歩くような速さで」を意味する言葉","12531","5","5","5","3","アンダンテ","12531","12480","これ、何と言う？","3","","2","12486","0","5","5","12450","アンダンテ"
"3212","ビジネス用語で、既に激しい競争状態にあるので新規参入には向いていない市場のこと","12515","5","5","5","3","オーシャン","12540","12471","これ、何と言う？","3","","2","12531","0","5","5","12458","レッドオーシャン"
"3213","イヤホンなどについての俗語。低音がドンドン、高音がシャリシャリと強調されて聴こえるもの","12515","5","5","5","3","ドンシャリ","12531","12471","これ、何と言う？","3","","2","12522","0","5","5","12489","ドンシャリ"
"3214","非常によく知られた和楽器で、3本の弦を弾いて演奏する弦楽器。よく似た楽器に「三線」がある","12379","4","4","4","3","しゃみせん","12419","12415","これ、何と言う？","1","","2","12435","0","4","4","12375","しゃみせん"
"3215","しましま柄のこと。縦方向の縞のみを指すと誤解されがちだが、縦と横どちらも該当する","12452","5","5","5","3","ストライプ","12488","12521","これ、何と言う？","2","","2","12503","0","5","5","12473","ストライプ柄"
"3216","ホームシアターなどで自分を取り囲むようにスピーカーを置くことで音が立体的に聴こえる仕組み","12531","5","5","5","3","サラウンド","12521","12454","これ、何と言う？","2","","2","12489","0","5","5","12469","サラウンド"
