d1fcda0c72a5b5c9ffbcaae721abec24ed30501906645bc91d95447b8f638792,ec403d1e9381933f524741ac7ddf428a5befc2d3c39d260c53de8d3da096f8a9,a160b8330166061b27e664c49d628baff4e9451336fbcd00ae951039aaf7a2d7,4cca6da2ff569548f090dac0c1ffbc0bea98cc1f0a57210018495c29bef5a839,83f3da75d611414adab2d87b401ab7ba01960c3a1e6b7762fb1004f4e5a74d3c,e480e130c3d0a62fd77dd5076eb35a683192444ca1e34fead9d659bfbef9b174,d6e831befca81c68b28a8a7754194dfd5bb4ad15f241269d34a2484beb9eaa06,cd8e8932b54fed00fc8f881659268f2a872963bbf45e3b598b348fba297a8cf2,b1a5fca50d062c263940b67e553ea8ebddbcf9962a0e46507c033eaca9f8038e,8716601f73f94d1bd493b737e5c1b40a3f88395ee36e9049b0049f6f36bb4f74,74e9c9056952a6d610caa5a3c4b3f2b554d47810d8f4a4b0b90257f9c8a21593,63a35a12b8fa6851b5807d4151502aebf47dbf07ec42ed01d678cb07b933c5b1,b63bb51898a4555131dc8cb1e22b47b33060c30f4b3ce5777d186068d15e46c6,2d4ef2451c62ddf85cf807bf7a6c881677ab8114c04f0dd74d257373d41a2aee
"731","34","2000","103","30","1","-1","2023/03/13 5:00:00","2023/03/16 4:59:59","0","0","0","0","1"
"732","44","2000","103","40","1","-1","2023/03/13 5:00:00","2023/03/16 4:59:59","0","0","0","0","1"
"733","45","2000","104","40","1","-1","2023/03/13 5:00:00","2023/03/24 4:59:59","0","0","0","0","1"
"734","151","1500","6004","80","1","-1","2023/02/28 11:00:00","2023/03/14 23:59:59","0","0","0","0","1"
"735","152","1500","6005","80","1","-1","2023/02/28 11:00:00","2023/03/14 23:59:59","0","0","0","0","1"
"736","251","1500","7004","80","1","-1","2023/03/08 12:00:00","2023/03/24 23:59:59","0","0","0","0","1"
"737","252","1500","7005","80","1","-1","2023/03/08 12:00:00","2023/03/24 23:59:59","0","0","0","0","1"
"738","32","2000","102","30","1","-1","2023/03/22 5:00:00","2023/03/26 4:59:59","0","0","0","0","1"
"739","42","2000","102","40","1","-1","2023/03/22 5:00:00","2023/03/26 4:59:59","0","0","0","0","1"
"740","31","2000","101","30","1","-1","2023/03/26 5:00:00","2023/03/31 4:59:59","0","0","0","0","1"
"741","41","2000","101","40","1","-1","2023/03/26 5:00:00","2023/03/31 4:59:59","0","0","0","0","1"
"742","37","2000","109","30","1","-1","2023/03/26 5:00:00","2023/03/31 4:59:59","0","0","0","0","1"
"743","38","2000","112","30","1","-1","2023/03/26 5:00:00","2023/03/31 4:59:59","0","0","0","0","1"
"744","81","1500","101","80","1","-1","2023/03/23 5:00:00","2023/03/29 4:59:59","0","0","0","0","1"
"745","82","1500","102","80","1","-1","2023/03/23 5:00:00","2023/03/29 4:59:59","0","0","0","0","1"
"746","83","1500","111","80","1","-1","2023/03/23 5:00:00","2023/03/29 4:59:59","0","0","0","0","1"
"747","84","1500","109","80","1","-1","2023/03/23 5:00:00","2023/03/29 4:59:59","0","0","0","0","1"
"748","85","1500","112","80","1","-1","2023/03/23 5:00:00","2023/03/29 4:59:59","0","0","0","0","1"
"749","351","1500","8004","80","1","-1","2023/03/23 5:00:00","2023/03/29 4:59:59","0","0","0","0","1"
"750","352","1500","8005","80","1","-1","2023/03/23 5:00:00","2023/03/29 4:59:59","0","0","0","0","1"
"751","34","2000","103","30","1","-1","2023/03/26 5:00:00","2023/04/07 4:59:59","0","0","0","0","1"
"752","44","2000","103","40","1","-1","2023/03/26 5:00:00","2023/04/07 4:59:59","0","0","0","0","1"
"753","31","2000","101","30","1","-1","2023/04/08 5:00:00","2023/04/12 4:59:59","0","0","0","0","1"
"754","41","2000","101","40","1","-1","2023/04/08 5:00:00","2023/04/12 4:59:59","0","0","0","0","1"
"755","39","2000","111","30","1","-1","2023/04/05 5:00:00","2023/04/8 4:59:59","0","0","0","0","1"
"756","49","2000","111","40","1","-1","2023/04/05 5:00:00","2023/04/8 4:59:59","0","0","0","0","1"
"757","31","3000","101","30","1","-1","2023/04/12 5:00:00","2023/04/19 4:59:59","0","0","0","0","1"
"758","41","3000","101","40","1","-1","2023/04/12 5:00:00","2023/04/19 4:59:59","0","0","0","0","1"
"759","45","2000","104","40","1","-1","2023/04/12 5:00:00","2023/04/23 4:59:59","0","0","0","0","1"
"760","34","3000","103","30","1","-1","2023/04/12 5:00:00","2023/04/17 4:59:59","0","0","0","0","1"
"761","44","3000","103","40","1","-1","2023/04/12 5:00:00","2023/04/17 4:59:59","0","0","0","0","1"
"762","151","1500","6004","80","1","-1","2023/03/31 11:00:00","2023/04/14 23:59:59","0","0","0","0","1"
"763","152","1500","6005","80","1","-1","2023/03/31 11:00:00","2023/04/14 23:59:59","0","0","0","0","1"
"764","31","2000","101","30","1","-1","2023/04/23 5:00:00","2023/04/28 4:59:59","0","0","0","0","1"
"765","41","2000","101","40","1","-1","2023/04/23 5:00:00","2023/04/28 4:59:59","0","0","0","0","1"
"766","32","3000","102","30","1","-1","2023/04/19 5:00:00","2023/04/23 4:59:59","0","0","0","0","1"
"767","42","3000","102","40","1","-1","2023/04/19 5:00:00","2023/04/23 4:59:59","0","0","0","0","1"
"768","37","3000","109","30","1","-1","2023/04/17 5:00:00","2023/04/21 4:59:59","0","0","0","0","1"
"769","38","3000","112","30","1","-1","2023/04/17 5:00:00","2023/04/21 4:59:59","0","0","0","0","1"
"770","37","2000","109","30","1","-1","2023/04/23 5:00:00","2023/04/28 4:59:59","0","0","0","0","1"
"771","38","2000","112","30","1","-1","2023/04/23 5:00:00","2023/04/28 4:59:59","0","0","0","0","1"
"772","81","1500","101","80","1","-1","2023/04/20 5:00:00","2023/04/26 4:59:59","0","0","0","0","1"
"773","82","1500","102","80","1","-1","2023/04/20 5:00:00","2023/04/26 4:59:59","0","0","0","0","1"
"774","83","1500","111","80","1","-1","2023/04/20 5:00:00","2023/04/26 4:59:59","0","0","0","0","1"
"775","84","1500","109","80","1","-1","2023/04/20 5:00:00","2023/04/26 4:59:59","0","0","0","0","1"
"776","85","1500","112","80","1","-1","2023/04/20 5:00:00","2023/04/26 4:59:59","0","0","0","0","1"
"777","351","1500","8004","80","1","-1","2023/04/20 5:00:00","2023/04/26 4:59:59","0","0","0","0","1"
"778","352","1500","8005","80","1","-1","2023/04/20 5:00:00","2023/04/26 4:59:59","0","0","0","0","1"
"779","251","1500","7004","80","1","-1","2023/04/16 12:00:00","2023/04/23 23:59:59","0","0","0","0","1"
"780","252","1500","7005","80","1","-1","2023/04/16 12:00:00","2023/04/23 23:59:59","0","0","0","0","1"
"781","91","1500","101","100","1","-1","2023/04/14 5:00:00","2023/04/28 4:59:59","0","0","0","0","1"
"782","92","1500","102","100","1","-1","2023/04/14 5:00:00","2023/04/28 4:59:59","0","0","0","0","1"
"783","93","1500","111","100","1","-1","2023/04/14 5:00:00","2023/04/28 4:59:59","0","0","0","0","1"
"784","94","1500","109","100","1","-1","2023/04/14 5:00:00","2023/04/28 4:59:59","0","0","0","0","1"
"785","95","1500","112","100","1","-1","2023/04/14 5:00:00","2023/04/28 4:59:59","0","0","0","0","1"
"786","98","1500","7004","100","1","-1","2023/04/16 12:00:00","2023/04/23 23:59:59","0","0","0","0","1"
"787","99","1500","7005","100","1","-1","2023/04/16 12:00:00","2023/04/23 23:59:59","0","0","0","0","1"
"788","100","1500","8004","100","1","-1","2023/04/14 5:00:00","2023/04/28 4:59:59","0","0","0","0","1"
"789","101","1500","8005","100","1","-1","2023/04/14 5:00:00","2023/04/28 4:59:59","0","0","0","0","1"
"790","34","2000","103","30","1","-1","2023/04/23 5:00:00","2023/05/05 4:59:59","0","0","0","0","1"
"791","44","2000","103","40","1","-1","2023/04/23 5:00:00","2023/05/05 4:59:59","0","0","0","0","1"
"792","31","3000","101","30","1","-1","2023/05/03 5:00:00","2023/05/07 4:59:59","0","0","0","0","1"
"793","41","3000","101","40","1","-1","2023/05/03 5:00:00","2023/05/07 4:59:59","0","0","0","0","1"
"794","32","3000","102","30","1","-1","2023/04/30 5:00:00","2023/05/03 4:59:59","0","0","0","0","1"
"795","42","3000","102","40","1","-1","2023/04/30 5:00:00","2023/05/03 4:59:59","0","0","0","0","1"
"796","39","3000","111","30","1","-1","2023/05/07 5:00:00","2023/05/10 4:59:59","0","0","0","0","1"
"797","49","3000","111","40","1","-1","2023/05/07 5:00:00","2023/05/10 4:59:59","0","0","0","0","1"
"798","31","2000","101","30","1","-1","2023/05/13 5:00:00","2023/05/18 4:59:59","0","0","0","0","1"
"799","41","2000","101","40","1","-1","2023/05/13 5:00:00","2023/05/18 4:59:59","0","0","0","0","1"
"800","32","2000","102","30","1","-1","2023/05/10 5:00:00","2023/05/13 4:59:59","0","0","0","0","1"
"801","42","2000","102","40","1","-1","2023/05/10 5:00:00","2023/05/13 4:59:59","0","0","0","0","1"
"802","37","2000","109","30","1","-1","2023/05/10 5:00:00","2023/05/15 4:59:59","0","0","0","0","1"
"803","38","2000","112","30","1","-1","2023/05/10 5:00:00","2023/05/15 4:59:59","0","0","0","0","1"
"804","45","2000","104","40","1","-1","2023/05/10 5:00:00","2023/05/23 4:59:59","0","0","0","0","1"
"805","91","1500","101","100","1","-1","2023/05/01 5:00:00","2023/05/10 4:59:59","0","0","0","0","1"
"806","92","1500","102","100","1","-1","2023/05/01 5:00:00","2023/05/10 4:59:59","0","0","0","0","1"
"807","93","1500","111","100","1","-1","2023/05/01 5:00:00","2023/05/10 4:59:59","0","0","0","0","1"
"808","94","1500","109","100","1","-1","2023/05/01 5:00:00","2023/05/10 4:59:59","0","0","0","0","1"
"809","95","1500","112","100","1","-1","2023/05/01 5:00:00","2023/05/10 4:59:59","0","0","0","0","1"
"810","100","1500","8004","100","1","-1","2023/05/01 5:00:00","2023/05/10 4:59:59","0","0","0","0","1"
"811","101","1500","8005","100","1","-1","2023/05/01 5:00:00","2023/05/10 4:59:59","0","0","0","0","1"
"812","96","1500","6004","100","1","-1","2023/05/01 5:00:00","2023/05/10 4:59:59","0","0","0","0","1"
"813","97","1500","6005","100","1","-1","2023/05/01 5:00:00","2023/05/10 4:59:59","0","0","0","0","1"
"814","151","1500","6004","80","1","-1","2023/04/28 11:00:00","2023/05/12 23:59:59","0","0","0","0","1"
"815","152","1500","6005","80","1","-1","2023/04/28 11:00:00","2023/05/12 23:59:59","0","0","0","0","1"
"816","31","2000","101","30","1","-1","2023/05/26 5:00:00","2023/05/31 4:59:59","0","0","0","0","1"
"817","41","2000","101","40","1","-1","2023/05/26 5:00:00","2023/05/31 4:59:59","0","0","0","0","1"
"818","37","2000","109","30","1","-1","2023/05/19 5:00:00","2023/05/22 4:59:59","0","0","0","0","1"
"819","37","2000","109","30","1","-1","2023/05/26 5:00:00","2023/05/31 4:59:59","0","0","0","0","1"
"820","38","2000","112","30","1","-1","2023/05/26 5:00:00","2023/05/31 4:59:59","0","0","0","0","1"
"821","34","2000","103","30","1","-1","2023/05/18 5:00:00","2023/05/23 4:59:59","0","0","0","0","1"
"822","44","2000","103","40","1","-1","2023/05/18 5:00:00","2023/05/23 4:59:59","0","0","0","0","1"
"823","34","2000","103","30","1","-1","2023/05/26 5:00:00","2023/06/06 4:59:59","0","0","0","0","1"
"824","44","2000","103","40","1","-1","2023/05/26 5:00:00","2023/06/06 4:59:59","0","0","0","0","1"
"825","81","1500","101","80","1","-1","2023/05/23 5:00:00","2023/05/29 4:59:59","0","0","0","0","1"
"826","82","1500","102","80","1","-1","2023/05/23 5:00:00","2023/05/29 4:59:59","0","0","0","0","1"
"827","83","1500","111","80","1","-1","2023/05/23 5:00:00","2023/05/29 4:59:59","0","0","0","0","1"
"828","84","1500","109","80","1","-1","2023/05/23 5:00:00","2023/05/29 4:59:59","0","0","0","0","1"
"829","85","1500","112","80","1","-1","2023/05/23 5:00:00","2023/05/29 4:59:59","0","0","0","0","1"
"830","351","1500","8004","80","1","-1","2023/05/23 5:00:00","2023/05/29 4:59:59","0","0","0","0","1"
"831","352","1500","8005","80","1","-1","2023/05/23 5:00:00","2023/05/29 4:59:59","0","0","0","0","1"
"832","251","1500","7004","80","1","-1","2023/05/16 12:00:00","2023/05/23 23:59:59","0","0","0","0","1"
"833","252","1500","7005","80","1","-1","2023/05/16 12:00:00","2023/05/23 23:59:59","0","0","0","0","1"
"834","31","2000","101","30","1","-1","2023/06/09 5:00:00","2023/06/13 4:59:59","0","0","0","0","1"
"835","41","2000","101","40","1","-1","2023/06/09 5:00:00","2023/06/13 4:59:59","0","0","0","0","1"
"836","31","2000","101","30","1","-1","2023/06/16 5:00:00","2023/06/21 4:59:59","0","0","0","0","1"
"837","41","2000","101","40","1","-1","2023/06/16 5:00:00","2023/06/21 4:59:59","0","0","0","0","1"
"838","39","2000","111","30","1","-1","2023/06/06 5:00:00","2023/06/09 4:59:59","0","0","0","0","1"
"839","49","2000","111","40","1","-1","2023/06/06 5:00:00","2023/06/09 4:59:59","0","0","0","0","1"
"840","32","2000","102","30","1","-1","2023/06/13 5:00:00","2023/06/16 4:59:59","0","0","0","0","1"
"841","42","2000","102","40","1","-1","2023/06/13 5:00:00","2023/06/16 4:59:59","0","0","0","0","1"
"842","37","2000","109","30","1","-1","2023/06/13 5:00:00","2023/06/16 4:59:59","0","0","0","0","1"
"843","38","2000","112","30","1","-1","2023/06/13 5:00:00","2023/06/16 4:59:59","0","0","0","0","1"
"844","45","2000","104","40","1","-1","2023/06/13 5:00:00","2023/06/25 4:59:59","0","0","0","0","1"
"845","34","2000","103","30","1","-1","2023/06/13 5:00:00","2023/06/16 4:59:59","0","0","0","0","1"
"846","44","2000","103","40","1","-1","2023/06/13 5:00:00","2023/06/16 4:59:59","0","0","0","0","1"
"847","151","1500","6004","80","1","-1","2023/5/31 11:00:00","2023/6/14 23:59:59","0","0","0","0","1"
"848","152","1500","6005","80","1","-1","2023/5/31 11:00:00","2023/6/14 23:59:59","0","0","0","0","1"
"849","31","2000","101","30","1","-1","2023/06/25 5:00:00","2023/06/30 4:59:59","0","0","0","0","1"
"850","41","2000","101","40","1","-1","2023/06/25 5:00:00","2023/06/30 4:59:59","0","0","0","0","1"
"851","32","2000","102","30","1","-1","2023/06/21 5:00:00","2023/06/25 4:59:59","0","0","0","0","1"
"852","42","2000","102","40","1","-1","2023/06/21 5:00:00","2023/06/25 4:59:59","0","0","0","0","1"
"853","37","2000","109","30","1","-1","2023/06/19 5:00:00","2023/06/22 4:59:59","0","0","0","0","1"
"854","37","2000","109","30","1","-1","2023/06/25 5:00:00","2023/06/30 4:59:59","0","0","0","0","1"
"855","38","2000","112","30","1","-1","2023/06/25 5:00:00","2023/06/30 4:59:59","0","0","0","0","1"
"856","34","2000","103","30","1","-1","2023/06/25 5:00:00","2023/07/06 4:59:59","0","0","0","0","1"
"857","44","2000","103","40","1","-1","2023/06/25 5:00:00","2023/07/06 4:59:59","0","0","0","0","1"
"858","81","1500","101","80","1","-1","2023/06/23 5:00:00","2023/06/29 4:59:59","0","0","0","0","1"
"859","82","1500","102","80","1","-1","2023/06/23 5:00:00","2023/06/29 4:59:59","0","0","0","0","1"
"860","83","1500","111","80","1","-1","2023/06/23 5:00:00","2023/06/29 4:59:59","0","0","0","0","1"
"861","84","1500","109","80","1","-1","2023/06/23 5:00:00","2023/06/29 4:59:59","0","0","0","0","1"
"862","85","1500","112","80","1","-1","2023/06/23 5:00:00","2023/06/29 4:59:59","0","0","0","0","1"
"863","351","1500","8004","80","1","-1","2023/06/23 5:00:00","2023/06/29 4:59:59","0","0","0","0","1"
"864","352","1500","8005","80","1","-1","2023/06/23 5:00:00","2023/06/29 4:59:59","0","0","0","0","1"
"865","251","1500","7004","80","1","-1","2023/06/18 12:00:00","2023/06/25 23:59:59","0","0","0","0","1"
"866","252","1500","7005","80","1","-1","2023/06/18 12:00:00","2023/06/25 23:59:59","0","0","0","0","1"
"867","151","1500","6004","80","1","-1","2023/6/30 11:00:00","2023/7/14 23:59:59","0","0","0","0","1"
"868","152","1500","6005","80","1","-1","2023/6/30 11:00:00","2023/7/14 23:59:59","0","0","0","0","1"
"869","32","2000","102","30","1","-1","2023/07/06 5:00:00","2023/07/09 4:59:59","0","0","0","0","1"
"870","42","2000","102","40","1","-1","2023/07/06 5:00:00","2023/07/09 4:59:59","0","0","0","0","1"
"871","31","3000","101","30","1","-1","2023/07/09 5:00:00","2023/07/17 4:59:59","0","0","0","0","1"
"872","41","3000","101","40","1","-1","2023/07/09 5:00:00","2023/07/17 4:59:59","0","0","0","0","1"
"873","37","2000","109","30","1","-1","2023/07/13 5:00:00","2023/07/16 4:59:59","0","0","0","0","1"
"874","38","2000","112","30","1","-1","2023/07/13 5:00:00","2023/07/16 4:59:59","0","0","0","0","1"
"875","34","2000","103","30","1","-1","2023/07/13 5:00:00","2023/07/16 4:59:59","0","0","0","0","1"
"876","44","2000","103","40","1","-1","2023/07/13 5:00:00","2023/07/16 4:59:59","0","0","0","0","1"
"877","45","2000","104","40","1","-1","2023/07/13 5:00:00","2023/07/25 4:59:59","0","0","0","0","1"
"878","32","2000","102","30","1","-1","2023/07/21 5:00:00","2023/07/25 4:59:59","0","0","0","0","1"
"879","42","2000","102","40","1","-1","2023/07/21 5:00:00","2023/07/25 4:59:59","0","0","0","0","1"
"880","39","2000","111","30","1","-1","2023/07/17 5:00:00","2023/07/21 4:59:59","0","0","0","0","1"
"881","49","2000","111","40","1","-1","2023/07/17 5:00:00","2023/07/21 4:59:59","0","0","0","0","1"
"882","31","3000","101","30","1","-1","2023/07/25 5:00:00","2023/07/31 4:59:59","0","0","0","0","1"
"883","41","3000","101","40","1","-1","2023/07/25 5:00:00","2023/07/31 4:59:59","0","0","0","0","1"
"884","37","2000","109","30","1","-1","2023/07/19 5:00:00","2023/07/22 4:59:59","0","0","0","0","1"
"885","37","2000","109","30","1","-1","2023/07/25 5:00:00","2023/07/31 4:59:59","0","0","0","0","1"
"886","38","2000","112","30","1","-1","2023/07/25 5:00:00","2023/07/31 4:59:59","0","0","0","0","1"
"887","34","2000","103","30","1","-1","2023/07/25 5:00:00","2023/08/05 4:59:59","0","0","0","0","1"
"888","44","2000","103","40","1","-1","2023/07/25 5:00:00","2023/08/05 4:59:59","0","0","0","0","1"
"889","81","1500","101","80","1","-1","2023/07/24 5:00:00","2023/07/30 4:59:59","0","0","0","0","1"
"890","82","1500","102","80","1","-1","2023/07/24 5:00:00","2023/07/30 4:59:59","0","0","0","0","1"
"891","83","1500","111","80","1","-1","2023/07/24 5:00:00","2023/07/30 4:59:59","0","0","0","0","1"
"892","84","1500","109","80","1","-1","2023/07/24 5:00:00","2023/07/30 4:59:59","0","0","0","0","1"
"893","85","1500","112","80","1","-1","2023/07/24 5:00:00","2023/07/30 4:59:59","0","0","0","0","1"
"894","351","1500","8004","80","1","-1","2023/07/24 5:00:00","2023/07/30 4:59:59","0","0","0","0","1"
"895","352","1500","8005","80","1","-1","2023/07/24 5:00:00","2023/07/30 4:59:59","0","0","0","0","1"
"896","251","1500","7004","80","1","-1","2023/07/18 12:00:00","2023/07/25 23:59:59","0","0","0","0","1"
"897","252","1500","7005","80","1","-1","2023/07/18 12:00:00","2023/07/25 23:59:59","0","0","0","0","1"
"898","39","2000","111","30","1","-1","2023/08/05 5:00:00","2023/08/09 4:59:59","0","0","0","0","1"
"899","49","2000","111","40","1","-1","2023/08/05 5:00:00","2023/08/09 4:59:59","0","0","0","0","1"
"900","31","2000","101","30","1","-1","2023/08/09 5:00:00","2023/08/12 4:59:59","0","0","0","0","1"
"901","41","2000","101","40","1","-1","2023/08/09 5:00:00","2023/08/12 4:59:59","0","0","0","0","1"
"902","31","4000","101","30","1","-1","2023/08/15 5:00:00","2023/08/22 4:59:59","0","0","0","0","1"
"903","41","4000","101","40","1","-1","2023/08/15 5:00:00","2023/08/22 4:59:59","0","0","0","0","1"
"904","32","2000","102","30","1","-1","2023/08/12 5:00:00","2023/08/15 4:59:59","0","0","0","0","1"
"905","42","2000","102","40","1","-1","2023/08/12 5:00:00","2023/08/15 4:59:59","0","0","0","0","1"
"906","45","2000","104","40","1","-1","2023/08/09 5:00:00","2023/08/20 4:59:59","0","0","0","0","1"
"907","34","3000","103","30","1","-1","2023/08/15 5:00:00","2023/08/20 4:59:59","0","0","0","0","1"
"908","44","3000","103","40","1","-1","2023/08/15 5:00:00","2023/08/20 4:59:59","0","0","0","0","1"
"909","151","1500","6004","80","1","-1","2023/7/31 11:00:00","2023/8/14 23:59:59","0","0","0","0","1"
"910","152","1500","6005","80","1","-1","2023/7/31 11:00:00","2023/8/14 23:59:59","0","0","0","0","1"
"911","39","3000","111","30","1","-1","2023/08/28 5:00:00","2023/09/01 4:59:59","0","0","0","0","1"
"912","49","3000","111","40","1","-1","2023/08/28 5:00:00","2023/09/01 4:59:59","0","0","0","0","1"
"913","32","3000","102","30","1","-1","2023/08/22 5:00:00","2023/08/28 4:59:59","0","0","0","0","1"
"914","42","3000","102","40","1","-1","2023/08/22 5:00:00","2023/08/28 4:59:59","0","0","0","0","1"
"915","37","3000","109","30","1","-1","2023/08/20 5:00:00","2023/08/25 4:59:59","0","0","0","0","1"
"916","38","3000","112","30","1","-1","2023/08/20 5:00:00","2023/08/25 4:59:59","0","0","0","0","1"
"917","91","1500","101","100","1","-1","2023/08/20 5:00:00","2023/09/04 4:59:59","0","0","0","0","1"
"918","92","1500","102","100","1","-1","2023/08/20 5:00:00","2023/09/04 4:59:59","0","0","0","0","1"
"919","93","1500","111","100","1","-1","2023/08/20 5:00:00","2023/09/04 4:59:59","0","0","0","0","1"
"920","94","1500","109","100","1","-1","2023/08/20 5:00:00","2023/09/04 4:59:59","0","0","0","0","1"
"921","95","1500","112","100","1","-1","2023/08/20 5:00:00","2023/09/04 4:59:59","0","0","0","0","1"
"922","98","1500","7004","100","1","-1","2023/08/20 5:00:00","2023/08/25 23:59:59","0","0","0","0","1"
"923","99","1500","7005","100","1","-1","2023/08/20 5:00:00","2023/08/25 23:59:59","0","0","0","0","1"
"924","100","1500","8004","100","1","-1","2023/08/20 5:00:00","2023/09/04 4:59:59","0","0","0","0","1"
"925","101","1500","8005","100","1","-1","2023/08/20 5:00:00","2023/09/04 4:59:59","0","0","0","0","1"
"926","251","1500","7004","80","1","-1","2023/08/18 12:00:00","2023/08/25 23:59:59","0","0","0","0","1"
"927","252","1500","7005","80","1","-1","2023/08/18 12:00:00","2023/08/25 23:59:59","0","0","0","0","1"
"928","34","2000","103","30","1","-1","2023/08/28 5:00:00","2023/09/08 4:59:59","0","0","0","0","1"
"929","44","2000","103","40","1","-1","2023/08/28 5:00:00","2023/09/08 4:59:59","0","0","0","0","1"
"930","31","2000","101","30","1","-1","2023/08/28 5:00:00","2023/08/31 4:59:59","0","0","0","0","1"
