b8180fdd4f73965597cc5f0679d3650a6b8dd6b7c040ceb59565faec3377c585,6af349897696e5d70cd28e8656a0dcf2e36621a435aa84a166b272df6b5b4da1,7121a980e84730f8c43956f88ec10904bbfe692d0c0a7cad88d31ee97f3d6afd,1bb29b4c751b76ad22df18516fc7eb9d191fb71f0da6f454ab70f416733d5126,4b8ac6ed538c05dae0dcda97e08bb046a52bfa964f0f2c27dfcb6d7a006c2161,076efdefd00b11fe9eecda7fef2617e66b27bf8d06d86e5fc0f7c6f5baa2a9fd,16b5a9b0afb58ddf81d1f2a2c9e317af4922ec7ca987c97c1d87f317b5dca457,82cdc7d9c120949a408bfab0c7773f19875b20a5897968865a34284c4401577a,9abd8d1c0b26c29583e9eb011d9e188cc3cee71ee8dd483afb435e7f8f13d1a0,1d141ab1a906bb9b055ded3a0f59544c37acf288cce8ee9144a6baa61ce84d5d,f726cd89b82161e2b602f24ae41b4118e2fc28b30fe128a404545f579c158030,79608d20db44b28d5e0324bc03aeee84b72c4765fcd97d83fa6cd91c564cb73a,a20b0b191373f28a86cb1bd039cfc57991003440c768e841ea60126904effc55,78ab24c29540ee4e445e81818f2c735a5c55411d1d27a8f05477850e8f44132f,2e0cec4323a1d1810c1d3623ef63bd1a230d6007a1ee528af24246043cc6a3ec,6c7431b3cafa644427a8ea4bceb731317d5950c085f393de5068489ff02d169d
"1079001","107901","1","1","6","0","1","무슨 일이냥?\n내 수영복 모습에\n두근거리는 거냥?","0","0","0","0","0","0","0","0"
"1079002","107901","1","2","1","4.3","2","뭘 하고 있냐고?\n보이는 대로 노점 오픈 준비하는 거냥!\n잔뜩 벌어드릴 거다냥~!","0","0","0","0","0","0","0","0"
"1079003","107901","1","3","1","6.2","2","도와주겠다고?\n고맙다냥!\n답례는 나로…\n물론 농담이다냥~","0","0","0","0","0","0","0","0"
"1079004","107901","1","4","1","3.4","6","물은 싫으니까\n모래사장에서 놀 거냥~!\n냥!? 파도가 친다냥~!","0","0","0","0","0","0","0","0"
"1079005","107901","1","5","1","4.1","4","바다에는 맛있는 게\n잔뜩 있으니까 기쁘냥!\n으으… 하지만 물은 싫다냥…","0","0","0","0","0","0","0","0"
"1079006","107931","1","1","1","0","1","야키소바, 빙수, 붕어빵…\n바다의 집에는 맛있는 음식이\n잔뜩 있다냥!","0","0","0","0","0","0","0","0"
"1079007","107931","1","2","1","0","1","와 보는 거냥\n보고 가는 거냥!\n여기에서만 먹을 수 있는 디저트가\n대표 메뉴냥~!","0","0","0","0","0","0","0","0"
"1079008","107931","1","3","1","0","1","이 디저트를 바다에서 먹지 않으면\n여름은 시작되지 않는다냥!\n아무도 모르는\n미지의 맛을 약속한다냥!","0","0","0","0","0","0","0","0"
"1079009","107931","1","4","1","0","1","한입 먹겠냥?\n자, 아~ 하는 거냥!","0","0","0","0","0","0","0","0"
"1079010","107931","1","5","1","0","1","올해 여름도 너에게 항상\n도움받아서 감사하고 있다냥\n앞으로도 잘 부탁한다냥!","0","0","0","0","0","0","0","0"
"1079011","107901","2","6","2","2.3","1","오늘은 네 생일이냥!\n나한테 캣 코인을 주면\n데이트 정도는\n생각해 줄 수도 있다냥♪","0","0","0","0","0","0","0","0"
"1079012","107931","2","6","1","0","1","생일 축하한다냥!\n오늘은 특별히 네 소원을\n들어주겠다냥! 예를 들어\n무인도에 단둘이… 농담이다냥♪","0","0","0","0","0","0","0","0"
"1080001","108001","1","1","1","9.2","2","유능한 제자가 있어서 살았어\n뭐? 급료를 달라고?\n그러네… 아아, 저기 말이야\n이 수영복 차림으로 대신하면 안 될까?","0","0","0","0","0","0","0","0"
"1080002","108001","1","2","1","3.2","2","잊은 건 없어?\n준비 다 됐다고?\n자, 그럼 모험하러 출발하자!","0","0","0","0","0","0","0","0"
"1080003","108001","1","3","6","2.3","2","왜 수영복이냐고?\n여름 바다에서 지내는데\n무척 효율적이니까!","0","0","0","0","0","0","0","0"
"1080004","108001","1","4","1","3.2","5","모처럼 이런 차림을\n했으니까…\n너한테도 보여주지 않으면\n아깝겠지","0","0","0","0","0","0","0","0"
"1080005","108001","1","5","1","3.6","2","바다에서의 알바는 급료가 좋으니까\n무척 도움이 돼!\n너랑 함께 있을 수 있는 것도\n포인트가 높아♪","0","0","0","0","0","0","0","0"
"1080006","108031","1","1","1","0","1","네 앞에 있으면\n어쩐지 안심이 돼…\n아, 하지만 힐끔힐끔 보는 건\n안 된다? 부끄럽잖아","0","0","0","0","0","0","0","0"
"1080007","108031","1","2","1","0","1","바다는 여유 있게 보낼 수 있어서 좋네\n전투 방법을 잊어버릴 것 같아…\n후후, 농담이야~","0","0","0","0","0","0","0","0"
"1080008","108031","1","3","1","0","1","이렇게 바다에서 보내는 건\n경험이 없었지만…\n즐겁다\n너랑 있어서 그런가?","0","0","0","0","0","0","0","0"
"1080009","108031","1","4","1","0","1","항상 알바만 하는 나지만\n최근에는 너와의 시간도\n소중히 하고 싶다고\n생각하고 있어","0","0","0","0","0","0","0","0"
"1080010","108031","1","5","1","0","1","스승과 제자의 관계였는데\n어느새 너에게\n기대고만 있네…\n후후, 부끄럽다","0","0","0","0","0","0","0","0"
"1080011","108001","2","6","6","4.6","2","오늘 네 생일이었지\n그렇다면 축하를 해야지!\n자, 바다에서 파티 식재를\n찾아올게!","0","0","0","0","0","0","0","0"
"1080012","108031","2","6","1","0","1","생일 축하해\n오늘은 둘이서 바다를 보면서\n산책하거나… 가끔은 비효율적으로\n보내 볼래?","0","0","0","0","0","0","0","0"
"1081001","108101","1","1","2","3.9","5","해, 해피 할로윈…\n으으, 부끄러워…","0","0","0","0","0","0","0","0"
"1081002","108101","1","2","2","6.7","1","트릭 오어 트릿…\n과자를 주지 않으면 저주를…\n이게 아니라 장난을 칠 거예요","0","0","0","0","0","0","0","0"
"1081003","108101","1","3","1","4.8","4","할로윈 시기에는\n당신의 주변도 북적이네요…\n어깨가 무겁게 느껴지지 않나요?","0","0","0","0","0","0","0","0"
"1081004","108101","1","4","5","6.3","2","이 모습, 할로윈을 좋아하는 사람\n같아서 부끄럽지만…\n당신의 마음에 든다면\n기뻐요","0","0","0","0","0","0","0","0"
"1081005","108101","1","5","2","6.9","5","영들이 즐거워 보여요…\n할로윈이니까요\n저, 저도… 즐거워요\n다, 당신과 있을 수 있어서…","0","0","0","0","0","0","0","0"
"1081006","108131","1","1","1","0","1","할로윈 댄스파티가\n시작되었어요\n당신도 와 주세요…\n근사한 시간이 기다리고 있을 테니까요","0","0","0","0","0","0","0","0"
"1081007","108131","1","2","1","0","1","할로윈 파티에 많은\n영들이 와 주셨어요…\n영감이 높아지는 시기니까\n당신에게도 보일까요?","0","0","0","0","0","0","0","0"
"1081008","108131","1","3","1","0","1","아버지\n근사한 할로윈이니까\n이성에게 응큼한 말해서\n엉망으로 만들면 안 돼요?","0","0","0","0","0","0","0","0"
"1081009","108131","1","4","1","0","1","부끄럽지만…\n같이 춤추실래요?\n영들도\n밤새 춤추고 싶어 해요","0","0","0","0","0","0","0","0"
"1081010","108131","1","5","1","0","1","이렇게 행복한 할로윈은\n처음이라서…\n저도 모르게 들떴어요\n…당신 덕분이에요","0","0","0","0","0","0","0","0"
"1081011","108101","2","6","2","5.3","6","아버지도 당신의 생일을\n축복해 주는 것 같아요\n아… 아버지!\n이 사람을 깨물면 안 돼요!","0","0","0","0","0","0","0","0"
"1081012","108131","2","6","1","0","1","해피 할로윈 ＆\n해피 버스데이♪\n오늘은 과자가 아니라\n케이크를 드릴게요","0","0","0","0","0","0","0","0"
"1082001","108201","1","1","1","6.3","1","지금의 미야코는 피도 눈물도 없는\n사나운 늑대 소녀인 거야!\n잡아먹히고 싶지 않으면\n푸딩을 주는 거야~!","0","0","0","0","0","0","0","0"
"1082002","108201","1","2","3","8.4","2","호박 푸딩?\n그런 이상한 푸딩, 인정 못 해!\n…냠 …마, 맛있는 거야~♪\n방금 한 말 취소하는 거야~","0","0","0","0","0","0","0","0"
"1082003","108201","1","3","6","7.2","6","가장한 어린아이들 틈에 섞여\n과자를 받으러 온\n유령이 잔뜩 있는 거야~\n봐, 네 뒤에도!","0","0","0","0","0","0","0","0"
"1082004","108201","1","4","1","2.4","1","트릭 오어 푸딩인 거야~\n푸딩을 안 주면\n죽을 때까지 따라다니는 거야~","0","0","0","0","0","0","0","0"
"1082005","108201","1","5","2","5.1","1","미야코의 할로윈 파티에\n너도 초대해 줄게!\n참가비는 푸딩 10개로\n봐 주는 거야~","0","0","0","0","0","0","0","0"
"1082006","108231","1","1","1","0","1","유령 대집합인 거야~\n다 함께 할로윈의\n분위기를 띄우는 거야!\n파티 시작인 거야~","0","0","0","0","0","0","0","0"
"1082007","108231","1","2","1","0","1","살아 있어도 죽었어도\n할로윈은 모두가 즐거운\n최고의 이벤트인 거야!\n미야코, 할로윈이 정말 좋은 거야!","0","0","0","0","0","0","0","0"
"1082008","108231","1","3","1","0","1","트릭 오어 푸딩!\n푸딩이 있는 곳에\n미야코도 있는 거야!","0","0","0","0","0","0","0","0"
"1082009","108231","1","4","1","0","1","너랑 함께 할로윈 파티를\n할 수 있어서 무척 기쁜 거야!\n푸딩도 먹을 수 있고, 너도 있어서\n미야코의 유령 인생은 장밋빛인 거야~","0","0","0","0","0","0","0","0"
"1082010","108231","1","5","1","0","1","오늘 밤의 미야코는 분명\n살아 있었을 때보다 빛나는 거야!\n너와의 할로윈\n미야코의 소중한 추억으로 만들 거야~","0","0","0","0","0","0","0","0"
"1082011","108201","2","6","1","5.2","2","휴~ 도로로로~\n생일~\n축하인 거야~~♪","0","0","0","0","0","0","0","0"
"1082012","108231","2","6","1","0","1","네 생일 파티에\n미야코의 유령 친구를\n잔뜩 데려온 거야~!\n도로로로~ 축하하는 거야~♪","0","0","0","0","0","0","0","0"
"1083001","108301","1","1","2","8.5","5","으흥♪ 이 복장, 근사하네\n어른의 매력이 최고조인 느낌!\n흠뻑 빠지게 만들겠어~♪","0","0","0","0","0","0","0","0"
"1083002","108301","1","2","4","9.8","2","하아… 곤란하네…\n이렇게 섹시한 복장을 하고 있으니\n인기를 너무 많이 끌잖아…\n난 정말 죄 많은 여자…","0","0","0","0","0","0","0","0"
"1083003","108301","1","3","2","5.6","3","엑~! 과자를 준다고!?\n신난다, 신나!\n…앗, 기뻐하지 않았어!\n애 취급하지 말라고!","0","0","0","0","0","0","0","0"
"1083004","108301","1","4","2","6","5","나와 함께 할로윈을\n보내다니, 영광인 줄 알아?\n자, 과자를 받으러 갈 테니까\n에스코트하라고!","0","0","0","0","0","0","0","0"
"1083005","108301","1","5","2","6","5","지금의 나라면\n빗자루로 하늘도 날 수 있을지도~♪\n그때는 너도 꼭 \n태워줄게","0","0","0","0","0","0","0","0"
"1083006","108331","1","1","1","0","1","트릭 오어 트릿~♪\n오늘 파티의 주인공은\n섹시 마녀, 미사키야!\n자, 과자를 바치도록 해!","0","0","0","0","0","0","0","0"
"1083007","108331","1","2","1","0","1","오호호호호♪ 어때!?\n이 고상하고 우아한 가장!\n그야말로 마성의 여자란 느낌이지~","0","0","0","0","0","0","0","0"
"1083008","108331","1","3","1","0","1","나의 흘러넘치는 어른의 매력에\n모두 시선을 떼지 못하네~\n당연한 일이지… 왜냐면 난\n지금 최고 빛나고 있으니까!","0","0","0","0","0","0","0","0"
"1083009","108331","1","4","1","0","1","오늘은 널 파티에\n초대해 줄게!\n파티장까지 완벽하게\n에스코트하도록 해♪","0","0","0","0","0","0","0","0"
"1083010","108331","1","5","1","0","1","올해 할로윈은 최고야!\n파티에 과자에 가장!\n게다가 무엇보다…\n네가 있으니까!","0","0","0","0","0","0","0","0"
"1083011","108301","2","6","1","11.2","2","해피 버스데이＆\n해피 할로윈♪\n그러니까 너에게 줄\n선물은… 장난이야!","0","0","0","0","0","0","0","0"
"1083012","108331","2","6","1","0","1","생일 축하해!\n선물은 뭐가 좋아?\n…뭐? \n이 아이를 갖고 싶다고!?","0","0","0","0","0","0","0","0"
"1084001","108401","1","1","2","1.8","1","메리 크리스마스!\n부디 당신 주변에\n행복한 노래로 가득하기를…","0","0","0","0","0","0","0","0"
"1084002","108401","1","2","1","2.9","2","당신과 함께 보내는\n크리스마스…\n무척 기대돼요","0","0","0","0","0","0","0","0"
"1084003","108401","1","3","1","5.3","5","창환사로서 더욱더\n믿음직한 존재가 되고 싶어요…\n부디 옆에서 지켜봐 주세요","0","0","0","0","0","0","0","0"
"1084004","108401","1","4","5","5.7","2","이 옷, 꽤 눈에 띄어서\n부끄럽지만…\n당신이 봐 준다면\n좋아질 것 같아요","0","0","0","0","0","0","0","0"
"1084005","108401","1","5","1","5.7","5","당신이 옆에 있어준다면\n저는 노래에 집중할 수 있어요…\n이런 감정도 언젠가 노래로\n당신에게 전하고 싶어요…","0","0","0","0","0","0","0","0"
"1084006","108431","1","1","1","0","1","메리 크리스마스!\n모든 감정을 담아\n노래할 테니… 들어주세요","0","0","0","0","0","0","0","0"
"1084007","108431","1","2","1","0","1","크리스마스를\n행복한 노래로 물들일 수 있다면…\n창환사로서 최고로 행복할 거예요","0","0","0","0","0","0","0","0"
"1084008","108431","1","3","1","0","1","평화를 지키기 위해… 그리고\n사람들에게 소소한 행복을\n전하기 위해, 저는 계속 노래할 거예요","0","0","0","0","0","0","0","0"
"1084009","108431","1","4","1","0","1","제 노래의 가능성…\n지금은 믿어요\n왜냐면 당신이\n믿어주고 있으니까요…","0","0","0","0","0","0","0","0"
"1084010","108431","1","5","1","0","1","어떤 사소한 감정이라도\n당신과 나누고 싶어요\n이제 당신이 없으면\n안 될 것 같네요, 저는…","0","0","0","0","0","0","0","0"
"1084011","108401","2","6","2","4.1","5","오늘 생일이죠\n축하해요\n선물 외에 저의\n노래도 받아주세요","0","0","0","0","0","0","0","0"
"1084012","108431","2","6","1","0","1","생일 축하해요\n아이들과 정령도 함께\n축하해 준다고 해요\n근사한 하루로 만들어요","0","0","0","0","0","0","0","0"
"1085001","108501","1","1","6","7.6","2","【사렌디아 구호원】 식구들\n뿐만 아니라, 오빠랑\n크리스마스를 보낼 수 있다니…\n올해는 최고의 크리스마스예요…♪","0","0","0","0","0","0","0","0"
"1085002","108501","1","2","1","4.8","2","이 옷이라면 산타 할아버지 역할도\n할 수 있을지도…♪\n에헤헤… 아이들에게\n선물을 나눠줄 거예요♪","0","0","0","0","0","0","0","0"
"1085003","108501","1","3","2","0","2","산타 할아버지를 생각하면서 만든\n새 옷이에요…♪\n스즈메 언니가\n만들어 줬어요…♪","0","0","0","0","0","0","0","0"
"1085004","108501","1","4","1","4.1","2","오빠 손… 따뜻하다…\n오빠… 내년에도… 내후년에도…\n계속 함께 있어주세요♪","0","0","0","0","0","0","0","0"
"1085005","108501","1","5","1","6.4","5","저기… 오빠…\n이 옷 어울… 햐으으…!\n가, 갑자기 머리를 쓰다듬지 마세요오…","0","0","0","0","0","0","0","0"
"1085006","108531","1","1","1","0","1","으으… 트리 꼭대기에\n손이 닿지 않아요오…\n예의에 어긋나지만\n의자를 써서… 으앗!?","0","0","0","0","0","0","0","0"
"1085007","108531","1","2","1","0","1","트리 장식을 마치면\n장보기, 요리 준비…\n으으… 아야네, 눈사람\n만들지 말고 도와줘…","0","0","0","0","0","0","0","0"
"1085008","108531","1","3","1","0","1","아… 이 인형 귀엽다…♪\n만드는 방법을 배워서\n오빠 인형을\n만들어 볼까…♪","0","0","0","0","0","0","0","0"
"1085009","108531","1","4","1","0","1","오, 오빠…\n크리스마스는 연인들의 밤이라고도\n하잖아요… 그, 그러니까 저기…\n아으으으… 아무것도 아니에요오…","0","0","0","0","0","0","0","0"
"1085010","108531","1","5","1","0","1","…오빠는 제 부모님처럼\n없어지거나 하지… 꺅!\n가, 갑자기 껴안다니…\n하지만… 따뜻해요…♪","0","0","0","0","0","0","0","0"
"1085011","108501","2","6","5","7.6","2","오빠, 생일…\n추, 축하해요오…!\n저 나름대로 열심히 축하해 줄 테니\n기, 기뻐해 주면 저도 기뻐요…♪","0","0","0","0","0","0","0","0"
"1085012","108531","2","6","1","0","1","생일 축하해요오\n착한 아이인 오빠에게\n서, 선물을 준비했어요…\n양말 안을 보세요…♪","0","0","0","0","0","0","0","0"
"1086001","108601","1","1","1","4","2","메리 크리스마스♪\n오빠, 이거 봐!\n푸우키치도 나처럼\n크리스마스 의상을 입었어♪","0","0","0","0","0","0","0","0"
"1086002","108601","1","2","2","2.7","5","따뜻하다~♪\n크리스마스 옷 덕분에\n푸우키치가 따끈따끈해~♪\n『내 심장이 타오르고 있다』","0","0","0","0","0","0","0","0"
"1086003","108601","1","3","1","9.6","5","산타 할아버지의 선물…\n커다란 칠면조에 달콤한 케이크…\n역시\n크리스마스는 최고야~♪","0","0","0","0","0","0","0","0"
"1086004","108601","1","4","1","3.1","3","크리스마스 요리, 기대된다~♪\n…어쩐지 오빠가 날\n먹보라고 생각하는 것 같아!\n나도 요리 만들 줄 안다고!","0","0","0","0","0","0","0","0"
"1086005","108601","1","5","1","5.8","5","올해 크리스마스는\n푸우키치뿐만 아니라\n오빠도 있어… 에헤헤♪\n어쩐지 무척 행복한 것 같아♪","0","0","0","0","0","0","0","0"
"1086006","108631","1","1","1","0","1","크리스마스 옷으로\n푸우키치도 더욱\n귀여워졌지♪\n『프리티 하지?』","0","0","0","0","0","0","0","0"
"1086007","108631","1","2","1","0","1","훗훗훗… 보아라, 이 왕관!\n크리스마스에는 난 왕이다♪\n그러니까 오빠는\n내 응석을 다 받아주도록♪","0","0","0","0","0","0","0","0"
